Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
37,1991-01-05,All The Man That I Need,Whitney Houston,53.0,37.0,3.0,Whitney Houston
38,1991-01-05,Does She Love That Man?,Breathe Featuring David Glasper,43.0,38.0,8.0,Breathe Featuring David Glasper
39,1991-01-05,Where Does My Heart Beat Now,Celine Dion,51.0,39.0,5.0,Celine Dion
40,1991-01-05,I Saw Red,Warrant,46.0,40.0,6.0,Warrant
41,1991-01-05,Unchained Melody,The Righteous Brothers,40.0,19.0,14.0,The Righteous Brothers
42,1991-01-05,The Ghetto,Too short,44.0,42.0,8.0,Too short
43,1991-01-05,You Gotta Love Someone,Elton John,45.0,43.0,7.0,Elton John
44,1991-01-05,Love Makes Things Happen,Pebbles,55.0,44.0,6.0,Pebbles
45,1991-01-05,Fairweather Friend,Johnny Gill,31.0,28.0,12.0,Johnny Gill
46,1991-01-05,The Shoop Shoop Song (It's In His Kiss),Cher,49.0,46.0,7.0,Cher
47,1991-01-05,Pray,M.C. Hammer,47.0,2.0,15.0,M.C. Hammer
48,1991-01-05,Heat Of The Moment,After 7,62.0,48.0,19.0,After 7
49,1991-01-05,Wicked Game,Chris Isaak,64.0,49.0,6.0,Chris Isaak
50,1991-01-05,Candy,Iggy Pop With Kate Pierson,61.0,50.0,7.0,Iggy Pop Featuring Kate Pierson
51,1991-01-05,If You Needed Somebody,Bad Company,56.0,51.0,9.0,Bad Company
52,1991-01-05,Ice Ice Baby,Vanilla Ice,35.0,1.0,18.0,Vanilla Ice
53,1991-01-05,I Don't Know Anybody Else,Black Box,68.0,53.0,5.0,Black Box
54,1991-01-05,New York Minute,Don Henley,48.0,48.0,9.0,Don Henley
55,1991-01-05,Moneytalks,AC/DC,60.0,55.0,5.0,AC/DC
56,1991-01-05,World In My Eyes,Depeche Mode,52.0,52.0,7.0,Depeche Mode
57,1991-01-05,Knockin' Boots,Candyman,38.0,9.0,19.0,Candyman
58,1991-01-05,No Matter What,George LaMond (Duet With Brenda K. Starr),58.0,58.0,6.0,George LaMond Duet Featuring Brenda K. Starr
59,1991-01-05,So Close,Daryl Hall John Oates,42.0,11.0,15.0,Daryl Hall John Oates
60,1991-01-05,Shelter Me,Cinderella,67.0,60.0,5.0,Cinderella
61,1991-01-05,My Love Is A Fire,Donny Osmond,37.0,21.0,13.0,Donny Osmond
62,1991-01-05,Show Me The Way,Styx,74.0,62.0,5.0,Styx
63,1991-01-05,B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,57.0,26.0,13.0,Bell Biv DeVoe
64,1991-01-05,I Wanna Get With U,Guy,65.0,50.0,9.0,Guy
65,1991-01-05,Give It To Me Good,Trixter,73.0,65.0,6.0,Trixter
66,1991-01-05,Go For It! (Heart And Fire),Joey B. Ellis & Tynetta Hare,70.0,66.0,5.0,Joey B. Ellis Featuring Tynetta Hare
67,1991-01-05,It Never Rains (In Southern California),Tony Toni Tone,66.0,66.0,3.0,Tony Toni Tone
68,1991-01-05,Round And Round,Tevin Campbell,75.0,68.0,5.0,Tevin Campbell
69,1991-01-05,House Full Of Reasons,Jude Cole,71.0,69.0,6.0,Jude Cole
70,1991-01-05,One More Try,Timmy T.,92.0,70.0,3.0,Timmy T.
71,1991-01-05,Close To You,Maxi Priest,63.0,1.0,28.0,Maxi Priest
72,1991-01-05,Hard To Handle,The Black Crowes,50.0,45.0,11.0,The Black Crowes
73,1991-01-05,Just A Little Bit Longer,Maxi Priest,77.0,73.0,5.0,Maxi Priest
74,1991-01-05,Get Here,Oleta Adams,79.0,74.0,4.0,Oleta Adams
75,1991-01-05,Deeper Shade Of Soul,Urban Dance Squad,78.0,75.0,4.0,Urban Dance Squad
76,1991-01-05,I Don't Have The Heart,James Ingram,59.0,1.0,23.0,James Ingram
77,1991-01-05,This Is Ponderous,2nu,86.0,77.0,3.0,2nu
78,1991-01-05,Hippychick,Soho,54.0,14.0,18.0,Soho
79,1991-01-05,This House,Tracie Spencer,89.0,79.0,3.0,Tracie Spencer
80,1991-01-05,Cherry Pie,Warrant,81.0,10.0,18.0,Warrant
81,1991-01-05,Think,Information Society,72.0,28.0,14.0,Information Society
82,1991-01-05,Melt In Your Mouth,Candyman,85.0,82.0,4.0,Candyman
83,1991-01-05,Use It Up And Wear It Out,Pat & Mick,84.0,83.0,4.0,Pat & Mick
84,1991-01-05,Can't Stop,After 7,69.0,6.0,24.0,After 7
85,1991-01-05,Here Comes The Hammer,M.C. Hammer,,,,M.C. Hammer
86,1991-01-05,Spend My Life,Slaughter,96.0,86.0,3.0,Slaughter
87,1991-01-05,Giving You The Benefit,Pebbles,76.0,4.0,21.0,Pebbles
88,1991-01-05,Crash (Have Some Fun),TKA Featuring Michelle Visage,82.0,80.0,6.0,TKA Featuring Michelle Visage
89,1991-01-05,Signs,Tesla,,,,Tesla
90,1991-01-05,The Swalk,Notorious,90.0,90.0,4.0,Notorious
91,1991-01-05,Remember My Name,House Of Lords,,,,House Of Lords
92,1991-01-05,The Obvious Child,Paul Simon,93.0,92.0,4.0,Paul Simon
93,1991-01-05,I've Been Waiting For You,Guys Next Door,,,,Guys Next Door
94,1991-01-05,Missunderstanding,Al B. Sure!,88.0,42.0,13.0,Al B. Sure!
95,1991-01-05,Don't Hold Back Your Love,Daryl Hall John Oates,,,,Daryl Hall John Oates
96,1991-01-05,Power Of Love,Deee-Lite,,,,Deee-Lite
97,1991-01-05,I Found Love,The Party,91.0,79.0,10.0,The Party
98,1991-01-05,Lyin' To Myself,David Cassidy,87.0,27.0,16.0,David Cassidy
99,1991-01-05,And So It Goes,Billy Joel,80.0,37.0,12.0,Billy Joel
100,1991-01-05,Joey,Concrete Blonde,83.0,19.0,21.0,Concrete Blonde
1,1991-01-12,Justify My Love,Madonna,1.0,1.0,9.0,Madonna
2,1991-01-12,Because I Love You (The Postman Song),Stevie B,2.0,1.0,15.0,Stevie B
3,1991-01-12,High Enough,Damn Yankees,4.0,3.0,17.0,Damn Yankees
4,1991-01-12,Love Will Never Do (Without You),Janet Jackson,7.0,4.0,9.0,Janet Jackson
5,1991-01-12,From A Distance,Bette Midler,3.0,2.0,15.0,Bette Midler
6,1991-01-12,Tom's Diner,DNA Featuring Suzanne Vega,5.0,5.0,15.0,DNA Featuring Suzanne Vega
7,1991-01-12,The First Time,Surface,9.0,7.0,11.0,Surface
8,1991-01-12,Sensitivity,Ralph Tresvant,8.0,8.0,11.0,Ralph Tresvant
9,1991-01-12,Impulsive,Wilson Phillips,6.0,4.0,14.0,Wilson Phillips
10,1991-01-12,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,11.0,10.0,9.0,C+C Music Factory
11,1991-01-12,Play That Funky Music,Vanilla Ice,14.0,11.0,6.0,Vanilla Ice
12,1991-01-12,Miles Away,Winger,13.0,12.0,14.0,Winger
13,1991-01-12,I'm Your Baby Tonight,Whitney Houston,10.0,1.0,13.0,Whitney Houston
14,1991-01-12,After The Rain,Nelson,16.0,14.0,11.0,Nelson
15,1991-01-12,The Way You Do The Things You Do,UB40,15.0,6.0,18.0,UB40
16,1991-01-12,Freedom,George Michael,12.0,8.0,12.0,George Michael
17,1991-01-12,I'm Not In Love,Will To Power,20.0,17.0,9.0,Will To Power
18,1991-01-12,Something To Believe In,Poison,17.0,4.0,15.0,Poison
19,1991-01-12,Just Another Dream,Cathy Dennis,21.0,19.0,12.0,Cathy Dennis
20,1991-01-12,Love Takes Time,Mariah Carey,19.0,1.0,18.0,Mariah Carey
21,1991-01-12,For You,The Outfield,24.0,21.0,11.0,The Outfield
22,1991-01-12,"Miracle (From ""Young Guns II"")",Jon Bon Jovi,18.0,12.0,12.0,Jon Bon Jovi
23,1991-01-12,Hang In Long Enough,Phil Collins,25.0,23.0,10.0,Phil Collins
24,1991-01-12,Groove Is In The Heart,Deee-Lite,23.0,4.0,18.0,Deee-Lite
25,1991-01-12,One And Only Man,Steve Winwood,22.0,18.0,11.0,Steve Winwood
26,1991-01-12,Anything Is Possible,Debbie Gibson,28.0,26.0,9.0,Debbie Gibson
27,1991-01-12,Wiggle It,2 In A Room,26.0,15.0,15.0,2 In A Room
28,1991-01-12,I'll Give All My Love To You,Keith Sweat,29.0,28.0,7.0,Keith Sweat
29,1991-01-12,On The Way Up,Elisa Fiorillo,27.0,27.0,16.0,Elisa Fiorillo
30,1991-01-12,You're Amazing,Robert Palmer,30.0,30.0,9.0,Robert Palmer
31,1991-01-12,Disappear,INXS,32.0,31.0,8.0,INXS
32,1991-01-12,Gentle,Dino,31.0,31.0,10.0,Dino
33,1991-01-12,All The Man That I Need,Whitney Houston,37.0,33.0,4.0,Whitney Houston
34,1991-01-12,Around The Way Girl,LL Cool J,36.0,34.0,7.0,LL Cool J
35,1991-01-12,I Saw Red,Warrant,40.0,35.0,7.0,Warrant
36,1991-01-12,Where Does My Heart Beat Now,Celine Dion,39.0,36.0,6.0,Celine Dion
37,1991-01-12,Does She Love That Man?,Breathe Featuring David Glasper,38.0,37.0,9.0,Breathe Featuring David Glasper
38,1991-01-12,Stranded,Heart,35.0,13.0,17.0,Heart
39,1991-01-12,Feels Good,Tony Toni Tone,33.0,9.0,20.0,Tony Toni Tone
40,1991-01-12,Love Makes Things Happen,Pebbles,44.0,40.0,7.0,Pebbles
41,1991-01-12,The Shoop Shoop Song (It's In His Kiss),Cher,46.0,41.0,8.0,Cher
42,1991-01-12,More Than Words Can Say,Alias,34.0,2.0,19.0,Alias
43,1991-01-12,You Gotta Love Someone,Elton John,43.0,43.0,8.0,Elton John
44,1991-01-12,The Ghetto,Too short,42.0,42.0,9.0,Too short
45,1991-01-12,I Don't Know Anybody Else,Black Box,53.0,45.0,6.0,Black Box
46,1991-01-12,Candy,Iggy Pop With Kate Pierson,50.0,46.0,8.0,Iggy Pop Featuring Kate Pierson
47,1991-01-12,Wicked Game,Chris Isaak,49.0,47.0,7.0,Chris Isaak
48,1991-01-12,Heat Of The Moment,After 7,48.0,48.0,20.0,After 7
49,1991-01-12,Unchained Melody,The Righteous Brothers,41.0,19.0,15.0,The Righteous Brothers
50,1991-01-12,Fairweather Friend,Johnny Gill,45.0,28.0,13.0,Johnny Gill
51,1991-01-12,If You Needed Somebody,Bad Company,51.0,51.0,10.0,Bad Company
52,1991-01-12,Pray,M.C. Hammer,47.0,2.0,16.0,M.C. Hammer
53,1991-01-12,Moneytalks,AC/DC,55.0,53.0,6.0,AC/DC
54,1991-01-12,New York Minute,Don Henley,54.0,48.0,10.0,Don Henley
55,1991-01-12,Ice Ice Baby,Vanilla Ice,52.0,1.0,19.0,Vanilla Ice
56,1991-01-12,No Matter What,George LaMond (Duet With Brenda K. Starr),58.0,56.0,7.0,George LaMond Duet Featuring Brenda K. Starr
57,1991-01-12,World In My Eyes,Depeche Mode,56.0,52.0,8.0,Depeche Mode
58,1991-01-12,Shelter Me,Cinderella,60.0,58.0,6.0,Cinderella
59,1991-01-12,So Close,Daryl Hall John Oates,59.0,11.0,16.0,Daryl Hall John Oates
60,1991-01-12,My Love Is A Fire,Donny Osmond,61.0,21.0,14.0,Donny Osmond
61,1991-01-12,It Never Rains (In Southern California),Tony Toni Tone,67.0,61.0,4.0,Tony Toni Tone
62,1991-01-12,Show Me The Way,Styx,62.0,62.0,6.0,Styx
63,1991-01-12,One More Try,Timmy T.,70.0,63.0,4.0,Timmy T.
64,1991-01-12,I Wanna Get With U,Guy,64.0,50.0,10.0,Guy
65,1991-01-12,Give It To Me Good,Trixter,65.0,65.0,7.0,Trixter
66,1991-01-12,B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,63.0,26.0,14.0,Bell Biv DeVoe
67,1991-01-12,Get Here,Oleta Adams,74.0,67.0,5.0,Oleta Adams
68,1991-01-12,Knockin' Boots,Candyman,57.0,9.0,20.0,Candyman
69,1991-01-12,Deeper Shade Of Soul,Urban Dance Squad,75.0,69.0,5.0,Urban Dance Squad
70,1991-01-12,House Full Of Reasons,Jude Cole,69.0,69.0,7.0,Jude Cole
71,1991-01-12,Round And Round,Tevin Campbell,68.0,68.0,6.0,Tevin Campbell
72,1991-01-12,Just A Little Bit Longer,Maxi Priest,73.0,72.0,6.0,Maxi Priest
73,1991-01-12,This House,Tracie Spencer,79.0,73.0,4.0,Tracie Spencer
74,1991-01-12,Go For It! (Heart And Fire),Joey B. Ellis & Tynetta Hare,66.0,66.0,6.0,Joey B. Ellis Featuring Tynetta Hare
75,1991-01-12,Hard To Handle,The Black Crowes,72.0,45.0,12.0,The Black Crowes
76,1991-01-12,This Is Ponderous,2nu,77.0,76.0,4.0,2nu
77,1991-01-12,Close To You,Maxi Priest,71.0,1.0,29.0,Maxi Priest
78,1991-01-12,Iesha,Another Bad Creation,,,,Another Bad Creation
79,1991-01-12,Spend My Life,Slaughter,86.0,79.0,4.0,Slaughter
80,1991-01-12,I Don't Have The Heart,James Ingram,76.0,1.0,24.0,James Ingram
81,1991-01-12,Use It Up And Wear It Out,Pat & Mick,83.0,81.0,5.0,Pat & Mick
82,1991-01-12,Melt In Your Mouth,Candyman,82.0,82.0,5.0,Candyman
83,1991-01-12,Here Comes The Hammer,M.C. Hammer,85.0,83.0,2.0,M.C. Hammer
84,1991-01-12,Hippychick,Soho,78.0,14.0,19.0,Soho
85,1991-01-12,Think,Information Society,81.0,28.0,15.0,Information Society
86,1991-01-12,Can't Stop,After 7,84.0,6.0,25.0,After 7
87,1991-01-12,I'll Do 4 U,Father M.C.,,,,Father M.C.
88,1991-01-12,Signs,Tesla,89.0,88.0,2.0,Tesla
89,1991-01-12,Cherry Pie,Warrant,80.0,10.0,19.0,Warrant
90,1991-01-12,Crash (Have Some Fun),TKA Featuring Michelle Visage,88.0,80.0,7.0,TKA Featuring Michelle Visage
91,1991-01-12,Remember My Name,House Of Lords,91.0,91.0,2.0,House Of Lords
92,1991-01-12,Something In My Heart,Michel'le,,,,Michel'le
93,1991-01-12,I've Been Waiting For You,Guys Next Door,93.0,93.0,2.0,Guys Next Door
94,1991-01-12,Giving You The Benefit,Pebbles,87.0,4.0,22.0,Pebbles
95,1991-01-12,Don't Hold Back Your Love,Daryl Hall John Oates,95.0,95.0,2.0,Daryl Hall John Oates
96,1991-01-12,Power Of Love,Deee-Lite,96.0,96.0,2.0,Deee-Lite
97,1991-01-12,The Swalk,Notorious,90.0,90.0,5.0,Notorious
98,1991-01-12,The Obvious Child,Paul Simon,92.0,92.0,5.0,Paul Simon
99,1991-01-12,Missunderstanding,Al B. Sure!,94.0,42.0,14.0,Al B. Sure!
100,1991-01-12,I Found Love,The Party,97.0,79.0,11.0,The Party
1,1991-01-19,Love Will Never Do (Without You),Janet Jackson,4.0,1.0,10.0,Janet Jackson
2,1991-01-19,Justify My Love,Madonna,1.0,1.0,10.0,Madonna
3,1991-01-19,High Enough,Damn Yankees,3.0,3.0,18.0,Damn Yankees
4,1991-01-19,The First Time,Surface,7.0,4.0,12.0,Surface
5,1991-01-19,Sensitivity,Ralph Tresvant,8.0,5.0,12.0,Ralph Tresvant
6,1991-01-19,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,10.0,6.0,10.0,C+C Music Factory
7,1991-01-19,Play That Funky Music,Vanilla Ice,11.0,7.0,7.0,Vanilla Ice
8,1991-01-19,Because I Love You (The Postman Song),Stevie B,2.0,1.0,16.0,Stevie B
9,1991-01-19,After The Rain,Nelson,14.0,9.0,12.0,Nelson
10,1991-01-19,From A Distance,Bette Midler,5.0,2.0,16.0,Bette Midler
11,1991-01-19,I'm Not In Love,Will To Power,17.0,11.0,10.0,Will To Power
12,1991-01-19,Tom's Diner,DNA Featuring Suzanne Vega,6.0,5.0,16.0,DNA Featuring Suzanne Vega
13,1991-01-19,Miles Away,Winger,12.0,12.0,15.0,Winger
14,1991-01-19,Just Another Dream,Cathy Dennis,19.0,14.0,13.0,Cathy Dennis
15,1991-01-19,Impulsive,Wilson Phillips,9.0,4.0,15.0,Wilson Phillips
16,1991-01-19,I'll Give All My Love To You,Keith Sweat,28.0,16.0,8.0,Keith Sweat
17,1991-01-19,The Way You Do The Things You Do,UB40,15.0,6.0,19.0,UB40
18,1991-01-19,All The Man That I Need,Whitney Houston,33.0,18.0,5.0,Whitney Houston
19,1991-01-19,I'm Your Baby Tonight,Whitney Houston,13.0,1.0,14.0,Whitney Houston
20,1991-01-19,Disappear,INXS,31.0,20.0,9.0,INXS
21,1991-01-19,For You,The Outfield,21.0,21.0,12.0,The Outfield
22,1991-01-19,Something To Believe In,Poison,18.0,4.0,16.0,Poison
23,1991-01-19,I Saw Red,Warrant,35.0,23.0,8.0,Warrant
24,1991-01-19,Where Does My Heart Beat Now,Celine Dion,36.0,24.0,7.0,Celine Dion
25,1991-01-19,Love Takes Time,Mariah Carey,20.0,1.0,19.0,Mariah Carey
26,1991-01-19,Anything Is Possible,Debbie Gibson,26.0,26.0,10.0,Debbie Gibson
27,1991-01-19,Around The Way Girl,LL Cool J,34.0,27.0,8.0,LL Cool J
28,1991-01-19,You're Amazing,Robert Palmer,30.0,28.0,10.0,Robert Palmer
29,1991-01-19,Love Makes Things Happen,Pebbles,40.0,29.0,8.0,Pebbles
30,1991-01-19,Freedom,George Michael,16.0,8.0,13.0,George Michael
31,1991-01-19,Hang In Long Enough,Phil Collins,23.0,23.0,11.0,Phil Collins
32,1991-01-19,Wiggle It,2 In A Room,27.0,15.0,16.0,2 In A Room
33,1991-01-19,The Shoop Shoop Song (It's In His Kiss),Cher,41.0,33.0,9.0,Cher
34,1991-01-19,Does She Love That Man?,Breathe Featuring David Glasper,37.0,34.0,10.0,Breathe Featuring David Glasper
35,1991-01-19,I Don't Know Anybody Else,Black Box,45.0,35.0,7.0,Black Box
36,1991-01-19,Gentle,Dino,32.0,31.0,11.0,Dino
37,1991-01-19,Someday,Mariah Carey,,,,Mariah Carey
38,1991-01-19,Wicked Game,Chris Isaak,47.0,38.0,8.0,Chris Isaak
39,1991-01-19,One More Try,Timmy T.,63.0,39.0,5.0,Timmy T.
40,1991-01-19,"Miracle (From ""Young Guns II"")",Jon Bon Jovi,22.0,12.0,13.0,Jon Bon Jovi
41,1991-01-19,Heat Of The Moment,After 7,48.0,41.0,21.0,After 7
42,1991-01-19,Moneytalks,AC/DC,53.0,42.0,7.0,AC/DC
43,1991-01-19,Groove Is In The Heart,Deee-Lite,24.0,4.0,19.0,Deee-Lite
44,1991-01-19,You Gotta Love Someone,Elton John,43.0,43.0,9.0,Elton John
45,1991-01-19,If You Needed Somebody,Bad Company,51.0,45.0,11.0,Bad Company
46,1991-01-19,Candy,Iggy Pop With Kate Pierson,46.0,46.0,9.0,Iggy Pop Featuring Kate Pierson
47,1991-01-19,Unchained Melody,The Righteous Brothers,49.0,19.0,16.0,The Righteous Brothers
48,1991-01-19,One And Only Man,Steve Winwood,25.0,18.0,12.0,Steve Winwood
49,1991-01-19,It Never Rains (In Southern California),Tony Toni Tone,61.0,49.0,5.0,Tony Toni Tone
50,1991-01-19,Stranded,Heart,38.0,13.0,18.0,Heart
51,1991-01-19,The Ghetto,Too short,44.0,42.0,10.0,Too short
52,1991-01-19,Shelter Me,Cinderella,58.0,52.0,7.0,Cinderella
53,1991-01-19,Feels Good,Tony Toni Tone,39.0,9.0,21.0,Tony Toni Tone
54,1991-01-19,No Matter What,George LaMond (Duet With Brenda K. Starr),56.0,54.0,8.0,George LaMond Duet Featuring Brenda K. Starr
55,1991-01-19,Deeper Shade Of Soul,Urban Dance Squad,69.0,55.0,6.0,Urban Dance Squad
56,1991-01-19,New York Minute,Don Henley,54.0,48.0,11.0,Don Henley
57,1991-01-19,Show Me The Way,Styx,62.0,57.0,7.0,Styx
58,1991-01-19,This House,Tracie Spencer,73.0,58.0,5.0,Tracie Spencer
59,1991-01-19,On The Way Up,Elisa Fiorillo,29.0,27.0,17.0,Elisa Fiorillo
60,1991-01-19,Iesha,Another Bad Creation,78.0,60.0,2.0,Another Bad Creation
61,1991-01-19,More Than Words Can Say,Alias,42.0,2.0,20.0,Alias
62,1991-01-19,I'll Do 4 U,Father M.C.,87.0,62.0,2.0,Father M.C.
63,1991-01-19,Get Here,Oleta Adams,67.0,63.0,6.0,Oleta Adams
64,1991-01-19,This Is Ponderous,2nu,76.0,64.0,5.0,2nu
65,1991-01-19,Round And Round,Tevin Campbell,71.0,65.0,7.0,Tevin Campbell
66,1991-01-19,All This Time,Sting,,,,Sting
67,1991-01-19,I Wanna Get With U,Guy,64.0,50.0,11.0,Guy
68,1991-01-19,Waiting For That Day,George Michael,,,,George Michael
69,1991-01-19,Just A Little Bit Longer,Maxi Priest,72.0,69.0,7.0,Maxi Priest
70,1991-01-19,Spend My Life,Slaughter,79.0,70.0,5.0,Slaughter
71,1991-01-19,Waiting For Love,Alias,,,,Alias
72,1991-01-19,Hard To Handle,The Black Crowes,75.0,45.0,13.0,The Black Crowes
73,1991-01-19,Signs,Tesla,88.0,73.0,3.0,Tesla
74,1991-01-19,Fairweather Friend,Johnny Gill,50.0,28.0,14.0,Johnny Gill
75,1991-01-19,Give It To Me Good,Trixter,65.0,65.0,8.0,Trixter
76,1991-01-19,Don't Hold Back Your Love,Daryl Hall John Oates,95.0,76.0,3.0,Daryl Hall John Oates
77,1991-01-19,Ice Ice Baby,Vanilla Ice,55.0,1.0,20.0,Vanilla Ice
78,1991-01-19,Here Comes The Hammer,M.C. Hammer,83.0,78.0,3.0,M.C. Hammer
79,1991-01-19,So Close,Daryl Hall John Oates,59.0,11.0,17.0,Daryl Hall John Oates
80,1991-01-19,House Full Of Reasons,Jude Cole,70.0,69.0,8.0,Jude Cole
81,1991-01-19,Pray,M.C. Hammer,52.0,2.0,17.0,M.C. Hammer
82,1991-01-19,Power Of Love,Deee-Lite,96.0,82.0,3.0,Deee-Lite
83,1991-01-19,World In My Eyes,Depeche Mode,57.0,52.0,9.0,Depeche Mode
84,1991-01-19,Hold You Tight,Tara Kemp,,,,Tara Kemp
85,1991-01-19,Knockin' Boots,Candyman,68.0,9.0,21.0,Candyman
86,1991-01-19,Go For It! (Heart And Fire),Joey B. Ellis & Tynetta Hare,74.0,66.0,7.0,Joey B. Ellis Featuring Tynetta Hare
87,1991-01-19,Melt In Your Mouth,Candyman,82.0,82.0,6.0,Candyman
88,1991-01-19,I've Been Waiting For You,Guys Next Door,93.0,88.0,3.0,Guys Next Door
89,1991-01-19,Something In My Heart,Michel'le,92.0,89.0,2.0,Michel'le
90,1991-01-19,Remember My Name,House Of Lords,91.0,90.0,3.0,House Of Lords
91,1991-01-19,I Don't Have The Heart,James Ingram,80.0,1.0,25.0,James Ingram
92,1991-01-19,When Will I See You Smile Again?,Bell Biv DeVoe,,,,Bell Biv DeVoe
93,1991-01-19,Use It Up And Wear It Out,Pat & Mick,81.0,81.0,6.0,Pat & Mick
94,1991-01-19,My Love Is A Fire,Donny Osmond,60.0,21.0,15.0,Donny Osmond
95,1991-01-19,Close To You,Maxi Priest,77.0,1.0,30.0,Maxi Priest
96,1991-01-19,Jealousy,The Adventures Of Stevie V,,,,The Adventures Of Stevie V
97,1991-01-19,B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,66.0,26.0,15.0,Bell Biv DeVoe
98,1991-01-19,Think,Information Society,85.0,28.0,16.0,Information Society
99,1991-01-19,Close To Me,The Cure,,,,The Cure
100,1991-01-19,Sure Lookin',Donny Osmond,,,,Donny Osmond
1,1991-01-26,The First Time,Surface,4.0,1.0,13.0,Surface
2,1991-01-26,Love Will Never Do (Without You),Janet Jackson,1.0,1.0,11.0,Janet Jackson
3,1991-01-26,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,6.0,3.0,11.0,C+C Music Factory
4,1991-01-26,Sensitivity,Ralph Tresvant,5.0,4.0,13.0,Ralph Tresvant
5,1991-01-26,High Enough,Damn Yankees,3.0,3.0,19.0,Damn Yankees
6,1991-01-26,Justify My Love,Madonna,2.0,1.0,11.0,Madonna
7,1991-01-26,Play That Funky Music,Vanilla Ice,7.0,7.0,8.0,Vanilla Ice
8,1991-01-26,After The Rain,Nelson,9.0,8.0,13.0,Nelson
9,1991-01-26,I'm Not In Love,Will To Power,11.0,9.0,11.0,Will To Power
10,1991-01-26,Just Another Dream,Cathy Dennis,14.0,10.0,14.0,Cathy Dennis
11,1991-01-26,All The Man That I Need,Whitney Houston,18.0,11.0,6.0,Whitney Houston
12,1991-01-26,I'll Give All My Love To You,Keith Sweat,16.0,12.0,9.0,Keith Sweat
13,1991-01-26,From A Distance,Bette Midler,10.0,2.0,17.0,Bette Midler
