,Week,Song,Artist,Last week,Peak position,Weeks on chart
67,1966-01-08,Like A Baby,Len Barry,83,67,2
68,1966-01-08,Little Boy (In Grown Up Clothes),The 4 Seasons,77,68,3
69,1966-01-08,Tijuana Taxi,Herb Alpert & The Tijuana Brass,71,69,3
70,1966-01-08,Hole In The Wall,The Packers,61,43,9
71,1966-01-08,Love Bug,Jack Jones,72,71,5
72,1966-01-08,Try Me,James Brown At The Organ,66,63,8
73,1966-01-08,Don't Fight It,Wilson Pickett,70,53,10
74,1966-01-08,Buckaroo,Buck Owens and The Buckaroos,62,60,9
75,1966-01-08,All Or Nothing,Patti LaBelle And The Blue Belles,68,68,6
76,1966-01-08,C.C. Rider,Bobby Powell,76,76,6
77,1966-01-08,Spread It On Thick,The Gentrys,85,77,2
78,1966-01-08,Seesaw,Don Covay & The Goodtimers,53,44,9
79,1966-01-08,Hurt,Little Anthony And The Imperials,89,79,2
80,1966-01-08,I See The Light,The Five Americans,92,80,2
81,1966-01-08,Call Me,Chris Montez,,,
82,1966-01-08,I Ain't Gonna Eat Out My Heart Anymore,The Young Rascals,86,82,3
83,1966-01-08,A Time To Love-A Time To Cry (Petite Fleur),Lou Johnson,73,59,9
84,1966-01-08,If You Gotta Make A Fool Of Somebody,Maxine Brown,84,84,5
85,1966-01-08,Don't Look Back,The Temptations,88,85,4
86,1966-01-08,Love (Makes Me Do Foolish Things),Martha & The Vandellas,87,86,5
87,1966-01-08,Can You Please Crawl Out Your Window?,Bob Dylan,99,87,2
88,1966-01-08,Rainbow '65 (Part I),Gene Chandler,,81,5
89,1966-01-08,Spanish Harlem,King Curtis,98,89,3
90,1966-01-08,"Get Out Of My Life, Woman",Lee Dorsey,93,90,2
91,1966-01-08,I'm Too Far Gone (To Turn Around),Bobby Bland,,,
92,1966-01-08,Follow Your Heart,The Manhattans,96,92,2
93,1966-01-08,Black Nights,Lowell Fulsom,91,91,3
94,1966-01-08,Giddyup Go,Red Sovine,,,
95,1966-01-08,Goodnight My Love,Ben E. King,,,
96,1966-01-08,Michelle,Billy Vaughn And His Orchestra,,,
97,1966-01-08,I Can't Believe You Love Me,Tammi Terrell,,,
98,1966-01-08,Michelle,David & Jonathan,,,
99,1966-01-08,California Dreamin',The Mamas & The Papas,,,
100,1966-01-08,Baby Come On Home,Solomon Burke,,,
1,1966-01-15,We Can Work It Out,The Beatles,1,1,5
2,1966-01-15,The Sound Of Silence,Simon & Garfunkel,2,1,9
3,1966-01-15,She's Just My Style,Gary Lewis And The Playboys,3,3,6
4,1966-01-15,Five O'Clock World,The Vogues,8,4,8
5,1966-01-15,Ebb Tide,The Righteous Brothers,5,5,7
6,1966-01-15,Day Tripper,The Beatles,10,6,5
7,1966-01-15,Flowers On The Wall,The Statler Brothers,4,4,10
8,1966-01-15,The Men In My Little Girl's Life,Mike Douglas,24,8,4
9,1966-01-15,As Tears Go By,The Rolling Stones,14,9,4
10,1966-01-15,No Matter What Shape (Your Stomach's In),The T-Bones,13,10,6
11,1966-01-15,A Must To Avoid,Herman's Hermits,15,11,4
12,1966-01-15,You Didn't Have To Be So Nice,The Lovin' Spoonful,16,12,8
13,1966-01-15,Over And Over,The Dave Clark Five,6,1,10
14,1966-01-15,Fever,The McCoys,12,7,10
15,1966-01-15,Let's Hang On!,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",11,3,15
16,1966-01-15,Just Like Me,Paul Revere & The Raiders Featuring Mark Lindsay,23,16,7
17,1966-01-15,The Duck,Jackie Lee,18,17,9
18,1966-01-15,Spanish Eyes,Al Martino,19,18,7
19,1966-01-15,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,9,1,13
20,1966-01-15,I Got You (I Feel Good),James Brown And The Famous Flames,7,3,10
21,1966-01-15,Jenny Take A Ride!,Mitch Ryder And The Detroit Wheels,32,21,6
22,1966-01-15,Attack,The Toys,28,22,5
23,1966-01-15,Satin Pillows,Bobby Vinton,26,23,7
24,1966-01-15,My Love,Petula Clark,52,24,4
25,1966-01-15,It's My Life,The Animals,25,23,11
26,1966-01-15,Lies,The Knickerbockers,35,26,7
27,1966-01-15,Thunderball,Tom Jones,30,27,6
28,1966-01-15,A Well Respected Man,The Kinks,38,28,7
29,1966-01-15,A Sweet Woman Like You,Joe Tex,29,29,7
30,1966-01-15,Sandy,Ronny And The Daytonas,37,30,7
31,1966-01-15,Barbara Ann,The Beach Boys,58,31,3
32,1966-01-15,Make The World Go Away,Eddy Arnold,17,6,14
33,1966-01-15,Crying Time,Ray Charles,45,33,6
34,1966-01-15,Look Through Any Window,The Hollies,39,34,9
35,1966-01-15,Under Your Spell Again,Johnny Rivers,46,35,5
36,1966-01-15,Don't Think Twice,The Wonder Who?,27,12,11
37,1966-01-15,It Was A Very Good Year,Frank Sinatra,47,37,4
38,1966-01-15,I've Got To Be Somebody,Billy Joe Royal,41,38,7
39,1966-01-15,England Swings,Roger Miller,20,8,11
40,1966-01-15,One Has My Name (The Other Has My Heart),Barry Young,22,13,11
41,1966-01-15,Second Hand Rose,Barbra Streisand,49,41,5
42,1966-01-15,Harlem Nocturne,The Viscounts,42,39,28
43,1966-01-15,Zorba The Greek,Herb Alpert & The Tijuana Brass,56,43,4
44,1966-01-15,Puppet On A String,Elvis Presley With The Jordanaires,21,14,10
45,1966-01-15,Are You There (With Another Girl),Dionne Warwick,48,45,6
46,1966-01-15,Uptight (Everything's Alright),Stevie Wonder,57,46,5
47,1966-01-15,Tell Me Why,Elvis Presley With The Jordanaires,64,47,3
48,1966-01-15,Going To A Go-Go,The Miracles,59,48,4
49,1966-01-15,I Can Never Go Home Anymore,The Shangri-Las,36,6,11
50,1966-01-15,You've Been Cheatin',The Impressions,33,33,9
51,1966-01-15,A Young Girl,Noel Harrison,51,51,7
52,1966-01-15,Lightnin' Strikes,Lou Christie,66,52,4
53,1966-01-15,Broomstick Cowboy,Bobby Goldsboro,53,53,5
54,1966-01-15,Like A Baby,Len Barry,67,54,3
55,1966-01-15,Don't Mess With Bill,The Marvelettes,65,55,3
56,1966-01-15,Recovery,Fontella Bass,62,56,4
57,1966-01-15,It's Good News Week,Hedgehoppers Anonymous,50,50,7
58,1966-01-15,The Little Girl I Once Knew,The Beach Boys,34,20,8
59,1966-01-15,Jealous Heart,Connie Francis,54,47,8
60,1966-01-15,Little Boy (In Grown Up Clothes),The 4 Seasons,68,60,4
61,1966-01-15,Michael,The C.O.D.'s,61,61,8
62,1966-01-15,Crystal Chandelier,Vic Dana,55,51,7
63,1966-01-15,Please Don't Fight It,"Dino, Desi & Billy",60,60,6
64,1966-01-15,Tijuana Taxi,Herb Alpert & The Tijuana Brass,69,64,4
65,1966-01-15,Spread It On Thick,The Gentrys,77,65,3
66,1966-01-15,Hurt,Little Anthony And The Imperials,79,66,3
67,1966-01-15,I Ain't Gonna Eat Out My Heart Anymore,The Young Rascals,82,67,4
68,1966-01-15,Call Me,Chris Montez,81,68,2
69,1966-01-15,Michelle,David & Jonathan,98,69,2
70,1966-01-15,Hole In The Wall,The Packers,70,43,10
71,1966-01-15,I See The Light,The Five Americans,80,71,3
72,1966-01-15,Can You Please Crawl Out Your Window?,Bob Dylan,87,72,3
73,1966-01-15,If You Gotta Make A Fool Of Somebody,Maxine Brown,84,73,6
74,1966-01-15,California Dreamin',The Mamas & The Papas,99,74,2
75,1966-01-15,Cleo's Mood,Jr. Walker & The All Stars,,,
76,1966-01-15,C.C. Rider,Bobby Powell,76,76,7
77,1966-01-15,Love Bug,Jack Jones,71,71,6
78,1966-01-15,My World Is Empty Without You,The Supremes,,,
79,1966-01-15,Rainbow '65 (Part I),Gene Chandler,88,79,6
80,1966-01-15,Love (Makes Me Do Foolish Things),Martha & The Vandellas,86,80,6
81,1966-01-15,"Get Out Of My Life, Woman",Lee Dorsey,90,81,3
82,1966-01-15,Giddyup Go,Red Sovine,94,82,2
83,1966-01-15,Don't Look Back,The Temptations,85,83,5
84,1966-01-15,I'm Too Far Gone (To Turn Around),Bobby Bland,91,84,2
85,1966-01-15,Night Time,The Strangeloves,,,
86,1966-01-15,(You're Gonna) Hurt Yourself,Frankie Valli,,,
87,1966-01-15,I Can't Believe You Love Me,Tammi Terrell,97,87,2
88,1966-01-15,Snow Flake,Jim Reeves,,,
89,1966-01-15,Spanish Harlem,King Curtis,89,89,4
90,1966-01-15,Michelle,Billy Vaughn And His Orchestra,96,90,2
91,1966-01-15,You Don't Know Like I Know,Sam & Dave,,,
92,1966-01-15,Tired Of Being Lonely,Sharpees,,,
93,1966-01-15,Think Twice,Jackie Wilson And LaVern Baker,,,
94,1966-01-15,The Pain Gets A Little Deeper,Darrow Fletcher,,,
95,1966-01-15,Goodnight My Love,Ben E. King,95,95,2
96,1966-01-15,Baby Come On Home,Solomon Burke,100,96,2
97,1966-01-15,This Can't Be True,Eddie Holman,,,
98,1966-01-15,My Generation,The Who,,,
99,1966-01-15,Get Back,Roy Head,,,
100,1966-01-15,Where The Sun Has Never Shone,Jonathan King,,,
1,1966-01-22,The Sound Of Silence,Simon & Garfunkel,2,1,10
2,1966-01-22,We Can Work It Out,The Beatles,1,1,6
3,1966-01-22,She's Just My Style,Gary Lewis And The Playboys,3,3,7
4,1966-01-22,Five O'Clock World,The Vogues,4,4,9
5,1966-01-22,Day Tripper,The Beatles,6,5,6
6,1966-01-22,No Matter What Shape (Your Stomach's In),The T-Bones,10,6,7
7,1966-01-22,The Men In My Little Girl's Life,Mike Douglas,8,7,5
8,1966-01-22,A Must To Avoid,Herman's Hermits,11,8,5
9,1966-01-22,As Tears Go By,The Rolling Stones,9,9,5
10,1966-01-22,You Didn't Have To Be So Nice,The Lovin' Spoonful,12,10,9
11,1966-01-22,Just Like Me,Paul Revere & The Raiders Featuring Mark Lindsay,16,11,8
12,1966-01-22,Flowers On The Wall,The Statler Brothers,7,4,11
13,1966-01-22,Ebb Tide,The Righteous Brothers,5,5,8
14,1966-01-22,The Duck,Jackie Lee,17,14,10
15,1966-01-22,Barbara Ann,The Beach Boys,31,15,4
16,1966-01-22,Jenny Take A Ride!,Mitch Ryder And The Detroit Wheels,21,16,7
17,1966-01-22,My Love,Petula Clark,24,17,5
18,1966-01-22,Spanish Eyes,Al Martino,18,18,8
19,1966-01-22,Attack,The Toys,22,19,6
20,1966-01-22,Lies,The Knickerbockers,26,20,8
21,1966-01-22,Crying Time,Ray Charles,33,21,7
22,1966-01-22,Over And Over,The Dave Clark Five,13,1,11
23,1966-01-22,Satin Pillows,Bobby Vinton,23,23,8
24,1966-01-22,A Well Respected Man,The Kinks,28,24,8
25,1966-01-22,Thunderball,Tom Jones,27,25,7
26,1966-01-22,Uptight (Everything's Alright),Stevie Wonder,46,26,6
27,1966-01-22,Sandy,Ronny And The Daytonas,30,27,8
28,1966-01-22,I Got You (I Feel Good),James Brown And The Famous Flames,20,3,11
29,1966-01-22,Going To A Go-Go,The Miracles,48,29,5
30,1966-01-22,Lightnin' Strikes,Lou Christie,52,30,5
31,1966-01-22,It Was A Very Good Year,Frank Sinatra,37,31,5
32,1966-01-22,Look Through Any Window,The Hollies,34,32,10
33,1966-01-22,Zorba The Greek,Herb Alpert & The Tijuana Brass,43,33,5
34,1966-01-22,It's My Life,The Animals,25,23,12
35,1966-01-22,Under Your Spell Again,Johnny Rivers,35,35,6
36,1966-01-22,Like A Baby,Len Barry,54,36,4
37,1966-01-22,Tell Me Why,Elvis Presley With The Jordanaires,47,37,4
38,1966-01-22,Second Hand Rose,Barbra Streisand,41,38,6
39,1966-01-22,Are You There (With Another Girl),Dionne Warwick,45,39,7
40,1966-01-22,A Sweet Woman Like You,Joe Tex,29,29,8
41,1966-01-22,Fever,The McCoys,14,7,11
42,1966-01-22,Don't Mess With Bill,The Marvelettes,55,42,4
43,1966-01-22,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,19,1,14
44,1966-01-22,Michael,The C.O.D.'s,61,44,9
45,1966-01-22,Let's Hang On!,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",15,3,16
46,1966-01-22,My World Is Empty Without You,The Supremes,78,46,2
47,1966-01-22,Michelle,David & Jonathan,69,47,3
48,1966-01-22,Harlem Nocturne,The Viscounts,42,39,29
49,1966-01-22,Recovery,Fontella Bass,56,49,5
50,1966-01-22,I've Got To Be Somebody,Billy Joe Royal,38,38,8
51,1966-01-22,Tijuana Taxi,Herb Alpert & The Tijuana Brass,64,51,5
52,1966-01-22,It's Good News Week,Hedgehoppers Anonymous,57,50,8
53,1966-01-22,Hurt,Little Anthony And The Imperials,66,53,4
54,1966-01-22,California Dreamin',The Mamas & The Papas,74,54,3
55,1966-01-22,A Young Girl,Noel Harrison,51,51,8
56,1966-01-22,Broomstick Cowboy,Bobby Goldsboro,53,53,6
57,1966-01-22,Spread It On Thick,The Gentrys,65,57,4
58,1966-01-22,A Hard Day's Night,Ramsey Lewis Trio,,,
59,1966-01-22,I Ain't Gonna Eat Out My Heart Anymore,The Young Rascals,67,59,5
60,1966-01-22,I See The Light,The Five Americans,71,60,4
61,1966-01-22,Call Me,Chris Montez,68,61,3
62,1966-01-22,Cleo's Mood,Jr. Walker & The All Stars,75,62,2
63,1966-01-22,If You Gotta Make A Fool Of Somebody,Maxine Brown,73,63,7
64,1966-01-22,Can You Please Crawl Out Your Window?,Bob Dylan,72,64,4
65,1966-01-22,Little Boy (In Grown Up Clothes),The 4 Seasons,60,60,5
66,1966-01-22,Night Time,The Strangeloves,85,66,2
67,1966-01-22,(You're Gonna) Hurt Yourself,Frankie Valli,86,67,2
68,1966-01-22,"Get Out Of My Life, Woman",Lee Dorsey,81,68,4
69,1966-01-22,Rainbow '65 (Part I),Gene Chandler,79,69,7
70,1966-01-22,Love (Makes Me Do Foolish Things),Martha & The Vandellas,80,70,7
71,1966-01-22,When Liking Turns To Loving,Ronnie Dove,,,
72,1966-01-22,Please Don't Fight It,"Dino, Desi & Billy",63,60,7
73,1966-01-22,Hole In The Wall,The Packers,70,43,11
74,1966-01-22,These Boots Are Made For Walkin',Nancy Sinatra,,,
75,1966-01-22,My Baby Loves Me,Martha & The Vandellas,,,
76,1966-01-22,I'm Too Far Gone (To Turn Around),Bobby Bland,84,76,3
77,1966-01-22,My Generation,The Who,98,77,2
78,1966-01-22,Michelle,Billy Vaughn And His Orchestra,90,78,3
79,1966-01-22,Snow Flake,Jim Reeves,88,79,2
80,1966-01-22,I Can't Believe You Love Me,Tammi Terrell,87,80,3
81,1966-01-22,Breakin' Up Is Breakin' My Heart,Roy Orbison,,,
82,1966-01-22,Andrea,The Sunrays,,,
83,1966-01-22,Elusive Butterfly,Bob Lind,,,
84,1966-01-22,Love Is All We Need,Mel Carter,,,
85,1966-01-22,Giddyup Go,Red Sovine,82,82,3
86,1966-01-22,Bye Bye Blues,Bert Kaempfert And His Orchestra,,,
87,1966-01-22,Tired Of Being Lonely,Sharpees,92,87,2
88,1966-01-22,Get Back,Roy Head,99,88,2
89,1966-01-22,This Can't Be True,Eddie Holman,97,89,2
90,1966-01-22,You Don't Know Like I Know,Sam & Dave,91,90,2
91,1966-01-22,Goodnight My Love,Ben E. King,95,91,3
92,1966-01-22,Michelle,Bud Shank,,,
93,1966-01-22,The Loop,Johnny Lytle,,,
94,1966-01-22,The Pain Gets A Little Deeper,Darrow Fletcher,94,94,2
95,1966-01-22,Something I Want To Tell You,Johnny and The Expressions,,,
96,1966-01-22,Spanish Harlem,King Curtis,89,89,5
97,1966-01-22,Where The Sun Has Never Shone,Jonathan King,100,97,2
98,1966-01-22,Can't You See (You're Losing Me),Mary Wells,,,
99,1966-01-22,Love Makes The World Go Round,Deon Jackson,,,
100,1966-01-22,Because I Love You,Billy Stewart,,,
1,1966-01-29,We Can Work It Out,The Beatles,2,1,7
2,1966-01-29,Barbara Ann,The Beach Boys,15,2,5
3,1966-01-29,She's Just My Style,Gary Lewis And The Playboys,3,3,8
4,1966-01-29,No Matter What Shape (Your Stomach's In),The T-Bones,6,4,8
5,1966-01-29,Five O'Clock World,The Vogues,4,4,10
6,1966-01-29,As Tears Go By,The Rolling Stones,9,6,6
7,1966-01-29,The Men In My Little Girl's Life,Mike Douglas,7,7,6
8,1966-01-29,A Must To Avoid,Herman's Hermits,8,8,6
9,1966-01-29,My Love,Petula Clark,17,9,6
10,1966-01-29,Jenny Take A Ride!,Mitch Ryder And The Detroit Wheels,16,10,8
11,1966-01-29,Just Like Me,Paul Revere & The Raiders Featuring Mark Lindsay,11,11,9
12,1966-01-29,The Sound Of Silence,Simon & Garfunkel,1,1,11
13,1966-01-29,Day Tripper,The Beatles,5,5,7
14,1966-01-29,The Duck,Jackie Lee,14,14,11
15,1966-01-29,Spanish Eyes,Al Martino,18,15,9
16,1966-01-29,Crying Time,Ray Charles,21,16,8
17,1966-01-29,You Didn't Have To Be So Nice,The Lovin' Spoonful,10,10,10
18,1966-01-29,Attack,The Toys,19,18,7
19,1966-01-29,A Well Respected Man,The Kinks,24,19,9
20,1966-01-29,Lightnin' Strikes,Lou Christie,30,20,6
21,1966-01-29,Uptight (Everything's Alright),Stevie Wonder,26,21,7
22,1966-01-29,Lies,The Knickerbockers,20,20,9
23,1966-01-29,Going To A Go-Go,The Miracles,29,23,6
24,1966-01-29,Zorba The Greek,Herb Alpert & The Tijuana Brass,33,24,6
25,1966-01-29,Flowers On The Wall,The Statler Brothers,12,4,12
26,1966-01-29,My World Is Empty Without You,The Supremes,46,26,3
27,1966-01-29,Sandy,Ronny And The Daytonas,27,27,9
28,1966-01-29,It Was A Very Good Year,Frank Sinatra,31,28,6
29,1966-01-29,Satin Pillows,Bobby Vinton,23,23,9
30,1966-01-29,Like A Baby,Len Barry,36,30,5
31,1966-01-29,Don't Mess With Bill,The Marvelettes,42,31,5
32,1966-01-29,Look Through Any Window,The Hollies,32,32,11
33,1966-01-29,Tell Me Why,Elvis Presley With The Jordanaires,37,33,5
34,1966-01-29,Second Hand Rose,Barbra Streisand,38,34,7
35,1966-01-29,Thunderball,Tom Jones,25,25,8
36,1966-01-29,Michelle,David & Jonathan,47,36,4
37,1966-01-29,Recovery,Fontella Bass,49,37,6
38,1966-01-29,Under Your Spell Again,Johnny Rivers,35,35,7
39,1966-01-29,Ebb Tide,The Righteous Brothers,13,5,9
40,1966-01-29,Over And Over,The Dave Clark Five,22,1,12
41,1966-01-29,Michael,The C.O.D.'s,44,41,10
42,1966-01-29,I Got You (I Feel Good),James Brown And The Famous Flames,28,3,12
43,1966-01-29,Are You There (With Another Girl),Dionne Warwick,39,39,8
44,1966-01-29,California Dreamin',The Mamas & The Papas,54,44,4
45,1966-01-29,Tijuana Taxi,Herb Alpert & The Tijuana Brass,51,45,6
46,1966-01-29,Night Time,The Strangeloves,66,46,3
47,1966-01-29,A Hard Day's Night,Ramsey Lewis Trio,58,47,2
48,1966-01-29,It's Good News Week,Hedgehoppers Anonymous,52,48,9
49,1966-01-29,A Sweet Woman Like You,Joe Tex,40,29,9
50,1966-01-29,These Boots Are Made For Walkin',Nancy Sinatra,74,50,2
51,1966-01-29,Hurt,Little Anthony And The Imperials,53,51,5
52,1966-01-29,Spread It On Thick,The Gentrys,57,52,5
53,1966-01-29,Call Me,Chris Montez,61,53,4
54,1966-01-29,Cleo's Mood,Jr. Walker & The All Stars,62,54,3
55,1966-01-29,I See The Light,The Five Americans,60,55,5
56,1966-01-29,I Ain't Gonna Eat Out My Heart Anymore,The Young Rascals,59,56,6
57,1966-01-29,When Liking Turns To Loving,Ronnie Dove,71,57,2
58,1966-01-29,Can You Please Crawl Out Your Window?,Bob Dylan,64,58,5
59,1966-01-29,Broomstick Cowboy,Bobby Goldsboro,56,53,7
60,1966-01-29,Breakin' Up Is Breakin' My Heart,Roy Orbison,81,60,2
61,1966-01-29,(You're Gonna) Hurt Yourself,Frankie Valli,67,61,3
62,1966-01-29,"Get Out Of My Life, Woman",Lee Dorsey,68,62,5
63,1966-01-29,Working My Way Back To You,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",,,
64,1966-01-29,I'm Too Far Gone (To Turn Around),Bobby Bland,76,64,4
65,1966-01-29,If You Gotta Make A Fool Of Somebody,Maxine Brown,63,63,8
66,1966-01-29,My Baby Loves Me,Martha & The Vandellas,75,66,2
67,1966-01-29,Little Boy (In Grown Up Clothes),The 4 Seasons,65,60,6
68,1966-01-29,What Now My Love,Sonny & Cher,,,
69,1966-01-29,Andrea,The Sunrays,82,69,2
70,1966-01-29,Elusive Butterfly,Bob Lind,83,70,2
71,1966-01-29,Rainbow '65 (Part I),Gene Chandler,69,69,8
72,1966-01-29,I Can't Believe You Love Me,Tammi Terrell,80,72,4
73,1966-01-29,Snow Flake,Jim Reeves,79,73,3
74,1966-01-29,This Can't Be True,Eddie Holman,89,74,3
75,1966-01-29,I Fought The Law,Bobby Fuller Four,,,
76,1966-01-29,Love Is All We Need,Mel Carter,84,76,2
77,1966-01-29,My Generation,The Who,77,77,3
78,1966-01-29,Michelle,Billy Vaughn And His Orchestra,78,78,4
79,1966-01-29,Tired Of Being Lonely,Sharpees,87,79,3
80,1966-01-29,Bye Bye Blues,Bert Kaempfert And His Orchestra,86,80,2
81,1966-01-29,Love Makes The World Go Round,Deon Jackson,99,81,2
82,1966-01-29,Michelle,Bud Shank,92,82,2
83,1966-01-29,Something I Want To Tell You,Johnny and The Expressions,95,83,2
84,1966-01-29,Hide & Seek,The Sheep,,,
85,1966-01-29,A Little Bit Of Soap,The Exciters,,,
86,1966-01-29,The Cheater,Bob Kuban And The In-Men,,,
87,1966-01-29,My Ship Is Comin' In,The Walker Bros.,,,
88,1966-01-29,The Loop,Johnny Lytle,93,88,2
89,1966-01-29,The Pain Gets A Little Deeper,Darrow Fletcher,94,89,3
90,1966-01-29,Baby Scratch My Back,Slim Harpo,,,
91,1966-01-29,The Rains Came,Sir Douglas Quintet,,,
92,1966-01-29,My Answer,Jimmy McCracklin,,,
93,1966-01-29,Waitin' In Your Welfare Line,Buck Owens,,,
94,1966-01-29,Rib Tip's (Part 1),Andre Williams & His Orch.,,,
95,1966-01-29,Can't You See (You're Losing Me),Mary Wells,98,95,2
96,1966-01-29,Because I Love You,Billy Stewart,100,96,2
97,1966-01-29,Is It Me?,Barbara Mason,,,
98,1966-01-29,Fly Me To The Moon,Sam & Bill,,,
99,1966-01-29,Don't Forget About Me,Barbara Lewis,,,
100,1966-01-29,Take Me For What I'm Worth,The Searchers,,,
1,1966-02-05,My Love,Petula Clark,9,1,7
2,1966-02-05,Barbara Ann,The Beach Boys,2,2,6
3,1966-02-05,No Matter What Shape (Your Stomach's In),The T-Bones,4,3,9
4,1966-02-05,We Can Work It Out,The Beatles,1,1,8
5,1966-02-05,Lightnin' Strikes,Lou Christie,20,5,7
6,1966-02-05,The Men In My Little Girl's Life,Mike Douglas,7,6,7
7,1966-02-05,She's Just My Style,Gary Lewis And The Playboys,3,3,9
8,1966-02-05,Five O'Clock World,The Vogues,5,4,11
9,1966-02-05,A Must To Avoid,Herman's Hermits,8,8,7
10,1966-02-05,Crying Time,Ray Charles,16,10,9
11,1966-02-05,Jenny Take A Ride!,Mitch Ryder And The Detroit Wheels,10,10,9
12,1966-02-05,As Tears Go By,The Rolling Stones,6,6,7
13,1966-02-05,My World Is Empty Without You,The Supremes,26,13,4
