,Week,Song,Artist,Last week,Peak position,Weeks on chart
50,2011-01-08,Kush,Dr. Dre Featuring Snoop Dogg & Akon,45,34,6
51,2011-01-08,Down On Me,Jeremih Featuring 50 Cent,53,51,7
52,2011-01-08,Memories,David Guetta Featuring Kid Cudi,50,46,12
53,2011-01-08,Rhythm of Love,Plain White T's,55,53,15
54,2011-01-08,Who Are You When I'm Not Looking,Blake Shelton,51,51,8
55,2011-01-08,Dog Days Are Over,Florence + The Machine,56,21,15
56,2011-01-08,We No Speak Americano,Yolanda Be Cool & Dcup,57,29,15
57,2011-01-08,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,60,56,8
58,2011-01-08,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,,58,2
59,2011-01-08,Who Dat Girl,Flo Rida Featuring Akon,69,55,4
60,2011-01-08,Can't Be Friends,Trey Songz,49,43,15
61,2011-01-08,As She's Walking Away,Zac Brown Band Featuring Alan Jackson,54,32,20
62,2011-01-08,Fall For Your Type,Jamie Foxx Featuring Drake,75,62,3
63,2011-01-08,Mama's Song,Carrie Underwood,58,56,14
64,2011-01-08,Fire Flame,Birdman Featuring Lil Wayne,70,64,4
65,2011-01-08,This Is Country Music,Brad Paisley,,,
66,2011-01-08,Hit It Again,3OH!3,,,
67,2011-01-08,Put You In A Song,Keith Urban,61,60,13
68,2011-01-08,That's All She Wrote,T.I. Featuring Eminem,31,18,3
69,2011-01-08,Moment 4 Life,Nicki Minaj Featuring Drake,82,69,2
70,2011-01-08,Waiting For The End,Linkin Park,72,70,12
71,2011-01-08,Lay It Down,Lloyd,64,64,10
72,2011-01-08,Let Me Down Easy,Billy Currington,62,62,5
73,2011-01-08,More,Usher,88,73,3
74,2011-01-08,Little Lion Man,Mumford & Sons,77,61,20
75,2011-01-08,A Year Without Rain,Selena Gomez & The Scene,,35,7
76,2011-01-08,Runaway,Kanye West Featuring Pusha T,84,12,12
77,2011-01-08,Marry Me,Train,73,73,6
78,2011-01-08,Only Prettier,Miranda Lambert,68,61,17
79,2011-01-08,Maybe,Sick Puppies,66,66,5
80,2011-01-08,Voices,Chris Young,63,63,8
81,2011-01-08,Do The John Wall,Troop 41,,,
82,2011-01-08,Turn On The Radio,Reba,59,53,15
83,2011-01-08,Make A Movie,Twista Featuring Chris Brown,71,71,7
84,2011-01-08,Roman's Revenge,Nicki Minaj Featuring Eminem,,56,2
85,2011-01-08,I Am The Champion,B.o.B,,,
86,2011-01-08,Marry You,Bruno Mars,,86,4
87,2011-01-08,Are You Gonna Kiss Me Or Not,Thompson Square,92,87,2
88,2011-01-08,Check It Out,will.i.am & Nicki Minaj,,24,14
89,2011-01-08,Shake,Jesse McCartney,,54,11
90,2011-01-08,No BS,Chris Brown,81,81,3
91,2011-01-08,Anything Like Me,Brad Paisley,76,48,17
92,2011-01-08,The Breath You Take,George Strait,67,63,17
93,2011-01-08,Smoke A Little Smoke,Eric Church,87,78,15
94,2011-01-08,Hello World,Lady Antebellum,79,70,7
95,2011-01-08,Pursuit Of Happiness (Nightmare),Kid Cudi Featuring MGMT & Ratatat,,59,3
96,2011-01-08,Someone Else Calling You Baby,Luke Bryan,78,75,9
97,2011-01-08,Why Wait,Rascal Flatts,65,48,19
98,2011-01-08,Bullets In The Gun,Toby Keith,85,84,8
99,2011-01-08,Shake Up Christmas,Train,,,
100,2011-01-08,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",,18,8
1,2011-01-15,Firework,Katy Perry,2,1,11
2,2011-01-15,Grenade,Bruno Mars,1,1,14
3,2011-01-15,We R Who We R,Ke$ha,3,1,10
4,2011-01-15,What's My Name?,Rihanna Featuring Drake,4,1,11
5,2011-01-15,Raise Your Glass,P!nk,5,1,13
6,2011-01-15,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,7,6,6
7,2011-01-15,The Time (Dirty Bit),The Black Eyed Peas,9,4,8
8,2011-01-15,Black And Yellow,Wiz Khalifa,6,6,13
9,2011-01-15,Just The Way You Are,Bruno Mars,10,1,24
10,2011-01-15,Just A Dream,Nelly,12,3,20
11,2011-01-15,Bottoms Up,Trey Songz Featuring Nicki Minaj,8,6,21
12,2011-01-15,Only Girl (In The World),Rihanna,13,1,17
13,2011-01-15,Dynamite,Taio Cruz,16,2,31
14,2011-01-15,Like A G6,Far*East Movement Featuring Cataracs & Dev,15,1,21
15,2011-01-15,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,14,14,17
16,2011-01-15,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,17,4,25
17,2011-01-15,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,11,9,3
18,2011-01-15,Teenage Dream,Katy Perry,21,1,24
19,2011-01-15,Yeah 3X,Chris Brown,19,19,10
20,2011-01-15,Please Don't Go,Mike Posner,20,16,15
21,2011-01-15,Stereo Love,Edward Maya & Vika Jigulina,22,16,13
22,2011-01-15,F**k You! (Forget You),Cee Lo Green,26,9,19
23,2011-01-15,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,18,18,6
24,2011-01-15,Animal,Neon Trees,24,13,31
25,2011-01-15,Back To December,Taylor Swift,27,6,10
26,2011-01-15,Secrets,OneRepublic,28,21,28
27,2011-01-15,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,32,27,14
28,2011-01-15,Right Above It,Lil Wayne Featuring Drake,25,6,20
29,2011-01-15,Whip My Hair,Willow,23,11,11
30,2011-01-15,Club Can't Handle Me,Flo Rida Featuring David Guetta,36,9,27
31,2011-01-15,Mine,Taylor Swift,42,3,22
32,2011-01-15,I Like It,Enrique Iglesias Featuring Pitbull,38,4,34
33,2011-01-15,If I Die Young,The Band Perry,33,19,26
34,2011-01-15,Rocketeer,Far*East Movement Featuring Ryan Tedder,39,34,5
35,2011-01-15,Love The Way You Lie,Eminem Featuring Rihanna,35,1,28
36,2011-01-15,Stuck Like Glue,Sugarland,40,17,23
37,2011-01-15,Love Like Woe,The Ready Set,34,27,21
38,2011-01-15,No Love,Eminem Featuring Lil Wayne,29,23,18
39,2011-01-15,Right Thru Me,Nicki Minaj,37,26,14
40,2011-01-15,Pretty Girl Rock,Keri Hilson,31,31,6
41,2011-01-15,Jar Of Hearts,Christina Perri,43,34,14
42,2011-01-15,Felt Good On My Lips,Tim McGraw,47,26,9
43,2011-01-15,My Kinda Party,Jason Aldean,46,39,19
44,2011-01-15,Somewhere With You,Kenny Chesney,48,36,9
45,2011-01-15,Deuces,Chris Brown Featuring Tyga & Kevin McCall,44,14,27
46,2011-01-15,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,45,30,14
47,2011-01-15,Higher,Taio Cruz Featuring Travie McCoy,41,41,3
48,2011-01-15,I Just Had Sex,The Lonely Island Featuring Akon,30,30,2
49,2011-01-15,Rhythm of Love,Plain White T's,53,49,16
50,2011-01-15,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,58,50,3
51,2011-01-15,Who Are You When I'm Not Looking,Blake Shelton,54,51,9
52,2011-01-15,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,57,52,9
53,2011-01-15,Who Dat Girl,Flo Rida Featuring Akon,59,53,5
54,2011-01-15,Dog Days Are Over,Florence + The Machine,55,21,16
55,2011-01-15,Down On Me,Jeremih Featuring 50 Cent,51,51,8
56,2011-01-15,We No Speak Americano,Yolanda Be Cool & Dcup,56,29,16
57,2011-01-15,Memories,David Guetta Featuring Kid Cudi,52,46,13
58,2011-01-15,Kush,Dr. Dre Featuring Snoop Dogg & Akon,50,34,7
59,2011-01-15,Hold My Hand,Michael Jackson Duet With Akon,49,39,7
60,2011-01-15,Mama's Song,Carrie Underwood,63,56,15
61,2011-01-15,Can't Be Friends,Trey Songz,60,43,16
62,2011-01-15,Put You In A Song,Keith Urban,67,60,14
63,2011-01-15,Moment 4 Life,Nicki Minaj Featuring Drake,69,63,3
64,2011-01-15,Little Lion Man,Mumford & Sons,74,61,21
65,2011-01-15,Waiting For The End,Linkin Park,70,65,13
66,2011-01-15,Let Me Down Easy,Billy Currington,72,62,6
67,2011-01-15,Maybe,Sick Puppies,79,66,6
68,2011-01-15,Voices,Chris Young,80,63,9
69,2011-01-15,Fire Flame,Birdman Featuring Lil Wayne,64,64,5
70,2011-01-15,More,Usher,73,70,4
71,2011-01-15,Turn On The Radio,Reba,82,53,16
72,2011-01-15,Marry Me,Train,77,72,7
73,2011-01-15,Lay It Down,Lloyd,71,64,11
74,2011-01-15,Only Prettier,Miranda Lambert,78,61,18
75,2011-01-15,Runaway,Kanye West Featuring Pusha T,76,12,13
76,2011-01-15,This Is Country Music,Brad Paisley,65,65,2
77,2011-01-15,A Year Without Rain,Selena Gomez & The Scene,75,35,8
78,2011-01-15,Fall For Your Type,Jamie Foxx Featuring Drake,62,62,4
79,2011-01-15,Big Night,Big Time Rush,,,
80,2011-01-15,Are You Gonna Kiss Me Or Not,Thompson Square,87,80,3
81,2011-01-15,The Breath You Take,George Strait,92,63,18
82,2011-01-15,Hello World,Lady Antebellum,94,70,8
83,2011-01-15,Smoke A Little Smoke,Eric Church,93,78,16
84,2011-01-15,Someone Else Calling You Baby,Luke Bryan,96,75,10
85,2011-01-15,Marry You,Bruno Mars,86,85,5
86,2011-01-15,Make A Movie,Twista Featuring Chris Brown,83,71,8
87,2011-01-15,Bullets In The Gun,Toby Keith,98,84,9
88,2011-01-15,That's All She Wrote,T.I. Featuring Eminem,68,18,4
89,2011-01-15,Why Wait,Rascal Flatts,97,48,20
90,2011-01-15,Anything Like Me,Brad Paisley,91,48,18
91,2011-01-15,No BS,Chris Brown,90,81,4
92,2011-01-15,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",100,18,9
93,2011-01-15,Do The John Wall,Troop 41,81,81,2
94,2011-01-15,What Do You Want,Jerrod Niemann,,90,2
95,2011-01-15,Shake,Jesse McCartney,89,54,12
96,2011-01-15,Check It Out,will.i.am & Nicki Minaj,88,24,15
97,2011-01-15,Roman's Revenge,Nicki Minaj Featuring Eminem,84,56,3
98,2011-01-15,A Little Bit Stronger,Sara Evans,,,
99,2011-01-15,Bass Down Low,Dev Featuring The Cataracs,,74,3
100,2011-01-15,Opposite Of Adults,Chiddy Bang,,90,2
1,2011-01-22,Grenade,Bruno Mars,2,1,15
2,2011-01-22,Firework,Katy Perry,1,1,12
3,2011-01-22,What's My Name?,Rihanna Featuring Drake,4,1,12
4,2011-01-22,We R Who We R,Ke$ha,3,1,11
5,2011-01-22,Raise Your Glass,P!nk,5,1,14
6,2011-01-22,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,6,6,7
7,2011-01-22,Black And Yellow,Wiz Khalifa,8,6,14
8,2011-01-22,The Time (Dirty Bit),The Black Eyed Peas,7,4,9
9,2011-01-22,Just The Way You Are,Bruno Mars,9,1,25
10,2011-01-22,Only Girl (In The World),Rihanna,12,1,18
11,2011-01-22,Dynamite,Taio Cruz,13,2,32
12,2011-01-22,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,17,9,4
13,2011-01-22,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,15,13,18
14,2011-01-22,Bottoms Up,Trey Songz Featuring Nicki Minaj,11,6,22
15,2011-01-22,Just A Dream,Nelly,10,3,21
16,2011-01-22,Yeah 3X,Chris Brown,19,16,11
17,2011-01-22,Stereo Love,Edward Maya & Vika Jigulina,21,16,14
18,2011-01-22,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,16,4,26
19,2011-01-22,Like A G6,Far*East Movement Featuring Cataracs & Dev,14,1,22
20,2011-01-22,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,23,18,7
21,2011-01-22,F**k You! (Forget You),Cee Lo Green,22,9,20
22,2011-01-22,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,27,22,15
23,2011-01-22,Rocketeer,Far*East Movement Featuring Ryan Tedder,34,23,6
24,2011-01-22,Please Don't Go,Mike Posner,20,16,16
25,2011-01-22,Back To December,Taylor Swift,25,6,11
26,2011-01-22,Teenage Dream,Katy Perry,18,1,25
27,2011-01-22,Animal,Neon Trees,24,13,32
28,2011-01-22,Secrets,OneRepublic,26,21,29
29,2011-01-22,Right Above It,Lil Wayne Featuring Drake,28,6,21
30,2011-01-22,Jar Of Hearts,Christina Perri,41,30,15
31,2011-01-22,Somewhere With You,Kenny Chesney,44,31,10
32,2011-01-22,Felt Good On My Lips,Tim McGraw,42,26,10
33,2011-01-22,Club Can't Handle Me,Flo Rida Featuring David Guetta,30,9,28
34,2011-01-22,I Like It,Enrique Iglesias Featuring Pitbull,32,4,35
35,2011-01-22,Pretty Girl Rock,Keri Hilson,40,31,7
36,2011-01-22,Higher,Taio Cruz Featuring Travie McCoy,47,36,4
37,2011-01-22,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,46,30,15
38,2011-01-22,If I Die Young,The Band Perry,33,19,27
39,2011-01-22,Who Dat Girl,Flo Rida Featuring Akon,53,39,6
40,2011-01-22,No Love,Eminem Featuring Lil Wayne,38,23,19
41,2011-01-22,Whip My Hair,Willow,29,11,12
42,2011-01-22,Rhythm of Love,Plain White T's,49,42,17
43,2011-01-22,Right Thru Me,Nicki Minaj,39,26,15
44,2011-01-22,Stuck Like Glue,Sugarland,36,17,24
45,2011-01-22,Down On Me,Jeremih Featuring 50 Cent,55,45,9
46,2011-01-22,Love The Way You Lie,Eminem Featuring Rihanna,35,1,29
47,2011-01-22,More,Usher,70,47,5
48,2011-01-22,My Kinda Party,Jason Aldean,43,39,20
49,2011-01-22,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,52,49,10
50,2011-01-22,Mine,Taylor Swift,31,3,23
51,2011-01-22,Moment 4 Life,Nicki Minaj Featuring Drake,63,51,4
52,2011-01-22,Who Are You When I'm Not Looking,Blake Shelton,51,51,10
53,2011-01-22,I Just Had Sex,The Lonely Island Featuring Akon,48,30,3
54,2011-01-22,Dog Days Are Over,Florence + The Machine,54,21,17
55,2011-01-22,Put You In A Song,Keith Urban,62,55,15
56,2011-01-22,Marry Me,Train,72,56,8
57,2011-01-22,F**kin' Perfect,P!nk,,57,2
58,2011-01-22,Mama's Song,Carrie Underwood,60,56,16
59,2011-01-22,Can't Be Friends,Trey Songz,61,43,17
60,2011-01-22,Waiting For The End,Linkin Park,65,60,14
61,2011-01-22,Let Me Down Easy,Billy Currington,66,61,7
62,2011-01-22,Kush,Dr. Dre Featuring Snoop Dogg & Akon,58,34,8
63,2011-01-22,Memories,David Guetta Featuring Kid Cudi,57,46,14
64,2011-01-22,Voices,Chris Young,68,63,10
65,2011-01-22,Maybe,Sick Puppies,67,65,7
66,2011-01-22,We No Speak Americano,Yolanda Be Cool & Dcup,56,29,17
67,2011-01-22,Fire Flame,Birdman Featuring Lil Wayne,69,64,6
68,2011-01-22,Someone Else Calling You Baby,Luke Bryan,84,68,11
69,2011-01-22,Are You Gonna Kiss Me Or Not,Thompson Square,80,69,4
70,2011-01-22,Hold My Hand,Michael Jackson Duet With Akon,59,39,8
71,2011-01-22,This Is Country Music,Brad Paisley,76,65,3
72,2011-01-22,Fall For Your Type,Jamie Foxx Featuring Drake,78,62,5
73,2011-01-22,Lay It Down,Lloyd,73,64,12
74,2011-01-22,The Breath You Take,George Strait,81,63,19
75,2011-01-22,No BS,Chris Brown,91,75,5
76,2011-01-22,Make A Movie,Twista Featuring Chris Brown,86,71,9
77,2011-01-22,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,50,50,4
78,2011-01-22,Turn On The Radio,Reba,71,53,17
79,2011-01-22,Hello World,Lady Antebellum,82,70,9
80,2011-01-22,What Do You Want,Jerrod Niemann,94,80,3
81,2011-01-22,Country Strong,Gwyneth Paltrow,,,
82,2011-01-22,A Little Bit Stronger,Sara Evans,98,82,2
83,2011-01-22,Smoke A Little Smoke,Eric Church,83,78,17
84,2011-01-22,Bullets In The Gun,Toby Keith,87,84,10
85,2011-01-22,Who's That Chick?,David Guetta Featuring Rihanna,,73,2
86,2011-01-22,You Be Killin Em,Fabolous,,86,2
87,2011-01-22,Tighten Up,The Black Keys,,87,2
88,2011-01-22,All Of The Lights,Kanye West,,88,2
89,2011-01-22,Bass Down Low,Dev Featuring The Cataracs,99,74,4
90,2011-01-22,Marry You,Bruno Mars,85,85,6
91,2011-01-22,For The First Time,The Script,,91,2
92,2011-01-22,This,Darius Rucker,,83,2
93,2011-01-22,Only Prettier,Miranda Lambert,74,61,19
94,2011-01-22,Do The John Wall,Troop 41,93,81,3
95,2011-01-22,Anything Like Me,Brad Paisley,90,48,19
96,2011-01-22,From A Table Away,Sunny Sweeney,,,
97,2011-01-22,Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",92,18,10
98,2011-01-22,Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,,90,7
99,2011-01-22,That's All She Wrote,T.I. Featuring Eminem,88,18,5
100,2011-01-22,Make It Rain,Travis Porter,,,
1,2011-01-29,Hold It Against Me,Britney Spears,,,
2,2011-01-29,Grenade,Bruno Mars,1,1,16
3,2011-01-29,Firework,Katy Perry,2,1,13
4,2011-01-29,What's My Name?,Rihanna Featuring Drake,3,1,13
5,2011-01-29,Black And Yellow,Wiz Khalifa,7,5,15
6,2011-01-29,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,6,6,8
7,2011-01-29,We R Who We R,Ke$ha,4,1,12
8,2011-01-29,Raise Your Glass,P!nk,5,1,15
9,2011-01-29,The Time (Dirty Bit),The Black Eyed Peas,8,4,10
10,2011-01-29,Just The Way You Are,Bruno Mars,9,1,26
11,2011-01-29,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,12,9,5
12,2011-01-29,Only Girl (In The World),Rihanna,10,1,19
13,2011-01-29,What The Hell,Avril Lavigne,,,
14,2011-01-29,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,13,13,19
15,2011-01-29,Yeah 3X,Chris Brown,16,15,12
16,2011-01-29,Stereo Love,Edward Maya & Vika Jigulina,17,16,15
17,2011-01-29,Rocketeer,Far*East Movement Featuring Ryan Tedder,23,17,7
18,2011-01-29,Dynamite,Taio Cruz,11,2,33
19,2011-01-29,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,20,18,8
20,2011-01-29,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,22,20,16
21,2011-01-29,Just A Dream,Nelly,15,3,22
22,2011-01-29,F**k You! (Forget You),Cee Lo Green,21,9,21
23,2011-01-29,H*A*M,Kanye West Jay Z,,,
24,2011-01-29,Bottoms Up,Trey Songz Featuring Nicki Minaj,14,6,23
25,2011-01-29,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,18,4,27
26,2011-01-29,Back To December,Taylor Swift,25,6,12
27,2011-01-29,Like A G6,Far*East Movement Featuring Cataracs & Dev,19,1,23
28,2011-01-29,Jar Of Hearts,Christina Perri,30,28,16
29,2011-01-29,Who Dat Girl,Flo Rida Featuring Akon,39,29,7
30,2011-01-29,F**kin' Perfect,P!nk,57,30,3
31,2011-01-29,Please Don't Go,Mike Posner,24,16,17
32,2011-01-29,Teenage Dream,Katy Perry,26,1,26
33,2011-01-29,More,Usher,47,33,6
34,2011-01-29,Animal,Neon Trees,27,13,33
35,2011-01-29,Somewhere With You,Kenny Chesney,31,31,11
36,2011-01-29,Secrets,OneRepublic,28,21,30
37,2011-01-29,Higher,Taio Cruz Featuring Travie McCoy,36,36,5
38,2011-01-29,Down On Me,Jeremih Featuring 50 Cent,45,38,10
39,2011-01-29,Pretty Girl Rock,Keri Hilson,35,31,8
40,2011-01-29,Right Above It,Lil Wayne Featuring Drake,29,6,22
41,2011-01-29,Felt Good On My Lips,Tim McGraw,32,26,11
42,2011-01-29,Marry Me,Train,56,42,9
43,2011-01-29,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,49,43,11
44,2011-01-29,Moment 4 Life,Nicki Minaj Featuring Drake,51,44,5
45,2011-01-29,I Like It,Enrique Iglesias Featuring Pitbull,34,4,36
46,2011-01-29,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,37,30,16
47,2011-01-29,Rhythm of Love,Plain White T's,42,42,18
48,2011-01-29,Club Can't Handle Me,Flo Rida Featuring David Guetta,33,9,29
49,2011-01-29,If I Die Young,The Band Perry,38,19,28
50,2011-01-29,Who Are You When I'm Not Looking,Blake Shelton,52,50,11
51,2011-01-29,Who's That Chick?,David Guetta Featuring Rihanna,85,51,3
52,2011-01-29,Whip My Hair,Willow,41,11,13
53,2011-01-29,No Love,Eminem Featuring Lil Wayne,40,23,20
54,2011-01-29,Right Thru Me,Nicki Minaj,43,26,16
55,2011-01-29,Put You In A Song,Keith Urban,55,55,16
56,2011-01-29,Waiting For The End,Linkin Park,60,56,15
57,2011-01-29,I Just Had Sex,The Lonely Island Featuring Akon,53,30,4
58,2011-01-29,Let Me Down Easy,Billy Currington,61,58,8
59,2011-01-29,Maybe,Sick Puppies,65,59,8
60,2011-01-29,Voices,Chris Young,64,60,11
61,2011-01-29,Dog Days Are Over,Florence + The Machine,54,21,18
62,2011-01-29,Are You Gonna Kiss Me Or Not,Thompson Square,69,62,5
63,2011-01-29,Mama's Song,Carrie Underwood,58,56,17
64,2011-01-29,Someone Else Calling You Baby,Luke Bryan,68,64,12
65,2011-01-29,Can't Be Friends,Trey Songz,59,43,18
66,2011-01-29,Fall For Your Type,Jamie Foxx Featuring Drake,72,62,6
67,2011-01-29,Kush,Dr. Dre Featuring Snoop Dogg & Akon,62,34,9
68,2011-01-29,No BS,Chris Brown,75,68,6
69,2011-01-29,Bass Down Low,Dev Featuring The Cataracs,89,69,5
70,2011-01-29,Memories,David Guetta Featuring Kid Cudi,63,46,15
71,2011-01-29,This Is Country Music,Brad Paisley,71,65,4
72,2011-01-29,Lay It Down,Lloyd,73,64,13
73,2011-01-29,We No Speak Americano,Yolanda Be Cool & Dcup,66,29,18
74,2011-01-29,All Of The Lights,Kanye West,88,74,3
75,2011-01-29,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,77,50,5
76,2011-01-29,What Do You Want,Jerrod Niemann,80,76,4
77,2011-01-29,Hello World,Lady Antebellum,79,70,10
78,2011-01-29,Shake Me Down,Cage The Elephant,,,
79,2011-01-29,Give In To Me,Garrett Hedlund & Leighton Meester,,,
80,2011-01-29,For The First Time,The Script,91,80,3
81,2011-01-29,You Be Killin Em,Fabolous,86,81,3
82,2011-01-29,A Little Bit Stronger,Sara Evans,82,82,3
83,2011-01-29,Make A Movie,Twista Featuring Chris Brown,76,71,10
84,2011-01-29,Fire Flame,Birdman Featuring Lil Wayne,67,64,7
85,2011-01-29,This,Darius Rucker,92,83,3
86,2011-01-29,Smoke A Little Smoke,Eric Church,83,78,18
87,2011-01-29,Country Strong,Gwyneth Paltrow,81,81,2
88,2011-01-29,Tighten Up,The Black Keys,87,87,3
89,2011-01-29,Bullets In The Gun,Toby Keith,84,84,11
90,2011-01-29,Do The John Wall,Troop 41,94,81,4
91,2011-01-29,Hold My Hand,Michael Jackson Duet With Akon,70,39,9
92,2011-01-29,The Show Goes On,Lupe Fiasco,,57,3
93,2011-01-29,The Breath You Take,George Strait,74,63,20
94,2011-01-29,From A Table Away,Sunny Sweeney,96,94,2
95,2011-01-29,Buzzin',Mann,,,
96,2011-01-29,Make It Rain,Travis Porter,100,96,2
97,2011-01-29,Rolling In The Deep,Adele,,68,2
98,2011-01-29,Wildflower,The JaneDear Girls,,,
99,2011-01-29,Turn On The Radio,Reba,78,53,18
100,2011-01-29,Marry You,Bruno Mars,90,85,7
1,2011-02-05,Grenade,Bruno Mars,2,1,17
2,2011-02-05,Firework,Katy Perry,3,1,14
3,2011-02-05,Black And Yellow,Wiz Khalifa,5,3,16
4,2011-02-05,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,6,4,9
5,2011-02-05,What's My Name?,Rihanna Featuring Drake,4,1,14
6,2011-02-05,Hold It Against Me,Britney Spears,1,1,2
7,2011-02-05,We R Who We R,Ke$ha,7,1,13
8,2011-02-05,Raise Your Glass,P!nk,8,1,16
9,2011-02-05,The Time (Dirty Bit),The Black Eyed Peas,9,4,11
