,Week,Song,Artist,Last week,Peak position,Weeks on chart
33,1984-01-14,Cum On Feel The Noize,Quiet Riot,20,5,18
34,1984-01-14,Middle Of The Road,Pretenders,37,34,5
35,1984-01-14,Yah Mo B There,James Ingram With Michael McDonald,45,35,6
36,1984-01-14,Baby I Lied,Deborah Allen,36,36,14
37,1984-01-14,Synchronicity II,The Police,19,16,11
38,1984-01-14,Remember The Night,The Motels,41,38,7
39,1984-01-14,In The Mood,Robert Plant,40,39,9
40,1984-01-14,Send Me An Angel,Real Life,42,40,10
41,1984-01-14,Nightbird,Stevie Nicks,43,41,5
42,1984-01-14,99 Luftballons,Nena,50,42,6
43,1984-01-14,The Dream,Irene Cara,47,43,6
44,1984-01-14,Wrapped Around Your Finger,The Police,61,44,2
45,1984-01-14,Ebony Eyes,Rick James And Smokey Robinson,46,45,6
46,1984-01-14,Take Me Back,Bonnie Tyler,48,46,7
47,1984-01-14,Jump,Van Halen,,,
48,1984-01-14,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,29,1,21
49,1984-01-14,Save The Last Dance For Me,Dolly Parton,52,49,6
50,1984-01-14,Give It Up,KC,59,50,4
51,1984-01-14,Almost Over You,Sheena Easton,57,51,6
52,1984-01-14,The Politics Of Dancing,Re-flex,54,52,8
53,1984-01-14,Why Me?,Irene Cara,28,13,13
54,1984-01-14,Big Crash,Eddie Money,55,54,9
55,1984-01-14,(You Can Still) Rock In America,Night Ranger,58,55,7
56,1984-01-14,Girls Just Want To Have Fun,Cyndi Lauper,62,56,5
57,1984-01-14,In A Big Country,Big Country,35,17,13
58,1984-01-14,New Moon On Monday,Duran Duran,,,
59,1984-01-14,Ain't Nobody,Chaka Khan,49,22,16
60,1984-01-14,Bang Your Head (Metal Health),Quiet Riot,72,60,2
61,1984-01-14,Wet My Whistle,Midnight Star,63,61,8
62,1984-01-14,You're Looking Like Love To Me,Peabo Bryson & Roberta Flack,66,62,4
63,1984-01-14,Crumblin' Down,John Cougar Mellencamp,51,9,14
64,1984-01-14,This Woman,Kenny Rogers,,,
65,1984-01-14,Heart And Soul,Huey Lewis & The News,53,8,19
66,1984-01-14,Tell Me If You Still Care,The S.O.S. Band,70,66,9
67,1984-01-14,LET's PRETEND WE'rE MARRIED,Prince,75,67,5
68,1984-01-14,I Want A New Drug,Huey Lewis & The News,,,
69,1984-01-14,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,56,53,12
70,1984-01-14,Sweetheart Like You,Bob Dylan,81,70,5
71,1984-01-14,P.Y.T. (Pretty Young Thing),Michael Jackson,64,10,15
72,1984-01-14,The Way He Makes Me Feel,Barbra Streisand,68,40,13
73,1984-01-14,I Won't Stand In Your Way,Stray Cats,67,35,12
74,1984-01-14,Souls,Rick Springfield,65,23,14
75,1984-01-14,Someone Like You,Michael Stanley Band,77,75,4
76,1984-01-14,Baby I'm Hooked,ConFunkShun,83,76,2
77,1984-01-14,Let's Go Up,Diana Ross,79,77,5
78,1984-01-14,When The Lights Go Out,Naked Eyes,44,37,13
79,1984-01-14,You Don't Believe,The Alan Parsons Project,60,54,9
80,1984-01-14,Total Eclipse Of The Heart,Bonnie Tyler,73,1,27
81,1984-01-14,Electric Kingdom,Twilight 22,86,81,5
82,1984-01-14,Just One More Time,The Headpins,85,82,4
83,1984-01-14,Rappin' Rodney,Rodney Dangerfield,84,83,7
84,1984-01-14,She's Trouble,Musical Youth,,,
85,1984-01-14,If Only You Knew,Patti LaBelle,90,85,2
86,1984-01-14,Love Has A Mind Of Its Own,Donna Summer,,,
87,1984-01-14,Something's On Your Mind,D Train,88,87,2
88,1984-01-14,Action,"Evelyn ""Champagne"" King",93,88,2
89,1984-01-14,For A Rocker,Jackson Browne,,,
90,1984-01-14,I Will Follow,U2,,,
91,1984-01-14,Touch A Four Leaf Clover,Atlantic Starr,87,87,6
92,1984-01-14,Making Love Out Of Nothing At All,Air Supply,89,2,25
93,1984-01-14,Lick It Up,KISS,69,66,10
94,1984-01-14,Telefone (long Distance Love Affair),Sheena Easton,76,9,22
95,1984-01-14,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,74,16,28
96,1984-01-14,Tender Is The Night,Jackson Browne,80,25,17
97,1984-01-14,This Must Be The Place (Naive Melody),Talking Heads,78,62,8
98,1984-01-14,Gloria,The Doors,71,71,7
99,1984-01-14,I Need You,The Pointer Sisters,91,48,15
100,1984-01-14,Suddenly Last Summer,The Motels,82,9,20
1,1984-01-21,Owner Of A Lonely Heart,Yes,2,1,12
2,1984-01-21,Say Say Say,Paul McCartney And Michael Jackson,1,1,15
3,1984-01-21,Karma Chameleon,Culture Club,9,3,8
4,1984-01-21,Talking In Your Sleep,The Romantics,6,4,16
5,1984-01-21,Break My Stride,Matthew Wilder,7,5,19
6,1984-01-21,I Guess That's Why They Call It The Blues,Elton John,8,6,13
7,1984-01-21,Twist Of Fate,Olivia Newton-John,5,5,12
8,1984-01-21,Joanna,Kool & The Gang,13,8,12
9,1984-01-21,Running With The Night,Lionel Richie,10,9,9
10,1984-01-21,Say It Isn't So,Daryl Hall John Oates,3,2,13
11,1984-01-21,Union Of The Snake,Duran Duran,4,3,12
12,1984-01-21,That's All,Genesis,17,12,9
13,1984-01-21,Pink Houses,John Mellencamp,22,13,7
14,1984-01-21,Think Of Laura,Christopher Cross,21,14,7
15,1984-01-21,The Curly Shuffle,Jump 'n The Saddle,16,15,8
16,1984-01-21,I Still Can't Get Over Loving You,Ray Parker Jr.,20,16,11
17,1984-01-21,Holiday,Madonna,25,17,13
18,1984-01-21,Time Will Reveal,Debarge,24,18,15
19,1984-01-21,If I'd Been The One,Thirty Eight Special,23,19,11
20,1984-01-21,Undercover Of The Night,The Rolling Stones,12,9,11
21,1984-01-21,Read 'Em And Weep,Barry Manilow,18,18,10
22,1984-01-21,Let The Music Play,Shannon,26,22,11
23,1984-01-21,All Night Long (All Night),Lionel Richie,11,1,19
24,1984-01-21,An Innocent Man,Billy Joel,28,24,6
25,1984-01-21,Middle Of The Road,Pretenders,34,25,6
26,1984-01-21,Baby I Lied,Deborah Allen,36,26,15
27,1984-01-21,Yah Mo B There,James Ingram With Michael McDonald,35,27,7
28,1984-01-21,So Bad,Paul McCartney,31,28,5
29,1984-01-21,Gold,Spandau Ballet,29,29,10
30,1984-01-21,Stay With Me Tonight,Jeffrey Osborne,30,30,15
31,1984-01-21,Wrapped Around Your Finger,The Police,44,31,3
32,1984-01-21,The Sign Of Fire,The Fixx,32,32,9
33,1984-01-21,99 Luftballons,Nena,42,33,7
34,1984-01-21,Jump,Van Halen,47,34,2
35,1984-01-21,Nightbird,Stevie Nicks,41,35,6
36,1984-01-21,Nobody Told Me,John Lennon,,,
37,1984-01-21,Remember The Night,The Motels,38,37,8
38,1984-01-21,Send Me An Angel,Real Life,40,38,11
39,1984-01-21,In The Mood,Robert Plant,39,39,10
40,1984-01-21,Uptown Girl,Billy Joel,14,3,18
41,1984-01-21,The Dream,Irene Cara,43,41,7
42,1984-01-21,Love Is A Battlefield,Pat Benatar,15,5,18
43,1984-01-21,Major Tom (Coming Home),Peter Schilling,19,14,18
44,1984-01-21,Ebony Eyes,Rick James And Smokey Robinson,45,44,7
45,1984-01-21,Girls Just Want To Have Fun,Cyndi Lauper,56,45,6
46,1984-01-21,Save The Last Dance For Me,Dolly Parton,49,46,7
47,1984-01-21,Give It Up,KC,50,47,5
48,1984-01-21,New Moon On Monday,Duran Duran,58,48,2
49,1984-01-21,Almost Over You,Sheena Easton,51,49,7
50,1984-01-21,Bang Your Head (Metal Health),Quiet Riot,60,50,3
51,1984-01-21,This Woman,Kenny Rogers,64,51,2
52,1984-01-21,The Politics Of Dancing,Re-flex,52,52,9
53,1984-01-21,(You Can Still) Rock In America,Night Ranger,55,53,8
54,1984-01-21,I Want A New Drug,Huey Lewis & The News,68,54,2
55,1984-01-21,Cum On Feel The Noize,Quiet Riot,33,5,19
56,1984-01-21,Church Of The Poison Mind,Culture Club,27,10,14
57,1984-01-21,Synchronicity II,The Police,37,16,12
58,1984-01-21,LET's PRETEND WE'rE MARRIED,Prince,67,58,6
59,1984-01-21,You're Looking Like Love To Me,Peabo Bryson & Roberta Flack,62,59,5
60,1984-01-21,Sweetheart Like You,Bob Dylan,70,60,6
61,1984-01-21,Wet My Whistle,Midnight Star,61,61,9
62,1984-01-21,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,48,1,22
63,1984-01-21,Ain't Nobody,Chaka Khan,59,22,17
64,1984-01-21,In A Big Country,Big Country,57,17,14
65,1984-01-21,Tell Me If You Still Care,The S.O.S. Band,66,65,10
66,1984-01-21,Take Me Back,Bonnie Tyler,46,46,8
67,1984-01-21,Why Me?,Irene Cara,53,13,14
68,1984-01-21,If Only You Knew,Patti LaBelle,85,68,3
69,1984-01-21,Heart And Soul,Huey Lewis & The News,65,8,20
70,1984-01-21,For A Rocker,Jackson Browne,89,70,2
71,1984-01-21,Crumblin' Down,John Cougar Mellencamp,63,9,15
72,1984-01-21,Let's Stay Together,Tina Turner,,,
73,1984-01-21,New Song,Howard Jones,,,
74,1984-01-21,Big Crash,Eddie Money,54,54,10
75,1984-01-21,P.Y.T. (Pretty Young Thing),Michael Jackson,71,10,16
76,1984-01-21,Just One More Time,The Headpins,82,76,5
77,1984-01-21,The Way He Makes Me Feel,Barbra Streisand,72,40,14
78,1984-01-21,Action,"Evelyn ""Champagne"" King",88,78,3
79,1984-01-21,Electric Kingdom,Twilight 22,81,79,6
80,1984-01-21,She's Trouble,Musical Youth,84,80,2
81,1984-01-21,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,69,53,13
82,1984-01-21,Love Has A Mind Of Its Own,Donna Summer,86,82,2
83,1984-01-21,Something's On Your Mind,D Train,87,83,3
84,1984-01-21,You Make My Heart Beat Faster,Kim Carnes,,,
85,1984-01-21,I Will Follow,U2,90,85,2
86,1984-01-21,Runner,Manfred Mann's Earth Band,,,
87,1984-01-21,Total Eclipse Of The Heart,Bonnie Tyler,80,1,28
88,1984-01-21,Body Talk,The Deele,,,
89,1984-01-21,Baby I'm Hooked,ConFunkShun,76,76,3
90,1984-01-21,Over My Head,Toni Basil,,,
91,1984-01-21,Rappin' Rodney,Rodney Dangerfield,83,83,8
92,1984-01-21,I Won't Stand In Your Way,Stray Cats,73,35,13
93,1984-01-21,Souls,Rick Springfield,74,23,15
94,1984-01-21,When The Lights Go Out,Naked Eyes,78,37,14
95,1984-01-21,You Don't Believe,The Alan Parsons Project,79,54,10
96,1984-01-21,Let's Go Up,Diana Ross,77,77,6
97,1984-01-21,Someone Like You,Michael Stanley Band,75,75,5
98,1984-01-21,Touch A Four Leaf Clover,Atlantic Starr,91,87,7
99,1984-01-21,Lick It Up,KISS,93,66,11
100,1984-01-21,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,95,16,29
1,1984-01-28,Owner Of A Lonely Heart,Yes,1,1,13
2,1984-01-28,Karma Chameleon,Culture Club,3,2,9
3,1984-01-28,Talking In Your Sleep,The Romantics,4,3,17
4,1984-01-28,I Guess That's Why They Call It The Blues,Elton John,6,4,14
5,1984-01-28,Break My Stride,Matthew Wilder,5,5,20
6,1984-01-28,Joanna,Kool & The Gang,8,6,13
7,1984-01-28,Say Say Say,Paul McCartney And Michael Jackson,2,1,16
8,1984-01-28,Running With The Night,Lionel Richie,9,8,10
9,1984-01-28,Twist Of Fate,Olivia Newton-John,7,5,13
10,1984-01-28,That's All,Genesis,12,10,10
11,1984-01-28,Think Of Laura,Christopher Cross,14,11,8
12,1984-01-28,Pink Houses,John Mellencamp,13,12,8
13,1984-01-28,Union Of The Snake,Duran Duran,11,3,13
14,1984-01-28,I Still Can't Get Over Loving You,Ray Parker Jr.,16,14,12
15,1984-01-28,Say It Isn't So,Daryl Hall John Oates,10,2,14
16,1984-01-28,Holiday,Madonna,17,16,14
17,1984-01-28,The Curly Shuffle,Jump 'n The Saddle,15,15,9
18,1984-01-28,Let The Music Play,Shannon,22,18,12
19,1984-01-28,An Innocent Man,Billy Joel,24,19,7
20,1984-01-28,Jump,Van Halen,34,20,3
21,1984-01-28,Middle Of The Road,Pretenders,25,21,7
22,1984-01-28,99 Luftballons,Nena,33,22,8
23,1984-01-28,Wrapped Around Your Finger,The Police,31,23,4
24,1984-01-28,Yah Mo B There,James Ingram With Michael McDonald,27,24,8
25,1984-01-28,So Bad,Paul McCartney,28,25,6
26,1984-01-28,Baby I Lied,Deborah Allen,26,26,16
27,1984-01-28,Nobody Told Me,John Lennon,36,27,2
28,1984-01-28,Time Will Reveal,Debarge,18,18,16
29,1984-01-28,Read 'Em And Weep,Barry Manilow,21,18,11
30,1984-01-28,If I'd Been The One,Thirty Eight Special,19,19,12
31,1984-01-28,Girls Just Want To Have Fun,Cyndi Lauper,45,31,7
32,1984-01-28,Send Me An Angel,Real Life,38,32,12
33,1984-01-28,Nightbird,Stevie Nicks,35,33,7
34,1984-01-28,Stay With Me Tonight,Jeffrey Osborne,30,30,16
35,1984-01-28,The Sign Of Fire,The Fixx,32,32,10
36,1984-01-28,Remember The Night,The Motels,37,36,9
37,1984-01-28,New Moon On Monday,Duran Duran,48,37,3
38,1984-01-28,Bang Your Head (Metal Health),Quiet Riot,50,38,4
39,1984-01-28,The Dream,Irene Cara,41,39,8
40,1984-01-28,I Want A New Drug,Huey Lewis & The News,54,40,3
41,1984-01-28,This Woman,Kenny Rogers,51,41,3
42,1984-01-28,Give It Up,KC,47,42,6
43,1984-01-28,Ebony Eyes,Rick James And Smokey Robinson,44,43,8
44,1984-01-28,Got A Hold On Me,Christine McVie,,,
45,1984-01-28,Save The Last Dance For Me,Dolly Parton,46,45,8
46,1984-01-28,Almost Over You,Sheena Easton,49,46,8
47,1984-01-28,All Night Long (All Night),Lionel Richie,23,1,20
48,1984-01-28,The Politics Of Dancing,Re-flex,52,48,10
49,1984-01-28,Undercover Of The Night,The Rolling Stones,20,9,12
50,1984-01-28,Major Tom (Coming Home),Peter Schilling,43,14,19
51,1984-01-28,(You Can Still) Rock In America,Night Ranger,53,51,9
52,1984-01-28,LET's PRETEND WE'rE MARRIED,Prince,58,52,7
53,1984-01-28,Here Comes The Rain Again,Eurythmics,,,
54,1984-01-28,Love Is A Battlefield,Pat Benatar,42,5,19
55,1984-01-28,Sweetheart Like You,Bob Dylan,60,55,7
56,1984-01-28,Footloose,Kenny Loggins,,,
57,1984-01-28,Gold,Spandau Ballet,29,29,11
58,1984-01-28,You're Looking Like Love To Me,Peabo Bryson & Roberta Flack,59,58,6
59,1984-01-28,Let's Stay Together,Tina Turner,72,59,2
60,1984-01-28,For A Rocker,Jackson Browne,70,60,3
61,1984-01-28,In The Mood,Robert Plant,39,39,11
62,1984-01-28,If Only You Knew,Patti LaBelle,68,62,4
63,1984-01-28,Uptown Girl,Billy Joel,40,3,19
64,1984-01-28,Wet My Whistle,Midnight Star,61,61,10
65,1984-01-28,Cum On Feel The Noize,Quiet Riot,55,5,20
66,1984-01-28,Church Of The Poison Mind,Culture Club,56,10,15
67,1984-01-28,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,62,1,23
68,1984-01-28,New Song,Howard Jones,73,68,2
69,1984-01-28,Runner,Manfred Mann's Earth Band,86,69,2
70,1984-01-28,Love Has A Mind Of Its Own,Donna Summer,82,70,3
71,1984-01-28,Just One More Time,The Headpins,76,71,6
72,1984-01-28,She's Trouble,Musical Youth,80,72,3
73,1984-01-28,Somebody's Watching Me,Rockwell,,,
74,1984-01-28,You Make My Heart Beat Faster,Kim Carnes,84,74,2
75,1984-01-28,Ain't Nobody,Chaka Khan,63,22,18
76,1984-01-28,Action,"Evelyn ""Champagne"" King",78,76,4
77,1984-01-28,Synchronicity II,The Police,57,16,13
78,1984-01-28,In A Big Country,Big Country,64,17,15
79,1984-01-28,Something's On Your Mind,D Train,83,79,4
80,1984-01-28,Electric Kingdom,Twilight 22,79,79,7
81,1984-01-28,I Will Follow,U2,85,81,3
82,1984-01-28,Automatic,The Pointer Sisters,,,
83,1984-01-28,Red Red Wine,UB40,,,
84,1984-01-28,Body Talk,The Deele,88,84,2
85,1984-01-28,Over My Head,Toni Basil,90,85,2
86,1984-01-28,Tell Me If You Still Care,The S.O.S. Band,65,65,11
87,1984-01-28,Rebel Yell,Billy Idol,,,
88,1984-01-28,Look At That Cadillac,Stray Cats,,,
89,1984-01-28,Vitamin L,B.E. Taylor Group,,,
90,1984-01-28,Why Me?,Irene Cara,67,13,15
91,1984-01-28,Heart And Soul,Huey Lewis & The News,69,8,21
92,1984-01-28,Take Me Back,Bonnie Tyler,66,46,9
93,1984-01-28,Remember What You Like,Jenny Burton,,,
94,1984-01-28,Tender Years,John Cafferty & The Beaver Brown Band,,,
95,1984-01-28,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,81,53,14
96,1984-01-28,Total Eclipse Of The Heart,Bonnie Tyler,87,1,29
97,1984-01-28,Big Crash,Eddie Money,74,54,11
98,1984-01-28,Baby I'm Hooked,ConFunkShun,89,76,4
99,1984-01-28,The Way He Makes Me Feel,Barbra Streisand,77,40,15
100,1984-01-28,Crumblin' Down,John Cougar Mellencamp,71,9,16
1,1984-02-04,Karma Chameleon,Culture Club,2,1,10
2,1984-02-04,Owner Of A Lonely Heart,Yes,1,1,14
3,1984-02-04,Talking In Your Sleep,The Romantics,3,3,18
4,1984-02-04,Joanna,Kool & The Gang,6,4,14
5,1984-02-04,Break My Stride,Matthew Wilder,5,5,21
6,1984-02-04,I Guess That's Why They Call It The Blues,Elton John,4,4,15
7,1984-02-04,Running With The Night,Lionel Richie,8,7,11
8,1984-02-04,That's All,Genesis,10,8,11
9,1984-02-04,Think Of Laura,Christopher Cross,11,9,9
10,1984-02-04,Pink Houses,John Mellencamp,12,10,9
11,1984-02-04,Jump,Van Halen,20,11,4
12,1984-02-04,I Still Can't Get Over Loving You,Ray Parker Jr.,14,12,13
13,1984-02-04,Say Say Say,Paul McCartney And Michael Jackson,7,1,17
14,1984-02-04,Let The Music Play,Shannon,18,14,13
15,1984-02-04,An Innocent Man,Billy Joel,19,15,8
16,1984-02-04,Holiday,Madonna,16,16,15
17,1984-02-04,Twist Of Fate,Olivia Newton-John,9,5,14
18,1984-02-04,99 Luftballons,Nena,22,18,9
19,1984-02-04,Wrapped Around Your Finger,The Police,23,19,5
20,1984-02-04,Middle Of The Road,Pretenders,21,20,8
21,1984-02-04,Girls Just Want To Have Fun,Cyndi Lauper,31,21,8
22,1984-02-04,Nobody Told Me,John Lennon,27,22,3
23,1984-02-04,Yah Mo B There,James Ingram With Michael McDonald,24,23,9
24,1984-02-04,So Bad,Paul McCartney,25,24,7
25,1984-02-04,Union Of The Snake,Duran Duran,13,3,14
26,1984-02-04,Baby I Lied,Deborah Allen,26,26,17
27,1984-02-04,The Curly Shuffle,Jump 'n The Saddle,17,15,10
28,1984-02-04,Say It Isn't So,Daryl Hall John Oates,15,2,15
29,1984-02-04,New Moon On Monday,Duran Duran,37,29,4
30,1984-02-04,Send Me An Angel,Real Life,32,30,13
31,1984-02-04,I Want A New Drug,Huey Lewis & The News,40,31,4
32,1984-02-04,Got A Hold On Me,Christine McVie,44,32,2
33,1984-02-04,Nightbird,Stevie Nicks,33,33,8
