,Week,Song,Artist,Last week,Peak position,Weeks on chart
83,1959-01-05,The Girl On Page 44,The Four Lads,,,
84,1959-01-05,May You Always,The McGuire Sisters,,,
85,1959-01-05,Pretty Girls Everywhere,Eugene Church and The Fellows,,85,2
86,1959-01-05,The Little Space Girl,Jesse Lee Turner,,,
87,1959-01-05,Pussy Cat,The Ames Brothers,82,17,15
88,1959-01-05,The One Rose (That's Left In My Heart),Teresa Brewer,,,
89,1959-01-05,Teach Me Tonight Cha Cha,The DeCastro Sisters,,,
90,1959-01-05,Mr. Success,Frank Sinatra,64,41,11
91,1959-01-05,I'll Remember Tonight,Pat Boone,65,34,11
92,1959-01-05,Cinderella,The Four Preps,74,69,7
93,1959-01-05,Funny,Jesse Belvin,93,93,2
94,1959-01-05,Forget Me Not,Kalin Twins,86,12,15
95,1959-01-05,That's Why I Cry,Buddy Knox,,,
96,1959-01-05,Heartbeat,Buddy Holly,99,96,2
97,1959-01-05,Call Me,Johnny Mathis,49,21,15
98,1959-01-05,Tall Paul,Annette With The Afterbeats,,,
99,1959-01-05,Sermonette,Della Reese,,,
100,1959-01-05,Gazachstahagen,The Wild-Cats,,,
1,1959-01-12,The Chipmunk Song,The Chipmunks With David Seville,1,1,7
2,1959-01-12,Smoke Gets In Your Eyes,The Platters,2,2,9
3,1959-01-12,My Happiness,Connie Francis,6,3,6
4,1959-01-12,Gotta Travel On,Billy Grammer,9,4,8
5,1959-01-12,"To Know Him, Is To Love Him",The Teddy Bears,3,1,17
6,1959-01-12,Whole Lotta Loving,Fats Domino,10,6,9
7,1959-01-12,A Lover's Question,Clyde McPhatter,8,7,14
8,1959-01-12,One Night,Elvis Presley,5,4,10
9,1959-01-12,Problems,The Everly Brothers,4,2,10
10,1959-01-12,Lonesome Town,Ricky Nelson,11,7,13
11,1959-01-12,Tom Dooley,The Kingston Trio,7,1,16
12,1959-01-12,16 Candles,The Crests,18,12,8
13,1959-01-12,The Little Drummer Boy,The Harry Simeone Chorale,16,13,4
14,1959-01-12,Bimbombey,Jimmie Rodgers,13,11,10
15,1959-01-12,Donna,Ritchie Valens,15,15,8
16,1959-01-12,Beep Beep,The Playmates,12,4,11
17,1959-01-12,Lonely Teardrops,Jackie Wilson,20,16,8
18,1959-01-12,I Got Stung,Elvis Presley,14,8,11
19,1959-01-12,Goodbye Baby,Jack Scott,23,19,5
20,1959-01-12,Manhattan Spiritual,Reg Owen & His Orchestra,22,20,6
21,1959-01-12,Stagger Lee,Lloyd Price,36,21,6
22,1959-01-12,It's Only Make Believe,Conway Twitty,19,1,18
23,1959-01-12,The Diary,Neil Sedaka,21,21,6
24,1959-01-12,Lucky Ladybug,Billy & Lillie,27,24,4
25,1959-01-12,(All of a Sudden) My Heart Sings,Paul Anka,37,25,4
26,1959-01-12,The All American Boy,Bill Parsons,33,26,4
27,1959-01-12,Love You Most Of All,Sam Cooke,31,26,9
28,1959-01-12,I Cried A Tear,LaVern Baker,38,28,6
29,1959-01-12,Queen Of The Hop,Bobby Darin,17,9,15
30,1959-01-12,Love Is All We Need,Tommy Edwards,24,15,12
31,1959-01-12,Philadelphia U.S.A.,The Nu Tornados,28,26,9
32,1959-01-12,I'll Wait For You,Frankie Avalon,25,15,13
33,1959-01-12,Nobody But You,Dee Clark,54,33,7
34,1959-01-12,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,48,34,3
35,1959-01-12,Cannonball,Duane Eddy His Twangy Guitar And The Rebels,26,15,11
36,1959-01-12,Peek-A-Boo,The Cadillacs,41,35,6
37,1959-01-12,Poor Boy,The Royaltones,32,17,13
38,1959-01-12,I Got A Feeling,Ricky Nelson,34,10,14
39,1959-01-12,The Teen Commandments,Paul Anka-Geo. Hamilton IV-Johnny Nash,29,29,7
40,1959-01-12,Rocka-Conga,The Applejacks,50,40,4
41,1959-01-12,Red River Rose,The Ames Brothers,60,41,3
42,1959-01-12,C'mon Everybody,Eddie Cochran,35,35,8
43,1959-01-12,The Wedding,June Valli,46,43,8
44,1959-01-12,Peter Gunn,Ray Anthony and His Orchestra,78,44,2
45,1959-01-12,That Old Black Magic,Louis Prima And Keely Smith,30,18,11
46,1959-01-12,May You Always,The McGuire Sisters,84,46,2
47,1959-01-12,It's Just About Time,Johnny Cash And The Tennessee Two,51,47,5
48,1959-01-12,Try Me,James Brown And The Famous Flames,57,48,5
49,1959-01-12,Blue Hawaii,Billy Vaughn And His Orchestra,59,49,3
50,1959-01-12,Teasin',Quaker City Boys,58,50,4
51,1959-01-12,Don't Pity Me,Dion & The Belmonts,40,40,4
52,1959-01-12,Let's Love,Johnny Mathis,82,52,2
53,1959-01-12,Pledging My Love,Roy Hamilton,56,45,9
54,1959-01-12,La Bamba,Ritchie Valens,80,54,3
55,1959-01-12,"Wiggle, Wiggle",The Accents,61,55,4
56,1959-01-12,Turvy II,Cozy Cole,44,36,7
57,1959-01-12,Big Bopper's Wedding,Big Bopper,52,38,6
58,1959-01-12,It's All In The Game,Tommy Edwards,43,1,22
59,1959-01-12,Topsy II,Cozy Cole,42,3,21
60,1959-01-12,Come Prima,Tony Dallara,70,60,6
61,1959-01-12,The Little Space Girl,Jesse Lee Turner,86,61,2
62,1959-01-12,You Are Beautiful,Johnny Mathis,73,62,2
63,1959-01-12,Don't You Know Yockomo,"Huey ""piano"" Smith With His Clowns",71,63,3
64,1959-01-12,"The Bluebird, The Buzzard & The Oriole",Bobby Day,69,64,3
65,1959-01-12,The World Outside,The Four Coins,39,21,10
66,1959-01-12,The Girl On Page 44,The Four Lads,83,66,2
67,1959-01-12,Chantilly Lace,Big Bopper,55,6,24
68,1959-01-12,The End,Earl Grant,49,7,18
69,1959-01-12,The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,,,
70,1959-01-12,Jingle Bell Rock,Bobby Helms,45,35,4
71,1959-01-12,(I Wanna) Dance With The Teacher,The Olympics,77,71,4
72,1959-01-12,Tall Paul,Annette With The Afterbeats,98,72,2
73,1959-01-12,The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",,,
74,1959-01-12,Yellow Bird,The Mills Brothers,81,74,2
75,1959-01-12,The One Rose (That's Left In My Heart),Teresa Brewer,88,75,2
76,1959-01-12,Teach Me Tonight Cha Cha,The DeCastro Sisters,89,76,2
77,1959-01-12,Walking Along,The Diamonds,63,29,12
78,1959-01-12,I Talk To The Trees,Edmundo Ros and His Orchestra,79,78,2
79,1959-01-12,I'm A Man,Fabian,,,
80,1959-01-12,Come Prima (Koma Preema),Polly Bergen,76,67,5
81,1959-01-12,Funny,Jesse Belvin,93,81,3
82,1959-01-12,Pretty Girls Everywhere,Eugene Church and The Fellows,85,82,3
83,1959-01-12,Trust In Me,Patti Page,,,
84,1959-01-12,The Fool And The Angel,Bobby Helms,75,75,6
85,1959-01-12,Dreamy Eyes,Johnny Tillotson,67,67,7
86,1959-01-12,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,68,7,20
87,1959-01-12,Heartbeat,Buddy Holly,96,87,3
88,1959-01-12,That's Why I Cry,Buddy Knox,95,88,2
89,1959-01-12,Gazachstahagen,The Wild-Cats,100,89,2
90,1959-01-12,Petite Fleur (Little Flower),Chris Barber's Jazz Band,,,
91,1959-01-12,The Worryin' Kind,Tommy Sands And The Raiders,,76,2
92,1959-01-12,Good Rockin' Tonight,Pat Boone,,,
93,1959-01-12,Hideaway,The Four Esquires,62,21,17
94,1959-01-12,Need You,Donnie Owens,64,25,15
95,1959-01-12,O' Falling Star,The Four Knights,,,
96,1959-01-12,Nola,Billy Williams,,,
97,1959-01-12,With The Wind And The Rain In Your Hair,Pat Boone,,,
98,1959-01-12,"Raspberries, Strawberries",The Kingston Trio,,,
99,1959-01-12,You Can't Get To Heaven On Roller Skates,Betty Johnson,,,
100,1959-01-12,It's Only The Beginning,The Kalin Twins,,,
1,1959-01-19,Smoke Gets In Your Eyes,The Platters,2,1,10
2,1959-01-19,My Happiness,Connie Francis,3,2,7
3,1959-01-19,The Chipmunk Song,The Chipmunks With David Seville,1,1,8
4,1959-01-19,Donna,Ritchie Valens,15,4,9
5,1959-01-19,16 Candles,The Crests,12,5,9
6,1959-01-19,A Lover's Question,Clyde McPhatter,7,6,15
7,1959-01-19,Gotta Travel On,Billy Grammer,4,4,9
8,1959-01-19,Whole Lotta Loving,Fats Domino,6,6,10
9,1959-01-19,Stagger Lee,Lloyd Price,21,9,7
10,1959-01-19,"To Know Him, Is To Love Him",The Teddy Bears,5,1,18
11,1959-01-19,Problems,The Everly Brothers,9,2,11
12,1959-01-19,Lonely Teardrops,Jackie Wilson,17,12,9
13,1959-01-19,One Night,Elvis Presley,8,4,11
14,1959-01-19,Lonesome Town,Ricky Nelson,10,7,14
15,1959-01-19,Goodbye Baby,Jack Scott,19,15,6
16,1959-01-19,Manhattan Spiritual,Reg Owen & His Orchestra,20,16,7
17,1959-01-19,The All American Boy,Bill Parsons,26,17,5
18,1959-01-19,Tom Dooley,The Kingston Trio,11,1,17
19,1959-01-19,Bimbombey,Jimmie Rodgers,14,11,11
20,1959-01-19,Beep Beep,The Playmates,16,4,12
21,1959-01-19,The Diary,Neil Sedaka,23,21,7
22,1959-01-19,I Got Stung,Elvis Presley,18,8,12
23,1959-01-19,The Little Drummer Boy,The Harry Simeone Chorale,13,13,5
24,1959-01-19,(All of a Sudden) My Heart Sings,Paul Anka,25,24,5
25,1959-01-19,Lucky Ladybug,Billy & Lillie,24,24,5
26,1959-01-19,Nobody But You,Dee Clark,33,26,8
27,1959-01-19,May You Always,The McGuire Sisters,46,27,3
28,1959-01-19,Peek-A-Boo,The Cadillacs,36,28,7
29,1959-01-19,Queen Of The Hop,Bobby Darin,29,9,16
30,1959-01-19,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,34,30,4
31,1959-01-19,Love You Most Of All,Sam Cooke,27,26,10
32,1959-01-19,Philadelphia U.S.A.,The Nu Tornados,31,26,10
33,1959-01-19,La Bamba,Ritchie Valens,54,33,4
34,1959-01-19,Peter Gunn,Ray Anthony and His Orchestra,44,34,3
35,1959-01-19,I Cried A Tear,LaVern Baker,28,28,7
36,1959-01-19,It's Only Make Believe,Conway Twitty,22,1,19
37,1959-01-19,Red River Rose,The Ames Brothers,41,37,4
38,1959-01-19,I'll Wait For You,Frankie Avalon,32,15,14
39,1959-01-19,Rocka-Conga,The Applejacks,40,39,5
40,1959-01-19,The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,69,40,2
41,1959-01-19,C'mon Everybody,Eddie Cochran,42,35,9
42,1959-01-19,Love Is All We Need,Tommy Edwards,30,15,13
43,1959-01-19,Tall Paul,Annette With The Afterbeats,72,43,3
44,1959-01-19,The Wedding,June Valli,43,43,9
45,1959-01-19,Teasin',Quaker City Boys,50,45,5
46,1959-01-19,The Little Space Girl,Jesse Lee Turner,61,46,3
47,1959-01-19,Poor Boy,The Royaltones,37,17,14
48,1959-01-19,I Got A Feeling,Ricky Nelson,38,10,15
49,1959-01-19,Let's Love,Johnny Mathis,52,49,3
50,1959-01-19,With The Wind And The Rain In Your Hair,Pat Boone,97,50,2
51,1959-01-19,"Wiggle, Wiggle",The Accents,55,51,5
52,1959-01-19,Blue Hawaii,Billy Vaughn And His Orchestra,49,49,4
53,1959-01-19,Don't Pity Me,Dion & The Belmonts,51,40,5
54,1959-01-19,The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",73,54,2
55,1959-01-19,That Old Black Magic,Louis Prima And Keely Smith,45,18,12
56,1959-01-19,I'm A Man,Fabian,79,56,2
57,1959-01-19,It's Just About Time,Johnny Cash And The Tennessee Two,47,47,6
58,1959-01-19,Don't You Know Yockomo,"Huey ""piano"" Smith With His Clowns",63,58,4
59,1959-01-19,"The Bluebird, The Buzzard & The Oriole",Bobby Day,64,59,4
60,1959-01-19,You Are Beautiful,Johnny Mathis,62,60,3
61,1959-01-19,Try Me,James Brown And The Famous Flames,48,48,6
62,1959-01-19,Trust In Me,Patti Page,83,62,2
63,1959-01-19,The Teen Commandments,Paul Anka-Geo. Hamilton IV-Johnny Nash,39,29,8
64,1959-01-19,Pretty Girls Everywhere,Eugene Church and The Fellows,82,64,4
65,1959-01-19,The Girl On Page 44,The Four Lads,66,65,3
66,1959-01-19,Big Bopper's Wedding,Big Bopper,57,38,7
67,1959-01-19,Cannonball,Duane Eddy His Twangy Guitar And The Rebels,35,15,12
68,1959-01-19,Petite Fleur (Little Flower),Chris Barber's Jazz Band,90,68,2
69,1959-01-19,It's Only The Beginning,The Kalin Twins,100,69,2
70,1959-01-19,Yellow Bird,The Mills Brothers,74,70,3
71,1959-01-19,Don't Take Your Guns To Town,Johnny Cash,,,
72,1959-01-19,The Worryin' Kind,Tommy Sands And The Raiders,91,72,3
73,1959-01-19,Save My Soul,Jack Scott,,73,2
74,1959-01-19,Dreamy Eyes,Johnny Tillotson,85,67,8
75,1959-01-19,Pledging My Love,Roy Hamilton,53,45,10
76,1959-01-19,Teach Me Tonight Cha Cha,The DeCastro Sisters,76,76,3
77,1959-01-19,The End,Earl Grant,68,7,19
78,1959-01-19,Gazachstahagen,The Wild-Cats,89,78,3
79,1959-01-19,Turvy II,Cozy Cole,56,36,8
80,1959-01-19,Good Rockin' Tonight,Pat Boone,92,80,2
81,1959-01-19,The One Rose (That's Left In My Heart),Teresa Brewer,75,75,3
82,1959-01-19,Heartbeat,Buddy Holly,87,82,4
83,1959-01-19,O' Falling Star,The Four Knights,95,83,2
84,1959-01-19,"Raspberries, Strawberries",The Kingston Trio,98,84,2
85,1959-01-19,"Teasable, Pleasable You",Buddy Knox,,,
86,1959-01-19,Lovers Never Say Goodbye,The Flamingos,,,
87,1959-01-19,I Talk To The Trees,Edmundo Ros and His Orchestra,78,78,3
88,1959-01-19,The World Outside,The Four Coins,65,21,11
89,1959-01-19,The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,,,
90,1959-01-19,Chantilly Lace,Big Bopper,67,6,25
91,1959-01-19,(I Wanna) Dance With The Teacher,The Olympics,71,71,5
92,1959-01-19,Come Prima (Koma Preema),Polly Bergen,80,67,6
93,1959-01-19,I'll Sail My Ship Alone,Jerry Lee Lewis And His Pumping Piano,,,
94,1959-01-19,Matilda,Cookie And His Cupcakes,,,
95,1959-01-19,Here I Stand,Wade Flemons and the Newcomers,,95,2
96,1959-01-19,My Man,Peggy Lee,,,
97,1959-01-19,There Must Be A Way,Joni James,,,
98,1959-01-19,Funny,Jesse Belvin,81,81,4
99,1959-01-19,Come Prima,Tony Dallara,60,60,7
100,1959-01-19,Who Cares,Don Gibson,,,
1,1959-01-26,Smoke Gets In Your Eyes,The Platters,1,1,11
2,1959-01-26,My Happiness,Connie Francis,2,2,8
3,1959-01-26,Donna,Ritchie Valens,4,3,10
4,1959-01-26,16 Candles,The Crests,5,4,10
5,1959-01-26,Stagger Lee,Lloyd Price,9,5,8
6,1959-01-26,Gotta Travel On,Billy Grammer,7,4,10
7,1959-01-26,A Lover's Question,Clyde McPhatter,6,6,16
8,1959-01-26,Lonely Teardrops,Jackie Wilson,12,8,10
9,1959-01-26,Goodbye Baby,Jack Scott,15,9,7
10,1959-01-26,Whole Lotta Loving,Fats Domino,8,6,11
11,1959-01-26,May You Always,The McGuire Sisters,27,11,4
12,1959-01-26,The All American Boy,Bill Parsons,17,12,6
13,1959-01-26,Manhattan Spiritual,Reg Owen & His Orchestra,16,13,8
14,1959-01-26,Lucky Ladybug,Billy & Lillie,25,14,6
15,1959-01-26,The Chipmunk Song,The Chipmunks With David Seville,3,1,9
16,1959-01-26,Lonesome Town,Ricky Nelson,14,7,15
17,1959-01-26,One Night,Elvis Presley,13,4,12
18,1959-01-26,"To Know Him, Is To Love Him",The Teddy Bears,10,1,19
19,1959-01-26,The Diary,Neil Sedaka,21,19,8
20,1959-01-26,(All of a Sudden) My Heart Sings,Paul Anka,24,20,6
21,1959-01-26,Problems,The Everly Brothers,11,2,12
22,1959-01-26,Peter Gunn,Ray Anthony and His Orchestra,34,22,4
23,1959-01-26,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,30,23,5
24,1959-01-26,Tom Dooley,The Kingston Trio,18,1,18
25,1959-01-26,Bimbombey,Jimmie Rodgers,19,11,12
26,1959-01-26,The Little Drummer Boy,The Harry Simeone Chorale,23,13,6
27,1959-01-26,I Cried A Tear,LaVern Baker,35,27,8
28,1959-01-26,Nobody But You,Dee Clark,26,26,9
29,1959-01-26,Beep Beep,The Playmates,20,4,13
30,1959-01-26,The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,40,30,3
31,1959-01-26,I Got Stung,Elvis Presley,22,8,13
32,1959-01-26,Love You Most Of All,Sam Cooke,31,26,11
33,1959-01-26,La Bamba,Ritchie Valens,33,33,5
34,1959-01-26,With The Wind And The Rain In Your Hair,Pat Boone,50,34,3
35,1959-01-26,The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",54,35,3
36,1959-01-26,The Little Space Girl,Jesse Lee Turner,46,36,4
37,1959-01-26,Red River Rose,The Ames Brothers,37,37,5
38,1959-01-26,Rocka-Conga,The Applejacks,39,38,6
39,1959-01-26,Teasin',Quaker City Boys,45,39,6
40,1959-01-26,Queen Of The Hop,Bobby Darin,29,9,17
41,1959-01-26,Tall Paul,Annette With The Afterbeats,43,41,4
42,1959-01-26,I'll Wait For You,Frankie Avalon,38,15,15
43,1959-01-26,Blue Hawaii,Billy Vaughn And His Orchestra,52,43,5
44,1959-01-26,Peek-A-Boo,The Cadillacs,28,28,8
45,1959-01-26,I'm A Man,Fabian,56,45,3
46,1959-01-26,Love Is All We Need,Tommy Edwards,42,15,14
47,1959-01-26,Don't Pity Me,Dion & The Belmonts,53,40,6
48,1959-01-26,Let's Love,Johnny Mathis,49,48,4
49,1959-01-26,Don't Take Your Guns To Town,Johnny Cash,71,49,2
50,1959-01-26,Petite Fleur (Little Flower),Chris Barber's Jazz Band,68,50,3
51,1959-01-26,C'mon Everybody,Eddie Cochran,41,35,10
52,1959-01-26,The Girl On Page 44,The Four Lads,65,52,4
53,1959-01-26,Trust In Me,Patti Page,62,53,3
54,1959-01-26,"The Bluebird, The Buzzard & The Oriole",Bobby Day,59,54,5
55,1959-01-26,Try Me,James Brown And The Famous Flames,61,48,7
56,1959-01-26,Don't You Know Yockomo,"Huey ""piano"" Smith With His Clowns",58,56,5
57,1959-01-26,It's Only The Beginning,The Kalin Twins,69,57,3
58,1959-01-26,Pretty Girls Everywhere,Eugene Church and The Fellows,64,58,5
59,1959-01-26,Poor Boy,The Royaltones,47,17,15
60,1959-01-26,You Are Beautiful,Johnny Mathis,60,60,4
61,1959-01-26,Lovers Never Say Goodbye,The Flamingos,86,61,2
62,1959-01-26,The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,89,62,2
63,1959-01-26,Dreamy Eyes,Johnny Tillotson,74,63,9
64,1959-01-26,Ambrose (Part Five),Linda Laurie,,,
65,1959-01-26,It's Only Make Believe,Conway Twitty,36,1,20
66,1959-01-26,Philadelphia U.S.A.,The Nu Tornados,32,26,11
67,1959-01-26,"Wiggle, Wiggle",The Accents,51,51,6
68,1959-01-26,That Old Black Magic,Louis Prima And Keely Smith,55,18,13
69,1959-01-26,The Worryin' Kind,Tommy Sands And The Raiders,72,69,4
70,1959-01-26,The Wedding,June Valli,44,43,10
71,1959-01-26,I Got A Feeling,Ricky Nelson,48,10,16
72,1959-01-26,The Shag (Is Totally Cool),Billy Graves,,,
73,1959-01-26,Gazachstahagen,The Wild-Cats,78,73,4
74,1959-01-26,Yellow Bird,The Mills Brothers,70,70,4
75,1959-01-26,Pledging My Love,Roy Hamilton,75,45,11
76,1959-01-26,"Raspberries, Strawberries",The Kingston Trio,84,76,3
77,1959-01-26,I Talk To The Trees,Edmundo Ros and His Orchestra,87,77,4
78,1959-01-26,Save My Soul,Jack Scott,73,73,3
79,1959-01-26,Good Rockin' Tonight,Pat Boone,80,79,3
80,1959-01-26,Here I Stand,Wade Flemons and the Newcomers,95,80,3
81,1959-01-26,The One Rose (That's Left In My Heart),Teresa Brewer,81,75,4
82,1959-01-26,First Anniversary,Cathy Carr,,,
83,1959-01-26,It's Just About Time,Johnny Cash And The Tennessee Two,57,47,7
84,1959-01-26,I Got A Wife,The Mark IV,,,
85,1959-01-26,O' Falling Star,The Four Knights,83,83,3
86,1959-01-26,Teach Me Tonight Cha Cha,The DeCastro Sisters,76,76,4
87,1959-01-26,There Must Be A Way,Joni James,97,87,2
88,1959-01-26,I've Had It,The Bell Notes,,,
89,1959-01-26,She Say (Oom Dooby Doom),The Diamonds,,,
90,1959-01-26,Who Cares,Don Gibson,100,90,2
91,1959-01-26,"Teasable, Pleasable You",Buddy Knox,85,85,2
92,1959-01-26,It's Just A Matter Of Time,Brook Benton,,,
93,1959-01-26,Matilda,Cookie And His Cupcakes,94,93,2
94,1959-01-26,"Alright, Okay, You Win",Peggy Lee,,,
95,1959-01-26,Wicked Ruby,Danny Zella and his Zell Rocks,,,
96,1959-01-26,Evening Rain,Earl Grant,,,
97,1959-01-26,Plain Jane,Bobby Darin,,,
98,1959-01-26,Raw-Hide,Link Wray And The Wraymen,,,
99,1959-01-26,The Story Of My Love,Conway Twitty,,,
100,1959-01-26,Tragedy,Thomas Wayne With the Delons,,,
1,1959-02-02,Smoke Gets In Your Eyes,The Platters,1,1,12
2,1959-02-02,The All American Boy,Bill Parsons,12,2,7
3,1959-02-02,Donna,Ritchie Valens,3,3,11
4,1959-02-02,16 Candles,The Crests,4,4,11
5,1959-02-02,Stagger Lee,Lloyd Price,5,5,9
6,1959-02-02,My Happiness,Connie Francis,2,2,9
7,1959-02-02,Gotta Travel On,Billy Grammer,6,4,11
8,1959-02-02,Lonely Teardrops,Jackie Wilson,8,8,11
9,1959-02-02,A Lover's Question,Clyde McPhatter,7,6,17
10,1959-02-02,Goodbye Baby,Jack Scott,9,9,8
11,1959-02-02,Manhattan Spiritual,Reg Owen & His Orchestra,13,11,9
12,1959-02-02,Whole Lotta Loving,Fats Domino,10,6,12
