Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
90,1958-08-04,Stay,The Ames Brothers,,,,The Ames Brothers
91,1958-08-04,The Purple People Eater Meets The Witch Doctor,Joe South,,,,Joe South
92,1958-08-04,Bird Dog,The Everly Brothers,,,,The Everly Brothers
93,1958-08-04,Are You Really Mine,Jimmie Rodgers,,,,Jimmie Rodgers
94,1958-08-04,She Was Only Seventeen (He Was One Year More),Marty Robbins,,,,Marty Robbins
95,1958-08-04,Little Mary,Fats Domino,,,,Fats Domino
96,1958-08-04,Over And Over,Thurston Harris,,,,Thurston Harris
97,1958-08-04,I Believe In You,Robert & Johnny,,,,Robert & Johnny
98,1958-08-04,Little Serenade,The Ames Brothers,,,,The Ames Brothers
99,1958-08-04,I'll Get By (As Long As I Have You),Billy Williams,,,,Billy Williams
100,1958-08-04,Judy,Frankie Vaughan,,,,Frankie Vaughan
1,1958-08-11,Poor Little Fool,Ricky Nelson,1.0,1.0,2.0,Ricky Nelson
2,1958-08-11,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,54.0,2.0,2.0,Domenico Modugno
3,1958-08-11,Patricia,Perez Prado And His Orchestra,2.0,2.0,2.0,Perez Prado And His Orchestra
4,1958-08-11,Splish Splash,Bobby Darin,3.0,3.0,2.0,Bobby Darin
5,1958-08-11,When,Kalin Twins,5.0,5.0,2.0,Kalin Twins
6,1958-08-11,My True Love,Jack Scott,8.0,6.0,2.0,Jack Scott
7,1958-08-11,Hard Headed Woman,Elvis Presley With The Jordanaires,4.0,4.0,2.0,Elvis Presley Featuring The Jordanaires
8,1958-08-11,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,6.0,6.0,2.0,Duane Eddy His Twangy Guitar And The Rebels
9,1958-08-11,Just A Dream,Jimmy Clanton And His Rockets,12.0,9.0,2.0,Jimmy Clanton And His Rockets
10,1958-08-11,Willie And The Hand Jive,The Johnny Otis Show,10.0,10.0,2.0,The Johnny Otis Show
11,1958-08-11,Yakety Yak,The Coasters,7.0,7.0,2.0,The Coasters
12,1958-08-11,If Dreams Came True,Pat Boone,14.0,12.0,2.0,Pat Boone
13,1958-08-11,Fever,Peggy Lee,10.0,10.0,2.0,Peggy Lee
14,1958-08-11,Little Star,The Elegants,18.0,14.0,2.0,The Elegants
15,1958-08-11,Ginger Bread,Frankie Avalon,11.0,11.0,2.0,Frankie Avalon
16,1958-08-11,Everybody Loves A Lover,Doris Day,19.0,16.0,2.0,Doris Day
17,1958-08-11,One Summer Night,The Danleers,16.0,16.0,2.0,The Danleers
18,1958-08-11,Born Too Late,Poni-Tails,26.0,18.0,2.0,Poni-Tails
19,1958-08-11,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),Patti Page,13.0,13.0,2.0,Patti Page
20,1958-08-11,Endless Sleep,Jody Reynolds,17.0,17.0,2.0,Jody Reynolds
21,1958-08-11,Western Movies,The Olympics,23.0,21.0,2.0,The Olympics
22,1958-08-11,Guess Things Happen That Way,Johnny Cash And The Tennessee Two,21.0,21.0,2.0,Johnny Cash And The Tennessee Two
23,1958-08-11,For Your Precious Love,Jerry Butler and The Impressions,15.0,15.0,2.0,Jerry Butler and The Impressions
24,1958-08-11,Early In The Morning,The Rinky-Dinks,52.0,24.0,2.0,The Rinky-Dinks
25,1958-08-11,Somebody Touched Me,Buddy Knox with the Rhythm Orchids,38.0,25.0,2.0,Buddy Knox Featuring the Rhythm Orchids
26,1958-08-11,Are You Really Mine,Jimmie Rodgers,93.0,26.0,2.0,Jimmie Rodgers
27,1958-08-11,Do You Want To Dance,Bobby Freeman,20.0,20.0,2.0,Bobby Freeman
28,1958-08-11,A Certain Smile,Johnny Mathis,22.0,22.0,2.0,Johnny Mathis
29,1958-08-11,Enchanted Island,The Four Lads,29.0,29.0,2.0,The Four Lads
30,1958-08-11,Moon Talk,Perry Como,37.0,30.0,2.0,Perry Como
31,1958-08-11,What Am I Living For,Chuck Willis,25.0,25.0,2.0,Chuck Willis
32,1958-08-11,Think It Over,The Crickets,27.0,27.0,2.0,The Crickets
33,1958-08-11,Rock-in Robin,Bobby Day,35.0,33.0,2.0,Bobby Day
34,1958-08-11,Bird Dog,The Everly Brothers,92.0,34.0,2.0,The Everly Brothers
35,1958-08-11,Stupid Cupid,Connie Francis,72.0,35.0,2.0,Connie Francis
36,1958-08-11,Blue Blue Day,Don Gibson,32.0,32.0,2.0,Don Gibson
37,1958-08-11,Volare (Nel Blu Dipinto Di Blu),Dean Martin,68.0,37.0,2.0,Dean Martin
38,1958-08-11,Chantilly Lace,Big Bopper,31.0,31.0,2.0,Big Bopper
39,1958-08-11,Angel Baby,Dean Martin,30.0,30.0,2.0,Dean Martin
40,1958-08-11,Early In The Morning,Buddy Holly,41.0,40.0,2.0,Buddy Holly
41,1958-08-11,Secretly,Jimmie Rodgers,28.0,28.0,2.0,Jimmie Rodgers
42,1958-08-11,Susie Darlin',Robin Luke,,,,Robin Luke
43,1958-08-11,Devoted To You,The Everly Brothers,,,,The Everly Brothers
44,1958-08-11,Betty Lou Got A New Pair Of Shoes,Bobby Freeman,78.0,44.0,2.0,Bobby Freeman
45,1958-08-11,Blue Boy,Jim Reeves,89.0,45.0,2.0,Jim Reeves
46,1958-08-11,Come Closer To Me (Acercate Mas),Nat King Cole,53.0,46.0,2.0,Nat King Cole
47,1958-08-11,The Purple People Eater,Sheb Wooley,24.0,24.0,2.0,Sheb Wooley
48,1958-08-11,You Cheated,The Slades,42.0,42.0,2.0,The Slades
49,1958-08-11,Come What May,Clyde McPhatter,43.0,43.0,2.0,Clyde McPhatter
50,1958-08-11,Itchy Twitchy Feeling,Bobby Hendricks,61.0,50.0,2.0,Bobby Hendricks
51,1958-08-11,Alone With You,Faron Young,,,,Faron Young
52,1958-08-11,Summertime Blues,Eddie Cochran,84.0,52.0,2.0,Eddie Cochran
53,1958-08-11,Over And Over,Bobby Day,60.0,53.0,2.0,Bobby Day
54,1958-08-11,Don't Ask Me Why,Elvis Presley With The Jordanaires,34.0,34.0,2.0,Elvis Presley Featuring The Jordanaires
55,1958-08-11,The Freeze,Tony And Joe,33.0,33.0,2.0,Tony And Joe
56,1958-08-11,Leroy,Jack Scott,56.0,56.0,2.0,Jack Scott
57,1958-08-11,That's How Much I Love You,Pat Boone,39.0,39.0,2.0,Pat Boone
58,1958-08-11,Drip Drop,The Drifters,,,,The Drifters
59,1958-08-11,"No Chemise, Please",Gerry Granahan,36.0,36.0,2.0,Gerry Granahan
60,1958-08-11,I Wonder Why,Dion & The Belmonts,47.0,47.0,2.0,Dion Featuring The Belmonts
61,1958-08-11,Win Your Love For Me,Sam Cooke,74.0,61.0,2.0,Sam Cooke
62,1958-08-11,Crazy Eyes For You,Bobby Hamilton,40.0,40.0,2.0,Bobby Hamilton
63,1958-08-11,Return To Me,Dean Martin,48.0,48.0,2.0,Dean Martin
64,1958-08-11,You Need Hands,Eydie Gorme,57.0,57.0,2.0,Eydie Gorme
65,1958-08-11,Padre,Toni Arden,63.0,63.0,2.0,Toni Arden
66,1958-08-11,High School Confidential,Jerry Lee Lewis And His Pumping Piano,63.0,63.0,2.0,Jerry Lee Lewis And His Pumping Piano
67,1958-08-11,Lean Jean,Bill Haley And His Comets,,,,Bill Haley And His Comets
68,1958-08-11,You're Making A Mistake,The Platters,65.0,65.0,2.0,The Platters
69,1958-08-11,By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids,50.0,50.0,2.0,Jimmy Bowen Featuring the Rhythm Orchids
70,1958-08-11,Try The Impossible,Lee Andrews And The Hearts,83.0,70.0,2.0,Lee Andrews And The Hearts
71,1958-08-11,Midnight,Paul Anka,76.0,71.0,2.0,Paul Anka
72,1958-08-11,Little Mary,Fats Domino,95.0,72.0,2.0,Fats Domino
73,1958-08-11,Tears On My Pillow,Little Anthony And The Imperials,,,,Little Anthony And The Imperials
74,1958-08-11,Kathy-O,The Diamonds,45.0,45.0,2.0,The Diamonds
75,1958-08-11,Let's Go Steady For The Summer,The Three G's,55.0,55.0,2.0,The Three G's
76,1958-08-11,Just Married,Marty Robbins,,,,Marty Robbins
77,1958-08-11,Jennie Lee,Jan & Arnie,44.0,44.0,2.0,Jan & Arnie
78,1958-08-11,Harvey's Got A Girl Friend,Royal Teens,,,,Royal Teens
79,1958-08-11,She Was Only Seventeen (He Was One Year More),Marty Robbins,94.0,79.0,2.0,Marty Robbins
80,1958-08-11,Happy Years,The Diamonds,77.0,77.0,2.0,The Diamonds
81,1958-08-11,Young And Warm And Wonderful,Tony Bennett,59.0,59.0,2.0,Tony Bennett
82,1958-08-11,Looking Back,Nat King Cole,,,,Nat King Cole
83,1958-08-11,Jealousy,Kitty Wells,87.0,83.0,2.0,Kitty Wells
84,1958-08-11,You're A Sweetheart,Little Willie John,,,,Little Willie John
85,1958-08-11,The Wizard,Jimmie Rodgers,,,,Jimmie Rodgers
86,1958-08-11,Moonlight Bay,The Drifters,,,,The Drifters
87,1958-08-11,Come In Stranger,Johnny Cash And The Tennessee Two,,,,Johnny Cash And The Tennessee Two
88,1958-08-11,Cerveza,Boots Brown And His Blockbusters,,,,Boots Brown And His Blockbusters
89,1958-08-11,The Purple People Eater Meets The Witch Doctor,Joe South,91.0,89.0,2.0,Joe South
90,1958-08-11,Don't Go Home,The Playmates,70.0,70.0,2.0,The Playmates
91,1958-08-11,All I Have To Do Is Dream,The Everly Brothers,49.0,49.0,2.0,The Everly Brothers
92,1958-08-11,La Paloma,Billy Vaughn And His Orchestra,,,,Billy Vaughn And His Orchestra
93,1958-08-11,I Believe In You,Robert & Johnny,97.0,93.0,2.0,Robert & Johnny
94,1958-08-11,Midnighter,The Champs,,,,The Champs
95,1958-08-11,Chariot Rock,The Champs,,,,The Champs
96,1958-08-11,Down In Virginia,Jimmy Reed,,,,Jimmy Reed
97,1958-08-11,Sunday Barbecue,Tennessee Ernie Ford,,,,Tennessee Ernie Ford
98,1958-08-11,Gotta Have Rain,Eydie Gorme,74.0,74.0,2.0,Eydie Gorme
99,1958-08-11,Nothing In The World,Nat King Cole,,,,Nat King Cole
100,1958-08-11,"Baubles, Bangles And Beads",The Kirby Stone Four,50.0,50.0,2.0,The Kirby Stone Four
1,1958-08-18,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,2.0,1.0,3.0,Domenico Modugno
2,1958-08-18,Little Star,The Elegants,14.0,2.0,3.0,The Elegants
3,1958-08-18,My True Love,Jack Scott,6.0,3.0,3.0,Jack Scott
4,1958-08-18,Poor Little Fool,Ricky Nelson,1.0,1.0,3.0,Ricky Nelson
5,1958-08-18,Patricia,Perez Prado And His Orchestra,3.0,2.0,3.0,Perez Prado And His Orchestra
6,1958-08-18,Just A Dream,Jimmy Clanton And His Rockets,9.0,6.0,3.0,Jimmy Clanton And His Rockets
7,1958-08-18,When,Kalin Twins,5.0,5.0,3.0,Kalin Twins
8,1958-08-18,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,8.0,6.0,3.0,Duane Eddy His Twangy Guitar And The Rebels
9,1958-08-18,Fever,Peggy Lee,13.0,9.0,3.0,Peggy Lee
10,1958-08-18,Splish Splash,Bobby Darin,4.0,3.0,3.0,Bobby Darin
11,1958-08-18,Ginger Bread,Frankie Avalon,15.0,11.0,3.0,Frankie Avalon
12,1958-08-18,Willie And The Hand Jive,The Johnny Otis Show,9.0,9.0,3.0,The Johnny Otis Show
13,1958-08-18,Hard Headed Woman,Elvis Presley With The Jordanaires,7.0,4.0,3.0,Elvis Presley Featuring The Jordanaires
14,1958-08-18,Everybody Loves A Lover,Doris Day,16.0,14.0,3.0,Doris Day
15,1958-08-18,If Dreams Came True,Pat Boone,12.0,12.0,3.0,Pat Boone
16,1958-08-18,Born Too Late,Poni-Tails,18.0,16.0,3.0,Poni-Tails
17,1958-08-18,Bird Dog,The Everly Brothers,34.0,17.0,3.0,The Everly Brothers
18,1958-08-18,Yakety Yak,The Coasters,11.0,7.0,3.0,The Coasters
19,1958-08-18,Western Movies,The Olympics,21.0,19.0,3.0,The Olympics
20,1958-08-18,Volare (Nel Blu Dipinto Di Blu),Dean Martin,37.0,20.0,3.0,Dean Martin
21,1958-08-18,One Summer Night,The Danleers,17.0,16.0,3.0,The Danleers
22,1958-08-18,Somebody Touched Me,Buddy Knox with the Rhythm Orchids,25.0,22.0,3.0,Buddy Knox Featuring the Rhythm Orchids
23,1958-08-18,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),Patti Page,19.0,13.0,3.0,Patti Page
24,1958-08-18,Are You Really Mine,Jimmie Rodgers,26.0,24.0,3.0,Jimmie Rodgers
25,1958-08-18,Devoted To You,The Everly Brothers,43.0,25.0,2.0,The Everly Brothers
26,1958-08-18,Early In The Morning,The Rinky-Dinks,24.0,24.0,3.0,The Rinky-Dinks
27,1958-08-18,Susie Darlin',Robin Luke,42.0,27.0,2.0,Robin Luke
28,1958-08-18,Think It Over,The Crickets,32.0,27.0,3.0,The Crickets
29,1958-08-18,Chantilly Lace,Big Bopper,38.0,29.0,3.0,Big Bopper
30,1958-08-18,A Certain Smile,Johnny Mathis,28.0,22.0,3.0,Johnny Mathis
31,1958-08-18,Stupid Cupid,Connie Francis,35.0,31.0,3.0,Connie Francis
32,1958-08-18,Endless Sleep,Jody Reynolds,20.0,17.0,3.0,Jody Reynolds
33,1958-08-18,For Your Precious Love,Jerry Butler and The Impressions,23.0,15.0,3.0,Jerry Butler and The Impressions
34,1958-08-18,Moon Talk,Perry Como,30.0,30.0,3.0,Perry Como
35,1958-08-18,Blue Blue Day,Don Gibson,36.0,32.0,3.0,Don Gibson
36,1958-08-18,Enchanted Island,The Four Lads,29.0,29.0,3.0,The Four Lads
37,1958-08-18,Early In The Morning,Buddy Holly,40.0,37.0,3.0,Buddy Holly
38,1958-08-18,Rock-in Robin,Bobby Day,33.0,33.0,3.0,Bobby Day
39,1958-08-18,Guess Things Happen That Way,Johnny Cash And The Tennessee Two,22.0,21.0,3.0,Johnny Cash And The Tennessee Two
40,1958-08-18,Angel Baby,Dean Martin,39.0,30.0,3.0,Dean Martin
41,1958-08-18,Itchy Twitchy Feeling,Bobby Hendricks,50.0,41.0,3.0,Bobby Hendricks
42,1958-08-18,What Am I Living For,Chuck Willis,31.0,25.0,3.0,Chuck Willis
43,1958-08-18,Do You Want To Dance,Bobby Freeman,27.0,20.0,3.0,Bobby Freeman
44,1958-08-18,Summertime Blues,Eddie Cochran,52.0,44.0,3.0,Eddie Cochran
45,1958-08-18,That's How Much I Love You,Pat Boone,57.0,39.0,3.0,Pat Boone
46,1958-08-18,Betty Lou Got A New Pair Of Shoes,Bobby Freeman,44.0,44.0,3.0,Bobby Freeman
47,1958-08-18,La Paloma,Billy Vaughn And His Orchestra,92.0,47.0,2.0,Billy Vaughn And His Orchestra
48,1958-08-18,Come Closer To Me (Acercate Mas),Nat King Cole,46.0,46.0,3.0,Nat King Cole
49,1958-08-18,You Cheated,The Slades,48.0,42.0,3.0,The Slades
50,1958-08-18,The Freeze,Tony And Joe,55.0,33.0,3.0,Tony And Joe
51,1958-08-18,She Was Only Seventeen (He Was One Year More),Marty Robbins,79.0,51.0,3.0,Marty Robbins
52,1958-08-18,How The Time Flies,Jerry Wallace,,,,Jerry Wallace
53,1958-08-18,Come What May,Clyde McPhatter,49.0,43.0,3.0,Clyde McPhatter
54,1958-08-18,Win Your Love For Me,Sam Cooke,61.0,54.0,3.0,Sam Cooke
55,1958-08-18,Don't Ask Me Why,Elvis Presley With The Jordanaires,54.0,34.0,3.0,Elvis Presley Featuring The Jordanaires
56,1958-08-18,Kathy-O,The Diamonds,74.0,45.0,3.0,The Diamonds
57,1958-08-18,Over And Over,Bobby Day,53.0,53.0,3.0,Bobby Day
58,1958-08-18,By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids,69.0,50.0,3.0,Jimmy Bowen Featuring the Rhythm Orchids
59,1958-08-18,"Baubles, Bangles And Beads",The Kirby Stone Four,100.0,50.0,3.0,The Kirby Stone Four
60,1958-08-18,Borrowed Dreams,Bobby Helms,,,,Bobby Helms
61,1958-08-18,Hey Girl - Hey Boy,Oscar McLollie and Jeanette Baker,,61.0,2.0,Oscar McLollie and Jeanette Baker
62,1958-08-18,Crazy Eyes For You,Bobby Hamilton,62.0,40.0,3.0,Bobby Hamilton
63,1958-08-18,Tears On My Pillow,Little Anthony And The Imperials,73.0,63.0,2.0,Little Anthony And The Imperials
64,1958-08-18,The Wizard,Jimmie Rodgers,85.0,64.0,2.0,Jimmie Rodgers
65,1958-08-18,Blue Boy,Jim Reeves,45.0,45.0,3.0,Jim Reeves
66,1958-08-18,You're A Sweetheart,Little Willie John,84.0,66.0,2.0,Little Willie John
67,1958-08-18,Near You,Roger Williams,,,,Roger Williams
68,1958-08-18,Alone With You,Faron Young,51.0,51.0,2.0,Faron Young
69,1958-08-18,Midnight,Paul Anka,71.0,69.0,3.0,Paul Anka
70,1958-08-18,"No Chemise, Please",Gerry Granahan,59.0,36.0,3.0,Gerry Granahan
71,1958-08-18,Padre,Toni Arden,65.0,63.0,3.0,Toni Arden
72,1958-08-18,Lazy Summer Night,The Four Preps,,,,The Four Preps
73,1958-08-18,Happy Years,The Diamonds,80.0,73.0,3.0,The Diamonds
74,1958-08-18,"Summertime, Summertime",The Jamies,,,,The Jamies
75,1958-08-18,Just Like In The Movies,The Upbeats,,75.0,2.0,The Upbeats
76,1958-08-18,Straighten Up & Fly Right,DeJohn Sisters,,,,DeJohn Sisters
77,1958-08-18,Secretly,Jimmie Rodgers,41.0,28.0,3.0,Jimmie Rodgers
78,1958-08-18,Chariot Rock,The Champs,95.0,78.0,2.0,The Champs
79,1958-08-18,Delicious!,Jim Backus & Friend,,66.0,2.0,Jim Backus Featuring Friend
80,1958-08-18,Let's Go Steady For The Summer,The Three G's,75.0,55.0,3.0,The Three G's
81,1958-08-18,Gas Money,Jan & Arnie,,,,Jan & Arnie
82,1958-08-18,The Purple People Eater,Sheb Wooley,47.0,24.0,3.0,Sheb Wooley
83,1958-08-18,Cerveza,Boots Brown And His Blockbusters,88.0,83.0,2.0,Boots Brown And His Blockbusters
84,1958-08-18,Blip Blop,Bill Doggett,,82.0,2.0,Bill Doggett
85,1958-08-18,You're Making A Mistake,The Platters,68.0,65.0,3.0,The Platters
86,1958-08-18,Harvey's Got A Girl Friend,Royal Teens,78.0,78.0,2.0,Royal Teens
87,1958-08-18,Gotta Have Rain,Eydie Gorme,98.0,74.0,3.0,Eydie Gorme
88,1958-08-18,Dance Everyone Dance,Betty Madigan,,,,Betty Madigan
89,1958-08-18,Devotion,Janice Harper,,,,Janice Harper
90,1958-08-18,My Life,Chuck Willis,,,,Chuck Willis
91,1958-08-18,Down The Aisle Of Love,The Quin-Tones,,,,The Quin-Tones
92,1958-08-18,Return To Me,Dean Martin,63.0,48.0,3.0,Dean Martin
93,1958-08-18,Down In Virginia,Jimmy Reed,96.0,93.0,2.0,Jimmy Reed
94,1958-08-18,Fire Of Love,Jody Reynolds,,,,Jody Reynolds
95,1958-08-18,Put A Ring On My Finger,Les Paul And Mary Ford,,,,Les Paul And Mary Ford
96,1958-08-18,It's All In The Game,Tommy Edwards,,,,Tommy Edwards
97,1958-08-18,Ma Ma Ma Marie,The Gaylords,,,,The Gaylords
98,1958-08-18,Where The Blue Of The Night,Tommy Mara,,,,Tommy Mara
99,1958-08-18,Who Are They To Say,The DeCastro Sisters,,,,The DeCastro Sisters
100,1958-08-18,Going To Chicago Blues,Count Basie & His Orch.,,,,Count Basie Featuring His Orch.
1,1958-08-25,Little Star,The Elegants,2.0,1.0,4.0,The Elegants
2,1958-08-25,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,1.0,1.0,4.0,Domenico Modugno
3,1958-08-25,Bird Dog,The Everly Brothers,17.0,3.0,4.0,The Everly Brothers
4,1958-08-25,Just A Dream,Jimmy Clanton And His Rockets,5.0,4.0,4.0,Jimmy Clanton And His Rockets
5,1958-08-25,My True Love,Jack Scott,3.0,3.0,4.0,Jack Scott
6,1958-08-25,Poor Little Fool,Ricky Nelson,4.0,1.0,4.0,Ricky Nelson
7,1958-08-25,Patricia,Perez Prado And His Orchestra,5.0,2.0,4.0,Perez Prado And His Orchestra
8,1958-08-25,Born Too Late,Poni-Tails,16.0,8.0,4.0,Poni-Tails
9,1958-08-25,Fever,Peggy Lee,9.0,9.0,4.0,Peggy Lee
10,1958-08-25,When,Kalin Twins,7.0,5.0,4.0,Kalin Twins
11,1958-08-25,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,8.0,6.0,4.0,Duane Eddy His Twangy Guitar And The Rebels
