,Week,Song,Artist,Last week,Peak position,Weeks on chart
42,2004-01-03,I Love This Bar,Toby Keith,41,26,18
43,2004-01-03,Invisible,Clay Aiken,43,43,7
44,2004-01-03,(There's Gotta Be) More To Life,Stacie Orrico,38,30,16
45,2004-01-03,With You,Jessica Simpson,65,45,2
46,2004-01-03,My Baby,Bow Wow Featuring Jagged Edge,54,46,5
47,2004-01-03,Not Today,Mary J. Blige Featuring Eve,47,47,4
48,2004-01-03,Harder To Breathe,Maroon 5,37,18,20
49,2004-01-03,Unwell,matchbox twenty,48,5,42
50,2004-01-03,Breathe,Michelle Branch,45,36,9
51,2004-01-03,Fallen,Sarah McLachlan,51,51,11
52,2004-01-03,Hotel,Cassidy Featuring R. Kelly,71,52,3
53,2004-01-03,Forthenight,Musiq,53,53,9
54,2004-01-03,American Soldier,Toby Keith,69,54,2
55,2004-01-03,(I Hate) Everything About You,Three Days Grace,55,55,6
56,2004-01-03,More & More,Joe,49,48,7
57,2004-01-03,Watch The Wind Blow By,Tim McGraw,61,57,4
58,2004-01-03,Sorry 2004,Ruben Studdard,,,
59,2004-01-03,Honesty (Write Me A List),Rodney Atkins,59,59,14
60,2004-01-03,I Wanna Do It All,Terri Clark,60,60,4
61,2004-01-03,Fallen,Mya,57,56,6
62,2004-01-03,She's Not Just A Pretty Face,Shania Twain,62,62,5
63,2004-01-03,Cowboys Like Us,George Strait,46,38,14
64,2004-01-03,Little Moments,Brad Paisley,72,64,3
65,2004-01-03,Badaboom,B2K Featuring Fabolous,79,65,3
66,2004-01-03,Drinkin' Bone,Tracy Byrd,66,66,6
67,2004-01-03,Are You Gonna Be My Girl,Jet,73,67,3
68,2004-01-03,Hit That,The Offspring,74,68,3
69,2004-01-03,Hell Yeah,Montgomery Gentry,64,45,10
70,2004-01-03,Chicks Dig It,Chris Cagle,56,53,10
71,2004-01-03,Rain On Me,Ashanti,50,7,19
72,2004-01-03,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,63,39,18
73,2004-01-03,Away From Me,Puddle Of Mudd,76,72,7
74,2004-01-03,Splash Waterfalls,Ludacris,,,
75,2004-01-03,Megalomaniac,Incubus,,,
76,2004-01-03,Pop That Booty,"Marques Houston Featuring Jermaine ""JD"" Dupri",82,76,4
77,2004-01-03,Stacy's Mom,Fountains Of Wayne,70,21,13
78,2004-01-03,Pass That Dutch,Missy Elliott,68,27,12
79,2004-01-03,Wave On Wave,Pat Green,77,39,19
80,2004-01-03,Still Frame,Trapt,80,69,8
81,2004-01-03,I Melt,Rascal Flatts,78,34,20
82,2004-01-03,I'm Still In Love With You,Sean Paul Featuring Sasha,,,
83,2004-01-03,Me Against The Music,Britney Spears Featuring Madonna,81,35,11
84,2004-01-03,Love You More,Ginuwine,83,78,10
85,2004-01-03,Gangsta Girl,Big Tymers Featuring R. Kelly,97,85,2
86,2004-01-03,Walking In Memphis,Lonestar,75,61,9
87,2004-01-03,Weak And Powerless,A Perfect Circle,89,61,15
88,2004-01-03,Tough Little Boys,Gary Allan,87,32,20
89,2004-01-03,In My Life,Juvenile Featuring Mannie Fresh,,,
90,2004-01-03,Another Postcard (Chimps),Barenaked Ladies,86,82,12
91,2004-01-03,Alone,Lasgo,95,91,2
92,2004-01-03,You,Ryan Duarte,92,92,2
93,2004-01-03,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,94,92,7
94,2004-01-03,Bigger Than My Body,John Mayer,90,33,19
95,2004-01-03,Long Black Train,Josh Turner,91,91,4
96,2004-01-03,Neva Eva,Trillville,96,96,3
97,2004-01-03,Heaven,Live,85,59,19
98,2004-01-03,Knock Knock,Monica,84,75,15
99,2004-01-03,Freek-A-Leek,Petey Pablo,,,
100,2004-01-03,One More Chance,Michael Jackson,100,83,5
1,2004-01-10,Hey Ya!,OutKast,1,1,13
2,2004-01-10,The Way You Move,OutKast Featuring Sleepy Brown,2,2,16
3,2004-01-10,Milkshake,Kelis,3,3,15
4,2004-01-10,You Don't Know My Name,Alicia Keys,4,4,9
5,2004-01-10,Stand Up,Ludacris Featuring Shawnna,5,1,19
6,2004-01-10,Walked Outta Heaven,Jagged Edge,6,6,19
7,2004-01-10,Suga Suga,Baby Bash Featuring Frankie J,7,7,21
8,2004-01-10,Here Without You,3 Doors Down,8,5,20
9,2004-01-10,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,9,9,6
10,2004-01-10,"Me, Myself And I",Beyonce,10,10,9
11,2004-01-10,It's My Life,No Doubt,11,11,11
12,2004-01-10,Someday,Nickelback,12,12,21
13,2004-01-10,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,18,2,37
14,2004-01-10,Baby Boy,Beyonce Featuring Sean Paul,13,1,22
15,2004-01-10,Damn!,YoungBloodZ Featuring Lil Jon,15,4,23
16,2004-01-10,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,14,3,17
17,2004-01-10,Change Clothes,JAY-Z,17,10,9
18,2004-01-10,Read Your Mind,Avant,19,18,15
19,2004-01-10,Step In The Name Of Love,R. Kelly,16,9,21
20,2004-01-10,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,20,19,13
21,2004-01-10,Numb,Linkin Park,24,21,10
22,2004-01-10,White Flag,Dido,23,22,17
23,2004-01-10,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,21,8,25
24,2004-01-10,Gigolo,Nick Cannon Featuring R. Kelly,27,24,9
25,2004-01-10,Headstrong,Trapt,22,16,38
26,2004-01-10,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,32,26,9
27,2004-01-10,Stunt 101,G Unit,25,13,11
28,2004-01-10,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,26,17,14
29,2004-01-10,The First Cut Is The Deepest,Sheryl Crow,30,29,12
30,2004-01-10,So Far Away,Staind,28,24,24
31,2004-01-10,Through The Wire,Kanye West,33,31,7
32,2004-01-10,Perfect,Simple Plan,29,24,11
33,2004-01-10,The Voice Within,Christina Aguilera,36,33,7
34,2004-01-10,There Goes My Life,Kenny Chesney,31,29,10
35,2004-01-10,Remember When,Alan Jackson,34,34,5
36,2004-01-10,Bright Lights,matchbox twenty,35,23,16
37,2004-01-10,Unwell,matchbox twenty,49,5,43
38,2004-01-10,Gangsta Nation,Westside Connection Featuring Nate Dogg,38,38,6
39,2004-01-10,F**k It (I Don't Want You Back),Eamon,40,39,6
40,2004-01-10,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",41,1,29
41,2004-01-10,Not Today,Mary J. Blige Featuring Eve,47,41,5
42,2004-01-10,My Baby,Bow Wow Featuring Jagged Edge,46,42,6
43,2004-01-10,Why Can't I?,Liz Phair,37,32,17
44,2004-01-10,Invisible,Clay Aiken,43,43,8
45,2004-01-10,With You,Jessica Simpson,45,45,3
46,2004-01-10,Hotel,Cassidy Featuring R. Kelly,52,46,4
47,2004-01-10,Fallen,Sarah McLachlan,51,47,12
48,2004-01-10,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,39,39,10
49,2004-01-10,Harder To Breathe,Maroon 5,48,18,21
50,2004-01-10,Sorry 2004,Ruben Studdard,58,50,2
51,2004-01-10,Fallen,Mya,61,51,7
52,2004-01-10,(There's Gotta Be) More To Life,Stacie Orrico,44,30,17
53,2004-01-10,Yeah!,Usher Featuring Lil Jon & Ludacris,,,
54,2004-01-10,Breathe,Michelle Branch,50,36,10
55,2004-01-10,(I Hate) Everything About You,Three Days Grace,55,55,7
56,2004-01-10,I Love This Bar,Toby Keith,42,26,19
57,2004-01-10,More & More,Joe,56,48,8
58,2004-01-10,American Soldier,Toby Keith,54,54,3
59,2004-01-10,Badaboom,B2K Featuring Fabolous,65,59,4
60,2004-01-10,Splash Waterfalls,Ludacris,74,60,2
61,2004-01-10,I Wanna Do It All,Terri Clark,60,60,5
62,2004-01-10,Watch The Wind Blow By,Tim McGraw,57,57,5
63,2004-01-10,Forthenight,Musiq,53,53,10
64,2004-01-10,Hit That,The Offspring,68,64,4
65,2004-01-10,Honesty (Write Me A List),Rodney Atkins,59,59,15
66,2004-01-10,Are You Gonna Be My Girl,Jet,67,66,4
67,2004-01-10,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,72,39,19
68,2004-01-10,She's Not Just A Pretty Face,Shania Twain,62,62,6
69,2004-01-10,Little Moments,Brad Paisley,64,64,4
70,2004-01-10,My Immortal,Evanescence,,,
71,2004-01-10,I Am The Highway,Audioslave,,,
72,2004-01-10,Away From Me,Puddle Of Mudd,73,72,8
73,2004-01-10,The Set Up,Obie Trice Featuring Nate Dogg,,,
74,2004-01-10,Cowboys Like Us,George Strait,63,38,15
75,2004-01-10,Megalomaniac,Incubus,75,75,2
76,2004-01-10,Pop That Booty,"Marques Houston Featuring Jermaine ""JD"" Dupri",76,76,5
77,2004-01-10,Rubber Band Man,T.I.,,,
78,2004-01-10,Drinkin' Bone,Tracy Byrd,66,66,7
79,2004-01-10,Hell Yeah,Montgomery Gentry,69,45,11
80,2004-01-10,Still Frame,Trapt,80,69,9
81,2004-01-10,Rain On Me,Ashanti,71,7,20
82,2004-01-10,I'm Still In Love With You,Sean Paul Featuring Sasha,82,82,2
83,2004-01-10,In My Life,Juvenile Featuring Mannie Fresh,89,83,2
84,2004-01-10,Stacy's Mom,Fountains Of Wayne,77,21,14
85,2004-01-10,Gangsta Girl,Big Tymers Featuring R. Kelly,85,85,3
86,2004-01-10,Chicks Dig It,Chris Cagle,70,53,11
87,2004-01-10,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,93,87,8
88,2004-01-10,Wave On Wave,Pat Green,79,39,20
89,2004-01-10,Pass That Dutch,Missy Elliott,78,27,13
90,2004-01-10,Weak And Powerless,A Perfect Circle,87,61,16
91,2004-01-10,Me Against The Music,Britney Spears Featuring Madonna,83,35,12
92,2004-01-10,Love You More,Ginuwine,84,78,11
93,2004-01-10,Freek-A-Leek,Petey Pablo,99,93,2
94,2004-01-10,Neva Eva,Trillville,96,94,4
95,2004-01-10,Knock Knock,Monica,98,75,16
96,2004-01-10,Bigger Than My Body,John Mayer,94,33,20
97,2004-01-10,Heaven,Live,97,59,20
98,2004-01-10,Another Postcard (Chimps),Barenaked Ladies,90,82,13
99,2004-01-10,Alone,Lasgo,91,91,3
100,2004-01-10,Walking In Memphis,Lonestar,86,61,10
1,2004-01-17,Hey Ya!,OutKast,1,1,14
2,2004-01-17,The Way You Move,OutKast Featuring Sleepy Brown,2,2,17
3,2004-01-17,Milkshake,Kelis,3,3,16
4,2004-01-17,You Don't Know My Name,Alicia Keys,4,4,10
5,2004-01-17,Stand Up,Ludacris Featuring Shawnna,5,1,20
6,2004-01-17,Walked Outta Heaven,Jagged Edge,6,6,20
7,2004-01-17,Here Without You,3 Doors Down,8,5,21
8,2004-01-17,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,9,8,7
9,2004-01-17,Suga Suga,Baby Bash Featuring Frankie J,7,7,22
10,2004-01-17,"Me, Myself And I",Beyonce,10,10,10
11,2004-01-17,It's My Life,No Doubt,11,11,12
12,2004-01-17,Someday,Nickelback,12,12,22
13,2004-01-17,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,13,2,38
14,2004-01-17,Baby Boy,Beyonce Featuring Sean Paul,14,1,23
15,2004-01-17,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,16,3,18
16,2004-01-17,Damn!,YoungBloodZ Featuring Lil Jon,15,4,24
17,2004-01-17,Change Clothes,JAY-Z,17,10,10
18,2004-01-17,Read Your Mind,Avant,18,18,16
19,2004-01-17,Step In The Name Of Love,R. Kelly,19,9,22
20,2004-01-17,White Flag,Dido,22,20,18
21,2004-01-17,Numb,Linkin Park,21,21,11
22,2004-01-17,The First Cut Is The Deepest,Sheryl Crow,29,22,13
23,2004-01-17,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,23,8,26
24,2004-01-17,Headstrong,Trapt,25,16,39
25,2004-01-17,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,26,25,10
26,2004-01-17,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,20,19,14
27,2004-01-17,Stunt 101,G Unit,27,13,12
28,2004-01-17,So Far Away,Staind,30,24,25
29,2004-01-17,Gigolo,Nick Cannon Featuring R. Kelly,24,24,10
30,2004-01-17,Unwell,matchbox twenty,37,5,44
31,2004-01-17,Through The Wire,Kanye West,31,31,8
32,2004-01-17,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,28,17,15
33,2004-01-17,Perfect,Simple Plan,32,24,12
34,2004-01-17,There Goes My Life,Kenny Chesney,34,29,11
35,2004-01-17,Remember When,Alan Jackson,35,34,6
36,2004-01-17,Bright Lights,matchbox twenty,36,23,17
37,2004-01-17,Invisible,Clay Aiken,44,37,9
38,2004-01-17,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",40,1,30
39,2004-01-17,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,48,39,11
40,2004-01-17,Yeah!,Usher Featuring Lil Jon & Ludacris,53,40,2
41,2004-01-17,Fallen,Sarah McLachlan,47,41,13
42,2004-01-17,Not Today,Mary J. Blige Featuring Eve,41,41,6
43,2004-01-17,Why Can't I?,Liz Phair,43,32,18
44,2004-01-17,The Voice Within,Christina Aguilera,33,33,8
45,2004-01-17,With You,Jessica Simpson,45,45,4
46,2004-01-17,Hotel,Cassidy Featuring R. Kelly,46,46,5
47,2004-01-17,F**k It (I Don't Want You Back),Eamon,39,39,7
48,2004-01-17,Sorry 2004,Ruben Studdard,50,48,3
49,2004-01-17,Gangsta Nation,Westside Connection Featuring Nate Dogg,38,38,7
50,2004-01-17,Harder To Breathe,Maroon 5,49,18,22
51,2004-01-17,I Love This Bar,Toby Keith,56,26,20
52,2004-01-17,American Soldier,Toby Keith,58,52,4
53,2004-01-17,I Wanna Do It All,Terri Clark,61,53,6
54,2004-01-17,Watch The Wind Blow By,Tim McGraw,62,54,6
55,2004-01-17,My Baby,Bow Wow Featuring Jagged Edge,42,42,7
56,2004-01-17,(There's Gotta Be) More To Life,Stacie Orrico,52,30,18
57,2004-01-17,More & More,Joe,57,48,9
58,2004-01-17,Breathe,Michelle Branch,54,36,11
59,2004-01-17,Badaboom,B2K Featuring Fabolous,59,59,5
60,2004-01-17,Splash Waterfalls,Ludacris,60,60,3
61,2004-01-17,Honesty (Write Me A List),Rodney Atkins,65,59,16
62,2004-01-17,Little Moments,Brad Paisley,69,62,5
63,2004-01-17,She's Not Just A Pretty Face,Shania Twain,68,62,7
64,2004-01-17,(I Hate) Everything About You,Three Days Grace,55,55,8
65,2004-01-17,Hit That,The Offspring,64,64,5
66,2004-01-17,Are You Gonna Be My Girl,Jet,66,66,5
67,2004-01-17,Fallen,Mya,51,51,8
68,2004-01-17,Forthenight,Musiq,63,53,11
69,2004-01-17,Drinkin' Bone,Tracy Byrd,78,66,8
70,2004-01-17,My Immortal,Evanescence,70,70,2
71,2004-01-17,I Am The Highway,Audioslave,71,71,2
72,2004-01-17,In My Daughter's Eyes,Martina McBride,,,
73,2004-01-17,Cowboys Like Us,George Strait,74,38,16
74,2004-01-17,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,67,39,20
75,2004-01-17,Megalomaniac,Incubus,75,75,3
76,2004-01-17,Away From Me,Puddle Of Mudd,72,72,9
77,2004-01-17,Rubber Band Man,T.I.,77,77,2
78,2004-01-17,Hell Yeah,Montgomery Gentry,79,45,12
79,2004-01-17,Chicks Dig It,Chris Cagle,86,53,12
80,2004-01-17,In My Life,Juvenile Featuring Mannie Fresh,83,80,3
81,2004-01-17,Stacy's Mom,Fountains Of Wayne,84,21,15
82,2004-01-17,Pop That Booty,"Marques Houston Featuring Jermaine ""JD"" Dupri",76,76,6
83,2004-01-17,Still Frame,Trapt,80,69,10
84,2004-01-17,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,87,84,9
85,2004-01-17,The Set Up,Obie Trice Featuring Nate Dogg,73,73,2
86,2004-01-17,I'm Still In Love With You,Sean Paul Featuring Sasha,82,82,3
87,2004-01-17,Freek-A-Leek,Petey Pablo,93,87,3
88,2004-01-17,Gangsta Girl,Big Tymers Featuring R. Kelly,85,85,4
89,2004-01-17,Long Black Train,Josh Turner,,89,5
90,2004-01-17,Weak And Powerless,A Perfect Circle,90,61,17
91,2004-01-17,Neva Eva,Trillville,94,91,5
92,2004-01-17,Pass That Dutch,Missy Elliott,89,27,14
93,2004-01-17,Knock Knock,Monica,95,75,17
94,2004-01-17,Another Postcard (Chimps),Barenaked Ladies,98,82,14
95,2004-01-17,Me Against The Music,Britney Spears Featuring Madonna,91,35,13
96,2004-01-17,Tipsy,J-Kwon,,,
97,2004-01-17,Love You More,Ginuwine,92,78,12
98,2004-01-17,Alone,Lasgo,99,91,4
99,2004-01-17,I Can Only Imagine,MercyMe,,71,11
100,2004-01-17,Walking In Memphis,Lonestar,100,61,11
1,2004-01-24,Hey Ya!,OutKast,1,1,15
2,2004-01-24,The Way You Move,OutKast Featuring Sleepy Brown,2,2,18
3,2004-01-24,Milkshake,Kelis,3,3,17
4,2004-01-24,You Don't Know My Name,Alicia Keys,4,4,11
5,2004-01-24,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,8,5,8
6,2004-01-24,Stand Up,Ludacris Featuring Shawnna,5,1,21
7,2004-01-24,Walked Outta Heaven,Jagged Edge,6,6,21
8,2004-01-24,"Me, Myself And I",Beyonce,10,8,11
9,2004-01-24,Suga Suga,Baby Bash Featuring Frankie J,9,7,23
10,2004-01-24,Here Without You,3 Doors Down,7,5,22
11,2004-01-24,It's My Life,No Doubt,11,11,13
12,2004-01-24,Someday,Nickelback,12,12,23
13,2004-01-24,Read Your Mind,Avant,18,13,17
14,2004-01-24,Yeah!,Usher Featuring Lil Jon & Ludacris,40,14,3
15,2004-01-24,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,13,2,39
16,2004-01-24,Numb,Linkin Park,21,16,12
17,2004-01-24,Baby Boy,Beyonce Featuring Sean Paul,14,1,24
18,2004-01-24,White Flag,Dido,20,18,19
19,2004-01-24,The First Cut Is The Deepest,Sheryl Crow,22,19,14
20,2004-01-24,Damn!,YoungBloodZ Featuring Lil Jon,16,4,25
21,2004-01-24,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,15,3,19
22,2004-01-24,Step In The Name Of Love,R. Kelly,19,9,23
23,2004-01-24,Change Clothes,JAY-Z,17,10,11
24,2004-01-24,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,25,24,11
25,2004-01-24,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,23,8,27
26,2004-01-24,Through The Wire,Kanye West,31,26,9
27,2004-01-24,Gigolo,Nick Cannon Featuring R. Kelly,29,24,11
28,2004-01-24,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,26,19,15
29,2004-01-24,Perfect,Simple Plan,33,24,13
30,2004-01-24,Remember When,Alan Jackson,35,30,7
31,2004-01-24,There Goes My Life,Kenny Chesney,34,29,12
32,2004-01-24,Headstrong,Trapt,24,16,40
33,2004-01-24,So Far Away,Staind,28,24,26
34,2004-01-24,Unwell,matchbox twenty,30,5,45
35,2004-01-24,Sorry 2004,Ruben Studdard,48,35,4
36,2004-01-24,F**k It (I Don't Want You Back),Eamon,47,36,8
37,2004-01-24,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,32,17,16
38,2004-01-24,With You,Jessica Simpson,45,38,5
39,2004-01-24,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,39,39,12
40,2004-01-24,Gangsta Nation,Westside Connection Featuring Nate Dogg,49,38,8
41,2004-01-24,The Voice Within,Christina Aguilera,44,33,9
42,2004-01-24,Hotel,Cassidy Featuring R. Kelly,46,42,6
43,2004-01-24,Stunt 101,G Unit,27,13,13
44,2004-01-24,American Soldier,Toby Keith,52,44,5
45,2004-01-24,Bright Lights,matchbox twenty,36,23,18
46,2004-01-24,Splash Waterfalls,Ludacris,60,46,4
47,2004-01-24,Fallen,Sarah McLachlan,41,41,14
48,2004-01-24,Invisible,Clay Aiken,37,37,10
49,2004-01-24,I Wanna Do It All,Terri Clark,53,49,7
50,2004-01-24,Watch The Wind Blow By,Tim McGraw,54,50,7
51,2004-01-24,Not Today,Mary J. Blige Featuring Eve,42,41,7
52,2004-01-24,Why Can't I?,Liz Phair,43,32,19
53,2004-01-24,Little Moments,Brad Paisley,62,53,6
54,2004-01-24,More & More,Joe,57,48,10
55,2004-01-24,My Baby,Bow Wow Featuring Jagged Edge,55,42,8
56,2004-01-24,She's Not Just A Pretty Face,Shania Twain,63,56,8
57,2004-01-24,Honesty (Write Me A List),Rodney Atkins,61,57,17
58,2004-01-24,In My Daughter's Eyes,Martina McBride,72,58,2
59,2004-01-24,Badaboom,B2K Featuring Fabolous,59,59,6
60,2004-01-24,Drinkin' Bone,Tracy Byrd,69,60,9
61,2004-01-24,My Immortal,Evanescence,70,61,3
62,2004-01-24,(There's Gotta Be) More To Life,Stacie Orrico,56,30,19
63,2004-01-24,Breathe,Michelle Branch,58,36,12
64,2004-01-24,(I Hate) Everything About You,Three Days Grace,64,55,9
65,2004-01-24,Are You Gonna Be My Girl,Jet,66,65,6
66,2004-01-24,In My Life,Juvenile Featuring Mannie Fresh,80,66,4
67,2004-01-24,Megalomaniac,Incubus,75,67,4
68,2004-01-24,Dirt Off Your Shoulder,JAY-Z,,,
69,2004-01-24,Hit That,The Offspring,65,64,6
70,2004-01-24,Forthenight,Musiq,68,53,12
71,2004-01-24,Perfect,Sara Evans,,,
72,2004-01-24,Rubber Band Man,T.I.,77,72,3
73,2004-01-24,Hot Mama,Trace Adkins,,,
74,2004-01-24,I Love You This Much,Jimmy Wayne,,,
75,2004-01-24,I Wish,Jo Dee Messina,,,
76,2004-01-24,Tipsy,J-Kwon,96,76,2
77,2004-01-24,Fallen,Mya,67,51,9
78,2004-01-24,I Am The Highway,Audioslave,71,71,3
79,2004-01-24,Away From Me,Puddle Of Mudd,76,72,10
80,2004-01-24,Hell Yeah,Montgomery Gentry,78,45,13
81,2004-01-24,I'm Still In Love With You,Sean Paul Featuring Sasha,86,81,4
82,2004-01-24,Cowboys Like Us,George Strait,73,38,17
83,2004-01-24,Pop That Booty,"Marques Houston Featuring Jermaine ""JD"" Dupri",82,76,7
84,2004-01-24,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,84,84,10
85,2004-01-24,Freek-A-Leek,Petey Pablo,87,85,4
86,2004-01-24,Chicks Dig It,Chris Cagle,79,53,13
87,2004-01-24,Still Frame,Trapt,83,69,11
88,2004-01-24,Gangsta Girl,Big Tymers Featuring R. Kelly,88,85,5
89,2004-01-24,Long Black Train,Josh Turner,89,89,6
90,2004-01-24,Neva Eva,Trillville,91,90,6
91,2004-01-24,The Set Up,Obie Trice Featuring Nate Dogg,85,73,3
92,2004-01-24,Stacy's Mom,Fountains Of Wayne,81,21,16
93,2004-01-24,Love You More,Ginuwine,97,78,13
94,2004-01-24,Alone,Lasgo,98,91,5
95,2004-01-24,Knock Knock,Monica,93,75,18
96,2004-01-24,Weak And Powerless,A Perfect Circle,90,61,18
97,2004-01-24,You,Ryan Duarte,,92,3
98,2004-01-24,I Can Only Imagine,MercyMe,99,71,12
99,2004-01-24,Another Postcard (Chimps),Barenaked Ladies,94,82,15
100,2004-01-24,Pass That Dutch,Missy Elliott,92,27,15
1,2004-01-31,Hey Ya!,OutKast,1,1,16
2,2004-01-31,The Way You Move,OutKast Featuring Sleepy Brown,2,2,19
3,2004-01-31,You Don't Know My Name,Alicia Keys,4,3,12
4,2004-01-31,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,5,4,9
5,2004-01-31,Milkshake,Kelis,3,3,18
6,2004-01-31,"Me, Myself And I",Beyonce,8,6,12
7,2004-01-31,Yeah!,Usher Featuring Lil Jon & Ludacris,14,7,4
8,2004-01-31,Someday,Nickelback,12,8,24
9,2004-01-31,Suga Suga,Baby Bash Featuring Frankie J,9,7,24
10,2004-01-31,It's My Life,No Doubt,11,10,14
11,2004-01-31,Here Without You,3 Doors Down,10,5,23
12,2004-01-31,Stand Up,Ludacris Featuring Shawnna,6,1,22
13,2004-01-31,Walked Outta Heaven,Jagged Edge,7,6,22
14,2004-01-31,Numb,Linkin Park,16,14,13
15,2004-01-31,Read Your Mind,Avant,13,13,18
16,2004-01-31,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,24,16,12
17,2004-01-31,The First Cut Is The Deepest,Sheryl Crow,19,17,15
18,2004-01-31,White Flag,Dido,18,18,20
19,2004-01-31,Through The Wire,Kanye West,26,19,10
20,2004-01-31,Sorry 2004,Ruben Studdard,35,20,5
