,Week,Song,Artist,Last week,Peak position,Weeks on chart
36,1967-01-14,I Need Somebody,? (Question Mark) & The Mysterians,25,22,9
37,1967-01-14,Blue Autumn,Bobby Goldsboro,42,37,6
38,1967-01-14,Happenings Ten Years Time Ago,The Yardbirds,30,30,8
39,1967-01-14,Born Free,Roger Williams,22,7,21
40,1967-01-14,Look What You've Done,Pozo Seco Singers,48,40,5
41,1967-01-14,"Green, Green Grass Of Home",Tom Jones,51,41,4
42,1967-01-14,Kind Of A Drag,The Buckinghams,66,42,3
43,1967-01-14,How Do You Catch A Girl,Sam The Sham and the Pharaohs,50,43,4
44,1967-01-14,I Had Too Much To Dream (Last Night),The Electric Prunes,47,44,6
45,1967-01-14,I Fooled You This Time,Gene Chandler,45,45,8
46,1967-01-14,Wack Wack,The Young Holt Trio,53,46,5
47,1967-01-14,Music To Watch Girls By,Bob Crewe Generation,58,47,3
48,1967-01-14,Papa Was Too,Joe Tex,49,48,5
49,1967-01-14,Another Night,Dionne Warwick,59,49,4
50,1967-01-14,You Keep Me Hangin' On,The Supremes,21,1,12
51,1967-01-14,Goodnight My Love,The Happenings,52,51,6
52,1967-01-14,Wild Thing,Senator Bobby Featuring Bill Minkin,77,52,2
53,1967-01-14,It's Now Winters Day,Tommy Roe,64,53,4
54,1967-01-14,I (Who Have Nothing),Terry Knight and The Pack,46,46,10
55,1967-01-14,(Open Up The Door) Let The Good Times In,Dean Martin,63,55,5
56,1967-01-14,Grizzly Bear,The Youngbloods,61,56,5
57,1967-01-14,Karate,The Emperor's,57,57,7
58,1967-01-14,Hello Hello,"The Sopwith ""Camel""",65,58,4
59,1967-01-14,Bring It Up,James Brown And The Famous Flames,78,59,2
60,1967-01-14,Communication Breakdown,Roy Orbison,60,60,6
61,1967-01-14,You Can Bring Me All Your Heartaches,Lou Rawls,55,55,8
62,1967-01-14,I'm Gonna Miss You,The Artistics,71,62,5
63,1967-01-14,Gimme Some Lovin',The Spencer Davis Group,80,63,3
64,1967-01-14,"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,67,64,3
65,1967-01-14,Pushin' Too Hard,The Seeds,76,65,4
66,1967-01-14,Wish Me A Rainbow,The Gunter Kallmann Chorus,72,66,4
67,1967-01-14,"Mercy, Mercy, Mercy",Cannonball Adderley,82,67,2
68,1967-01-14,It Takes Two,Marvin Gaye & Kim Weston,88,68,2
69,1967-01-14,Are You Lonely For Me,Freddy Scott,79,69,4
70,1967-01-14,Just One Smile,Gene Pitney,70,70,4
71,1967-01-14,Baby What I Mean,The Drifters,62,62,7
72,1967-01-14,The Beat Goes On,Sonny & Cher,,,
73,1967-01-14,Dancing In The Street,The Mamas & The Papas,75,73,5
74,1967-01-14,Day Tripper,Ramsey Lewis,74,74,4
75,1967-01-14,If You Go Away,Damita Jo,73,73,6
76,1967-01-14,I've Got To Have A Reason,The Dave Clark Five,84,76,2
77,1967-01-14,You Got Me Hummin',Sam & Dave,86,77,6
78,1967-01-14,Constant Rain (Chove Chuva),Sergio Mendes & Brasil '66,81,78,4
79,1967-01-14,Tramp,Lowell Fulsom,,,
80,1967-01-14,"Look At Granny Run, Run",Howard Tate,87,80,4
81,1967-01-14,Pretty Ballerina,The Left Banke,96,81,2
82,1967-01-14,Oh Yeah!,The Joe Cuba Sextet,85,82,2
83,1967-01-14,I Dig Girls,J.J. Jackson,83,83,3
84,1967-01-14,Love Me,Bobby Hebb,92,84,3
85,1967-01-14,Deadend Street,The Kinks,98,85,2
86,1967-01-14,Lovin' You,Bobby Darin,,,
87,1967-01-14,"Ride, Ride, Ride",Brenda Lee,,,
88,1967-01-14,I Got To Go Back (And Watch That Little Girl Dance),The McCoys,91,88,2
89,1967-01-14,Full Measure,The Lovin' Spoonful,99,89,2
90,1967-01-14,Tiny Bubbles,Don Ho and the Aliis,95,87,6
91,1967-01-14,It May Be Winter Outside (But In My Heart It's Spring),Felice Taylor,,,
92,1967-01-14,There Goes My Everything,Jack Greene,100,92,2
93,1967-01-14,Walk With Faith In Your Heart,The Bachelors,94,93,2
94,1967-01-14,Then You Can Tell Me Goodbye,The Casinos,,,
95,1967-01-14,Go Where You Wanna Go,The 5th Dimension,,,
96,1967-01-14,Sweetest One,The Metros,,,
97,1967-01-14,Danger! She's A Stranger,The Five Stairsteps,,,
98,1967-01-14,96 Tears,Big Maybelle,,,
99,1967-01-14,Something Good (Is Going To Happen To You),Carla Thomas,,,
100,1967-01-14,All,James Darren,,,
1,1967-01-21,I'm A Believer,The Monkees,1,1,7
2,1967-01-21,Snoopy Vs. The Red Baron,The Royal Guardsmen,2,2,6
3,1967-01-21,Tell It Like It Is,Aaron Neville,3,3,8
4,1967-01-21,Good Thing,Paul Revere & The Raiders Featuring Mark Lindsay,4,4,8
5,1967-01-21,Words Of Love,The Mamas & The Papas,6,5,8
6,1967-01-21,Standing In The Shadows Of Love,Four Tops,7,6,6
7,1967-01-21,Georgy Girl,The Seekers,10,7,8
8,1967-01-21,Sugar Town,Nancy Sinatra,5,5,10
9,1967-01-21,Nashville Cats,The Lovin' Spoonful,16,9,6
10,1967-01-21,Tell It To The Rain,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",12,10,7
11,1967-01-21,Coming Home Soldier,Bobby Vinton,11,11,10
12,1967-01-21,Winchester Cathedral,The New Vaudeville Band,8,1,13
13,1967-01-21,(We Ain't Got) Nothin' Yet,Blues Magoos,24,13,7
14,1967-01-21,98.6,Keith,25,14,7
15,1967-01-21,Kind Of A Drag,The Buckinghams,42,15,4
16,1967-01-21,Color My World,Petula Clark,23,16,5
17,1967-01-21,Talk Talk,The Music Machine,15,15,11
18,1967-01-21,I've Passed This Way Before,Jimmy Ruffin,18,18,8
19,1967-01-21,That's Life,Frank Sinatra,9,4,10
20,1967-01-21,Knight In Rusty Armour,Peter And Gordon,31,20,5
21,1967-01-21,Stand By Me,Spyder Turner,26,21,6
22,1967-01-21,Devil With A Blue Dress On & Good Golly Miss Molly,Mitch Ryder And The Detroit Wheels,17,4,16
23,1967-01-21,Single Girl,Sandy Posey,14,12,10
24,1967-01-21,I Had Too Much To Dream (Last Night),The Electric Prunes,44,24,7
25,1967-01-21,Where Will The Words Come From,Gary Lewis And The Playboys,28,25,6
26,1967-01-21,Try A Little Tenderness,Otis Redding,29,26,8
27,1967-01-21,Mellow Yellow,Donovan,13,2,11
28,1967-01-21,(I'm Not Your) Steppin' Stone,The Monkees,20,20,6
29,1967-01-21,Gallant Men,Senator Everett McKinley Dirksen,30,29,5
30,1967-01-21,Wild Thing,Senator Bobby Featuring Bill Minkin,52,30,3
31,1967-01-21,"Green, Green Grass Of Home",Tom Jones,41,31,5
32,1967-01-21,Music To Watch Girls By,Bob Crewe Generation,47,32,4
33,1967-01-21,How Do You Catch A Girl,Sam The Sham and the Pharaohs,43,33,5
34,1967-01-21,East West,Herman's Hermits,27,27,8
35,1967-01-21,Help Me Girl,Eric Burdon & The Animals,35,29,9
36,1967-01-21,Look What You've Done,Pozo Seco Singers,40,36,6
37,1967-01-21,Blue Autumn,Bobby Goldsboro,37,37,7
38,1967-01-21,(I Know) I'm Losing You,The Temptations,19,8,10
39,1967-01-21,There's Got To Be A Word!,The Innocence,34,34,8
40,1967-01-21,Wack Wack,The Young Holt Trio,46,40,6
41,1967-01-21,I Need Somebody,? (Question Mark) & The Mysterians,36,22,10
42,1967-01-21,It's Now Winters Day,Tommy Roe,53,42,5
43,1967-01-21,Hello Hello,"The Sopwith ""Camel""",58,43,5
44,1967-01-21,Happenings Ten Years Time Ago,The Yardbirds,38,30,9
45,1967-01-21,A Place In The Sun,Stevie Wonder,33,9,11
46,1967-01-21,Papa Was Too,Joe Tex,48,46,6
47,1967-01-21,Mustang Sally,Wilson Pickett,32,23,9
48,1967-01-21,Bring It Up,James Brown And The Famous Flames,59,48,3
49,1967-01-21,Another Night,Dionne Warwick,49,49,5
50,1967-01-21,Good Vibrations,The Beach Boys,21,1,14
51,1967-01-21,Pushin' Too Hard,The Seeds,65,51,5
52,1967-01-21,Gimme Some Lovin',The Spencer Davis Group,63,52,4
53,1967-01-21,"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,64,53,4
54,1967-01-21,Grizzly Bear,The Youngbloods,56,54,6
55,1967-01-21,(Open Up The Door) Let The Good Times In,Dean Martin,55,55,6
56,1967-01-21,Karate,The Emperor's,57,56,8
57,1967-01-21,"Mercy, Mercy, Mercy",Cannonball Adderley,67,57,3
58,1967-01-21,The Beat Goes On,Sonny & Cher,72,58,2
59,1967-01-21,I'm Gonna Miss You,The Artistics,62,59,6
60,1967-01-21,Are You Lonely For Me,Freddy Scott,69,60,5
61,1967-01-21,It Takes Two,Marvin Gaye & Kim Weston,68,61,3
62,1967-01-21,Pretty Ballerina,The Left Banke,81,62,3
63,1967-01-21,Wish Me A Rainbow,The Gunter Kallmann Chorus,66,63,5
64,1967-01-21,Cry,Ronnie Dove,22,18,9
65,1967-01-21,Communication Breakdown,Roy Orbison,60,60,7
66,1967-01-21,I've Got To Have A Reason,The Dave Clark Five,76,66,3
67,1967-01-21,Tramp,Lowell Fulsom,79,67,2
68,1967-01-21,Just One Smile,Gene Pitney,70,68,5
69,1967-01-21,Then You Can Tell Me Goodbye,The Casinos,94,69,2
70,1967-01-21,"Ride, Ride, Ride",Brenda Lee,87,70,2
71,1967-01-21,Go Where You Wanna Go,The 5th Dimension,95,71,2
72,1967-01-21,It May Be Winter Outside (But In My Heart It's Spring),Felice Taylor,91,72,2
73,1967-01-21,Dancing In The Street,The Mamas & The Papas,73,73,6
74,1967-01-21,Oh Yeah!,The Joe Cuba Sextet,82,74,3
75,1967-01-21,If You Go Away,Damita Jo,75,73,7
76,1967-01-21,Lovin' You,Bobby Darin,86,76,2
77,1967-01-21,Constant Rain (Chove Chuva),Sergio Mendes & Brasil '66,78,77,5
78,1967-01-21,Ruby Tuesday,The Rolling Stones,,,
79,1967-01-21,"Look At Granny Run, Run",Howard Tate,80,79,5
80,1967-01-21,Tiny Bubbles,Don Ho and the Aliis,90,80,7
81,1967-01-21,Deadend Street,The Kinks,85,81,3
82,1967-01-21,My Cup Runneth Over,Ed Ames,,,
83,1967-01-21,Walk With Faith In Your Heart,The Bachelors,93,83,3
84,1967-01-21,All,James Darren,100,84,2
85,1967-01-21,Let's Spend The Night Together,The Rolling Stones,,,
86,1967-01-21,I Got To Go Back (And Watch That Little Girl Dance),The McCoys,88,86,3
87,1967-01-21,Full Measure,The Lovin' Spoonful,89,87,3
88,1967-01-21,There Goes My Everything,Jack Greene,92,88,3
89,1967-01-21,Something Good (Is Going To Happen To You),Carla Thomas,99,89,2
90,1967-01-21,The Little Black Egg,The Nightcrawlers,,,
91,1967-01-21,Sweetest One,The Metros,96,91,2
92,1967-01-21,Ooh Baby,Bo Diddley,,,
93,1967-01-21,Danger! She's A Stranger,The Five Stairsteps,97,93,2
94,1967-01-21,I Dig You Baby,Jerry Butler,,,
95,1967-01-21,Tip Toe,Robert Parker,,,
96,1967-01-21,I'll Take Care Of Your Cares,Frankie Laine,,,
97,1967-01-21,The Hunter Gets Captured By The Game,The Marvelettes,,,
98,1967-01-21,96 Tears,Big Maybelle,98,98,2
99,1967-01-21,Hard Lovin' Loser,Judy Collins,,,
100,1967-01-21,Lady,Jack Jones,,,
1,1967-01-28,I'm A Believer,The Monkees,1,1,8
2,1967-01-28,Tell It Like It Is,Aaron Neville,3,2,9
3,1967-01-28,Snoopy Vs. The Red Baron,The Royal Guardsmen,2,2,7
4,1967-01-28,Georgy Girl,The Seekers,7,4,9
5,1967-01-28,Words Of Love,The Mamas & The Papas,5,5,9
6,1967-01-28,Standing In The Shadows Of Love,Four Tops,6,6,7
7,1967-01-28,Good Thing,Paul Revere & The Raiders Featuring Mark Lindsay,4,4,9
8,1967-01-28,Nashville Cats,The Lovin' Spoonful,9,8,7
9,1967-01-28,Kind Of A Drag,The Buckinghams,15,9,5
10,1967-01-28,(We Ain't Got) Nothin' Yet,Blues Magoos,13,10,8
11,1967-01-28,98.6,Keith,14,11,8
12,1967-01-28,Sugar Town,Nancy Sinatra,8,5,11
13,1967-01-28,Tell It To The Rain,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",10,10,8
14,1967-01-28,Stand By Me,Spyder Turner,21,14,7
15,1967-01-28,Knight In Rusty Armour,Peter And Gordon,20,15,6
16,1967-01-28,Color My World,Petula Clark,16,16,6
17,1967-01-28,I've Passed This Way Before,Jimmy Ruffin,18,17,9
18,1967-01-28,Coming Home Soldier,Bobby Vinton,11,11,11
19,1967-01-28,"Green, Green Grass Of Home",Tom Jones,31,19,6
20,1967-01-28,I Had Too Much To Dream (Last Night),The Electric Prunes,24,20,8
21,1967-01-28,Where Will The Words Come From,Gary Lewis And The Playboys,25,21,7
22,1967-01-28,Winchester Cathedral,The New Vaudeville Band,12,1,14
23,1967-01-28,Wild Thing,Senator Bobby Featuring Bill Minkin,30,23,4
24,1967-01-28,Music To Watch Girls By,Bob Crewe Generation,32,24,5
25,1967-01-28,Try A Little Tenderness,Otis Redding,26,25,9
26,1967-01-28,Single Girl,Sandy Posey,23,12,11
27,1967-01-28,How Do You Catch A Girl,Sam The Sham and the Pharaohs,33,27,6
28,1967-01-28,(I'm Not Your) Steppin' Stone,The Monkees,28,20,7
29,1967-01-28,It's Now Winters Day,Tommy Roe,42,29,6
30,1967-01-28,Talk Talk,The Music Machine,17,15,12
31,1967-01-28,Hello Hello,"The Sopwith ""Camel""",43,31,6
32,1967-01-28,That's Life,Frank Sinatra,19,4,11
33,1967-01-28,Look What You've Done,Pozo Seco Singers,36,33,7
34,1967-01-28,The Beat Goes On,Sonny & Cher,58,34,3
35,1967-01-28,Blue Autumn,Bobby Goldsboro,37,35,8
36,1967-01-28,Then You Can Tell Me Goodbye,The Casinos,69,36,3
37,1967-01-28,Bring It Up,James Brown And The Famous Flames,48,37,4
38,1967-01-28,"Mercy, Mercy, Mercy",Cannonball Adderley,57,38,4
39,1967-01-28,Gimme Some Lovin',The Spencer Davis Group,52,39,5
40,1967-01-28,Wack Wack,The Young Holt Trio,40,40,7
41,1967-01-28,Gallant Men,Senator Everett McKinley Dirksen,29,29,6
42,1967-01-28,Mellow Yellow,Donovan,27,2,12
43,1967-01-28,Ruby Tuesday,The Rolling Stones,78,43,2
44,1967-01-28,Papa Was Too,Joe Tex,46,44,7
45,1967-01-28,"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,53,45,5
46,1967-01-28,It Takes Two,Marvin Gaye & Kim Weston,61,46,4
47,1967-01-28,Love Is Here And Now You're Gone,The Supremes,,,
48,1967-01-28,It May Be Winter Outside (But In My Heart It's Spring),Felice Taylor,72,48,3
49,1967-01-28,Another Night,Dionne Warwick,49,49,6
50,1967-01-28,Pretty Ballerina,The Left Banke,62,50,4
51,1967-01-28,Pushin' Too Hard,The Seeds,51,51,6
52,1967-01-28,Go Where You Wanna Go,The 5th Dimension,71,52,3
53,1967-01-28,Grizzly Bear,The Youngbloods,54,53,7
54,1967-01-28,"Ride, Ride, Ride",Brenda Lee,70,54,3
55,1967-01-28,Karate,The Emperor's,56,55,9
56,1967-01-28,I've Got To Have A Reason,The Dave Clark Five,66,56,4
57,1967-01-28,Are You Lonely For Me,Freddy Scott,60,57,6
58,1967-01-28,I'm Gonna Miss You,The Artistics,59,58,7
59,1967-01-28,All,James Darren,84,59,3
60,1967-01-28,Lovin' You,Bobby Darin,76,60,3
61,1967-01-28,My Cup Runneth Over,Ed Ames,82,61,2
62,1967-01-28,Oh Yeah!,The Joe Cuba Sextet,74,62,4
63,1967-01-28,Tramp,Lowell Fulsom,67,63,3
64,1967-01-28,Just One Smile,Gene Pitney,68,64,6
65,1967-01-28,Wish Me A Rainbow,The Gunter Kallmann Chorus,63,63,6
66,1967-01-28,You Got To Me,Neil Diamond,,,
67,1967-01-28,The Hunter Gets Captured By The Game,The Marvelettes,97,67,2
68,1967-01-28,Wish You Didn't Have To Go,James & Bobby Purify,,,
69,1967-01-28,"Look At Granny Run, Run",Howard Tate,79,69,6
70,1967-01-28,I Got To Go Back (And Watch That Little Girl Dance),The McCoys,86,70,4
71,1967-01-28,Constant Rain (Chove Chuva),Sergio Mendes & Brasil '66,77,71,6
72,1967-01-28,If You Go Away,Damita Jo,75,72,8
73,1967-01-28,Deadend Street,The Kinks,81,73,4
74,1967-01-28,Niki Hoeky,P.J. Proby,,,
75,1967-01-28,Let's Spend The Night Together,The Rolling Stones,85,75,2
76,1967-01-28,So You Want To Be A Rock 'N' Roll Star,The Byrds,,,
77,1967-01-28,Indescribably Blue,Elvis Presley With The Jordanaires and The Imperials Quartet,,,
78,1967-01-28,Spooky,Mike Sharpe,,,
79,1967-01-28,I've Been Lonely Too Long,The Young Rascals,,,
80,1967-01-28,Tiny Bubbles,Don Ho and the Aliis,80,80,8
81,1967-01-28,I'll Take Care Of Your Cares,Frankie Laine,96,81,2
82,1967-01-28,Our Winter Love,The Lettermen,,,
83,1967-01-28,Something Good (Is Going To Happen To You),Carla Thomas,89,83,3
84,1967-01-28,Tip Toe,Robert Parker,95,84,2
85,1967-01-28,There Goes My Everything,Jack Greene,88,85,4
86,1967-01-28,I Dig You Baby,Jerry Butler,94,86,2
87,1967-01-28,Lady,Jack Jones,100,87,2
88,1967-01-28,The Little Black Egg,The Nightcrawlers,90,88,2
89,1967-01-28,Sweetest One,The Metros,91,89,3
90,1967-01-28,"For What It's Worth (Stop, Hey What's That Sound)",The Buffalo Springfield,,,
91,1967-01-28,Ooh Baby,Bo Diddley,92,91,2
92,1967-01-28,Danger! She's A Stranger,The Five Stairsteps,93,92,3
93,1967-01-28,Let's Fall In Love,Peaches & Herb,,90,3
94,1967-01-28,Trouble Down Here Below,Lou Rawls,,,
95,1967-01-28,"Sunrise, Sunset",Roger Williams,,,
96,1967-01-28,96 Tears,Big Maybelle,98,96,3
97,1967-01-28,Hard Lovin' Loser,Judy Collins,99,97,2
98,1967-01-28,Skate Now,Lou Courtney,,,
99,1967-01-28,Daddy's Little Girl,Al Martino,,,
100,1967-01-28,The People In Me,The Music Machine,,,
1,1967-02-04,I'm A Believer,The Monkees,1,1,9
2,1967-02-04,Georgy Girl,The Seekers,4,2,10
3,1967-02-04,Snoopy Vs. The Red Baron,The Royal Guardsmen,3,2,8
4,1967-02-04,Tell It Like It Is,Aaron Neville,2,2,10
5,1967-02-04,Kind Of A Drag,The Buckinghams,9,5,6
