Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,2012-01-07,Sexy And I Know It,LMFAO,2.0,1.0,17.0,LMFAO
2,2012-01-07,We Found Love,Rihanna Featuring Calvin Harris,1.0,1.0,14.0,Rihanna Featuring Calvin Harris
3,2012-01-07,The One That Got Away,Katy Perry,5.0,3.0,11.0,Katy Perry
4,2012-01-07,It Will Rain,Bruno Mars,3.0,3.0,13.0,Bruno Mars
5,2012-01-07,Ni**as in Paris,Jay Z Kanye West,6.0,5.0,20.0,Jay Z Kanye West
6,2012-01-07,Good Feeling,Flo Rida,4.0,4.0,13.0,Flo Rida
7,2012-01-07,Set Fire To The Rain,Adele,13.0,7.0,17.0,Adele
8,2012-01-07,Someone Like You,Adele,7.0,1.0,25.0,Adele
9,2012-01-07,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,15.0,1.0,40.0,LMFAO Featuring Lauren Bennett Featuring GoonRock
10,2012-01-07,Dance (A$$),Big Sean Featuring Nicki Minaj,12.0,10.0,12.0,Big Sean Featuring Nicki Minaj
11,2012-01-07,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,11.0,4.0,28.0,Gym Class Heroes Featuring Adam Levine
12,2012-01-07,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,9.0,1.0,27.0,Maroon 5 Featuring Christina Aguilera
13,2012-01-07,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,10.0,10.0,13.0,T-Pain Featuring Wiz Khalifa Featuring Lily Allen
14,2012-01-07,Without You,David Guetta Featuring Usher,8.0,4.0,17.0,David Guetta Featuring Usher
15,2012-01-07,Headlines,Drake,16.0,13.0,20.0,Drake
16,2012-01-07,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,18.0,10.0,11.0,Snoop Dogg Featuring Wiz Khalifa Featuring Bruno Mars
17,2012-01-07,Work Out,J. Cole,14.0,14.0,17.0,J. Cole
18,2012-01-07,Red Solo Cup,Toby Keith,17.0,17.0,9.0,Toby Keith
19,2012-01-07,Mistletoe,Justin Bieber,32.0,11.0,9.0,Justin Bieber
20,2012-01-07,Pumped Up Kicks,Foster The People,19.0,3.0,35.0,Foster The People
21,2012-01-07,The Motto,Drake Featuring Lil Wayne,29.0,18.0,6.0,Drake Featuring Lil Wayne
22,2012-01-07,You Da One,Rihanna,25.0,14.0,7.0,Rihanna
23,2012-01-07,Not Over You,Gavin DeGraw,22.0,22.0,20.0,Gavin DeGraw
24,2012-01-07,Make Me Proud,Drake Featuring Nicki Minaj,24.0,9.0,11.0,Drake Featuring Nicki Minaj
25,2012-01-07,Domino,Jessie J,28.0,25.0,11.0,Jessie J
26,2012-01-07,I Don't Want This Night To End,Luke Bryan,23.0,22.0,13.0,Luke Bryan
27,2012-01-07,Love You Like A Love Song,Selena Gomez & The Scene,26.0,26.0,27.0,Selena Gomez Featuring The Scene
28,2012-01-07,Super Bass,Nicki Minaj,34.0,3.0,35.0,Nicki Minaj
29,2012-01-07,I Like It Like That,Hot Chelle Rae Featuring New Boyz,44.0,29.0,12.0,Hot Chelle Rae Featuring New Boyz
30,2012-01-07,Safe & Sound,Taylor Swift Featuring The Civil Wars,,,,Taylor Swift Featuring The Civil Wars
31,2012-01-07,You Make Me Feel...,Cobra Starship Featuring Sabi,20.0,7.0,24.0,Cobra Starship Featuring Sabi
32,2012-01-07,Mr. Know It All,Kelly Clarkson,21.0,10.0,16.0,Kelly Clarkson
33,2012-01-07,International Love,Pitbull Featuring Chris Brown,30.0,30.0,8.0,Pitbull Featuring Chris Brown
34,2012-01-07,It Girl,Jason Derulo,54.0,17.0,20.0,Jason Derulo
35,2012-01-07,Rolling In The Deep,Adele,41.0,1.0,51.0,Adele
36,2012-01-07,She Will,Lil Wayne Featuring Drake,35.0,3.0,19.0,Lil Wayne Featuring Drake
37,2012-01-07,Just A Kiss,Lady Antebellum,31.0,7.0,34.0,Lady Antebellum
38,2012-01-07,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",27.0,1.0,39.0,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
39,2012-01-07,Marry The Night,Lady Gaga,33.0,29.0,7.0,Lady Gaga
40,2012-01-07,Tattoos On This Town,Jason Aldean,42.0,38.0,14.0,Jason Aldean
41,2012-01-07,Strange Clouds,B.o.B Featuring Lil Wayne,55.0,7.0,13.0,B.o.B Featuring Lil Wayne
42,2012-01-07,Fly,Nicki Minaj Featuring Rihanna,46.0,19.0,18.0,Nicki Minaj Featuring Rihanna
43,2012-01-07,Paradise,Coldplay,39.0,15.0,15.0,Coldplay
44,2012-01-07,Rack City,Tyga,56.0,44.0,5.0,Tyga
45,2012-01-07,Ours,Taylor Swift,47.0,13.0,7.0,Taylor Swift
46,2012-01-07,God Gave Me You,Blake Shelton,48.0,22.0,24.0,Blake Shelton
47,2012-01-07,Blackout,Breathe Carolina,49.0,47.0,8.0,Breathe Carolina
48,2012-01-07,Lotus Flower Bomb,Wale Featuring Miguel,38.0,38.0,9.0,Wale Featuring Miguel
49,2012-01-07,Take Care,Drake Featuring Rihanna,58.0,9.0,6.0,Drake Featuring Rihanna
50,2012-01-07,Easy,Rascal Flatts Featuring Natasha Bedingfield,43.0,43.0,22.0,Rascal Flatts Featuring Natasha Bedingfield
51,2012-01-07,Drink In My Hand,Eric Church,45.0,40.0,14.0,Eric Church
52,2012-01-07,A Thousand Years,Christina Perri,60.0,43.0,10.0,Christina Perri
53,2012-01-07,Keep Me In Mind,Zac Brown Band,36.0,35.0,13.0,Zac Brown Band
54,2012-01-07,Tonight Is The Night,Outasight,61.0,54.0,5.0,Outasight
55,2012-01-07,The Trouble With Girls,Scotty McCreery,84.0,55.0,7.0,Scotty McCreery
56,2012-01-07,Let It Rain,David Nail Featuring Sarah Buxton,51.0,51.0,15.0,David Nail Featuring Sarah Buxton
57,2012-01-07,Wild Ones,Flo Rida Featuring Sia,,,,Flo Rida Featuring Sia
58,2012-01-07,All Your Life,The Band Perry,53.0,37.0,16.0,The Band Perry
59,2012-01-07,We Owned The Night,Lady Antebellum,50.0,31.0,19.0,Lady Antebellum
60,2012-01-07,You,Chris Young,52.0,52.0,10.0,Chris Young
61,2012-01-07,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,,,,Young Jeezy Featuring Jay-Z Featuring Andre 3000
62,2012-01-07,Turn Me On,David Guetta Featuring Nicki Minaj,68.0,37.0,4.0,David Guetta Featuring Nicki Minaj
63,2012-01-07,Brighter Than The Sun,Colbie Caillat,64.0,60.0,19.0,Colbie Caillat
64,2012-01-07,Heartbeat,The Fray,63.0,43.0,10.0,The Fray
65,2012-01-07,Party,Beyonce Featuring Andre 3000,57.0,50.0,12.0,Beyonce Featuring Andre 3000
66,2012-01-07,When We Stand Together,Nickelback,66.0,44.0,13.0,Nickelback
67,2012-01-07,Can't Get Enough,J. Cole Featuring Trey Songz,65.0,65.0,4.0,J. Cole Featuring Trey Songz
68,2012-01-07,Wish You Were Here,Avril Lavigne,80.0,68.0,4.0,Avril Lavigne
69,2012-01-07,Scary Monsters And Nice Sprites,Skrillex,,,,Skrillex
70,2012-01-07,You The Boss,Rick Ross Featuring Nicki Minaj,67.0,67.0,10.0,Rick Ross Featuring Nicki Minaj
71,2012-01-07,Levels,Avicii,77.0,66.0,6.0,Avicii
72,2012-01-07,Blunt Blowin,Lil Wayne,,33.0,5.0,Lil Wayne
73,2012-01-07,Bait A Hook,Justin Moore,83.0,73.0,4.0,Justin Moore
74,2012-01-07,Mirror,Lil Wayne Featuring Bruno Mars,,16.0,4.0,Lil Wayne Featuring Bruno Mars
75,2012-01-07,Donald Trump,Mac Miller,,75.0,6.0,Mac Miller
76,2012-01-07,Better Than I Know Myself,Adam Lambert,,,,Adam Lambert
