,Week,Song,Artist,Last week,Peak position,Weeks on chart
49,1996-01-13,Waterfalls,TLC,48,1,32
50,1996-01-13,Get Together,Big Mountain,50,50,5
51,1996-01-13,Let's Play House,Tha Dogg Pound Featuring Michel'le,63,51,2
52,1996-01-13,We Got It,Immature (Featuring Smooth),52,52,6
53,1996-01-13,Cruisin',D'Angelo,53,53,11
54,1996-01-13,Cell Therapy,Goodie Mob,51,39,14
55,1996-01-13,Ridin' Low,L.A.D.,59,55,9
56,1996-01-13,I'll Be There For You/This House Is Not A Home,The Rembrandts,62,17,16
57,1996-01-13,Danger,Blahzay Blahzay,54,46,15
58,1996-01-13,Comedown,Bush,60,30,20
59,1996-01-13,You Are Not Alone,Michael Jackson,56,1,20
60,1996-01-13,Pretty Girl,Jon B,57,25,20
61,1996-01-13,Brokenhearted,Brandy,61,9,19
62,1996-01-13,East 1999,Bone Thugs-N-Harmony,64,62,6
63,1996-01-13,Do You Sleep?,Lisa Loeb & Nine Stories,65,18,17
64,1996-01-13,When Love & Hate Collide,Def Leppard,67,59,7
65,1996-01-13,Where Ever You Are,Terry Ellis,58,52,11
66,1996-01-13,Come With Me,Shai,68,43,18
67,1996-01-13,"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,70,66,12
68,1996-01-13,I Will Remember You (Live),Sarah McLachlan,66,66,10
69,1996-01-13,Throw Your Hands Up,L.V.,72,65,9
70,1996-01-13,"Visions Of A Sunset (From ""Mr. Holland's Opus"")",Shawn Stockman,,,
71,1996-01-13,Macarena (Bayside Boys Mix),Los Del Rio,69,45,20
72,1996-01-13,Hooked On You,Silk,73,54,11
73,1996-01-13,Just A Girl,No Doubt,78,73,5
74,1996-01-13,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,74,74,11
75,1996-01-13,Hurricane,The Click,75,63,10
76,1996-01-13,Sexual Healing,Max-A-Million,71,60,11
77,1996-01-13,It Matters To Me,Faith Hill,77,77,4
78,1996-01-13,Incarcerated Scarfaces/Ice Cream,Raekwon,76,37,14
79,1996-01-13,Ain't Nuthin' But A She Thing,Salt-N-Pepa,80,38,13
80,1996-01-13,Runnin',The Pharcyde,79,55,13
81,1996-01-13,Throw Your Set In The Air,Cypress Hill,85,45,14
82,1996-01-13,Rosealia,Better Than Ezra,83,71,8
83,1996-01-13,Magic Carpet Ride,The Mighty Dub Katz,82,58,14
84,1996-01-13,Where Do U Want Me To Put It,Solo,86,84,2
85,1996-01-13,Fu-Gee-La,Fugees,87,85,3
86,1996-01-13,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell,93,82,5
87,1996-01-13,Can't Be Really Gone,Tim McGraw,94,87,2
88,1996-01-13,Boom Boom Boom,The Outhere Brothers,81,65,16
89,1996-01-13,Automatic Lover (Call For Love),Real McCoy,92,52,13
90,1996-01-13,We've Got It Goin' On,Backstreet Boys,91,69,12
91,1996-01-13,Sentimental,Deborah Cox,90,27,19
92,1996-01-13,Solitude,Edwin McCain,89,72,15
93,1996-01-13,"The Riddler (From ""Batman Forever"")",Method Man,96,56,10
94,1996-01-13,A Mover La Colita,Artie The 1 Man Party,88,65,16
95,1996-01-13,Fast Life,Kool G Rap,84,74,7
96,1996-01-13,East Side Rendezvous,Frost,99,73,11
97,1996-01-13,Sometimes I Miss You So Much (Dedicated To The Christ Consciousness),P.M. Dawn,95,95,4
98,1996-01-13,You Put A Move On My Heart,Quincy Jones Introducing Tamia,98,98,3
99,1996-01-13,Celebration/Take Your Chance,Fun Factory,,,
100,1996-01-13,Cold World,Genius/GZA Featuring Inspektah Deck,100,97,3
1,1996-01-20,One Sweet Day,Mariah Carey & Boyz II Men,1,1,8
2,1996-01-20,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,2,1,9
3,1996-01-20,Hey Lover,LL Cool J,3,3,10
4,1996-01-20,Missing,Everything But The Girl,10,4,24
5,1996-01-20,Breakfast At Tiffany's,Deep Blue Something,6,5,23
6,1996-01-20,Name,Goo Goo Dolls,9,6,15
7,1996-01-20,Diggin' On You,TLC,5,5,10
8,1996-01-20,One Of Us,Joan Osborne,12,8,7
9,1996-01-20,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,4,1,23
10,1996-01-20,You'll See,Madonna,11,6,7
11,1996-01-20,Before You Walk Out Of My Life/Like This And Like That,Monica,8,7,14
12,1996-01-20,Fantasy,Mariah Carey,7,1,17
13,1996-01-20,Tell Me,Groove Theory,18,5,22
14,1996-01-20,Runaway,Janet Jackson,13,3,19
15,1996-01-20,Time,Hootie & The Blowfish,27,15,11
16,1996-01-20,Be My Lover,La Bouche,25,16,11
17,1996-01-20,Beautiful Life,Ace Of Base,17,15,11
18,1996-01-20,Tonite's Tha Night,Kris Kross,19,18,7
19,1996-01-20,Anything,3T,20,19,16
20,1996-01-20,As I Lay Me Down,Sophie B. Hawkins,26,6,34
21,1996-01-20,Back For Good,Take That,22,7,24
22,1996-01-20,Nobody Knows,The Tony Rich Project,38,22,6
23,1996-01-20,You Remind Me Of Something,R. Kelly,14,4,10
24,1996-01-20,Only Wanna Be With You,Hootie & The Blowfish,23,6,25
25,1996-01-20,I Got Id/Long Road,Pearl Jam,16,7,5
26,1996-01-20,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,32,26,4
27,1996-01-20,Set U Free,Planet Soul,30,27,14
28,1996-01-20,Roll To Me,Del Amitri,34,10,29
29,1996-01-20,Kiss From A Rose,Seal,29,1,31
30,1996-01-20,Carnival,Natalie Merchant,33,10,25
31,1996-01-20,The World I Know,Collective Soul,39,31,10
32,1996-01-20,Free As A Bird,The Beatles,15,6,4
33,1996-01-20,Soon As I Get Home,Faith Evans,21,21,7
34,1996-01-20,Wonder,Natalie Merchant,41,34,7
35,1996-01-20,Dreaming Of You,Selena,35,22,13
36,1996-01-20,Bullet With Butterfly Wings,The Smashing Pumpkins,28,22,11
37,1996-01-20,No One Else,Total,37,37,6
38,1996-01-20,Hook,Blues Traveler,43,38,16
39,1996-01-20,"Natural One (From ""Kids"")",Folk Implosion,40,39,7
40,1996-01-20,Run-Around,Blues Traveler,42,8,44
41,1996-01-20,Love U 4 Life,Jodeci,31,31,12
42,1996-01-20,Blessed,Elton John,44,34,12
43,1996-01-20,Who Can I Run To,Xscape,36,8,15
44,1996-01-20,December,Collective Soul,48,20,37
45,1996-01-20,Get Together,Big Mountain,50,45,6
46,1996-01-20,Too Hot,Coolio,24,24,7
47,1996-01-20,Let's Play House,Tha Dogg Pound Featuring Michel'le,51,47,3
48,1996-01-20,Waterfalls,TLC,49,1,33
49,1996-01-20,Ridin' Low,L.A.D.,55,49,10
50,1996-01-20,I'd Lie For You (And That's The Truth),Meat Loaf,47,13,14
51,1996-01-20,We Got It,Immature (Featuring Smooth),52,51,7
52,1996-01-20,I'll Be There For You/This House Is Not A Home,The Rembrandts,56,17,17
53,1996-01-20,Just Tah Let U Know,Eazy-E,45,45,5
54,1996-01-20,I Remember,Boyz II Men,46,46,8
55,1996-01-20,Cell Therapy,Goodie Mob,54,39,15
56,1996-01-20,"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,67,56,13
57,1996-01-20,"Visions Of A Sunset (From ""Mr. Holland's Opus"")",Shawn Stockman,70,57,2
58,1996-01-20,When Love & Hate Collide,Def Leppard,64,58,8
59,1996-01-20,Cumbersome,Seven Mary Three,,,
60,1996-01-20,Danger,Blahzay Blahzay,57,46,16
61,1996-01-20,Just A Girl,No Doubt,73,61,6
62,1996-01-20,Cruisin',D'Angelo,53,53,12
63,1996-01-20,Where Ever You Are,Terry Ellis,65,52,12
64,1996-01-20,Come With Me,Shai,66,43,19
65,1996-01-20,I Will Remember You (Live),Sarah McLachlan,68,65,11
66,1996-01-20,Sexual Healing,Max-A-Million,76,60,12
67,1996-01-20,Do You Sleep?,Lisa Loeb & Nine Stories,63,18,18
68,1996-01-20,Throw Your Hands Up,L.V.,69,65,10
69,1996-01-20,Hooked On You,Silk,72,54,12
70,1996-01-20,Caught A Lite Sneeze,Tori Amos,,,
71,1996-01-20,Incarcerated Scarfaces/Ice Cream,Raekwon,78,37,15
72,1996-01-20,Fu-Gee-La,Fugees,85,72,4
73,1996-01-20,Where Do U Want Me To Put It,Solo,84,73,3
74,1996-01-20,Brokenhearted,Brandy,61,9,20
75,1996-01-20,Rosealia,Better Than Ezra,82,71,9
76,1996-01-20,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell,86,76,6
77,1996-01-20,Hurricane,The Click,75,63,11
78,1996-01-20,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,74,74,12
79,1996-01-20,Solitude,Edwin McCain,92,72,16
80,1996-01-20,Magic Carpet Ride,The Mighty Dub Katz,83,58,15
81,1996-01-20,East 1999,Bone Thugs-N-Harmony,62,62,7
82,1996-01-20,Fast Life,Kool G Rap,95,74,8
83,1996-01-20,We've Got It Goin' On,Backstreet Boys,90,69,13
84,1996-01-20,Automatic Lover (Call For Love),Real McCoy,89,52,14
85,1996-01-20,Boom Boom Boom,The Outhere Brothers,88,65,17
86,1996-01-20,Runnin',The Pharcyde,80,55,14
87,1996-01-20,It Matters To Me,Faith Hill,77,77,5
88,1996-01-20,Ain't Nuthin' But A She Thing,Salt-N-Pepa,79,38,14
89,1996-01-20,A Mover La Colita,Artie The 1 Man Party,94,65,17
90,1996-01-20,Stayin' Alive,N-Trance,,,
91,1996-01-20,All Cried Out,Denine With Collage's Adam Marano,,,
92,1996-01-20,Energy,Devone,,,
93,1996-01-20,Throw Your Set In The Air,Cypress Hill,81,45,15
94,1996-01-20,Sentimental,Deborah Cox,91,27,20
95,1996-01-20,East Side Rendezvous,Frost,96,73,12
96,1996-01-20,Can't Be Really Gone,Tim McGraw,87,87,3
97,1996-01-20,Celebration/Take Your Chance,Fun Factory,99,97,2
98,1996-01-20,Sometimes I Miss You So Much (Dedicated To The Christ Consciousness),P.M. Dawn,97,95,5
99,1996-01-20,"The Riddler (From ""Batman Forever"")",Method Man,93,56,11
100,1996-01-20,You Put A Move On My Heart,Quincy Jones Introducing Tamia,98,98,4
1,1996-01-27,One Sweet Day,Mariah Carey & Boyz II Men,1,1,9
2,1996-01-27,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,2,1,10
3,1996-01-27,Missing,Everything But The Girl,4,3,25
4,1996-01-27,Hey Lover,LL Cool J,3,3,11
5,1996-01-27,Name,Goo Goo Dolls,6,5,16
6,1996-01-27,One Of Us,Joan Osborne,8,6,8
7,1996-01-27,Breakfast At Tiffany's,Deep Blue Something,5,5,24
8,1996-01-27,You'll See,Madonna,10,6,8
9,1996-01-27,Before You Walk Out Of My Life/Like This And Like That,Monica,11,7,15
10,1996-01-27,Be My Lover,La Bouche,16,10,12
11,1996-01-27,Diggin' On You,TLC,7,5,11
12,1996-01-27,Nobody Knows,The Tony Rich Project,22,12,7
13,1996-01-27,Fantasy,Mariah Carey,12,1,18
14,1996-01-27,Time,Hootie & The Blowfish,15,14,12
15,1996-01-27,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,9,1,24
16,1996-01-27,Tell Me,Groove Theory,13,5,23
17,1996-01-27,Tonite's Tha Night,Kris Kross,18,17,8
18,1996-01-27,Anything,3T,19,18,17
19,1996-01-27,As I Lay Me Down,Sophie B. Hawkins,20,6,35
20,1996-01-27,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,26,20,5
21,1996-01-27,Wonderwall,Oasis,,,
22,1996-01-27,Runaway,Janet Jackson,14,3,20
23,1996-01-27,The World I Know,Collective Soul,31,23,11
24,1996-01-27,Back For Good,Take That,21,7,25
25,1996-01-27,Roll To Me,Del Amitri,28,10,30
26,1996-01-27,Set U Free,Planet Soul,27,26,15
27,1996-01-27,I Got Id/Long Road,Pearl Jam,25,7,6
28,1996-01-27,Only Wanna Be With You,Hootie & The Blowfish,24,6,26
29,1996-01-27,Wonder,Natalie Merchant,34,29,8
30,1996-01-27,Beautiful Life,Ace Of Base,17,15,12
31,1996-01-27,Hook,Blues Traveler,38,31,17
32,1996-01-27,Carnival,Natalie Merchant,30,10,26
33,1996-01-27,"Natural One (From ""Kids"")",Folk Implosion,39,33,8
34,1996-01-27,Kiss From A Rose,Seal,29,1,32
35,1996-01-27,You Remind Me Of Something,R. Kelly,23,4,11
36,1996-01-27,Run-Around,Blues Traveler,40,8,45
37,1996-01-27,No One Else,Total,37,37,7
38,1996-01-27,Soon As I Get Home,Faith Evans,33,21,8
39,1996-01-27,Glycerine,Bush,,,
40,1996-01-27,Bullet With Butterfly Wings,The Smashing Pumpkins,36,22,12
41,1996-01-27,Dreaming Of You,Selena,35,22,14
42,1996-01-27,Blessed,Elton John,42,34,13
43,1996-01-27,December,Collective Soul,44,20,38
44,1996-01-27,Get Together,Big Mountain,45,44,7
45,1996-01-27,Let's Play House,Tha Dogg Pound Featuring Michel'le,47,45,4
46,1996-01-27,Love U 4 Life,Jodeci,41,31,13
47,1996-01-27,Ridin' Low,L.A.D.,49,47,11
48,1996-01-27,Cumbersome,Seven Mary Three,59,48,2
49,1996-01-27,Waterfalls,TLC,48,1,34
50,1996-01-27,Fu-Gee-La,Fugees,72,50,5
51,1996-01-27,We Got It,Immature (Featuring Smooth),51,51,8
52,1996-01-27,Who Can I Run To,Xscape,43,8,16
53,1996-01-27,Too Hot,Coolio,46,24,8
54,1996-01-27,"Visions Of A Sunset (From ""Mr. Holland's Opus"")",Shawn Stockman,57,54,3
55,1996-01-27,I'll Be There For You/This House Is Not A Home,The Rembrandts,52,17,18
56,1996-01-27,"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,56,56,14
57,1996-01-27,Free As A Bird,The Beatles,32,6,5
58,1996-01-27,Just A Girl,No Doubt,61,58,7
59,1996-01-27,"Not Gon' Cry (From ""Waiting To Exhale"")",Mary J. Blige,,,
60,1996-01-27,Caught A Lite Sneeze,Tori Amos,70,60,2
61,1996-01-27,Cell Therapy,Goodie Mob,55,39,16
62,1996-01-27,Just Tah Let U Know,Eazy-E,53,45,6
63,1996-01-27,Throw Your Hands Up,L.V.,68,63,11
64,1996-01-27,Feels So Good (Show Me Your Love),Lina Santiago,,,
65,1996-01-27,Danger,Blahzay Blahzay,60,46,17
66,1996-01-27,Come With Me,Shai,64,43,20
67,1996-01-27,When Love & Hate Collide,Def Leppard,58,58,9
68,1996-01-27,I'd Lie For You (And That's The Truth),Meat Loaf,50,13,15
69,1996-01-27,I Will Remember You (Live),Sarah McLachlan,65,65,12
70,1996-01-27,Where Ever You Are,Terry Ellis,63,52,13
71,1996-01-27,Cruisin',D'Angelo,62,53,13
72,1996-01-27,Sexual Healing,Max-A-Million,66,60,13
73,1996-01-27,Where Do U Want Me To Put It,Solo,73,73,4
74,1996-01-27,Stayin' Alive,N-Trance,90,74,2
75,1996-01-27,Hooked On You,Silk,69,54,13
76,1996-01-27,Do You Sleep?,Lisa Loeb & Nine Stories,67,18,19
77,1996-01-27,I Remember,Boyz II Men,54,46,9
78,1996-01-27,Incarcerated Scarfaces/Ice Cream,Raekwon,71,37,16
79,1996-01-27,Solitude,Edwin McCain,79,72,17
80,1996-01-27,It Matters To Me,Faith Hill,87,77,6
81,1996-01-27,Magic Carpet Ride,The Mighty Dub Katz,80,58,16
82,1996-01-27,We've Got It Goin' On,Backstreet Boys,83,69,14
83,1996-01-27,Rosealia,Better Than Ezra,75,71,10
84,1996-01-27,Boom Boom Boom,The Outhere Brothers,85,65,18
85,1996-01-27,All Cried Out,Denine With Collage's Adam Marano,91,85,2
86,1996-01-27,Automatic Lover (Call For Love),Real McCoy,84,52,15
87,1996-01-27,Fast Life,Kool G Rap,82,74,9
88,1996-01-27,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,78,74,13
89,1996-01-27,Everybody Be Somebody,Ruffneck Featuring Yavahn,,,
90,1996-01-27,Hurricane,The Click,77,63,12
91,1996-01-27,Energy,Devone,92,91,2
92,1996-01-27,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",L.B.C. Crew Feat. Tray D & South Sentrell,76,76,7
93,1996-01-27,East 1999,Bone Thugs-N-Harmony,81,62,8
94,1996-01-27,A Mover La Colita,Artie The 1 Man Party,89,65,18
95,1996-01-27,Celebration/Take Your Chance,Fun Factory,97,95,3
96,1996-01-27,Throw Your Set In The Air,Cypress Hill,93,45,16
97,1996-01-27,Can't Be Really Gone,Tim McGraw,96,87,4
98,1996-01-27,Ain't Nuthin' But A She Thing,Salt-N-Pepa,88,38,15
99,1996-01-27,Runnin',The Pharcyde,86,55,15
100,1996-01-27,East Side Rendezvous,Frost,95,73,13
1,1996-02-03,One Sweet Day,Mariah Carey & Boyz II Men,1,1,10
2,1996-02-03,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,2,1,11
3,1996-02-03,Missing,Everything But The Girl,3,3,26
4,1996-02-03,One Of Us,Joan Osborne,6,4,9
5,1996-02-03,Hey Lover,LL Cool J,4,3,12
6,1996-02-03,Name,Goo Goo Dolls,5,5,17
7,1996-02-03,Breakfast At Tiffany's,Deep Blue Something,7,5,25
8,1996-02-03,Be My Lover,La Bouche,10,8,13
9,1996-02-03,Before You Walk Out Of My Life/Like This And Like That,Monica,9,7,16
10,1996-02-03,Nobody Knows,The Tony Rich Project,12,10,8
11,1996-02-03,You'll See,Madonna,8,6,9
12,1996-02-03,Tonite's Tha Night,Kris Kross,17,12,9
13,1996-02-03,Diggin' On You,TLC,11,5,12
14,1996-02-03,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Brandy,20,14,6
15,1996-02-03,Time,Hootie & The Blowfish,14,14,13
16,1996-02-03,Anything,3T,18,16,18
17,1996-02-03,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,15,1,25
18,1996-02-03,Wonderwall,Oasis,21,18,2
19,1996-02-03,Fantasy,Mariah Carey,13,1,19
20,1996-02-03,Tell Me,Groove Theory,16,5,24
