,Week,Song,Artist,Last week,Peak position,Weeks on chart
45,1983-01-08,Bad Boy,Ray Parker Jr.,47,45,6
46,1983-01-08,Put It In A Magazine,Sonny Charles,50,46,9
47,1983-01-08,All Those Lies,Glenn Frey,49,47,5
48,1983-01-08,Right Before Your Eyes,America,48,48,7
49,1983-01-08,Do You Really Want To Hurt Me,Culture Club,51,49,6
50,1983-01-08,Twilight Zone,Golden Earring,52,50,7
51,1983-01-08,I Knew You When,Linda Ronstadt,53,51,5
52,1983-01-08,Pass The Dutchie,Musical Youth,59,52,5
53,1983-01-08,On The Loose,Saga,56,53,6
54,1983-01-08,I Know There's Something Going On,Frida,54,54,10
55,1983-01-08,The Woman In Me,Donna Summer,60,55,4
56,1983-01-08,Back On The Chain Gang,Pretenders,63,56,5
57,1983-01-08,Psychobabble,The Alan Parsons Project,57,57,7
58,1983-01-08,Everybody Wants You,Billy Squier,32,32,15
59,1983-01-08,Heart Attack,Olivia Newton-John,46,3,19
60,1983-01-08,After I Cry Tonight,Lanier & Co.,64,60,6
61,1983-01-08,Papa Was A Rollin' Stone,Wolf,67,61,5
62,1983-01-08,Whatcha Gonna Do,Chilliwack,62,41,12
63,1983-01-08,Give It Up,The Steve Miller Band,68,63,5
64,1983-01-08,Young Love,Janet Jackson,73,64,4
65,1983-01-08,Hungry Like The Wolf,Duran Duran,77,65,3
66,1983-01-08,Bad Boy/Having A Party,Luther Vandross,55,55,11
67,1983-01-08,Be My Lady,Jefferson Starship,58,28,14
68,1983-01-08,The Clapping Song,Pia Zadora,74,68,5
69,1983-01-08,Funny How Time Slips Away,The Spinners,75,69,5
70,1983-01-08,Painted Picture,Commodores,72,70,6
71,1983-01-08,All Touch,Rough Trade,76,71,4
72,1983-01-08,Are You Getting Enough Happiness,Hot Chocolate,78,72,4
73,1983-01-08,Shoot For The Moon,Poco,79,73,4
74,1983-01-08,Eminence Front,The Who,80,74,3
75,1983-01-08,Forever,Little Steven,81,75,3
76,1983-01-08,"(you're So Square) Baby, I Don't Care",Joni Mitchell,61,47,8
77,1983-01-08,1999,Prince,65,44,11
78,1983-01-08,Are You Serious,Tyrone Davis,88,78,3
79,1983-01-08,Nowhere To Run,Santana,66,66,7
80,1983-01-08,"Beg, Borrow Or Steal",Hughes/Thrall,82,80,4
81,1983-01-08,Take The Time,Michael Stanley Band,89,81,3
82,1983-01-08,Got To Be There,Chaka Khan,,,
83,1983-01-08,Burning Heart,Vandenberg,,,
84,1983-01-08,What If (I Said I Love You),Unipop,90,84,3
85,1983-01-08,Goodbye To You,Scandal Featuring Patty Smyth,85,65,9
86,1983-01-08,Industrial Disease,Dire Straits,,,
87,1983-01-08,Heartlight,Neil Diamond,87,5,18
88,1983-01-08,Still Taking Chances,Michael Murphey,,,
89,1983-01-08,Cross My Heart,Lee Ritenour,69,69,6
90,1983-01-08,Feet Don't Fail Me Now,Utopia,,,
91,1983-01-08,Used To Be,Charlene & Stevie Wonder,70,46,11
92,1983-01-08,The Elvis Medley,Elvis Presley,71,71,7
93,1983-01-08,Pressure,Billy Joel,93,20,16
94,1983-01-08,Nobody,Sylvia,94,15,20
95,1983-01-08,Who Can It Be Now?,Men At Work,95,1,27
96,1983-01-08,I.g.y. (what A Beautiful World),Donald Fagen,83,26,14
97,1983-01-08,Don't Stop Trying,Rodway,97,83,5
98,1983-01-08,Southern Cross,"Crosby, Stills & Nash",84,18,17
99,1983-01-08,You Don't Want Me Anymore,Steel Breeze,99,16,20
100,1983-01-08,American Heartbeat,Survivor,100,17,16
1,1983-01-15,Down Under,Men At Work,4,1,11
2,1983-01-15,The Girl Is Mine,Michael Jackson And Paul McCartney,2,2,11
3,1983-01-15,Dirty Laundry,Don Henley,3,3,12
4,1983-01-15,Maneater,Daryl Hall John Oates,1,1,14
5,1983-01-15,Sexual Healing,Marvin Gaye,5,5,12
6,1983-01-15,Mickey,Toni Basil,6,1,20
7,1983-01-15,Africa,Toto,12,7,12
8,1983-01-15,"Baby, Come To Me",Patti Austin A Duet With James Ingram,13,8,18
9,1983-01-15,Rock The Casbah,The Clash,14,9,16
10,1983-01-15,Heartbreaker,Dionne Warwick,11,10,15
11,1983-01-15,Gloria,Laura Branigan,7,2,28
12,1983-01-15,You And I,Eddie Rabbitt With Crystal Gayle,15,12,15
13,1983-01-15,Steppin' Out,Joe Jackson,8,6,22
14,1983-01-15,The Other Guy,Little River Band,16,14,9
15,1983-01-15,You Can't Hurry Love,Phil Collins,17,15,11
16,1983-01-15,Shame On The Moon,Bob Seger & The Silver Bullet Band,21,16,5
17,1983-01-15,Heart To Heart,Kenny Loggins,20,17,8
18,1983-01-15,The Look Of Love (Part One),ABC,18,18,19
19,1983-01-15,Goody Two Shoes,Adam Ant,22,19,10
20,1983-01-15,Hand To Hold On To,John Cougar,23,20,11
21,1983-01-15,You Got Lucky,Tom Petty And The Heartbreakers,26,21,10
22,1983-01-15,Love In Store,Fleetwood Mac,25,22,8
23,1983-01-15,Allentown,Billy Joel,29,23,8
24,1983-01-15,I Do,The J. Geils Band,24,24,9
25,1983-01-15,Stray Cat Strut,Stray Cats,31,25,4
26,1983-01-15,Rock This Town,Stray Cats,9,9,18
27,1983-01-15,Your Love Is Driving Me Crazy,Sammy Hagar,37,27,6
28,1983-01-15,Truly,Lionel Richie,10,1,15
29,1983-01-15,Heart Of The Night,Juice Newton,32,29,8
30,1983-01-15,"Let's Go Dancin' (ooh La, La, La)",Kool & The Gang,30,30,12
31,1983-01-15,Pass The Dutchie,Musical Youth,52,31,6
32,1983-01-15,Shock The Monkey,Peter Gabriel,35,32,13
33,1983-01-15,A Penny For Your Thoughts,Tavares,33,33,18
34,1983-01-15,What About Me,Moving Pictures,34,34,18
35,1983-01-15,Do You Really Want To Hurt Me,Culture Club,49,35,7
36,1983-01-15,Does It Make You Remember,Kim Carnes,36,36,11
37,1983-01-15,Space Age Love Song,A Flock Of Seagulls,40,37,10
38,1983-01-15,Two Less Lonely People In The World,Air Supply,38,38,10
39,1983-01-15,Memory,Barry Manilow,42,39,9
40,1983-01-15,Bad Boy,Ray Parker Jr.,45,40,7
41,1983-01-15,All Those Lies,Glenn Frey,47,41,6
42,1983-01-15,Put It In A Magazine,Sonny Charles,46,42,10
43,1983-01-15,Twilight Zone,Golden Earring,50,43,8
44,1983-01-15,I Gotta Try,Michael McDonald,44,44,10
45,1983-01-15,Right Before Your Eyes,America,48,45,8
46,1983-01-15,I Knew You When,Linda Ronstadt,51,46,6
47,1983-01-15,On The Loose,Saga,53,47,7
48,1983-01-15,The Woman In Me,Donna Summer,55,48,5
49,1983-01-15,You Are,Lionel Richie,,,
50,1983-01-15,Back On The Chain Gang,Pretenders,56,50,6
51,1983-01-15,I Know There's Something Going On,Frida,54,51,11
52,1983-01-15,It's Raining Again,Supertramp Featuring Roger Hodgson,19,11,12
53,1983-01-15,Hungry Like The Wolf,Duran Duran,65,53,4
54,1983-01-15,Shadows Of The Night,Pat Benatar,27,13,14
55,1983-01-15,Papa Was A Rollin' Stone,Wolf,61,55,6
56,1983-01-15,After I Cry Tonight,Lanier & Co.,60,56,7
57,1983-01-15,Psychobabble,The Alan Parsons Project,57,57,8
58,1983-01-15,Up Where We Belong,Joe Cocker And Jennifer Warnes,28,1,22
59,1983-01-15,Muscles,Diana Ross,41,10,16
60,1983-01-15,Give It Up,The Steve Miller Band,63,60,6
61,1983-01-15,Missing You,Dan Fogelberg,39,23,15
62,1983-01-15,The Clapping Song,Pia Zadora,68,62,6
63,1983-01-15,All Touch,Rough Trade,71,63,5
64,1983-01-15,Young Love,Janet Jackson,64,64,5
65,1983-01-15,Are You Getting Enough Happiness,Hot Chocolate,72,65,5
66,1983-01-15,Shoot For The Moon,Poco,73,66,5
67,1983-01-15,Are You Serious,Tyrone Davis,78,67,4
68,1983-01-15,Eminence Front,The Who,74,68,4
69,1983-01-15,Funny How Time Slips Away,The Spinners,69,69,6
70,1983-01-15,Forever,Little Steven,75,70,4
71,1983-01-15,On The Wings Of Love,Jeffrey Osborne,43,29,17
72,1983-01-15,I'm Alive,Neil Diamond,,,
73,1983-01-15,Breaking Us In Two,Joe Jackson,,,
74,1983-01-15,Got To Be There,Chaka Khan,82,74,2
75,1983-01-15,Burning Heart,Vandenberg,83,75,2
76,1983-01-15,Tied Up,Olivia Newton-John,,,
77,1983-01-15,Industrial Disease,Dire Straits,86,77,2
78,1983-01-15,What If (I Said I Love You),Unipop,84,78,4
79,1983-01-15,"Beg, Borrow Or Steal",Hughes/Thrall,80,79,5
80,1983-01-15,Dreamin' Is Easy,Steel Breeze,,,
81,1983-01-15,Take The Time,Michael Stanley Band,81,81,4
82,1983-01-15,Still Taking Chances,Michael Murphey,88,82,2
83,1983-01-15,I Can't Stand Still,Don Henley,,,
84,1983-01-15,Feet Don't Fail Me Now,Utopia,90,84,2
85,1983-01-15,Goodbye To You,Scandal Featuring Patty Smyth,85,65,10
86,1983-01-15,Don't Tell Me You Love Me,Night Ranger,,,
87,1983-01-15,Everybody Wants You,Billy Squier,58,32,16
88,1983-01-15,Windows,Missing Persons,,,
89,1983-01-15,Heart Attack,Olivia Newton-John,59,3,20
90,1983-01-15,Betcha She Don't Love You,Evelyn King,,,
91,1983-01-15,Always,Firefall,,,
92,1983-01-15,Whatcha Gonna Do,Chilliwack,62,41,13
93,1983-01-15,Pressure,Billy Joel,93,20,17
94,1983-01-15,Bad Boy/Having A Party,Luther Vandross,66,55,12
95,1983-01-15,Be My Lady,Jefferson Starship,67,28,15
96,1983-01-15,"(you're So Square) Baby, I Don't Care",Joni Mitchell,76,47,9
97,1983-01-15,1999,Prince,77,44,12
98,1983-01-15,Nowhere To Run,Santana,79,66,8
99,1983-01-15,Heartlight,Neil Diamond,87,5,19
100,1983-01-15,Cross My Heart,Lee Ritenour,89,69,7
1,1983-01-22,Down Under,Men At Work,1,1,12
2,1983-01-22,The Girl Is Mine,Michael Jackson And Paul McCartney,2,2,12
3,1983-01-22,Dirty Laundry,Don Henley,3,3,13
4,1983-01-22,Sexual Healing,Marvin Gaye,5,4,13
5,1983-01-22,Africa,Toto,7,5,13
6,1983-01-22,Maneater,Daryl Hall John Oates,4,1,15
7,1983-01-22,"Baby, Come To Me",Patti Austin A Duet With James Ingram,8,7,19
8,1983-01-22,Rock The Casbah,The Clash,9,8,17
9,1983-01-22,Mickey,Toni Basil,6,1,21
10,1983-01-22,Heartbreaker,Dionne Warwick,10,10,16
11,1983-01-22,You And I,Eddie Rabbitt With Crystal Gayle,12,11,16
12,1983-01-22,Shame On The Moon,Bob Seger & The Silver Bullet Band,16,12,6
13,1983-01-22,You Can't Hurry Love,Phil Collins,15,13,12
14,1983-01-22,The Other Guy,Little River Band,14,14,10
15,1983-01-22,Gloria,Laura Branigan,11,2,29
16,1983-01-22,Heart To Heart,Kenny Loggins,17,16,9
17,1983-01-22,Goody Two Shoes,Adam Ant,19,17,11
18,1983-01-22,The Look Of Love (Part One),ABC,18,18,20
19,1983-01-22,Hand To Hold On To,John Cougar,20,19,12
20,1983-01-22,Allentown,Billy Joel,23,20,9
21,1983-01-22,You Got Lucky,Tom Petty And The Heartbreakers,21,21,11
22,1983-01-22,Love In Store,Fleetwood Mac,22,22,9
23,1983-01-22,Stray Cat Strut,Stray Cats,25,23,5
24,1983-01-22,I Do,The J. Geils Band,24,24,10
25,1983-01-22,Your Love Is Driving Me Crazy,Sammy Hagar,27,25,7
26,1983-01-22,Heart Of The Night,Juice Newton,29,26,9
27,1983-01-22,Pass The Dutchie,Musical Youth,31,27,7
28,1983-01-22,Steppin' Out,Joe Jackson,13,6,23
29,1983-01-22,All Right,Christopher Cross,,,
30,1983-01-22,Shock The Monkey,Peter Gabriel,32,30,14
31,1983-01-22,Do You Really Want To Hurt Me,Culture Club,35,31,8
32,1983-01-22,What About Me,Moving Pictures,34,32,19
33,1983-01-22,Space Age Love Song,A Flock Of Seagulls,37,33,11
34,1983-01-22,Hungry Like The Wolf,Duran Duran,53,34,5
35,1983-01-22,You Are,Lionel Richie,49,35,2
36,1983-01-22,Twilight Zone,Golden Earring,43,36,9
37,1983-01-22,Bad Boy,Ray Parker Jr.,40,37,8
38,1983-01-22,Two Less Lonely People In The World,Air Supply,38,38,11
39,1983-01-22,Memory,Barry Manilow,39,39,10
40,1983-01-22,Put It In A Magazine,Sonny Charles,42,40,11
41,1983-01-22,All Those Lies,Glenn Frey,41,41,7
42,1983-01-22,I Knew You When,Linda Ronstadt,46,42,7
43,1983-01-22,On The Loose,Saga,47,43,8
44,1983-01-22,The Woman In Me,Donna Summer,48,44,6
45,1983-01-22,Right Before Your Eyes,America,45,45,9
46,1983-01-22,Back On The Chain Gang,Pretenders,50,46,7
47,1983-01-22,Billie Jean,Michael Jackson,,,
48,1983-01-22,I Know There's Something Going On,Frida,51,48,12
49,1983-01-22,Rock This Town,Stray Cats,26,9,19
50,1983-01-22,After I Cry Tonight,Lanier & Co.,56,50,8
51,1983-01-22,Truly,Lionel Richie,28,1,16
52,1983-01-22,"Let's Go Dancin' (ooh La, La, La)",Kool & The Gang,30,30,13
53,1983-01-22,Breaking Us In Two,Joe Jackson,73,53,2
54,1983-01-22,A Penny For Your Thoughts,Tavares,33,33,19
55,1983-01-22,Papa Was A Rollin' Stone,Wolf,55,55,7
56,1983-01-22,The Clapping Song,Pia Zadora,62,56,7
57,1983-01-22,Are You Serious,Tyrone Davis,67,57,5
58,1983-01-22,All Touch,Rough Trade,63,58,6
59,1983-01-22,I'm Alive,Neil Diamond,72,59,2
60,1983-01-22,Give It Up,The Steve Miller Band,60,60,7
61,1983-01-22,Shoot For The Moon,Poco,66,61,6
62,1983-01-22,Does It Make You Remember,Kim Carnes,36,36,12
63,1983-01-22,Forever,Little Steven,70,63,5
64,1983-01-22,Tied Up,Olivia Newton-John,76,64,2
65,1983-01-22,Are You Getting Enough Happiness,Hot Chocolate,65,65,6
66,1983-01-22,Dreamin' Is Easy,Steel Breeze,80,66,2
67,1983-01-22,Funny How Time Slips Away,The Spinners,69,67,7
68,1983-01-22,Eminence Front,The Who,68,68,5
69,1983-01-22,Got To Be There,Chaka Khan,74,69,3
70,1983-01-22,Burning Heart,Vandenberg,75,70,3
71,1983-01-22,What If (I Said I Love You),Unipop,78,71,5
72,1983-01-22,Don't Tell Me You Love Me,Night Ranger,86,72,2
73,1983-01-22,The Blues,Randy Newman & Paul Simon,,,
74,1983-01-22,I Gotta Try,Michael McDonald,44,44,11
75,1983-01-22,Industrial Disease,Dire Straits,77,75,3
76,1983-01-22,Still Taking Chances,Michael Murphey,82,76,3
77,1983-01-22,I Can't Stand Still,Don Henley,83,77,2
78,1983-01-22,Fall In Love With Me,"Earth, Wind & Fire",,,
79,1983-01-22,Come On Eileen,Dexy's Midnight Runners,,,
80,1983-01-22,Lies,Thompson Twins,,,
81,1983-01-22,Windows,Missing Persons,88,81,2
82,1983-01-22,Feet Don't Fail Me Now,Utopia,84,82,3
83,1983-01-22,It's Raining Again,Supertramp Featuring Roger Hodgson,52,11,13
84,1983-01-22,Betcha She Don't Love You,Evelyn King,90,84,2
85,1983-01-22,Shadows Of The Night,Pat Benatar,54,13,15
86,1983-01-22,Love Me Again,The John Hall Band,,,
87,1983-01-22,Psychobabble,The Alan Parsons Project,57,57,9
88,1983-01-22,It's Raining Men,The Weather Girls,,,
89,1983-01-22,Always,Firefall,91,89,2
90,1983-01-22,The One That Really Matters,Survivor,,,
91,1983-01-22,Up Where We Belong,Joe Cocker And Jennifer Warnes,58,1,23
92,1983-01-22,Muscles,Diana Ross,59,10,17
93,1983-01-22,Missing You,Dan Fogelberg,61,23,16
94,1983-01-22,Young Love,Janet Jackson,64,64,6
95,1983-01-22,Be My Lady,Jefferson Starship,95,28,16
96,1983-01-22,On The Wings Of Love,Jeffrey Osborne,71,29,18
97,1983-01-22,Take The Time,Michael Stanley Band,81,81,5
98,1983-01-22,Goodbye To You,Scandal Featuring Patty Smyth,85,65,11
99,1983-01-22,Everybody Wants You,Billy Squier,87,32,17
100,1983-01-22,Heart Attack,Olivia Newton-John,89,3,21
1,1983-01-29,Down Under,Men At Work,1,1,13
2,1983-01-29,Africa,Toto,5,2,14
3,1983-01-29,Sexual Healing,Marvin Gaye,4,3,14
4,1983-01-29,Dirty Laundry,Don Henley,3,3,14
5,1983-01-29,The Girl Is Mine,Michael Jackson And Paul McCartney,2,2,13
6,1983-01-29,Maneater,Daryl Hall John Oates,6,1,16
7,1983-01-29,"Baby, Come To Me",Patti Austin A Duet With James Ingram,7,7,20
8,1983-01-29,Rock The Casbah,The Clash,8,8,18
9,1983-01-29,Shame On The Moon,Bob Seger & The Silver Bullet Band,12,9,7
10,1983-01-29,You And I,Eddie Rabbitt With Crystal Gayle,11,10,17
11,1983-01-29,You Can't Hurry Love,Phil Collins,13,11,13
12,1983-01-29,The Other Guy,Little River Band,14,12,11
13,1983-01-29,Mickey,Toni Basil,9,1,22
14,1983-01-29,Goody Two Shoes,Adam Ant,17,14,12
15,1983-01-29,Heart To Heart,Kenny Loggins,16,15,10
16,1983-01-29,Stray Cat Strut,Stray Cats,23,16,6
17,1983-01-29,Pass The Dutchie,Musical Youth,27,17,8
18,1983-01-29,Allentown,Billy Joel,20,18,10
19,1983-01-29,Hand To Hold On To,John Cougar,19,19,13
20,1983-01-29,You Got Lucky,Tom Petty And The Heartbreakers,21,20,12
21,1983-01-29,Your Love Is Driving Me Crazy,Sammy Hagar,25,21,8
22,1983-01-29,Love In Store,Fleetwood Mac,22,22,10
23,1983-01-29,All Right,Christopher Cross,29,23,2
24,1983-01-29,Do You Really Want To Hurt Me,Culture Club,31,24,9
25,1983-01-29,Heart Of The Night,Juice Newton,26,25,10
26,1983-01-29,Heartbreaker,Dionne Warwick,10,10,17
27,1983-01-29,Hungry Like The Wolf,Duran Duran,34,27,6
28,1983-01-29,You Are,Lionel Richie,35,28,3
29,1983-01-29,Shock The Monkey,Peter Gabriel,30,29,15
30,1983-01-29,What About Me,Moving Pictures,32,30,20
31,1983-01-29,Space Age Love Song,A Flock Of Seagulls,33,31,12
32,1983-01-29,Back On The Chain Gang,Pretenders,46,32,8
33,1983-01-29,Twilight Zone,Golden Earring,36,33,10
34,1983-01-29,Gloria,Laura Branigan,15,2,30
35,1983-01-29,Bad Boy,Ray Parker Jr.,37,35,9
36,1983-01-29,We've Got Tonight,Kenny Rogers And Sheena Easton,,,
37,1983-01-29,Billie Jean,Michael Jackson,47,37,2
38,1983-01-29,I Knew You When,Linda Ronstadt,42,38,8
39,1983-01-29,On The Loose,Saga,43,39,9
40,1983-01-29,Put It In A Magazine,Sonny Charles,40,40,12
41,1983-01-29,All Those Lies,Glenn Frey,41,41,8
42,1983-01-29,The Woman In Me,Donna Summer,44,42,7
43,1983-01-29,The Look Of Love (Part One),ABC,18,18,21
44,1983-01-29,I Do,The J. Geils Band,24,24,11
45,1983-01-29,Breaking Us In Two,Joe Jackson,53,45,3
46,1983-01-29,I Know There's Something Going On,Frida,48,46,13
47,1983-01-29,The Clapping Song,Pia Zadora,56,47,8
48,1983-01-29,After I Cry Tonight,Lanier & Co.,50,48,9
49,1983-01-29,I'm Alive,Neil Diamond,59,49,3
50,1983-01-29,Steppin' Out,Joe Jackson,28,6,24
51,1983-01-29,One On One,Daryl Hall John Oates,,,
52,1983-01-29,Tied Up,Olivia Newton-John,64,52,3
53,1983-01-29,Dreamin' Is Easy,Steel Breeze,66,53,3
54,1983-01-29,Fall In Love With Me,"Earth, Wind & Fire",78,54,2
55,1983-01-29,Two Less Lonely People In The World,Air Supply,38,38,12
56,1983-01-29,My Kind Of Lady,Supertramp Featuring Rick Davies,,,
57,1983-01-29,Are You Serious,Tyrone Davis,57,57,6
58,1983-01-29,All Touch,Rough Trade,58,58,7
59,1983-01-29,Shoot For The Moon,Poco,61,59,7
60,1983-01-29,Memory,Barry Manilow,39,39,11
61,1983-01-29,I've Got A Rock N' Roll Heart,Eric Clapton,,,
62,1983-01-29,Don't Tell Me You Love Me,Night Ranger,72,62,3
63,1983-01-29,Forever,Little Steven,63,63,6
64,1983-01-29,Burning Heart,Vandenberg,70,64,4
65,1983-01-29,The Blues,Randy Newman & Paul Simon,73,65,2
66,1983-01-29,I Can't Stand Still,Don Henley,77,66,3
67,1983-01-29,Got To Be There,Chaka Khan,69,67,4
68,1983-01-29,Right Before Your Eyes,America,45,45,10
69,1983-01-29,Come On Eileen,Dexy's Midnight Runners,79,69,2
70,1983-01-29,Winds Of Change,Jefferson Starship,,,
71,1983-01-29,What If (I Said I Love You),Unipop,71,71,6
72,1983-01-29,Poison Arrow,ABC,,,
73,1983-01-29,Betcha She Don't Love You,Evelyn King,84,73,3
74,1983-01-29,Lies,Thompson Twins,80,74,2
75,1983-01-29,Windows,Missing Persons,81,75,3
76,1983-01-29,Still Taking Chances,Michael Murphey,76,76,4
77,1983-01-29,Jeopardy,Greg Kihn Band,,,
78,1983-01-29,It's Raining Men,The Weather Girls,88,78,2
79,1983-01-29,Love Me Again,The John Hall Band,86,79,2
80,1983-01-29,The One That Really Matters,Survivor,90,80,2
81,1983-01-29,What You're Missing,Chicago,,,
82,1983-01-29,Feet Don't Fail Me Now,Utopia,82,82,4
83,1983-01-29,Always,Firefall,89,83,3
84,1983-01-29,Little Thing Called Love,Neil Young,,,
85,1983-01-29,Rock This Town,Stray Cats,49,9,20
86,1983-01-29,New Frontier,Donald Fagen,,,
87,1983-01-29,Truly,Lionel Richie,51,1,17
88,1983-01-29,"Let's Go Dancin' (ooh La, La, La)",Kool & The Gang,52,30,14
89,1983-01-29,Too Much Love To Hide,"Crosby, Stills & Nash",,,
90,1983-01-29,It Might Be You,Stephen Bishop,,,
91,1983-01-29,A Penny For Your Thoughts,Tavares,54,33,20
92,1983-01-29,Papa Was A Rollin' Stone,Wolf,55,55,8
93,1983-01-29,Give It Up,The Steve Miller Band,60,60,8
94,1983-01-29,Does It Make You Remember,Kim Carnes,62,36,13
95,1983-01-29,Are You Getting Enough Happiness,Hot Chocolate,65,65,7
96,1983-01-29,Funny How Time Slips Away,The Spinners,67,67,8
97,1983-01-29,Eminence Front,The Who,68,68,6
98,1983-01-29,Industrial Disease,Dire Straits,75,75,4
99,1983-01-29,Shadows Of The Night,Pat Benatar,85,13,16
100,1983-01-29,Psychobabble,The Alan Parsons Project,87,57,10
1,1983-02-05,Africa,Toto,2,1,15
2,1983-02-05,Down Under,Men At Work,1,1,14
3,1983-02-05,Sexual Healing,Marvin Gaye,3,3,15
4,1983-02-05,"Baby, Come To Me",Patti Austin A Duet With James Ingram,7,4,21
5,1983-02-05,Shame On The Moon,Bob Seger & The Silver Bullet Band,9,5,8
6,1983-02-05,Maneater,Daryl Hall John Oates,6,1,17
7,1983-02-05,Dirty Laundry,Don Henley,4,3,15
8,1983-02-05,Rock The Casbah,The Clash,8,8,19
9,1983-02-05,You And I,Eddie Rabbitt With Crystal Gayle,10,9,18
10,1983-02-05,You Can't Hurry Love,Phil Collins,11,10,14
11,1983-02-05,The Other Guy,Little River Band,12,11,12
12,1983-02-05,Stray Cat Strut,Stray Cats,16,12,7
13,1983-02-05,Goody Two Shoes,Adam Ant,14,13,13
14,1983-02-05,Pass The Dutchie,Musical Youth,17,14,9
15,1983-02-05,Heart To Heart,Kenny Loggins,15,15,11
16,1983-02-05,The Girl Is Mine,Michael Jackson And Paul McCartney,5,2,14
17,1983-02-05,Allentown,Billy Joel,18,17,11
18,1983-02-05,Your Love Is Driving Me Crazy,Sammy Hagar,21,18,9
19,1983-02-05,All Right,Christopher Cross,23,19,3
20,1983-02-05,You Got Lucky,Tom Petty And The Heartbreakers,20,20,13
21,1983-02-05,Do You Really Want To Hurt Me,Culture Club,24,21,10
22,1983-02-05,Hungry Like The Wolf,Duran Duran,27,22,7
23,1983-02-05,Mickey,Toni Basil,13,1,23
24,1983-02-05,You Are,Lionel Richie,28,24,4
25,1983-02-05,Heart Of The Night,Juice Newton,25,25,11
26,1983-02-05,Back On The Chain Gang,Pretenders,32,26,9
27,1983-02-05,Billie Jean,Michael Jackson,37,27,3
28,1983-02-05,We've Got Tonight,Kenny Rogers And Sheena Easton,36,28,2
29,1983-02-05,Shock The Monkey,Peter Gabriel,29,29,16
30,1983-02-05,What About Me,Moving Pictures,30,30,21
31,1983-02-05,Space Age Love Song,A Flock Of Seagulls,31,31,13
32,1983-02-05,Hand To Hold On To,John Cougar,19,19,14
33,1983-02-05,Twilight Zone,Golden Earring,33,33,11
34,1983-02-05,On The Loose,Saga,39,34,10
35,1983-02-05,Bad Boy,Ray Parker Jr.,35,35,10
36,1983-02-05,Separate Ways (Worlds Apart),Journey,,,
37,1983-02-05,One On One,Daryl Hall John Oates,51,37,2
38,1983-02-05,I Knew You When,Linda Ronstadt,38,38,9
39,1983-02-05,Breaking Us In Two,Joe Jackson,45,39,4
40,1983-02-05,The Woman In Me,Donna Summer,42,40,8
