,Week,Song,Artist,Last week,Peak position,Weeks on chart
8,1998-01-10,A Song For Mama,Boyz II Men,9,8,5
9,1998-01-10,You Make Me Wanna...,Usher,6,2,21
10,1998-01-10,Show Me Love,Robyn,10,7,9
11,1998-01-10,I Will Come To You,Hanson,11,9,7
12,1998-01-10,My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,12,4,20
13,1998-01-10,We're Not Making Love No More,Dru Hill,14,13,5
14,1998-01-10,Tubthumping,Chumbawamba,13,6,18
15,1998-01-10,I Don't Ever Want To See You Again,Uncle Sam,15,15,10
16,1998-01-10,The One I Gave My Heart To,Aaliyah,16,9,15
17,1998-01-10,I Don't Want To Wait,Paula Cole,17,12,11
18,1998-01-10,Butta Love,Next,18,16,19
19,1998-01-10,Spice Up Your Life,Spice Girls,19,18,10
20,1998-01-10,Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",20,12,13
21,1998-01-10,How's It Going To Be,Third Eye Blind,23,21,6
22,1998-01-10,I Do,Lisa Loeb,22,22,11
23,1998-01-10,Lollipop (Candyman),Aqua,24,23,5
24,1998-01-10,4 Seasons Of Loneliness,Boyz II Men,25,1,16
25,1998-01-10,"No, No, No",Destiny's Child,30,25,7
26,1998-01-10,Going Back To Cali,The Notorious B.I.G.,32,26,6
27,1998-01-10,All Cried Out,Allure Featuring 112,21,4,20
28,1998-01-10,What About Us,Total,27,16,20
29,1998-01-10,Foolish Games/You Were Meant For Me,Jewel,26,2,59
30,1998-01-10,Quit Playing Games (With My Heart),Backstreet Boys,29,2,29
31,1998-01-10,Semi-Charmed Life,Third Eye Blind,28,4,28
32,1998-01-10,Heaven,Nu Flavor,33,32,14
33,1998-01-10,Criminal,Fiona Apple,31,21,15
34,1998-01-10,If I Could Teach The World,Bone Thugs-N-Harmony,37,27,13
35,1998-01-10,The Memory Remains,Metallica,38,28,7
36,1998-01-10,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,34,1,24
37,1998-01-10,Honey,Mariah Carey,40,1,18
38,1998-01-10,All For You,Sister Hazel,35,11,27
39,1998-01-10,Breaking All The Rules,She Moves,36,32,10
40,1998-01-10,Don't Be Stupid (You Know I Love You),Shania Twain,43,40,6
41,1998-01-10,Kiss The Rain,Billie Myers,45,41,10
42,1998-01-10,No Tengo Dinero,Los Umbrellos,42,42,20
43,1998-01-10,Building A Mystery,Sarah McLachlan,39,13,19
44,1998-01-10,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,41,1,31
45,1998-01-10,They Like It Slow,H-Town,44,35,14
46,1998-01-10,2 Become 1,Spice Girls,46,4,22
47,1998-01-10,Invisible Man,98 Degrees,47,12,27
48,1998-01-10,You Light Up My Life,LeAnn Rimes,51,34,18
49,1998-01-10,Sunny Came Home,Shawn Colvin,49,7,27
50,1998-01-10,What If,Reba McEntire,55,50,5
51,1998-01-10,I Care 'Bout You,Milestone,50,23,20
52,1998-01-10,Everything,Mary J. Blige,52,24,16
53,1998-01-10,32 Flavors,Alana Davis,53,53,6
54,1998-01-10,At The Beginning,Richard Marx & Donna Lewis,48,48,10
55,1998-01-10,Love Gets Me Every Time,Shania Twain,54,25,14
56,1998-01-10,Just Clownin',WC From Westside Connection,58,56,5
57,1998-01-10,Dangerous,Busta Rhymes,,,
58,1998-01-10,Tuck Me In,Kimberly Scott,62,58,5
59,1998-01-10,Roxanne `97 - Puff Daddy Remix,Sting & The Police,60,59,3
60,1998-01-10,Still Waters (Run Deep),Bee Gees,57,57,5
61,1998-01-10,Legend Of A Cowgirl,Imani Coppola,56,36,18
62,1998-01-10,So Help Me Girl,Gary Barlow,59,44,13
63,1998-01-10,Swing My Way,K.P. & Envyi,71,63,3
64,1998-01-10,You're Not Alone,Olive,63,56,12
65,1998-01-10,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,69,17,19
66,1998-01-10,I'm Afraid Of Americans,David Bowie,66,66,8
67,1998-01-10,Backyard Boogie,Mack 10,68,37,20
68,1998-01-10,I'm Not A Player,Big Punisher,64,57,11
69,1998-01-10,I Miss My Homies,Master P Featuring Pimp C And The Shocker,61,25,19
70,1998-01-10,Say You'll Stay,KAI,70,70,4
71,1998-01-10,So Good,Davina,65,60,11
72,1998-01-10,Last Night's Letter,K-Ci & JoJo,72,46,15
73,1998-01-10,Don't Stop The Music,Playa,73,73,9
74,1998-01-10,Santa's A Fat Bitch,Insane Clown Posse,67,67,3
75,1998-01-10,"Too Gone, Too Long",En Vogue,79,33,14
76,1998-01-10,One More Night,Amber,74,69,13
77,1998-01-10,I Wonder If Heaven Got A Ghetto,2Pac,77,67,5
78,1998-01-10,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,78,78,5
79,1998-01-10,Around The World,Daft Punk,75,61,20
80,1998-01-10,Mourn You Til I Join You,Naughty By Nature,81,51,9
81,1998-01-10,L-L-Lies,Diana King,80,71,8
82,1998-01-10,Something That We Do,Clint Black,76,76,4
83,1998-01-10,You Know My Steez,Gang Starr,89,81,6
84,1998-01-10,What If I Said,Anita Cochran (Duet With Steve Wariner),93,84,2
85,1998-01-10,Did I Shave My Legs For This?,Deana Carter,85,85,5
86,1998-01-10,The Rest Of Mine,Trace Adkins,84,70,13
87,1998-01-10,Grandma Got Run Over By A Reindeer,Elmo & Patsy,,,
88,1998-01-10,Man Behind The Music,Queen Pen Featuring Teddy Riley,94,88,5
89,1998-01-10,In Harm's Way,BeBe Winans,83,83,8
90,1998-01-10,Burn,Militia,,,
91,1998-01-10,Ain't That Just The Way,Lutricia McNeal,91,91,2
92,1998-01-10,Valentine,Martina McBride With Jim Brickman,82,50,15
93,1998-01-10,"Young, Sad And Blue",Lysette,,,
94,1998-01-10,All Of My Days,Changing Faces (Featuring Jay-Z),90,65,10
95,1998-01-10,Brian Wilson,Barenaked Ladies,100,92,8
96,1998-01-10,Smack My Bitch Up,The Prodigy,96,90,4
97,1998-01-10,Doin' Time,Sublime,99,96,4
98,1998-01-10,Only If...,Enya,88,88,2
99,1998-01-10,"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",86,75,3
100,1998-01-10,Love Of My Life,Sammy Kershaw,87,87,3
1,1998-01-17,Truly Madly Deeply,Savage Garden,6,1,7
2,1998-01-17,Together Again,Janet,3,2,5
3,1998-01-17,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,15
4,1998-01-17,How Do I Live,LeAnn Rimes,5,2,31
5,1998-01-17,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),2,2,7
6,1998-01-17,My Body,LSG,4,4,12
7,1998-01-17,You Make Me Wanna...,Usher,9,2,22
8,1998-01-17,Tubthumping,Chumbawamba,14,6,19
9,1998-01-17,Show Me Love,Robyn,10,7,10
10,1998-01-17,Feel So Good,Mase,7,5,12
11,1998-01-17,I Don't Want To Wait,Paula Cole,17,11,12
12,1998-01-17,My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,12,4,21
13,1998-01-17,A Song For Mama,Boyz II Men,8,8,6
14,1998-01-17,I Don't Ever Want To See You Again,Uncle Sam,15,14,11
15,1998-01-17,We're Not Making Love No More,Dru Hill,13,13,6
16,1998-01-17,How's It Going To Be,Third Eye Blind,21,16,7
17,1998-01-17,I Will Come To You,Hanson,11,9,8
18,1998-01-17,Dangerous,Busta Rhymes,57,18,2
19,1998-01-17,I Do,Lisa Loeb,22,19,12
20,1998-01-17,The One I Gave My Heart To,Aaliyah,16,9,16
21,1998-01-17,"No, No, No",Destiny's Child,25,21,8
22,1998-01-17,All Cried Out,Allure Featuring 112,27,4,21
23,1998-01-17,Semi-Charmed Life,Third Eye Blind,31,4,29
24,1998-01-17,Spice Up Your Life,Spice Girls,19,18,11
25,1998-01-17,Foolish Games/You Were Meant For Me,Jewel,29,2,60
26,1998-01-17,Quit Playing Games (With My Heart),Backstreet Boys,30,2,30
27,1998-01-17,Butta Love,Next,18,16,20
28,1998-01-17,4 Seasons Of Loneliness,Boyz II Men,24,1,17
29,1998-01-17,Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",20,12,14
30,1998-01-17,All For You,Sister Hazel,38,11,28
31,1998-01-17,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,36,1,25
32,1998-01-17,What About Us,Total,28,16,21
33,1998-01-17,Heaven,Nu Flavor,32,32,15
34,1998-01-17,Criminal,Fiona Apple,33,21,16
35,1998-01-17,Kiss The Rain,Billie Myers,41,35,11
36,1998-01-17,Lollipop (Candyman),Aqua,23,23,6
37,1998-01-17,Breaking All The Rules,She Moves,39,32,11
38,1998-01-17,Going Back To Cali,The Notorious B.I.G.,26,26,7
39,1998-01-17,Building A Mystery,Sarah McLachlan,43,13,20
40,1998-01-17,Honey,Mariah Carey,37,1,19
41,1998-01-17,Sunny Came Home,Shawn Colvin,49,7,28
42,1998-01-17,No Tengo Dinero,Los Umbrellos,42,42,21
43,1998-01-17,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,44,1,32
44,1998-01-17,2 Become 1,Spice Girls,46,4,23
45,1998-01-17,The Memory Remains,Metallica,35,28,8
46,1998-01-17,32 Flavors,Alana Davis,53,46,7
47,1998-01-17,If I Could Teach The World,Bone Thugs-N-Harmony,34,27,14
48,1998-01-17,At The Beginning,Richard Marx & Donna Lewis,54,48,11
49,1998-01-17,Don't Be Stupid (You Know I Love You),Shania Twain,40,40,7
50,1998-01-17,Invisible Man,98 Degrees,47,12,28
51,1998-01-17,They Like It Slow,H-Town,45,35,15
52,1998-01-17,Everything,Mary J. Blige,52,24,17
53,1998-01-17,Swing My Way,K.P. & Envyi,63,53,4
54,1998-01-17,Legend Of A Cowgirl,Imani Coppola,61,36,19
55,1998-01-17,So Help Me Girl,Gary Barlow,62,44,14
56,1998-01-17,Just Clownin',WC From Westside Connection,56,56,6
57,1998-01-17,Still Waters (Run Deep),Bee Gees,60,57,6
58,1998-01-17,You're Not Alone,Olive,64,56,13
59,1998-01-17,Roxanne `97 - Puff Daddy Remix,Sting & The Police,59,59,4
60,1998-01-17,What If,Reba McEntire,50,50,6
61,1998-01-17,I'm Not A Player,Big Punisher,68,57,12
62,1998-01-17,Say You'll Stay,KAI,70,62,5
63,1998-01-17,Tuck Me In,Kimberly Scott,58,58,6
64,1998-01-17,You Light Up My Life,LeAnn Rimes,48,34,19
65,1998-01-17,So Good,Davina,71,60,12
66,1998-01-17,Love Gets Me Every Time,Shania Twain,55,25,15
67,1998-01-17,I'm Afraid Of Americans,David Bowie,66,66,9
68,1998-01-17,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,65,17,20
69,1998-01-17,I Wonder If Heaven Got A Ghetto,2Pac,77,67,6
70,1998-01-17,One More Night,Amber,76,69,14
71,1998-01-17,L-L-Lies,Diana King,81,71,9
72,1998-01-17,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,78,72,6
73,1998-01-17,Don't Stop The Music,Playa,73,73,10
74,1998-01-17,Burn,Militia,90,74,2
75,1998-01-17,"Too Gone, Too Long",En Vogue,75,33,15
76,1998-01-17,Last Night's Letter,K-Ci & JoJo,72,46,16
77,1998-01-17,Mourn You Til I Join You,Naughty By Nature,80,51,10
78,1998-01-17,What If I Said,Anita Cochran (Duet With Steve Wariner),84,78,3
79,1998-01-17,I Miss My Homies,Master P Featuring Pimp C And The Shocker,69,25,20
80,1998-01-17,Ain't That Just The Way,Lutricia McNeal,91,80,3
81,1998-01-17,Valentine,Martina McBride With Jim Brickman,92,50,16
82,1998-01-17,You Know My Steez,Gang Starr,83,81,7
83,1998-01-17,Brian Wilson,Barenaked Ladies,95,83,9
84,1998-01-17,Don't Go,Le Click Featuring Kayo,,62,16
85,1998-01-17,"Young, Sad And Blue",Lysette,93,85,2
86,1998-01-17,"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",99,75,4
87,1998-01-17,Doin' Time,Sublime,97,87,5
88,1998-01-17,Man Behind The Music,Queen Pen Featuring Teddy Riley,88,88,6
89,1998-01-17,Smack My Bitch Up,The Prodigy,96,89,5
90,1998-01-17,Something That We Do,Clint Black,82,76,5
91,1998-01-17,Santa's A Fat Bitch,Insane Clown Posse,74,67,4
92,1998-01-17,Up & Down,Billy Lawrence,,92,5
93,1998-01-17,Spin Spin Sugar,Sneaker Pimps,,87,10
94,1998-01-17,Barbie Girl,Aqua,,7,15
95,1998-01-17,In Harm's Way,BeBe Winans,89,83,9
96,1998-01-17,Rhythm Of Love,DJ Company,,53,18
97,1998-01-17,The Rest Of Mine,Trace Adkins,86,70,14
98,1998-01-17,All Of My Days,Changing Faces (Featuring Jay-Z),94,65,11
99,1998-01-17,Only If...,Enya,98,88,3
100,1998-01-17,Did I Shave My Legs For This?,Deana Carter,85,85,6
1,1998-01-24,Truly Madly Deeply,Savage Garden,1,1,8
2,1998-01-24,How Do I Live,LeAnn Rimes,4,2,32
3,1998-01-24,Together Again,Janet,2,2,6
4,1998-01-24,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),5,2,8
5,1998-01-24,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,3,1,16
6,1998-01-24,My Body,LSG,6,4,13
7,1998-01-24,Tubthumping,Chumbawamba,8,6,20
8,1998-01-24,Show Me Love,Robyn,9,7,11
9,1998-01-24,Nice & Slow,Usher,,,
10,1998-01-24,You Make Me Wanna...,Usher,7,2,23
11,1998-01-24,I Don't Ever Want To See You Again,Uncle Sam,14,11,12
12,1998-01-24,A Song For Mama,Boyz II Men,13,8,7
13,1998-01-24,I Don't Want To Wait,Paula Cole,11,11,13
14,1998-01-24,Feel So Good,Mase,10,5,13
15,1998-01-24,Dangerous,Busta Rhymes,18,15,3
16,1998-01-24,How's It Going To Be,Third Eye Blind,16,16,8
17,1998-01-24,My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,12,4,22
18,1998-01-24,I Do,Lisa Loeb,19,18,13
19,1998-01-24,We're Not Making Love No More,Dru Hill,15,13,7
20,1998-01-24,"No, No, No",Destiny's Child,21,20,9
21,1998-01-24,I Will Come To You,Hanson,17,9,9
22,1998-01-24,Semi-Charmed Life,Third Eye Blind,23,4,30
23,1998-01-24,Given To Fly,Pearl Jam,,,
24,1998-01-24,All Cried Out,Allure Featuring 112,22,4,22
25,1998-01-24,Foolish Games/You Were Meant For Me,Jewel,25,2,61
26,1998-01-24,Kiss The Rain,Billie Myers,35,26,12
27,1998-01-24,Quit Playing Games (With My Heart),Backstreet Boys,26,2,31
28,1998-01-24,Heaven,Nu Flavor,33,28,16
29,1998-01-24,All For You,Sister Hazel,30,11,29
30,1998-01-24,Butta Love,Next,27,16,21
31,1998-01-24,The One I Gave My Heart To,Aaliyah,20,9,17
32,1998-01-24,What About Us,Total,32,16,22
33,1998-01-24,Spice Up Your Life,Spice Girls,24,18,12
34,1998-01-24,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,31,1,26
35,1998-01-24,4 Seasons Of Loneliness,Boyz II Men,28,1,18
36,1998-01-24,Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",29,12,15
37,1998-01-24,Criminal,Fiona Apple,34,21,17
38,1998-01-24,Breaking All The Rules,She Moves,37,32,12
39,1998-01-24,Going Back To Cali,The Notorious B.I.G.,38,26,8
40,1998-01-24,32 Flavors,Alana Davis,46,40,8
41,1998-01-24,Building A Mystery,Sarah McLachlan,39,13,21
42,1998-01-24,No Tengo Dinero,Los Umbrellos,42,42,22
43,1998-01-24,Sunny Came Home,Shawn Colvin,41,7,29
44,1998-01-24,Swing My Way,K.P. & Envyi,53,44,5
45,1998-01-24,At The Beginning,Richard Marx & Donna Lewis,48,45,12
46,1998-01-24,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,43,1,33
47,1998-01-24,Honey,Mariah Carey,40,1,20
48,1998-01-24,Lollipop (Candyman),Aqua,36,23,7
49,1998-01-24,2 Become 1,Spice Girls,44,4,24
50,1998-01-24,If I Could Teach The World,Bone Thugs-N-Harmony,47,27,15
51,1998-01-24,Everything,Mary J. Blige,52,24,18
52,1998-01-24,The Memory Remains,Metallica,45,28,9
53,1998-01-24,Don't Be Stupid (You Know I Love You),Shania Twain,49,40,8
54,1998-01-24,They Like It Slow,H-Town,51,35,16
55,1998-01-24,Legend Of A Cowgirl,Imani Coppola,54,36,20
56,1998-01-24,Just Clownin',WC From Westside Connection,56,56,7
57,1998-01-24,So Help Me Girl,Gary Barlow,55,44,15
58,1998-01-24,Sugar Cane,Spacemonkeyz,,,
59,1998-01-24,Roxanne `97 - Puff Daddy Remix,Sting & The Police,59,59,5
60,1998-01-24,I'm Not A Player,Big Punisher,61,57,13
61,1998-01-24,Say You'll Stay,KAI,62,61,6
62,1998-01-24,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,72,62,7
63,1998-01-24,Still Waters (Run Deep),Bee Gees,57,57,7
64,1998-01-24,You're Not Alone,Olive,58,56,14
65,1998-01-24,Burn,Militia,74,65,3
66,1998-01-24,Tuck Me In,Kimberly Scott,63,58,7
67,1998-01-24,What If,Reba McEntire,60,50,7
68,1998-01-24,So Good,Davina,65,60,13
69,1998-01-24,Ain't That Just The Way,Lutricia McNeal,80,69,4
70,1998-01-24,Love Gets Me Every Time,Shania Twain,66,25,16
71,1998-01-24,L-L-Lies,Diana King,71,71,10
72,1998-01-24,One More Night,Amber,70,69,15
73,1998-01-24,I Wonder If Heaven Got A Ghetto,2Pac,69,67,7
74,1998-01-24,I'm Afraid Of Americans,David Bowie,67,66,10
75,1998-01-24,Brian Wilson,Barenaked Ladies,83,75,10
76,1998-01-24,"Young, Sad And Blue",Lysette,85,76,3
77,1998-01-24,What If I Said,Anita Cochran (Duet With Steve Wariner),78,77,4
78,1998-01-24,You Know My Steez,Gang Starr,82,78,8
79,1998-01-24,"Too Gone, Too Long",En Vogue,75,33,16
80,1998-01-24,Don't Stop The Music,Playa,73,73,11
81,1998-01-24,Valentine,Martina McBride With Jim Brickman,81,50,17
82,1998-01-24,You Light Up My Life,LeAnn Rimes,64,34,20
83,1998-01-24,"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",86,75,5
84,1998-01-24,In Harm's Way,BeBe Winans,95,83,10
85,1998-01-24,Don't Go,Le Click Featuring Kayo,84,62,17
86,1998-01-24,Last Night's Letter,K-Ci & JoJo,76,46,17
87,1998-01-24,Doin' Time,Sublime,87,87,6
88,1998-01-24,Man Behind The Music,Queen Pen Featuring Teddy Riley,88,88,7
89,1998-01-24,Mourn You Til I Join You,Naughty By Nature,77,51,11
90,1998-01-24,Tha Hop,Kinsu,,,
91,1998-01-24,Spin Spin Sugar,Sneaker Pimps,93,87,11
92,1998-01-24,Up & Down,Billy Lawrence,92,92,6
93,1998-01-24,Smack My Bitch Up,The Prodigy,89,89,6
94,1998-01-24,Something That We Do,Clint Black,90,76,6
95,1998-01-24,Much Better,Club 69 Featuring Suzanne Palmer,,,
96,1998-01-24,Rhythm Of Love,DJ Company,96,53,19
97,1998-01-24,Santa's A Fat Bitch,Insane Clown Posse,91,67,5
98,1998-01-24,The Rest Of Mine,Trace Adkins,97,70,15
99,1998-01-24,All Of My Days,Changing Faces (Featuring Jay-Z),98,65,12
100,1998-01-24,Barbie Girl,Aqua,94,7,16
1,1998-01-31,Together Again,Janet,3,1,7
2,1998-01-31,Truly Madly Deeply,Savage Garden,1,1,9
3,1998-01-31,Nice & Slow,Usher,9,3,2
4,1998-01-31,How Do I Live,LeAnn Rimes,2,2,33
5,1998-01-31,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),4,2,9
6,1998-01-31,Tubthumping,Chumbawamba,7,6,21
7,1998-01-31,I Don't Ever Want To See You Again,Uncle Sam,11,7,13
8,1998-01-31,You Make Me Wanna...,Usher,10,2,24
9,1998-01-31,Show Me Love,Robyn,8,7,12
10,1998-01-31,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,5,1,17
11,1998-01-31,My Body,LSG,6,4,14
12,1998-01-31,A Song For Mama,Boyz II Men,12,8,8
13,1998-01-31,Dangerous,Busta Rhymes,15,13,4
14,1998-01-31,How's It Going To Be,Third Eye Blind,16,14,9
15,1998-01-31,I Don't Want To Wait,Paula Cole,13,11,14
16,1998-01-31,Feel So Good,Mase,14,5,14
17,1998-01-31,"No, No, No",Destiny's Child,20,17,10
18,1998-01-31,I Do,Lisa Loeb,18,18,14
