,Week,Song,Artist,Last week,Peak position,Weeks on chart
7,1975-01-11,Boogie On Reggae Woman,Stevie Wonder,8,7,9
8,1975-01-11,Please Mr. Postman,Carpenters,9,8,8
9,1975-01-11,Kung Fu Fighting,Carl Douglas,3,1,14
10,1975-01-11,One Man Woman/One Woman Man,Paul Anka with Odia Coates,13,10,10
11,1975-01-11,Morning Side Of The Mountain,Donny & Marie Osmond,15,11,9
12,1975-01-11,Bungle In The Jungle,Jethro Tull,14,12,11
13,1975-01-11,Angie Baby,Helen Reddy,6,1,13
14,1975-01-11,Never Can Say Goodbye,Gloria Gaynor,18,14,11
15,1975-01-11,Dark Horse,George Harrison,16,15,8
16,1975-01-11,Fire,Ohio Players,20,16,5
17,1975-01-11,Doctor's Orders,Carol Douglas,21,17,7
18,1975-01-11,Pick Up The Pieces,AWB,22,18,6
19,1975-01-11,Some Kind Of Wonderful,Grand Funk,23,19,5
20,1975-01-11,Rock N' Roll (I Gave You The Best Years Of My Life),Mac Davis,25,20,6
21,1975-01-11,Get Dancin',Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,27,21,8
22,1975-01-11,Cat's In The Cradle,Harry Chapin,11,1,15
23,1975-01-11,Sha-La-La (Make Me Happy),Al Green,19,7,16
24,1975-01-11,Ride 'em Cowboy,Paul Davis,26,24,14
25,1975-01-11,You Got The Love,Rufus Featuring Chaka Khan,24,11,14
26,1975-01-11,Best Of My Love,Eagles,32,26,7
27,1975-01-11,Free Bird,Lynyrd Skynyrd,35,27,8
28,1975-01-11,When Will I See You Again,The Three Degrees,17,2,16
29,1975-01-11,You're No Good,Linda Ronstadt,37,29,6
30,1975-01-11,From His Woman To You,Barbara Mason,30,30,7
31,1975-01-11,I Belong To You,Love Unlimited,34,31,7
32,1975-01-11,Struttin',Billy Preston,40,32,5
33,1975-01-11,Look In My Eyes Pretty Woman,Tony Orlando & Dawn,41,33,4
34,1975-01-11,The Entertainer,Billy Joel,39,34,7
35,1975-01-11,#9 Dream,John Lennon,47,35,4
36,1975-01-11,Ready,Cat Stevens,44,36,6
37,1975-01-11,Sweet Surrender,John Denver,64,37,3
38,1975-01-11,Black Water,The Doobie Brothers,46,38,4
39,1975-01-11,I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips,29,21,14
40,1975-01-11,I Can Help,Billy Swan,31,1,16
41,1975-01-11,"Ruby, Baby","Billy ""Crash"" Craddock",33,33,8
42,1975-01-11,Changes,David Bowie,48,42,13
43,1975-01-11,Dancin' Fool,The Guess Who,28,28,8
44,1975-01-11,Must Of Got Lost,The J. Geils Band,12,12,10
45,1975-01-11,Do It ('til You're Satisfied),B.T. Express,36,2,16
46,1975-01-11,Your Bulldog Drinks Champagne,Jim Stafford,58,46,4
47,1975-01-11,Sugar Pie Guy Pt. 1,The Joneses,50,47,15
48,1975-01-11,My Eyes Adored You,Frankie Valli,52,48,8
49,1975-01-11,Promised Land,Elvis Presley,38,14,12
50,1975-01-11,Lonely People,America,66,50,3
51,1975-01-11,Lady,Styx,62,51,5
52,1975-01-11,Can't Get It Out Of My Head,Electric Light Orchestra,65,52,4
53,1975-01-11,Happy People,The Temptations,63,53,4
54,1975-01-11,Sunshine Part II,The O'Jays,57,54,5
55,1975-01-11,Nightingale,Carole King,67,55,2
56,1975-01-11,"Baby, Hang Up The Phone",Carl Graves,60,56,6
57,1975-01-11,Ain't Too Proud To Beg,The Rolling Stones,42,17,10
58,1975-01-11,Woman To Woman,Shirley Brown,43,22,11
59,1975-01-11,Wishing You Were Here,Chicago,45,11,13
60,1975-01-11,Funky President (People It's Bad)/Coldblooded,James Brown,49,44,10
61,1975-01-11,I've Got The Music In Me,The Kiki Dee Band,55,12,18
62,1975-01-11,My Melody Of Love,Bobby Vinton,54,3,17
63,1975-01-11,Big Yellow Taxi,Joni Mitchell,74,63,9
64,1975-01-11,Philadelphia,B.B. King,68,64,7
65,1975-01-11,As Long As He Takes Care Of Home,Candi Staton,75,65,3
66,1975-01-11,I'm A Woman,Maria Muldaur,78,66,3
67,1975-01-11,You Ain't Seen Nothing Yet/Free Wheelin',Bachman-Turner Overdrive,51,1,17
68,1975-01-11,When A Child Is Born,Michael Holm,73,68,5
69,1975-01-11,Day Tripper,Anne Murray,77,69,4
70,1975-01-11,"Don't Call Us, We'll Call You",Sugarloaf/Jerry Corbetta,80,70,6
71,1975-01-11,Fairytale,The Pointer Sisters,56,13,15
72,1975-01-11,"Hoppy, Gene And Me",Roy Rogers,76,72,4
73,1975-01-11,She's Gone,Tavares,59,50,15
74,1975-01-11,I Am I Am,Smokey Robinson,72,72,5
75,1975-01-11,To The Door Of The Sun (Alle Porte Del Sole),Al Martino,84,75,4
76,1975-01-11,Let's Straighten It Out,Latimore,70,31,12
77,1975-01-11,One Tear,Eddie Kendricks,71,71,6
78,1975-01-11,Don't Cha Love It,The Miracles,82,78,4
79,1975-01-11,Longfellow Serenade,Neil Diamond,61,5,15
80,1975-01-11,Midnight Sky (Part 1),The Isley Brothers,83,80,2
81,1975-01-11,Ding Dong; Ding Dong,George Harrison,,,
82,1975-01-11,Gee Baby,Peter Shelley,87,82,4
83,1975-01-11,Costafine Town,Splinter,85,83,5
84,1975-01-11,Rhyme Tyme People,Kool & The Gang,88,84,2
85,1975-01-11,You Are So Beautiful/It's A Sin When You Love Somebody,Joe Cocker,,,
86,1975-01-11,Ain't That Peculiar,Diamond Reo,,,
87,1975-01-11,Poetry Man,Phoebe Snow,95,87,2
88,1975-01-11,Don't Take Your Love,The Manhattans,90,88,2
89,1975-01-11,Heartbreak Road,Bill Withers,89,89,3
90,1975-01-11,Sad Sweet Dreamer,Sweet Sensation,,,
91,1975-01-11,Let Me Start Tonite,Lamont Dozier,96,91,2
92,1975-01-11,Love Don't You Go Through No Changes On Me,Sister Sledge,92,92,2
93,1975-01-11,"What A Man, My Man Is",Lynn Anderson,94,93,2
94,1975-01-11,Ms. Grace,The Tymes,97,91,4
95,1975-01-11,Words (are Impossible),Margie Joseph,91,91,4
96,1975-01-11,Lady Marmalade,Labelle,98,96,2
97,1975-01-11,Up In A Puff Of Smoke,Polly Brown,99,97,2
98,1975-01-11,"Shame, Shame, Shame",Shirley And Company,,,
99,1975-01-11,I Won't Last A Day Without You/Let Me Be The One,Al Wilson,,,
100,1975-01-11,Crazy Talk,Chilliwack,100,100,3
1,1975-01-18,Mandy,Barry Manilow,5,1,10
2,1975-01-18,Please Mr. Postman,Carpenters,8,2,9
3,1975-01-18,Laughter In The Rain,Neil Sedaka,4,3,14
4,1975-01-18,"You're The First, The Last, My Everything",Barry White,2,2,12
5,1975-01-18,Lucy In The Sky With Diamonds,Elton John,1,1,8
6,1975-01-18,Boogie On Reggae Woman,Stevie Wonder,7,6,10
7,1975-01-18,Junior's Farm/Sally G,Paul McCartney And Wings,3,3,11
8,1975-01-18,One Man Woman/One Woman Man,Paul Anka with Odia Coates,10,8,11
9,1975-01-18,Morning Side Of The Mountain,Donny & Marie Osmond,11,9,10
10,1975-01-18,Never Can Say Goodbye,Gloria Gaynor,14,10,12
11,1975-01-18,Fire,Ohio Players,16,11,6
12,1975-01-18,Only You,Ringo Starr,6,6,10
13,1975-01-18,Doctor's Orders,Carol Douglas,17,13,8
14,1975-01-18,Pick Up The Pieces,AWB,18,14,7
15,1975-01-18,Some Kind Of Wonderful,Grand Funk,19,15,6
16,1975-01-18,Rock N' Roll (I Gave You The Best Years Of My Life),Mac Davis,20,16,7
17,1975-01-18,Get Dancin',Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,21,17,9
18,1975-01-18,Bungle In The Jungle,Jethro Tull,12,12,12
19,1975-01-18,Best Of My Love,Eagles,26,19,8
20,1975-01-18,Kung Fu Fighting,Carl Douglas,9,1,15
21,1975-01-18,You're No Good,Linda Ronstadt,29,21,7
22,1975-01-18,Angie Baby,Helen Reddy,13,1,14
23,1975-01-18,Ride 'em Cowboy,Paul Davis,24,23,15
24,1975-01-18,Black Water,The Doobie Brothers,38,24,5
25,1975-01-18,Free Bird,Lynyrd Skynyrd,27,25,9
26,1975-01-18,Struttin',Billy Preston,32,26,6
27,1975-01-18,Look In My Eyes Pretty Woman,Tony Orlando & Dawn,33,27,5
28,1975-01-18,From His Woman To You,Barbara Mason,30,28,8
29,1975-01-18,#9 Dream,John Lennon,35,29,5
30,1975-01-18,Sweet Surrender,John Denver,37,30,4
31,1975-01-18,I Belong To You,Love Unlimited,31,31,8
32,1975-01-18,Ready,Cat Stevens,36,32,7
33,1975-01-18,Dark Horse,George Harrison,15,15,9
34,1975-01-18,The Entertainer,Billy Joel,34,34,8
35,1975-01-18,Cat's In The Cradle,Harry Chapin,22,1,16
36,1975-01-18,Nightingale,Carole King,55,36,3
37,1975-01-18,Lonely People,America,50,37,4
38,1975-01-18,Your Bulldog Drinks Champagne,Jim Stafford,46,38,5
39,1975-01-18,Lady,Styx,51,39,6
40,1975-01-18,My Eyes Adored You,Frankie Valli,48,40,9
41,1975-01-18,Can't Get It Out Of My Head,Electric Light Orchestra,52,41,5
42,1975-01-18,You Got The Love,Rufus Featuring Chaka Khan,25,11,15
43,1975-01-18,Happy People,The Temptations,53,43,5
44,1975-01-18,"Ruby, Baby","Billy ""Crash"" Craddock",41,33,9
45,1975-01-18,Changes,David Bowie,42,42,14
46,1975-01-18,Sha-La-La (Make Me Happy),Al Green,23,7,17
47,1975-01-18,I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips,39,21,15
48,1975-01-18,Sunshine Part II,The O'Jays,54,48,6
49,1975-01-18,Sugar Pie Guy Pt. 1,The Joneses,47,47,16
50,1975-01-18,"Baby, Hang Up The Phone",Carl Graves,56,50,7
51,1975-01-18,Big Yellow Taxi,Joni Mitchell,63,51,10
52,1975-01-18,As Long As He Takes Care Of Home,Candi Staton,65,52,4
53,1975-01-18,Must Of Got Lost,The J. Geils Band,44,12,11
54,1975-01-18,When Will I See You Again,The Three Degrees,28,2,17
55,1975-01-18,I'm A Woman,Maria Muldaur,66,55,4
56,1975-01-18,Dancin' Fool,The Guess Who,43,28,9
57,1975-01-18,Do It ('til You're Satisfied),B.T. Express,45,2,17
58,1975-01-18,"Don't Call Us, We'll Call You",Sugarloaf/Jerry Corbetta,70,58,7
59,1975-01-18,Ding Dong; Ding Dong,George Harrison,81,59,2
60,1975-01-18,When A Child Is Born,Michael Holm,68,60,6
61,1975-01-18,I Can Help,Billy Swan,40,1,17
62,1975-01-18,Woman To Woman,Shirley Brown,58,22,12
63,1975-01-18,Day Tripper,Anne Murray,69,63,5
64,1975-01-18,Promised Land,Elvis Presley,49,14,13
65,1975-01-18,I Am I Am,Smokey Robinson,74,65,6
66,1975-01-18,I've Got The Music In Me,The Kiki Dee Band,61,12,19
67,1975-01-18,Roll On Down The Highway,Bachman-Turner Overdrive,,,
68,1975-01-18,"Hoppy, Gene And Me",Roy Rogers,72,68,5
69,1975-01-18,To The Door Of The Sun (Alle Porte Del Sole),Al Martino,75,69,5
70,1975-01-18,Movin' On,Bad Company,,,
71,1975-01-18,Wishing You Were Here,Chicago,59,11,14
72,1975-01-18,Poetry Man,Phoebe Snow,87,72,3
73,1975-01-18,Fairytale,The Pointer Sisters,71,13,16
74,1975-01-18,You Are So Beautiful/It's A Sin When You Love Somebody,Joe Cocker,85,74,2
75,1975-01-18,Ain't That Peculiar,Diamond Reo,86,75,2
76,1975-01-18,Don't Take Your Love,The Manhattans,88,76,3
77,1975-01-18,Midnight Sky (Part 1),The Isley Brothers,80,77,3
78,1975-01-18,Sad Sweet Dreamer,Sweet Sensation,90,78,2
79,1975-01-18,Rhyme Tyme People,Kool & The Gang,84,79,3
80,1975-01-18,Lovin' You,Minnie Riperton,,,
81,1975-01-18,Gee Baby,Peter Shelley,82,81,5
82,1975-01-18,Costafine Town,Splinter,83,82,6
83,1975-01-18,Future Shock,Hello People,,,
84,1975-01-18,Lady Marmalade,Labelle,96,84,3
85,1975-01-18,One Tear,Eddie Kendricks,77,71,7
86,1975-01-18,Up In A Puff Of Smoke,Polly Brown,97,86,3
87,1975-01-18,I Am Love (Parts I & II),Jackson 5,,,
88,1975-01-18,"Shame, Shame, Shame",Shirley And Company,98,88,2
89,1975-01-18,Star On A TV Show,The Stylistics,,,
90,1975-01-18,Hot Dawgit,"Ramsey Lewis And Earth, Wind & Fire",,,
91,1975-01-18,Let Me Start Tonite,Lamont Dozier,91,91,3
92,1975-01-18,Love Don't You Go Through No Changes On Me,Sister Sledge,92,92,3
93,1975-01-18,Heartbreak Road,Bill Withers,89,89,4
94,1975-01-18,Never Let Her Go,David Gates,,,
95,1975-01-18,"What A Man, My Man Is",Lynn Anderson,93,93,3
96,1975-01-18,I Won't Last A Day Without You/Let Me Be The One,Al Wilson,99,96,2
97,1975-01-18,Thanks For The Smiles,Charlie Ross,,,
98,1975-01-18,Crazy Talk,Chilliwack,100,98,4
99,1975-01-18,She's Gone,Tavares,73,50,16
100,1975-01-18,It's All Right,Jim Capaldi,,,
1,1975-01-25,Please Mr. Postman,Carpenters,2,1,10
2,1975-01-25,Laughter In The Rain,Neil Sedaka,3,2,15
3,1975-01-25,Mandy,Barry Manilow,1,1,11
4,1975-01-25,Fire,Ohio Players,11,4,7
5,1975-01-25,Boogie On Reggae Woman,Stevie Wonder,6,5,11
6,1975-01-25,You're No Good,Linda Ronstadt,21,6,8
7,1975-01-25,One Man Woman/One Woman Man,Paul Anka with Odia Coates,8,7,12
8,1975-01-25,Morning Side Of The Mountain,Donny & Marie Osmond,9,8,11
9,1975-01-25,Never Can Say Goodbye,Gloria Gaynor,10,9,13
10,1975-01-25,Pick Up The Pieces,AWB,14,10,8
11,1975-01-25,Lucy In The Sky With Diamonds,Elton John,5,1,9
12,1975-01-25,Some Kind Of Wonderful,Grand Funk,15,12,7
13,1975-01-25,Doctor's Orders,Carol Douglas,13,13,9
14,1975-01-25,Get Dancin',Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,17,14,10
15,1975-01-25,Best Of My Love,Eagles,19,15,9
16,1975-01-25,Rock N' Roll (I Gave You The Best Years Of My Life),Mac Davis,16,16,8
17,1975-01-25,Junior's Farm/Sally G,Paul McCartney And Wings,7,3,12
18,1975-01-25,"You're The First, The Last, My Everything",Barry White,4,2,13
19,1975-01-25,Free Bird,Lynyrd Skynyrd,25,19,10
20,1975-01-25,Black Water,The Doobie Brothers,24,20,6
21,1975-01-25,#9 Dream,John Lennon,29,21,6
22,1975-01-25,Struttin',Billy Preston,26,22,7
23,1975-01-25,Look In My Eyes Pretty Woman,Tony Orlando & Dawn,27,23,6
24,1975-01-25,Bungle In The Jungle,Jethro Tull,18,12,13
25,1975-01-25,Sweet Surrender,John Denver,30,25,5
26,1975-01-25,Ready,Cat Stevens,32,26,8
27,1975-01-25,Only You,Ringo Starr,12,6,11
28,1975-01-25,Nightingale,Carole King,36,28,4
29,1975-01-25,Lonely People,America,37,29,5
30,1975-01-25,Your Bulldog Drinks Champagne,Jim Stafford,38,30,6
31,1975-01-25,Lady,Styx,39,31,7
32,1975-01-25,My Eyes Adored You,Frankie Valli,40,32,10
33,1975-01-25,Can't Get It Out Of My Head,Electric Light Orchestra,41,33,6
34,1975-01-25,I Belong To You,Love Unlimited,31,31,9
35,1975-01-25,The Entertainer,Billy Joel,34,34,9
36,1975-01-25,Angie Baby,Helen Reddy,22,1,15
37,1975-01-25,Ride 'em Cowboy,Paul Davis,23,23,16
38,1975-01-25,Kung Fu Fighting,Carl Douglas,20,1,16
39,1975-01-25,I'm A Woman,Maria Muldaur,55,39,5
40,1975-01-25,Big Yellow Taxi,Joni Mitchell,51,40,11
41,1975-01-25,Happy People,The Temptations,43,41,6
42,1975-01-25,From His Woman To You,Barbara Mason,28,28,9
43,1975-01-25,Changes,David Bowie,45,42,15
44,1975-01-25,Cat's In The Cradle,Harry Chapin,35,1,17
45,1975-01-25,I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips,47,21,16
46,1975-01-25,Ding Dong; Ding Dong,George Harrison,59,46,3
47,1975-01-25,"Don't Call Us, We'll Call You",Sugarloaf/Jerry Corbetta,58,47,8
48,1975-01-25,You Got The Love,Rufus Featuring Chaka Khan,42,11,16
49,1975-01-25,Dark Horse,George Harrison,33,15,10
50,1975-01-25,"Baby, Hang Up The Phone",Carl Graves,50,50,8
51,1975-01-25,As Long As He Takes Care Of Home,Candi Staton,52,51,5
52,1975-01-25,Dancin' Fool,The Guess Who,56,28,10
53,1975-01-25,When A Child Is Born,Michael Holm,60,53,7
54,1975-01-25,Woman To Woman,Shirley Brown,62,22,13
55,1975-01-25,Roll On Down The Highway,Bachman-Turner Overdrive,67,55,2
56,1975-01-25,I Am I Am,Smokey Robinson,65,56,7
57,1975-01-25,To The Door Of The Sun (Alle Porte Del Sole),Al Martino,69,57,6
58,1975-01-25,Movin' On,Bad Company,70,58,2
59,1975-01-25,Day Tripper,Anne Murray,63,59,6
60,1975-01-25,Poetry Man,Phoebe Snow,72,60,4
61,1975-01-25,Lady Marmalade,Labelle,84,61,4
62,1975-01-25,Up In A Puff Of Smoke,Polly Brown,86,62,4
63,1975-01-25,Have You Never Been Mellow,Olivia Newton-John,,,
64,1975-01-25,You Are So Beautiful/It's A Sin When You Love Somebody,Joe Cocker,74,64,3
65,1975-01-25,Ain't That Peculiar,Diamond Reo,75,65,3
66,1975-01-25,"Hoppy, Gene And Me",Roy Rogers,68,66,6
67,1975-01-25,Don't Take Your Love,The Manhattans,76,67,4
68,1975-01-25,Sad Sweet Dreamer,Sweet Sensation,78,68,3
69,1975-01-25,Do It ('til You're Satisfied),B.T. Express,57,2,18
70,1975-01-25,Lovin' You,Minnie Riperton,80,70,2
71,1975-01-25,Sha-La-La (Make Me Happy),Al Green,46,7,18
72,1975-01-25,I've Got The Music In Me,The Kiki Dee Band,66,12,20
73,1975-01-25,Midnight Sky (Part 1),The Isley Brothers,77,73,4
74,1975-01-25,I Am Love (Parts I & II),Jackson 5,87,74,2
75,1975-01-25,Rhyme Tyme People,Kool & The Gang,79,75,4
76,1975-01-25,"Shame, Shame, Shame",Shirley And Company,88,76,3
77,1975-01-25,Costafine Town,Splinter,82,77,7
78,1975-01-25,Star On A TV Show,The Stylistics,89,78,2
79,1975-01-25,When Will I See You Again,The Three Degrees,54,2,18
80,1975-01-25,Hot Dawgit,"Ramsey Lewis And Earth, Wind & Fire",90,80,2
81,1975-01-25,Never Let Her Go,David Gates,94,81,2
82,1975-01-25,My Boy,Elvis Presley,,,
83,1975-01-25,Future Shock,Hello People,83,83,2
84,1975-01-25,I Can Help,Billy Swan,61,1,18
85,1975-01-25,Express,B.T. Express,,,
86,1975-01-25,Thanks For The Smiles,Charlie Ross,97,86,2
87,1975-01-25,Let Me Start Tonite,Lamont Dozier,91,87,4
88,1975-01-25,It's All Right,Jim Capaldi,100,88,2
89,1975-01-25,If Loving You Is Wrong I Don't Want To Be Right,Millie Jackson,,,
90,1975-01-25,I Get Lifted,George McCrae,,,
91,1975-01-25,One Tear,Eddie Kendricks,85,71,8
92,1975-01-25,Wishing You Were Here,Chicago,71,11,15
93,1975-01-25,I Won't Last A Day Without You/Let Me Be The One,Al Wilson,96,93,3
94,1975-01-25,We May Never Love Like This Again,Maureen McGovern,,,
95,1975-01-25,Devil In The Bottle,T.G. Sheppard,,,
96,1975-01-25,Gee Baby,Peter Shelley,81,81,6
97,1975-01-25,Chico And The Man,Jose Feliciano,,,
98,1975-01-25,Crazy Talk,Chilliwack,98,98,5
99,1975-01-25,Isn't It Lonely Together,Stark & McBrien,,,
100,1975-01-25,I'll Still Love You,Jim Weatherly,,,
1,1975-02-01,Laughter In The Rain,Neil Sedaka,2,1,16
2,1975-02-01,Fire,Ohio Players,4,2,8
3,1975-02-01,Boogie On Reggae Woman,Stevie Wonder,5,3,12
4,1975-02-01,You're No Good,Linda Ronstadt,6,4,9
5,1975-02-01,Pick Up The Pieces,AWB,10,5,9
6,1975-02-01,Please Mr. Postman,Carpenters,1,1,11
7,1975-02-01,Mandy,Barry Manilow,3,1,12
8,1975-02-01,Morning Side Of The Mountain,Donny & Marie Osmond,8,8,12
9,1975-02-01,Best Of My Love,Eagles,15,9,10
10,1975-02-01,Some Kind Of Wonderful,Grand Funk,12,10,8
11,1975-02-01,Get Dancin',Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,14,11,11
12,1975-02-01,Doctor's Orders,Carol Douglas,13,12,10
13,1975-02-01,Never Can Say Goodbye,Gloria Gaynor,9,9,14
14,1975-02-01,One Man Woman/One Woman Man,Paul Anka with Odia Coates,7,7,13
