,Week,Song,Artist,Last week,Peak position,Weeks on chart
97,2014-01-11,Lolly,Maejor Ali Featuring Juicy J & Justin Bieber,,19,4
98,2014-01-11,Paranoid,Ty Dolla $ign Featuring B.o.B,97,97,2
99,2014-01-11,Bound 2,Kanye West,87,12,6
100,2014-01-11,Old School Love,Lupe Fiasco Featuring Ed Sheeran,93,93,4
1,2014-01-18,Timber,Pitbull Featuring Ke$ha,2,1,13
2,2014-01-18,Counting Stars,OneRepublic,3,2,29
3,2014-01-18,The Monster,Eminem Featuring Rihanna,1,1,10
4,2014-01-18,Royals,Lorde,4,1,27
5,2014-01-18,Say Something,A Great Big World & Christina Aguilera,5,4,9
6,2014-01-18,Dark Horse,Katy Perry Featuring Juicy J,11,6,16
7,2014-01-18,Let Her Go,Passenger,7,7,23
8,2014-01-18,Wake Me Up!,Avicii,10,4,28
9,2014-01-18,Wrecking Ball,Miley Cyrus,12,1,20
10,2014-01-18,Demons,Imagine Dragons,6,6,37
11,2014-01-18,Roar,Katy Perry,8,1,22
12,2014-01-18,Story Of My Life,One Direction,9,6,10
13,2014-01-18,Burn,Ellie Goulding,13,13,18
14,2014-01-18,Team,Lorde,19,14,15
15,2014-01-18,Drunk In Love,Beyonce Featuring Jay Z,17,12,3
16,2014-01-18,"Hold On, We're Going Home",Drake Featuring Majid Jordan,15,4,22
17,2014-01-18,Do What U Want,Lady Gaga Featuring R. Kelly,23,13,11
18,2014-01-18,Pompeii,Bastille,21,18,21
19,2014-01-18,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,28,1,38
20,2014-01-18,Sweater Weather,The Neighbourhood,16,14,30
21,2014-01-18,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,18,15,16
22,2014-01-18,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",14,11,16
23,2014-01-18,Stay The Night,Zedd Featuring Hayley Williams,27,19,16
24,2014-01-18,Radioactive,Imagine Dragons,25,3,71
25,2014-01-18,My Hitta,YG Featuring Jeezy & Rich Homie Quan,24,19,14
26,2014-01-18,Applause,Lady Gaga,26,4,21
27,2014-01-18,Let It Go,Idina Menzel,32,27,6
28,2014-01-18,Safe And Sound,Capital Cities,45,8,36
29,2014-01-18,Unconditionally,Katy Perry,20,14,11
30,2014-01-18,Brave,Sara Bareilles,36,26,30
31,2014-01-18,Show Me,Kid Ink Featuring Chris Brown,42,29,9
32,2014-01-18,Adore You,Miley Cyrus,22,22,4
33,2014-01-18,Holy Grail,Jay Z Featuring Justin Timberlake,29,4,26
34,2014-01-18,Stay,Florida Georgia Line,31,28,12
35,2014-01-18,Sail,AWOLNATION,35,17,70
36,2014-01-18,Drink A Beer,Luke Bryan,37,34,9
37,2014-01-18,Turn Down For What,DJ Snake & Lil Jon,38,37,2
38,2014-01-18,Let It Go,Demi Lovato,43,38,6
39,2014-01-18,Gas Pedal,Sage The Gemini Featuring IamSu!,30,29,24
40,2014-01-18,Best Day Of My Life,American Authors,52,35,8
41,2014-01-18,Love More,Chris Brown Featuring Nicki Minaj,44,23,24
42,2014-01-18,Replay,Zendaya,40,40,20
43,2014-01-18,Whatever She's Got,David Nail,46,40,14
44,2014-01-18,All Me,Drake Featuring 2 Chainz & Big Sean,41,20,15
45,2014-01-18,That's My Kind Of Night,Luke Bryan,34,15,21
46,2014-01-18,Rap God,Eminem,33,7,12
47,2014-01-18,It Won't Stop,Sevyn Streeter Featuring Chris Brown,49,30,14
48,2014-01-18,Chillin' It,Cole Swindell,51,48,12
49,2014-01-18,Talk Dirty,Jason Derulo Featuring 2 Chainz,85,49,3
50,2014-01-18,Wasting All These Tears,Cassadee Pope,47,37,18
51,2014-01-18,Animals,Martin Garrix,55,51,16
52,2014-01-18,Drunk Last Night,Eli Young Band,56,41,18
53,2014-01-18,Hey Brother,Avicii,66,53,5
54,2014-01-18,XO,Beyonce,73,54,3
55,2014-01-18,Marry Me,Jason Derulo,39,26,14
56,2014-01-18,When She Says Baby,Jason Aldean,57,56,6
57,2014-01-18,Sweet Annie,Zac Brown Band,61,47,12
58,2014-01-18,Carolina,Parmalee,50,36,16
59,2014-01-18,Love Me Again,John Newman,62,59,7
60,2014-01-18,All Of Me,John Legend,68,52,13
61,2014-01-18,Don't Let Me Be Lonely,The Band Perry,69,59,12
62,2014-01-18,Friday Night,Eric Paslay,70,62,12
63,2014-01-18,Compass,Lady Antebellum,72,63,9
64,2014-01-18,Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",65,64,2
65,2014-01-18,Radio,Darius Rucker,75,65,12
66,2014-01-18,Waiting For Superman,Daughtry,87,66,8
67,2014-01-18,Berzerk,Eminem,48,3,19
68,2014-01-18,The Language,Drake,63,51,11
69,2014-01-18,Up All Night,Jon Pardi,78,67,8
70,2014-01-18,We Were Us,Keith Urban And Miranda Lambert,67,26,17
71,2014-01-18,For The First Time In Forever,Kristen Bell & Idina Menzel,74,71,2
72,2014-01-18,I Luv This Sh*t,August Alsina Featuring Trinidad James,76,48,18
73,2014-01-18,Helluva Life,Frankie Ballard,86,73,5
74,2014-01-18,TKO,Justin Timberlake,60,36,16
75,2014-01-18,The Fox,Ylvis,58,6,18
76,2014-01-18,Alone Together,Fall Out Boy,71,71,6
77,2014-01-18,Survival,Eminem,64,16,13
78,2014-01-18,Up Down (Do This All Day),T-Pain Featuring B.o.B,84,78,7
79,2014-01-18,The Man,Aloe Blacc,,79,2
80,2014-01-18,All That Matters,Justin Bieber,59,24,6
81,2014-01-18,Love Don't Die,The Fray,,,
82,2014-01-18,See You Tonight,Scotty McCreery,79,79,6
83,2014-01-18,I Hold On,Dierks Bentley,94,83,3
84,2014-01-18,Do I Wanna Know?,Arctic Monkeys,92,83,5
85,2014-01-18,Sunny And 75,Joe Nichols,77,39,19
86,2014-01-18,Work B**ch!,Britney Spears,,12,13
87,2014-01-18,Paranoid,Ty Dolla $ign Featuring B.o.B,98,87,3
88,2014-01-18,Neon Lights,Demi Lovato,96,88,2
89,2014-01-18,The Heart Of Dixie,Danielle Bradbery,93,58,5
90,2014-01-18,Drink To That All Night,Jerrod Niemann,,,
91,2014-01-18,Bottoms Up,Brantley Gilbert,80,58,3
92,2014-01-18,Perfume,Britney Spears,91,76,6
93,2014-01-18,Bounce It,Juicy J Featuring Wale & Trey Songz,81,74,19
94,2014-01-18,Young Girls,Bruno Mars,,,
95,2014-01-18,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,83,77,9
96,2014-01-18,19 You + Me,Dan + Shay,,,
97,2014-01-18,Old School Love,Lupe Fiasco Featuring Ed Sheeran,100,93,5
98,2014-01-18,Happy,Pharrell Williams,,,
99,2014-01-18,Worst Behavior,Drake,95,89,4
100,2014-01-18,Honest,Future,90,55,17
1,2014-01-25,Timber,Pitbull Featuring Ke$ha,1,1,14
2,2014-01-25,Counting Stars,OneRepublic,2,2,30
3,2014-01-25,The Monster,Eminem Featuring Rihanna,3,1,11
4,2014-01-25,Dark Horse,Katy Perry Featuring Juicy J,6,4,17
5,2014-01-25,Say Something,A Great Big World & Christina Aguilera,5,4,10
6,2014-01-25,Let Her Go,Passenger,7,6,24
7,2014-01-25,Royals,Lorde,4,1,28
8,2014-01-25,Wake Me Up!,Avicii,8,4,29
9,2014-01-25,Demons,Imagine Dragons,10,6,38
10,2014-01-25,Story Of My Life,One Direction,12,6,11
11,2014-01-25,Team,Lorde,14,11,16
12,2014-01-25,Pompeii,Bastille,18,12,22
13,2014-01-25,Roar,Katy Perry,11,1,23
14,2014-01-25,Wrecking Ball,Miley Cyrus,9,1,21
15,2014-01-25,Burn,Ellie Goulding,13,13,19
16,2014-01-25,Drunk In Love,Beyonce Featuring Jay Z,15,12,4
17,2014-01-25,"Hold On, We're Going Home",Drake Featuring Majid Jordan,16,4,23
18,2014-01-25,Stay The Night,Zedd Featuring Hayley Williams,23,18,17
19,2014-01-25,Do What U Want,Lady Gaga Featuring R. Kelly,17,13,12
20,2014-01-25,Sweater Weather,The Neighbourhood,20,14,31
21,2014-01-25,Show Me,Kid Ink Featuring Chris Brown,31,21,10
22,2014-01-25,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,21,15,17
23,2014-01-25,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",22,11,17
24,2014-01-25,The Man,Aloe Blacc,79,24,3
25,2014-01-25,Let It Go,Idina Menzel,27,25,7
26,2014-01-25,Brave,Sara Bareilles,30,26,31
27,2014-01-25,My Hitta,YG Featuring Jeezy & Rich Homie Quan,25,19,15
28,2014-01-25,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,19,1,39
29,2014-01-25,Talk Dirty,Jason Derulo Featuring 2 Chainz,49,29,4
30,2014-01-25,Safe And Sound,Capital Cities,28,8,37
31,2014-01-25,Radioactive,Imagine Dragons,24,3,72
32,2014-01-25,Unconditionally,Katy Perry,29,14,12
33,2014-01-25,Drink A Beer,Luke Bryan,36,33,10
34,2014-01-25,Adore You,Miley Cyrus,32,22,5
35,2014-01-25,Stay,Florida Georgia Line,34,28,13
36,2014-01-25,Love Me Again,John Newman,59,36,8
37,2014-01-25,Applause,Lady Gaga,26,4,22
38,2014-01-25,Best Day Of My Life,American Authors,40,35,9
39,2014-01-25,Whatever She's Got,David Nail,43,39,15
40,2014-01-25,Love More,Chris Brown Featuring Nicki Minaj,41,23,25
41,2014-01-25,Sail,AWOLNATION,35,17,71
42,2014-01-25,All Me,Drake Featuring 2 Chainz & Big Sean,44,20,16
43,2014-01-25,Holy Grail,Jay Z Featuring Justin Timberlake,33,4,27
44,2014-01-25,Hey Brother,Avicii,53,44,6
45,2014-01-25,Replay,Zendaya,42,40,21
46,2014-01-25,Rap God,Eminem,46,7,13
47,2014-01-25,Gas Pedal,Sage The Gemini Featuring IamSu!,39,29,25
48,2014-01-25,Chillin' It,Cole Swindell,48,48,13
49,2014-01-25,It Won't Stop,Sevyn Streeter Featuring Chris Brown,47,30,15
50,2014-01-25,XO,Beyonce,54,50,4
51,2014-01-25,Turn Down For What,DJ Snake & Lil Jon,37,37,3
52,2014-01-25,Let It Go,Demi Lovato,38,38,7
53,2014-01-25,When She Says Baby,Jason Aldean,56,53,7
54,2014-01-25,All Of Me,John Legend,60,52,14
55,2014-01-25,Sweet Annie,Zac Brown Band,57,47,13
56,2014-01-25,Happy,Pharrell Williams,98,56,2
57,2014-01-25,Wasting All These Tears,Cassadee Pope,50,37,19
58,2014-01-25,Drunk Last Night,Eli Young Band,52,41,19
59,2014-01-25,Animals,Martin Garrix,51,51,17
60,2014-01-25,Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",64,60,3
61,2014-01-25,Don't Let Me Be Lonely,The Band Perry,61,59,13
62,2014-01-25,Friday Night,Eric Paslay,62,62,13
63,2014-01-25,Compass,Lady Antebellum,63,63,10
64,2014-01-25,Up All Night,Jon Pardi,69,64,9
65,2014-01-25,For The First Time In Forever,Kristen Bell & Idina Menzel,71,65,3
66,2014-01-25,Radio,Darius Rucker,65,65,13
67,2014-01-25,Carolina,Parmalee,58,36,17
68,2014-01-25,The Language,Drake,68,51,12
69,2014-01-25,Up Down (Do This All Day),T-Pain Featuring B.o.B,78,69,8
70,2014-01-25,Helluva Life,Frankie Ballard,73,70,6
71,2014-01-25,Marry Me,Jason Derulo,55,26,15
72,2014-01-25,I Luv This Sh*t,August Alsina Featuring Trinidad James,72,48,19
73,2014-01-25,Waiting For Superman,Daughtry,66,66,9
74,2014-01-25,Survival,Eminem,77,16,14
75,2014-01-25,Paranoid,Ty Dolla $ign Featuring B.o.B,87,75,4
76,2014-01-25,Young Girls,Bruno Mars,94,76,2
77,2014-01-25,Bottoms Up,Brantley Gilbert,91,58,4
78,2014-01-25,Neon Lights,Demi Lovato,88,78,3
79,2014-01-25,Berzerk,Eminem,67,3,20
80,2014-01-25,We Were Us,Keith Urban And Miranda Lambert,70,26,18
81,2014-01-25,19 You + Me,Dan + Shay,96,81,2
82,2014-01-25,Love Don't Die,The Fray,81,81,2
83,2014-01-25,I Hold On,Dierks Bentley,83,83,4
84,2014-01-25,See You Tonight,Scotty McCreery,82,79,7
85,2014-01-25,Do I Wanna Know?,Arctic Monkeys,84,83,6
86,2014-01-25,Alone Together,Fall Out Boy,76,71,7
87,2014-01-25,Drink To That All Night,Jerrod Niemann,90,87,2
88,2014-01-25,You Sound Good To Me,Lucy Hale,,,
89,2014-01-25,The Heart Of Dixie,Danielle Bradbery,89,58,6
90,2014-01-25,Partition,Beyonce,,,
91,2014-01-25,TKO,Justin Timberlake,74,36,17
92,2014-01-25,All That Matters,Justin Bieber,80,24,7
93,2014-01-25,Goodnight Kiss,Randy Houser,,,
94,2014-01-25,Get Me Some Of That,Thomas Rhett,,,
95,2014-01-25,Give Me Back My Hometown,Eric Church,,,
96,2014-01-25,She Knows,J. Cole Featuring Amber Coffman & The Cults,,,
97,2014-01-25,Sunny And 75,Joe Nichols,85,39,20
98,2014-01-25,How I Feel,Flo Rida,,,
99,2014-01-25,Worst Behavior,Drake,99,89,5
100,2014-01-25,Ride,SoMo,,,
1,2014-02-01,Timber,Pitbull Featuring Ke$ha,1,1,15
2,2014-02-01,Dark Horse,Katy Perry Featuring Juicy J,4,2,18
3,2014-02-01,Counting Stars,OneRepublic,2,2,31
4,2014-02-01,Say Something,A Great Big World & Christina Aguilera,5,4,11
5,2014-02-01,The Monster,Eminem Featuring Rihanna,3,1,12
6,2014-02-01,Let Her Go,Passenger,6,6,25
7,2014-02-01,Royals,Lorde,7,1,29
8,2014-02-01,Team,Lorde,11,8,17
9,2014-02-01,Story Of My Life,One Direction,10,6,12
10,2014-02-01,Pompeii,Bastille,12,10,23
11,2014-02-01,Wake Me Up!,Avicii,8,4,30
12,2014-02-01,Drunk In Love,Beyonce Featuring Jay Z,16,12,5
13,2014-02-01,Demons,Imagine Dragons,9,6,39
14,2014-02-01,Burn,Ellie Goulding,15,13,20
15,2014-02-01,Talk Dirty,Jason Derulo Featuring 2 Chainz,29,15,5
16,2014-02-01,Roar,Katy Perry,13,1,24
17,2014-02-01,The Man,Aloe Blacc,24,17,4
18,2014-02-01,Wrecking Ball,Miley Cyrus,14,1,22
19,2014-02-01,Do What U Want,Lady Gaga Featuring R. Kelly,19,13,13
20,2014-02-01,"Hold On, We're Going Home",Drake Featuring Majid Jordan,17,4,24
21,2014-02-01,Sweater Weather,The Neighbourhood,20,14,32
22,2014-02-01,Stay The Night,Zedd Featuring Hayley Williams,18,18,18
23,2014-02-01,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,22,15,18
24,2014-02-01,Show Me,Kid Ink Featuring Chris Brown,21,21,11
25,2014-02-01,Happy,Pharrell Williams,56,25,3
26,2014-02-01,Let It Go,Idina Menzel,25,25,8
27,2014-02-01,My Hitta,YG Featuring Jeezy & Rich Homie Quan,27,19,16
28,2014-02-01,Can't Remember To Forget You,Shakira Featuring Rihanna,,,
29,2014-02-01,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",23,11,18
