Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
25,1965-01-02,Thou Shalt Not Steal,Dick and DeeDee,32.0,25.0,7.0,Dick and DeeDee
26,1965-01-02,As Tears Go By,Marianne Faithfull,26.0,26.0,6.0,Marianne Faithfull
27,1965-01-02,Dear Heart,Andy Williams,30.0,27.0,6.0,Andy Williams
28,1965-01-02,Too Many Fish In The Sea,The Marvelettes,29.0,28.0,9.0,The Marvelettes
29,1965-01-02,Mountain Of Love,Johnny Rivers,16.0,9.0,10.0,Johnny Rivers
30,1965-01-02,Saturday Night At The Movies,The Drifters,20.0,18.0,8.0,The Drifters
31,1965-01-02,Don't Forget I Still Love You,Bobbi Martin,42.0,31.0,6.0,Bobbi Martin
32,1965-01-02,I'm Gonna Be Strong,Gene Pitney,15.0,9.0,11.0,Gene Pitney
33,1965-01-02,Dear Heart,Jack Jones,37.0,33.0,6.0,Jack Jones
34,1965-01-02,One More Time,The Ray Charles Singers,35.0,34.0,8.0,The Ray Charles Singers
35,1965-01-02,She Understands Me,Johnny Tillotson,31.0,31.0,10.0,Johnny Tillotson
36,1965-01-02,Walking In The Rain,The Ronettes,38.0,23.0,11.0,The Ronettes
37,1965-01-02,Walk Away,Matt Monro,40.0,37.0,6.0,Matt Monro
38,1965-01-02,Wild One,Martha & The Vandellas,39.0,38.0,5.0,Martha Featuring The Vandellas
39,1965-01-02,Do-Wacka-Do,Roger Miller,43.0,39.0,6.0,Roger Miller
40,1965-01-02,Hold What You've Got,Joe Tex,59.0,40.0,3.0,Joe Tex
41,1965-01-02,I'll Be There,Gerry And The Pacemakers,51.0,41.0,4.0,Gerry And The Pacemakers
42,1965-01-02,Smile,Betty Everett & Jerry Butler,45.0,42.0,5.0,Betty Everett Featuring Jerry Butler
43,1965-01-02,Roses Are Red My Love,"The ""You Know Who"" Group!",46.0,43.0,6.0,"The ""You Know Who"" Group!"
44,1965-01-02,You Really Got Me,The Kinks,18.0,7.0,15.0,The Kinks
45,1965-01-02,Promised Land,Chuck Berry,55.0,45.0,4.0,Chuck Berry
46,1965-01-02,What Now,Gene Chandler,48.0,46.0,5.0,Gene Chandler
47,1965-01-02,You're Nobody Till Somebody Loves You,Dean Martin,57.0,47.0,4.0,Dean Martin
48,1965-01-02,Boom Boom,The Animals,49.0,48.0,5.0,The Animals
49,1965-01-02,Hawaii Tattoo,The Waikikis,52.0,49.0,5.0,The Waikikis
50,1965-01-02,The Name Game,Shirley Ellis,60.0,50.0,4.0,Shirley Ellis
51,1965-01-02,The 81,Candy & The Kisses,53.0,51.0,7.0,Candy Featuring The Kisses
52,1965-01-02,(There's) Always Something There To Remind Me,Sandie Shaw,54.0,52.0,6.0,Sandie Shaw
53,1965-01-02,Since I Don't Have You,Chuck Jackson,47.0,47.0,8.0,Chuck Jackson
54,1965-01-02,All Day And All Of The Night,The Kinks,69.0,54.0,2.0,The Kinks
55,1965-01-02,Seven Letters,Ben E. King,63.0,55.0,3.0,Ben E. King
56,1965-01-02,I'm Gonna Love You Too,The Hullaballoos,58.0,56.0,6.0,The Hullaballoos
57,1965-01-02,Give Him A Great Big Kiss,The Shangri-Las,83.0,57.0,2.0,The Shangri-Las
58,1965-01-02,Makin' Whoopee,Ray Charles,62.0,58.0,4.0,Ray Charles
59,1965-01-02,Lovin' Place,Gale Garnett,61.0,59.0,5.0,Gale Garnett
60,1965-01-02,"Run, Run, Run",The Gestures,44.0,44.0,8.0,The Gestures
61,1965-01-02,I Can't Stop,The Honeycombs,68.0,61.0,3.0,The Honeycombs
62,1965-01-02,Let's Lock The Door (And Throw Away The Key),Jay & The Americans,81.0,62.0,2.0,Jay Featuring The Americans
63,1965-01-02,Come On Do The Jerk,The Miracles,65.0,63.0,4.0,The Miracles
64,1965-01-02,Sometimes I Wonder,Major Lance,64.0,64.0,5.0,Major Lance
65,1965-01-02,Getting Mighty Crowded,Betty Everett,66.0,65.0,6.0,Betty Everett
66,1965-01-02,Have You Looked Into Your Heart,Jerry Vale,75.0,66.0,3.0,Jerry Vale
67,1965-01-02,Do It Right,Brook Benton,70.0,67.0,3.0,Brook Benton
68,1965-01-02,Somewhere In Your Heart,Frank Sinatra,76.0,68.0,3.0,Frank Sinatra
69,1965-01-02,He's My Guy,Irma Thomas,71.0,69.0,3.0,Irma Thomas
70,1965-01-02,I Found A Love Oh What A Love,Jo Ann & Troy,73.0,70.0,4.0,Jo Ann Featuring Troy
71,1965-01-02,Look Of Love,Lesley Gore,90.0,71.0,2.0,Lesley Gore
72,1965-01-02,You'll Always Be The One I Love,Dean Martin,79.0,72.0,2.0,Dean Martin
73,1965-01-02,Little Bell,The Dixie Cups,88.0,73.0,3.0,The Dixie Cups
74,1965-01-02,Can You Jerk Like Me,The Contours,77.0,74.0,3.0,The Contours
75,1965-01-02,"Bucket ""T""",Ronny And The Daytonas,85.0,75.0,3.0,Ronny And The Daytonas
76,1965-01-02,Danny Boy,Patti LaBelle And The Blue Belles,82.0,76.0,3.0,Patti LaBelle And The Blue Belles
77,1965-01-02,Dear Heart,Henry Mancini And His Orchestra,78.0,77.0,4.0,Henry Mancini And His Orchestra
78,1965-01-02,Paper Tiger,Sue Thompson,,,,Sue Thompson
79,1965-01-02,Do Anything You Wanna (Part I),Harold Betters,74.0,74.0,8.0,Harold Betters
80,1965-01-02,No Arms Can Ever Hold You,The Bachelors,98.0,80.0,2.0,The Bachelors
81,1965-01-02,"The Sidewinder, Part 1",Lee Morgan,86.0,81.0,3.0,Lee Morgan
82,1965-01-02,"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,,,,Chubby Checker
83,1965-01-02,Do What You Do Do Well,Ned Miller,100.0,83.0,2.0,Ned Miller
84,1965-01-02,Hey-Da-Da-Dow,The Dolphins,84.0,84.0,3.0,The Dolphins
85,1965-01-02,Percolatin',Willie Mitchell,87.0,85.0,3.0,Willie Mitchell
86,1965-01-02,(There'll Come A Day When) Ev'ry Little Bit Hurts,Bobby Vee,89.0,86.0,4.0,Bobby Vee
87,1965-01-02,My Buddy Seat,The Hondells,92.0,87.0,4.0,The Hondells
88,1965-01-02,Blind Man,Little Milton,,,,Little Milton
89,1965-01-02,So What,Bill Black's Combo,,78.0,8.0,Bill Black's Combo
90,1965-01-02,Use Your Head,Mary Wells,,,,Mary Wells
91,1965-01-02,Maybe,The Shangri-Las,93.0,91.0,2.0,The Shangri-Las
92,1965-01-02,Have Mercy Baby,James Brown And The Famous Flames,95.0,92.0,2.0,James Brown And The Famous Flames
93,1965-01-02,Are You Still My Baby,The Shirelles,99.0,93.0,2.0,The Shirelles
94,1965-01-02,Voice Your Choice,The Radiants,96.0,94.0,2.0,The Radiants
95,1965-01-02,A Little Bit Of Soap,Garnet Mimms,,,,Garnet Mimms
96,1965-01-02,"Laugh, Laugh",The Beau Brummels,,,,The Beau Brummels
97,1965-01-02,Take This Hurt Off Me,Don Covay,97.0,97.0,2.0,Don Covay
98,1965-01-02,Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,,,,Billy Edd Wheeler
99,1965-01-02,Black Night,Bobby Bland,,,,Bobby Bland
100,1965-01-02,Twine Time,Alvin Cash & The Crawlers,,,,Alvin Cash Featuring The Crawlers
1,1965-01-09,I Feel Fine,The Beatles,1.0,1.0,6.0,The Beatles
2,1965-01-09,Come See About Me,The Supremes,2.0,1.0,9.0,The Supremes
3,1965-01-09,Mr. Lonely,Bobby Vinton,3.0,1.0,11.0,Bobby Vinton
4,1965-01-09,Love Potion Number Nine,The Searchers,5.0,4.0,7.0,The Searchers
5,1965-01-09,Downtown,Petula Clark,12.0,5.0,4.0,Petula Clark
6,1965-01-09,Goin' Out Of My Head,Little Anthony And The Imperials,6.0,6.0,10.0,Little Anthony And The Imperials
7,1965-01-09,Amen,The Impressions,8.0,7.0,8.0,The Impressions
8,1965-01-09,The Jerk,The Larks,9.0,8.0,9.0,The Larks
9,1965-01-09,You've Lost That Lovin' Feelin',The Righteous Brothers,14.0,9.0,5.0,The Righteous Brothers
10,1965-01-09,The Wedding,Julie Rogers,10.0,10.0,8.0,Julie Rogers
11,1965-01-09,She's A Woman,The Beatles,4.0,4.0,6.0,The Beatles
12,1965-01-09,Sha La La,Manfred Mann,13.0,12.0,9.0,Manfred Mann
13,1965-01-09,Keep Searchin' (We'll Follow The Sun),Del Shannon,15.0,13.0,8.0,Del Shannon
14,1965-01-09,Any Way You Want It,The Dave Clark Five,17.0,14.0,9.0,The Dave Clark Five
15,1965-01-09,How Sweet It Is To Be Loved By You,Marvin Gaye,19.0,15.0,8.0,Marvin Gaye
16,1965-01-09,She's Not There,The Zombies,7.0,2.0,13.0,The Zombies
17,1965-01-09,Willow Weep For Me,Chad & Jeremy,18.0,17.0,9.0,Chad & Jeremy
18,1965-01-09,"My Love, Forgive Me (Amore, Scusami)",Robert Goulet,16.0,16.0,12.0,Robert Goulet
19,1965-01-09,Leader Of The Laundromat,The Detergents,23.0,19.0,6.0,The Detergents
20,1965-01-09,Ringo,Lorne Greene,11.0,1.0,11.0,Lorne Greene
21,1965-01-09,Thou Shalt Not Steal,Dick and DeeDee,25.0,21.0,8.0,Dick and DeeDee
22,1965-01-09,As Tears Go By,Marianne Faithfull,26.0,22.0,7.0,Marianne Faithfull
23,1965-01-09,Walk Away,Matt Monro,37.0,23.0,7.0,Matt Monro
24,1965-01-09,Don't Forget I Still Love You,Bobbi Martin,31.0,24.0,7.0,Bobbi Martin
25,1965-01-09,Dear Heart,Andy Williams,27.0,25.0,7.0,Andy Williams
26,1965-01-09,Too Many Fish In The Sea,The Marvelettes,28.0,26.0,10.0,The Marvelettes
27,1965-01-09,I'm Into Something Good,Herman's Hermits,21.0,13.0,13.0,Herman's Hermits
28,1965-01-09,Hold What You've Got,Joe Tex,40.0,28.0,4.0,Joe Tex
29,1965-01-09,I'll Be There,Gerry And The Pacemakers,41.0,29.0,5.0,Gerry And The Pacemakers
30,1965-01-09,Dear Heart,Jack Jones,33.0,30.0,7.0,Jack Jones
31,1965-01-09,Do-Wacka-Do,Roger Miller,39.0,31.0,7.0,Roger Miller
32,1965-01-09,One More Time,The Ray Charles Singers,34.0,32.0,9.0,The Ray Charles Singers
33,1965-01-09,"Dance, Dance, Dance",The Beach Boys,22.0,8.0,10.0,The Beach Boys
34,1965-01-09,Wild One,Martha & The Vandellas,38.0,34.0,6.0,Martha Featuring The Vandellas
35,1965-01-09,Hawaii Tattoo,The Waikikis,49.0,35.0,6.0,The Waikikis
36,1965-01-09,You're Nobody Till Somebody Loves You,Dean Martin,47.0,36.0,5.0,Dean Martin
37,1965-01-09,Oh No Not My Baby,Maxine Brown,24.0,24.0,12.0,Maxine Brown
38,1965-01-09,The Name Game,Shirley Ellis,50.0,38.0,5.0,Shirley Ellis
39,1965-01-09,Saturday Night At The Movies,The Drifters,30.0,18.0,9.0,The Drifters
40,1965-01-09,Mountain Of Love,Johnny Rivers,29.0,9.0,11.0,Johnny Rivers
41,1965-01-09,Promised Land,Chuck Berry,45.0,41.0,5.0,Chuck Berry
42,1965-01-09,Give Him A Great Big Kiss,The Shangri-Las,57.0,42.0,3.0,The Shangri-Las
43,1965-01-09,Boom Boom,The Animals,48.0,43.0,6.0,The Animals
44,1965-01-09,All Day And All Of The Night,The Kinks,54.0,44.0,3.0,The Kinks
45,1965-01-09,What Now,Gene Chandler,46.0,45.0,6.0,Gene Chandler
46,1965-01-09,She Understands Me,Johnny Tillotson,35.0,31.0,11.0,Johnny Tillotson
47,1965-01-09,Roses Are Red My Love,"The ""You Know Who"" Group!",43.0,43.0,7.0,"The ""You Know Who"" Group!"
48,1965-01-09,I'm Gonna Be Strong,Gene Pitney,32.0,9.0,12.0,Gene Pitney
49,1965-01-09,Time Is On My Side,The Rolling Stones,20.0,6.0,13.0,The Rolling Stones
50,1965-01-09,Let's Lock The Door (And Throw Away The Key),Jay & The Americans,62.0,50.0,3.0,Jay Featuring The Americans
51,1965-01-09,I Can't Stop,The Honeycombs,61.0,51.0,4.0,The Honeycombs
52,1965-01-09,Seven Letters,Ben E. King,55.0,52.0,4.0,Ben E. King
53,1965-01-09,Smile,Betty Everett & Jerry Butler,42.0,42.0,6.0,Betty Everett Featuring Jerry Butler
54,1965-01-09,Somewhere In Your Heart,Frank Sinatra,68.0,54.0,4.0,Frank Sinatra
55,1965-01-09,Have You Looked Into Your Heart,Jerry Vale,66.0,55.0,4.0,Jerry Vale
56,1965-01-09,Lovin' Place,Gale Garnett,59.0,56.0,6.0,Gale Garnett
57,1965-01-09,Look Of Love,Lesley Gore,71.0,57.0,3.0,Lesley Gore
58,1965-01-09,Makin' Whoopee,Ray Charles,58.0,58.0,5.0,Ray Charles
59,1965-01-09,I'm Gonna Love You Too,The Hullaballoos,56.0,56.0,7.0,The Hullaballoos
60,1965-01-09,(There's) Always Something There To Remind Me,Sandie Shaw,52.0,52.0,7.0,Sandie Shaw
61,1965-01-09,Come On Do The Jerk,The Miracles,63.0,61.0,5.0,The Miracles
62,1965-01-09,"Bucket ""T""",Ronny And The Daytonas,75.0,62.0,4.0,Ronny And The Daytonas
63,1965-01-09,The 81,Candy & The Kisses,51.0,51.0,8.0,Candy Featuring The Kisses
64,1965-01-09,You'll Always Be The One I Love,Dean Martin,72.0,64.0,3.0,Dean Martin
65,1965-01-09,No Arms Can Ever Hold You,The Bachelors,80.0,65.0,3.0,The Bachelors
66,1965-01-09,He's My Guy,Irma Thomas,69.0,66.0,4.0,Irma Thomas
67,1965-01-09,I Found A Love Oh What A Love,Jo Ann & Troy,70.0,67.0,5.0,Jo Ann Featuring Troy
68,1965-01-09,Little Bell,The Dixie Cups,73.0,68.0,4.0,The Dixie Cups
69,1965-01-09,Paper Tiger,Sue Thompson,78.0,69.0,2.0,Sue Thompson
70,1965-01-09,Can You Jerk Like Me,The Contours,74.0,70.0,4.0,The Contours
71,1965-01-09,Use Your Head,Mary Wells,90.0,71.0,2.0,Mary Wells
72,1965-01-09,Do What You Do Do Well,Ned Miller,83.0,72.0,3.0,Ned Miller
73,1965-01-09,Shake,Sam Cooke,,,,Sam Cooke
74,1965-01-09,Sometimes I Wonder,Major Lance,64.0,64.0,6.0,Major Lance
75,1965-01-09,Do It Right,Brook Benton,67.0,67.0,4.0,Brook Benton
76,1965-01-09,Hey-Da-Da-Dow,The Dolphins,84.0,76.0,4.0,The Dolphins
77,1965-01-09,Heart Of Stone,The Rolling Stones,,,,The Rolling Stones
78,1965-01-09,"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,82.0,78.0,2.0,Chubby Checker
79,1965-01-09,"The ""In"" Crowd",Dobie Gray,,,,Dobie Gray
80,1965-01-09,Dear Heart,Henry Mancini And His Orchestra,77.0,77.0,5.0,Henry Mancini And His Orchestra
81,1965-01-09,Tell Her No,The Zombies,,,,The Zombies
82,1965-01-09,Danny Boy,Patti LaBelle And The Blue Belles,76.0,76.0,4.0,Patti LaBelle And The Blue Belles
83,1965-01-09,"Laugh, Laugh",The Beau Brummels,96.0,83.0,2.0,The Beau Brummels
84,1965-01-09,(There'll Come A Day When) Ev'ry Little Bit Hurts,Bobby Vee,86.0,84.0,5.0,Bobby Vee
85,1965-01-09,I Go To Pieces,Peter And Gordon,,,,Peter And Gordon
86,1965-01-09,Blind Man,Bobby Bland,,,,Bobby Bland
87,1965-01-09,"The Sidewinder, Part 1",Lee Morgan,81.0,81.0,4.0,Lee Morgan
88,1965-01-09,Blind Man,Little Milton,88.0,88.0,2.0,Little Milton
89,1965-01-09,The Jolly Green Giant,The Kingsmen,,,,The Kingsmen
90,1965-01-09,Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,98.0,90.0,2.0,Billy Edd Wheeler
91,1965-01-09,Are You Still My Baby,The Shirelles,93.0,91.0,3.0,The Shirelles
92,1965-01-09,The Crusher,The Novas,,,,The Novas
93,1965-01-09,Voice Your Choice,The Radiants,94.0,93.0,3.0,The Radiants
94,1965-01-09,The Crying Game,Brenda Lee,,,,Brenda Lee
95,1965-01-09,It's Better To Have It,Barbara Lynn,,,,Barbara Lynn
96,1965-01-09,Twine Time,Alvin Cash & The Crawlers,100.0,96.0,2.0,Alvin Cash Featuring The Crawlers
97,1965-01-09,Whenever A Teenager Cries,Reparata And The Delrons,,,,Reparata And The Delrons
98,1965-01-09,"Finders Keepers, Losers Weepers",Nella Dodds,,,,Nella Dodds
99,1965-01-09,"No Faith, No Love",Mitty Collier,,,,Mitty Collier
100,1965-01-09,Hello Pretty Girl,Ronnie Dove,,,,Ronnie Dove
1,1965-01-16,Come See About Me,The Supremes,2.0,1.0,10.0,The Supremes
2,1965-01-16,I Feel Fine,The Beatles,1.0,1.0,7.0,The Beatles
3,1965-01-16,Love Potion Number Nine,The Searchers,4.0,3.0,8.0,The Searchers
4,1965-01-16,Downtown,Petula Clark,5.0,4.0,5.0,Petula Clark
5,1965-01-16,You've Lost That Lovin' Feelin',The Righteous Brothers,9.0,5.0,6.0,The Righteous Brothers
6,1965-01-16,Mr. Lonely,Bobby Vinton,3.0,1.0,12.0,Bobby Vinton
7,1965-01-16,The Jerk,The Larks,8.0,7.0,10.0,The Larks
8,1965-01-16,Goin' Out Of My Head,Little Anthony And The Imperials,6.0,6.0,11.0,Little Anthony And The Imperials
9,1965-01-16,How Sweet It Is To Be Loved By You,Marvin Gaye,15.0,9.0,9.0,Marvin Gaye
10,1965-01-16,Keep Searchin' (We'll Follow The Sun),Del Shannon,13.0,10.0,9.0,Del Shannon
11,1965-01-16,Amen,The Impressions,7.0,7.0,9.0,The Impressions
12,1965-01-16,She's A Woman,The Beatles,11.0,4.0,7.0,The Beatles
13,1965-01-16,Thou Shalt Not Steal,Dick and DeeDee,21.0,13.0,9.0,Dick and DeeDee
14,1965-01-16,Sha La La,Manfred Mann,12.0,12.0,10.0,Manfred Mann
15,1965-01-16,Hold What You've Got,Joe Tex,28.0,15.0,5.0,Joe Tex
16,1965-01-16,The Wedding,Julie Rogers,10.0,10.0,9.0,Julie Rogers
17,1965-01-16,Willow Weep For Me,Chad & Jeremy,17.0,17.0,10.0,Chad & Jeremy
18,1965-01-16,Any Way You Want It,The Dave Clark Five,14.0,14.0,10.0,The Dave Clark Five
19,1965-01-16,Don't Forget I Still Love You,Bobbi Martin,24.0,19.0,8.0,Bobbi Martin
20,1965-01-16,The Name Game,Shirley Ellis,38.0,20.0,6.0,Shirley Ellis
21,1965-01-16,Leader Of The Laundromat,The Detergents,19.0,19.0,7.0,The Detergents
22,1965-01-16,"My Love, Forgive Me (Amore, Scusami)",Robert Goulet,18.0,16.0,13.0,Robert Goulet
23,1965-01-16,She's Not There,The Zombies,16.0,2.0,14.0,The Zombies
24,1965-01-16,As Tears Go By,Marianne Faithfull,22.0,22.0,8.0,Marianne Faithfull
25,1965-01-16,Too Many Fish In The Sea,The Marvelettes,26.0,25.0,11.0,The Marvelettes
26,1965-01-16,I'll Be There,Gerry And The Pacemakers,29.0,26.0,6.0,Gerry And The Pacemakers
27,1965-01-16,Dear Heart,Andy Williams,25.0,25.0,8.0,Andy Williams
28,1965-01-16,Walk Away,Matt Monro,23.0,23.0,8.0,Matt Monro
29,1965-01-16,All Day And All Of The Night,The Kinks,44.0,29.0,4.0,The Kinks
30,1965-01-16,Give Him A Great Big Kiss,The Shangri-Las,42.0,30.0,4.0,The Shangri-Las
31,1965-01-16,You're Nobody Till Somebody Loves You,Dean Martin,36.0,31.0,6.0,Dean Martin
32,1965-01-16,Dear Heart,Jack Jones,30.0,30.0,8.0,Jack Jones
33,1965-01-16,Hawaii Tattoo,The Waikikis,35.0,33.0,7.0,The Waikikis
34,1965-01-16,Let's Lock The Door (And Throw Away The Key),Jay & The Americans,50.0,34.0,4.0,Jay Featuring The Americans
35,1965-01-16,Do-Wacka-Do,Roger Miller,31.0,31.0,8.0,Roger Miller
36,1965-01-16,Shake,Sam Cooke,73.0,36.0,2.0,Sam Cooke
37,1965-01-16,Wild One,Martha & The Vandellas,34.0,34.0,7.0,Martha Featuring The Vandellas
38,1965-01-16,One More Time,The Ray Charles Singers,32.0,32.0,10.0,The Ray Charles Singers
39,1965-01-16,Oh No Not My Baby,Maxine Brown,37.0,24.0,13.0,Maxine Brown
40,1965-01-16,What Now,Gene Chandler,45.0,40.0,7.0,Gene Chandler
41,1965-01-16,"Dance, Dance, Dance",The Beach Boys,33.0,8.0,11.0,The Beach Boys
42,1965-01-16,Ringo,Lorne Greene,20.0,1.0,12.0,Lorne Greene
43,1965-01-16,Have You Looked Into Your Heart,Jerry Vale,55.0,43.0,5.0,Jerry Vale
44,1965-01-16,Promised Land,Chuck Berry,41.0,41.0,6.0,Chuck Berry
45,1965-01-16,Seven Letters,Ben E. King,52.0,45.0,5.0,Ben E. King
46,1965-01-16,Makin' Whoopee,Ray Charles,58.0,46.0,6.0,Ray Charles
47,1965-01-16,Look Of Love,Lesley Gore,57.0,47.0,4.0,Lesley Gore
48,1965-01-16,Use Your Head,Mary Wells,71.0,48.0,3.0,Mary Wells
49,1965-01-16,Roses Are Red My Love,"The ""You Know Who"" Group!",47.0,43.0,8.0,"The ""You Know Who"" Group!"
50,1965-01-16,"The ""In"" Crowd",Dobie Gray,79.0,50.0,2.0,Dobie Gray
51,1965-01-16,I Can't Stop,The Honeycombs,51.0,51.0,5.0,The Honeycombs
52,1965-01-16,Somewhere In Your Heart,Frank Sinatra,54.0,52.0,5.0,Frank Sinatra
53,1965-01-16,The 81,Candy & The Kisses,63.0,51.0,9.0,Candy Featuring The Kisses
54,1965-01-16,Lovin' Place,Gale Garnett,56.0,54.0,7.0,Gale Garnett
55,1965-01-16,No Arms Can Ever Hold You,The Bachelors,65.0,55.0,4.0,The Bachelors
56,1965-01-16,"Bucket ""T""",Ronny And The Daytonas,62.0,56.0,5.0,Ronny And The Daytonas
57,1965-01-16,Come On Do The Jerk,The Miracles,61.0,57.0,6.0,The Miracles
58,1965-01-16,Heart Of Stone,The Rolling Stones,77.0,58.0,2.0,The Rolling Stones
59,1965-01-16,Can You Jerk Like Me,The Contours,70.0,59.0,5.0,The Contours
60,1965-01-16,Little Bell,The Dixie Cups,68.0,60.0,5.0,The Dixie Cups
61,1965-01-16,Paper Tiger,Sue Thompson,69.0,61.0,3.0,Sue Thompson
62,1965-01-16,I Go To Pieces,Peter And Gordon,85.0,62.0,2.0,Peter And Gordon
63,1965-01-16,He's My Guy,Irma Thomas,66.0,63.0,5.0,Irma Thomas
64,1965-01-16,You'll Always Be The One I Love,Dean Martin,64.0,64.0,4.0,Dean Martin
65,1965-01-16,This Diamond Ring,Gary Lewis And The Playboys,,,,Gary Lewis And The Playboys
66,1965-01-16,Tell Her No,The Zombies,81.0,66.0,2.0,The Zombies
67,1965-01-16,I'm Gonna Love You Too,The Hullaballoos,59.0,56.0,8.0,The Hullaballoos
68,1965-01-16,"Laugh, Laugh",The Beau Brummels,83.0,68.0,3.0,The Beau Brummels
69,1965-01-16,Boom Boom,The Animals,43.0,43.0,7.0,The Animals
70,1965-01-16,"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,78.0,70.0,3.0,Chubby Checker
71,1965-01-16,Do What You Do Do Well,Ned Miller,72.0,71.0,4.0,Ned Miller
72,1965-01-16,Sometimes I Wonder,Major Lance,74.0,64.0,7.0,Major Lance
73,1965-01-16,Hey-Da-Da-Dow,The Dolphins,76.0,73.0,5.0,The Dolphins
74,1965-01-16,The Jolly Green Giant,The Kingsmen,89.0,74.0,2.0,The Kingsmen
75,1965-01-16,Smile,Betty Everett & Jerry Butler,53.0,42.0,7.0,Betty Everett Featuring Jerry Butler
76,1965-01-16,My Girl,The Temptations,,,,The Temptations
77,1965-01-16,Twine Time,Alvin Cash & The Crawlers,96.0,77.0,3.0,Alvin Cash Featuring The Crawlers
78,1965-01-16,Blind Man,Bobby Bland,86.0,78.0,2.0,Bobby Bland
79,1965-01-16,Dear Heart,Henry Mancini And His Orchestra,80.0,77.0,6.0,Henry Mancini And His Orchestra
80,1965-01-16,Voice Your Choice,The Radiants,93.0,80.0,4.0,The Radiants
81,1965-01-16,Cousin Of Mine,Sam Cooke,,31.0,9.0,Sam Cooke
82,1965-01-16,I Found A Love Oh What A Love,Jo Ann & Troy,67.0,67.0,6.0,Jo Ann Featuring Troy
83,1965-01-16,Thanks A Lot,Brenda Lee,,,,Brenda Lee
84,1965-01-16,Whenever A Teenager Cries,Reparata And The Delrons,97.0,84.0,2.0,Reparata And The Delrons
85,1965-01-16,Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,90.0,85.0,3.0,Billy Edd Wheeler
86,1965-01-16,Blind Man,Little Milton,88.0,86.0,3.0,Little Milton
87,1965-01-16,"Bye, Bye, Baby (Baby, Goodbye)","The 4 Seasons Featuring the ""Sound of Frankie Valli""",,,,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
88,1965-01-16,The Crusher,The Novas,92.0,88.0,2.0,The Novas
89,1965-01-16,Hello Pretty Girl,Ronnie Dove,100.0,89.0,2.0,Ronnie Dove
90,1965-01-16,The Boy From New York City,The Ad Libs,,,,The Ad Libs
91,1965-01-16,Are You Still My Baby,The Shirelles,91.0,91.0,4.0,The Shirelles
92,1965-01-16,"No Faith, No Love",Mitty Collier,99.0,92.0,2.0,Mitty Collier
93,1965-01-16,Fancy Pants,Al (He's the King) Hirt,,,,Al He's the King Hirt
94,1965-01-16,The Crying Game,Brenda Lee,94.0,94.0,2.0,Brenda Lee
