,Week,Song,Artist,Last week,Peak position,Weeks on chart
92,1960-01-04,Darling Lorraine,The Knockouts,100,92,2
93,1960-01-04,In The Still Of The Nite,The Five Satins,,,
94,1960-01-04,Do-Re-Mi,Mitch Miller,70,70,4
95,1960-01-04,Little Coco Palm,Jerry Wallace,,,
96,1960-01-04,Deck Of Cards,Wink Martindale,68,7,17
97,1960-01-04,One Mint Julep,Chet Atkins,,,
98,1960-01-04,Happy Anniversary,Jane Morgan,57,57,9
99,1960-01-04,Smokie-Part 2,Bill Doggett,,,
100,1960-01-04,One More Chance,Rod Bernard,75,74,9
1,1960-01-11,El Paso,Marty Robbins,1,1,10
2,1960-01-11,Why,Frankie Avalon,2,1,8
3,1960-01-11,Way Down Yonder In New Orleans,Freddie Cannon,5,3,8
4,1960-01-11,Running Bear,Johnny Preston,4,4,13
5,1960-01-11,The Big Hurt,Miss Toni Fisher,3,3,9
6,1960-01-11,It's Time To Cry,Paul Anka,7,4,8
7,1960-01-11,"Go, Jimmy, Go",Jimmy Clanton,10,7,6
8,1960-01-11,Among My Souvenirs,Connie Francis,8,7,8
9,1960-01-11,Pretty Blue Eyes,Steve Lawrence,9,9,8
10,1960-01-11,Heartaches By The Number,Guy Mitchell,6,1,15
11,1960-01-11,Hound Dog Man,Fabian,16,9,9
12,1960-01-11,The Village Of St. Bernadette,Andy Williams,13,12,5
13,1960-01-11,Mack The Knife,Bobby Darin,12,1,21
14,1960-01-11,Teen Angel,Mark Dinning,29,14,4
15,1960-01-11,You Got What It Takes,Marv Johnson,23,15,11
16,1960-01-11,Not One Minute More,Della Reese,19,16,5
17,1960-01-11,Smokie - Part 2,Bill Black's Combo,18,17,7
18,1960-01-11,We Got Love,Bobby Rydell,11,6,14
19,1960-01-11,Sandy,Larry Hall,15,15,8
20,1960-01-11,First Name Initial,Annette With The Afterbeats,24,20,12
21,1960-01-11,This Friendly World,Fabian,20,12,8
22,1960-01-11,The Little Drummer Boy,The Harry Simeone Chorale,22,13,14
23,1960-01-11,Scarlet Ribbons (For Her Hair),The Browns,17,13,11
24,1960-01-11,Uh! Oh! Part 2,The Nutty Squirrels,14,14,10
25,1960-01-11,In The Mood,Ernie Fields & Orch.,21,4,17
26,1960-01-11,I Wanna Be Loved,Ricky Nelson,32,20,7
27,1960-01-11,Oh! Carol,Neil Sedaka,26,9,14
28,1960-01-11,Where Or When,Dion & The Belmonts,51,28,3
29,1960-01-11,He'll Have To Go,Jim Reeves,41,29,3
30,1960-01-11,Tear Drop,Santo & Johnny,28,23,7
31,1960-01-11,Come Into My Heart,Lloyd Price and His Orchestra,30,20,12
32,1960-01-11,So Many Ways,Brook Benton,25,6,13
33,1960-01-11,Down By The Station,The Four Preps,62,33,3
34,1960-01-11,Talk That Talk,Jackie Wilson,35,34,8
35,1960-01-11,Just Come Home,Hugo & Luigi,37,35,5
36,1960-01-11,If I Had A Girl,Rod Lauren,48,36,4
37,1960-01-11,How About That,Dee Clark,38,37,6
38,1960-01-11,Be My Guest,Fats Domino,27,8,12
39,1960-01-11,Don't You Know,Della Reese,34,2,17
40,1960-01-11,Bonnie Came Back,Duane Eddy His Twangy Guitar And The Rebels,46,40,3
41,1960-01-11,Mary Don't You Weep,Stonewall Jackson,53,41,3
42,1960-01-11,Handy Man,Jimmy Jones,67,42,3
43,1960-01-11,Lucky Devil,"Carl Dobkins, Jr.",70,43,6
44,1960-01-11,"Shimmy, Shimmy, Ko-Ko-Bop",Little Anthony And The Imperials,60,44,6
45,1960-01-11,A Year Ago Tonight,The Crests,63,45,6
46,1960-01-11,Run Red Run,The Coasters,80,46,4
47,1960-01-11,What About Us,The Coasters,50,47,6
48,1960-01-11,Let's Try Again,Clyde McPhatter,71,48,4
49,1960-01-11,Mighty Good,Ricky Nelson,49,38,7
50,1960-01-11,The Clouds,The Spacemen,52,41,13
51,1960-01-11,(New In) The Ways Of Love,Tommy Edwards,47,47,9
52,1960-01-11,Danny Boy,Conway Twitty,33,10,16
53,1960-01-11,Dance With Me,The Drifters,43,15,14
54,1960-01-11,Marina,Rocco Granata and the International Quintet,36,31,10
55,1960-01-11,Baciare Baciare (Kissing Kissing),Dorothy Collins,72,55,4
56,1960-01-11,No Love Have I,Webb Pierce,56,56,3
57,1960-01-11,Believe Me,Royal Teens,42,26,12
58,1960-01-11,Misty,Johnny Mathis,40,12,15
59,1960-01-11,Little Things Mean A Lot,Joni James,86,59,3
60,1960-01-11,Tracy's Theme,Spencer Ross,84,60,2
61,1960-01-11,Lonely Blue Boy,Conway Twitty,65,61,3
62,1960-01-11,The Chipmunk Song (Christmas Don't Be Late),David Seville And The Chipmunks,61,41,5
63,1960-01-11,Honey Hush,Joe Turner,64,63,3
64,1960-01-11,Crazy Arms,Bob Beckham,68,64,2
65,1960-01-11,Marina,Willy Alberti,54,42,7
66,1960-01-11,Sweet Nothin's,Brenda Lee,79,66,4
67,1960-01-11,Always,Sammy Turner,59,19,11
68,1960-01-11,"(If You Cry) True Love, True Love",The Drifters,55,33,11
69,1960-01-11,Swingin' On A Rainbow,Frankie Avalon,39,39,4
70,1960-01-11,This Time Of The Year,Brook Benton,75,70,4
71,1960-01-11,Skokiaan (South African Song),Bill Haley And His Comets,78,71,2
72,1960-01-11,Wont'cha Come Home,Lloyd Price and His Orchestra,66,43,10
73,1960-01-11,Mr. Blue,The Fleetwoods,31,1,19
74,1960-01-11,Climb Ev'ry Mountain,Tony Bennett,77,74,4
75,1960-01-11,What In The World's Come Over You,Jack Scott,,,
76,1960-01-11,Let It Be Me,The Everly Brothers,,,
77,1960-01-11,Harlem Nocturne,The Viscounts,88,77,3
78,1960-01-11,Promise Me A Rose (A Slight Detail),Anita Bryant,81,78,3
79,1960-01-11,Reveille Rock,Johnny And The Hurricanes,57,25,11
80,1960-01-11,Rockin' Little Angel,Ray Smith,82,80,2
81,1960-01-11,I Don't Know What It Is,The Bluenotes,91,80,5
82,1960-01-11,(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,73,9,18
83,1960-01-11,T.L.C. Tender Love And Care,Jimmie Rodgers,,,
84,1960-01-11,Uh! Oh! Part 1,The Nutty Squirrels,58,45,6
85,1960-01-11,Riverboat,Faron Young,87,85,2
86,1960-01-11,Darling Lorraine,The Knockouts,92,86,3
87,1960-01-11,I'm Movin' On,Ray Charles and his Orchestra,83,40,10
88,1960-01-11,God Bless America,Connie Francis,89,36,9
89,1960-01-11,Little Coco Palm,Jerry Wallace,95,89,2
90,1960-01-11,The Sound Of Music,Patti Page,90,90,3
91,1960-01-11,High School U.S.A.,Tommy Facenda,69,28,13
92,1960-01-11,In The Still Of The Nite,The Five Satins,93,92,2
93,1960-01-11,The Happy Reindeer,"Dancer, Prancer And Nervous",45,34,6
94,1960-01-11,One Mint Julep,Chet Atkins,97,94,2
95,1960-01-11,Smokie-Part 2,Bill Doggett,99,95,2
96,1960-01-11,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,,,
97,1960-01-11,Let The Good Times Roll,Ray Charles,,,
98,1960-01-11,Tell Her For Me,Adam Wade,,,
99,1960-01-11,Bulldog,The Fireballs,,,
100,1960-01-11,Teenage Hayride,Tender Slim,,,
1,1960-01-18,Running Bear,Johnny Preston,4,1,14
2,1960-01-18,Why,Frankie Avalon,2,1,9
3,1960-01-18,El Paso,Marty Robbins,1,1,11
4,1960-01-18,The Big Hurt,Miss Toni Fisher,5,3,10
5,1960-01-18,Way Down Yonder In New Orleans,Freddie Cannon,3,3,9
6,1960-01-18,"Go, Jimmy, Go",Jimmy Clanton,7,6,7
7,1960-01-18,Teen Angel,Mark Dinning,14,7,5
8,1960-01-18,The Village Of St. Bernadette,Andy Williams,12,8,6
9,1960-01-18,Pretty Blue Eyes,Steve Lawrence,9,9,9
10,1960-01-18,Among My Souvenirs,Connie Francis,8,7,9
11,1960-01-18,It's Time To Cry,Paul Anka,6,4,9
12,1960-01-18,Heartaches By The Number,Guy Mitchell,10,1,16
13,1960-01-18,Where Or When,Dion & The Belmonts,28,13,4
14,1960-01-18,You Got What It Takes,Marv Johnson,15,14,12
15,1960-01-18,Hound Dog Man,Fabian,11,9,10
16,1960-01-18,Sandy,Larry Hall,19,15,9
17,1960-01-18,Smokie - Part 2,Bill Black's Combo,17,17,8
18,1960-01-18,Not One Minute More,Della Reese,16,16,6
19,1960-01-18,Mack The Knife,Bobby Darin,13,1,22
20,1960-01-18,Down By The Station,The Four Preps,33,20,4
21,1960-01-18,This Friendly World,Fabian,21,12,9
22,1960-01-18,First Name Initial,Annette With The Afterbeats,20,20,13
23,1960-01-18,We Got Love,Bobby Rydell,18,6,15
24,1960-01-18,He'll Have To Go,Jim Reeves,29,24,4
25,1960-01-18,Handy Man,Jimmy Jones,42,25,4
26,1960-01-18,Bonnie Came Back,Duane Eddy His Twangy Guitar And The Rebels,40,26,4
27,1960-01-18,Lucky Devil,"Carl Dobkins, Jr.",43,27,7
28,1960-01-18,Scarlet Ribbons (For Her Hair),The Browns,23,13,12
29,1960-01-18,Tracy's Theme,Spencer Ross,60,29,3
30,1960-01-18,What In The World's Come Over You,Jack Scott,75,30,2
31,1960-01-18,Lonely Blue Boy,Conway Twitty,61,31,4
32,1960-01-18,Tear Drop,Santo & Johnny,30,23,8
33,1960-01-18,If I Had A Girl,Rod Lauren,36,33,5
34,1960-01-18,"Shimmy, Shimmy, Ko-Ko-Bop",Little Anthony And The Imperials,44,34,7
35,1960-01-18,Just Come Home,Hugo & Luigi,35,35,6
36,1960-01-18,I Wanna Be Loved,Ricky Nelson,26,20,8
37,1960-01-18,So Many Ways,Brook Benton,32,6,14
38,1960-01-18,How About That,Dee Clark,37,37,7
39,1960-01-18,Come Into My Heart,Lloyd Price and His Orchestra,31,20,13
40,1960-01-18,Oh! Carol,Neil Sedaka,27,9,15
41,1960-01-18,Talk That Talk,Jackie Wilson,34,34,9
42,1960-01-18,A Year Ago Tonight,The Crests,45,42,7
43,1960-01-18,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,96,43,2
44,1960-01-18,In The Mood,Ernie Fields & Orch.,25,4,18
45,1960-01-18,Run Red Run,The Coasters,46,45,5
46,1960-01-18,Uh! Oh! Part 2,The Nutty Squirrels,24,14,11
47,1960-01-18,Little Things Mean A Lot,Joni James,59,47,4
48,1960-01-18,Let's Try Again,Clyde McPhatter,48,48,5
49,1960-01-18,Baciare Baciare (Kissing Kissing),Dorothy Collins,55,49,5
50,1960-01-18,Sweet Nothin's,Brenda Lee,66,50,5
51,1960-01-18,Mighty Good,Ricky Nelson,49,38,8
52,1960-01-18,Little Coco Palm,Jerry Wallace,89,52,3
53,1960-01-18,Mary Don't You Weep,Stonewall Jackson,41,41,4
54,1960-01-18,The Little Drummer Boy,The Harry Simeone Chorale,22,13,15
55,1960-01-18,No Love Have I,Webb Pierce,56,55,4
56,1960-01-18,What About Us,The Coasters,47,47,7
57,1960-01-18,Honey Hush,Joe Turner,63,57,4
58,1960-01-18,Believe Me,Royal Teens,57,26,13
59,1960-01-18,Crazy Arms,Bob Beckham,64,59,3
60,1960-01-18,T.L.C. Tender Love And Care,Jimmie Rodgers,83,60,2
61,1960-01-18,Let It Be Me,The Everly Brothers,76,61,2
62,1960-01-18,Danny Boy,Conway Twitty,52,10,17
63,1960-01-18,Be My Guest,Fats Domino,38,8,13
64,1960-01-18,Harlem Nocturne,The Viscounts,77,64,4
65,1960-01-18,Swingin' On A Rainbow,Frankie Avalon,69,39,5
66,1960-01-18,This Time Of The Year,Brook Benton,70,66,5
67,1960-01-18,Marina,Rocco Granata and the International Quintet,54,31,11
68,1960-01-18,I Don't Know What It Is,The Bluenotes,81,68,6
69,1960-01-18,Bulldog,The Fireballs,99,69,2
70,1960-01-18,Skokiaan (South African Song),Bill Haley And His Comets,71,70,3
71,1960-01-18,Dance With Me,The Drifters,53,15,15
72,1960-01-18,God Bless America,Connie Francis,88,36,10
73,1960-01-18,Rockin' Little Angel,Ray Smith,80,73,3
74,1960-01-18,Beyond The Sea,Bobby Darin,,,
75,1960-01-18,Waltzing Matilda,Jimmie Rodgers,,,
76,1960-01-18,Climb Ev'ry Mountain,Tony Bennett,74,74,5
77,1960-01-18,Darling Lorraine,The Knockouts,86,77,4
78,1960-01-18,Always,Sammy Turner,67,19,12
79,1960-01-18,Reveille Rock,Johnny And The Hurricanes,79,25,12
80,1960-01-18,Misty,Johnny Mathis,58,12,16
81,1960-01-18,Marina,Willy Alberti,65,42,8
82,1960-01-18,Let The Good Times Roll,Ray Charles,97,82,2
83,1960-01-18,Riverboat,Faron Young,85,83,3
84,1960-01-18,Why Do I Love You So,Johnny Tillotson,,,
85,1960-01-18,In The Still Of The Nite,The Five Satins,92,85,3
86,1960-01-18,Am I That Easy To Forget,Debbie Reynolds,,,
87,1960-01-18,Tell Her For Me,Adam Wade,98,87,2
88,1960-01-18,Amapola,Jacky Noguez And His Orchestra,,,
89,1960-01-18,Too Much Tequila,The Champs,,,
90,1960-01-18,One Mint Julep,Chet Atkins,94,90,3
91,1960-01-18,Cry Me A River,Janice Harper,,,
92,1960-01-18,Don't You Know,Della Reese,39,2,18
93,1960-01-18,Teenage Hayride,Tender Slim,100,93,2
94,1960-01-18,Mr. Blue,The Fleetwoods,73,1,20
95,1960-01-18,I Forgot More Than You'll Ever Know,Sonny James,,,
96,1960-01-18,Up Town,Roy Orbison,,,
97,1960-01-18,Time After Time,Frankie Ford,,,
98,1960-01-18,The Clouds,The Spacemen,50,41,14
99,1960-01-18,The Happy Muleteer,Ivo Robic,,,
100,1960-01-18,Since I Made You Cry,The Rivieras,,,
1,1960-01-25,Running Bear,Johnny Preston,1,1,15
2,1960-01-25,El Paso,Marty Robbins,3,1,12
3,1960-01-25,Why,Frankie Avalon,2,1,10
4,1960-01-25,Teen Angel,Mark Dinning,7,4,6
5,1960-01-25,Way Down Yonder In New Orleans,Freddie Cannon,5,3,10
6,1960-01-25,The Big Hurt,Miss Toni Fisher,4,3,11
7,1960-01-25,The Village Of St. Bernadette,Andy Williams,8,7,7
8,1960-01-25,"Go, Jimmy, Go",Jimmy Clanton,6,6,8
9,1960-01-25,Pretty Blue Eyes,Steve Lawrence,9,9,10
10,1960-01-25,Where Or When,Dion & The Belmonts,13,10,5
11,1960-01-25,You Got What It Takes,Marv Johnson,14,11,13
12,1960-01-25,It's Time To Cry,Paul Anka,11,4,10
13,1960-01-25,Among My Souvenirs,Connie Francis,10,7,10
14,1960-01-25,Handy Man,Jimmy Jones,25,14,5
15,1960-01-25,Sandy,Larry Hall,16,15,10
16,1960-01-25,What In The World's Come Over You,Jack Scott,30,16,3
17,1960-01-25,Down By The Station,The Four Preps,20,17,5
18,1960-01-25,Hound Dog Man,Fabian,15,9,11
19,1960-01-25,Not One Minute More,Della Reese,18,16,7
20,1960-01-25,He'll Have To Go,Jim Reeves,24,20,5
21,1960-01-25,Lonely Blue Boy,Conway Twitty,31,21,5
22,1960-01-25,Heartaches By The Number,Guy Mitchell,12,1,17
23,1960-01-25,Let It Be Me,The Everly Brothers,61,23,3
24,1960-01-25,Tracy's Theme,Spencer Ross,29,24,4
25,1960-01-25,Lucky Devil,"Carl Dobkins, Jr.",27,25,8
26,1960-01-25,This Friendly World,Fabian,21,12,10
27,1960-01-25,Smokie - Part 2,Bill Black's Combo,17,17,9
28,1960-01-25,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,43,28,3
29,1960-01-25,Bonnie Came Back,Duane Eddy His Twangy Guitar And The Rebels,26,26,5
30,1960-01-25,First Name Initial,Annette With The Afterbeats,22,20,14
31,1960-01-25,If I Had A Girl,Rod Lauren,33,31,6
32,1960-01-25,Mack The Knife,Bobby Darin,19,1,23
33,1960-01-25,How About That,Dee Clark,38,33,8
34,1960-01-25,Beyond The Sea,Bobby Darin,74,34,2
35,1960-01-25,We Got Love,Bobby Rydell,23,6,16
36,1960-01-25,Run Red Run,The Coasters,45,36,6
37,1960-01-25,Tear Drop,Santo & Johnny,32,23,9
38,1960-01-25,Little Things Mean A Lot,Joni James,47,38,5
39,1960-01-25,Talk That Talk,Jackie Wilson,41,34,10
40,1960-01-25,I Wanna Be Loved,Ricky Nelson,36,20,9
41,1960-01-25,"Shimmy, Shimmy, Ko-Ko-Bop",Little Anthony And The Imperials,34,34,8
42,1960-01-25,T.L.C. Tender Love And Care,Jimmie Rodgers,60,42,3
43,1960-01-25,Scarlet Ribbons (For Her Hair),The Browns,28,13,13
44,1960-01-25,Sweet Nothin's,Brenda Lee,50,44,6
45,1960-01-25,Baciare Baciare (Kissing Kissing),Dorothy Collins,49,45,6
46,1960-01-25,Little Coco Palm,Jerry Wallace,52,46,4
47,1960-01-25,A Year Ago Tonight,The Crests,42,42,8
48,1960-01-25,Bulldog,The Fireballs,69,48,3
49,1960-01-25,Oh! Carol,Neil Sedaka,40,9,16
50,1960-01-25,Waltzing Matilda,Jimmie Rodgers,75,50,2
51,1960-01-25,Just Come Home,Hugo & Luigi,35,35,7
52,1960-01-25,What About Us,The Coasters,56,47,8
53,1960-01-25,Honey Hush,Joe Turner,57,53,5
54,1960-01-25,So Many Ways,Brook Benton,37,6,15
55,1960-01-25,Mighty Good,Ricky Nelson,51,38,9
56,1960-01-25,In The Mood,Ernie Fields & Orch.,44,4,19
57,1960-01-25,Rockin' Little Angel,Ray Smith,73,57,4
58,1960-01-25,Harlem Nocturne,The Viscounts,64,58,5
59,1960-01-25,Crazy Arms,Bob Beckham,59,59,4
60,1960-01-25,Let's Try Again,Clyde McPhatter,48,48,6
61,1960-01-25,I Don't Know What It Is,The Bluenotes,68,61,7
62,1960-01-25,Believe Me,Royal Teens,58,26,14
63,1960-01-25,Come Into My Heart,Lloyd Price and His Orchestra,39,20,14
64,1960-01-25,The Little Drummer Boy,The Harry Simeone Chorale,54,13,16
65,1960-01-25,Why Do I Love You So,Johnny Tillotson,84,65,2
66,1960-01-25,God Bless America,Connie Francis,72,36,11
67,1960-01-25,Uh! Oh! Part 2,The Nutty Squirrels,46,14,12
68,1960-01-25,Amapola,Jacky Noguez And His Orchestra,88,68,2
69,1960-01-25,Darling Lorraine,The Knockouts,77,69,5
70,1960-01-25,Midnite Special,Paul Evans,,,
71,1960-01-25,Danny Boy,Conway Twitty,62,10,18
72,1960-01-25,Be My Guest,Fats Domino,63,8,14
73,1960-01-25,Mary Don't You Weep,Stonewall Jackson,53,41,5
74,1960-01-25,No Love Have I,Webb Pierce,55,55,5
75,1960-01-25,Too Much Tequila,The Champs,89,75,2
76,1960-01-25,Up Town,Roy Orbison,96,76,2
77,1960-01-25,Forever,The Little Dippers,,,
78,1960-01-25,Let The Good Times Roll,Ray Charles,82,78,3
79,1960-01-25,Baby (You've Got What It Takes),Dinah Washington & Brook Benton,,,
80,1960-01-25,Am I That Easy To Forget,Debbie Reynolds,86,80,2
81,1960-01-25,In The Still Of The Nite,The Five Satins,85,81,4
82,1960-01-25,Tell Her For Me,Adam Wade,87,82,3
83,1960-01-25,I Forgot More Than You'll Ever Know,Sonny James,95,83,2
84,1960-01-25,On The Beach,Frank Chacksfield And His Orch.,,,
85,1960-01-25,One Mint Julep,Chet Atkins,90,85,4
86,1960-01-25,Harbor Lights,The Platters,,,
87,1960-01-25,The Happy Muleteer,Ivo Robic,99,87,2
88,1960-01-25,Time After Time,Frankie Ford,97,88,2
89,1960-01-25,My Little Marine,Jamie Horton,,,
90,1960-01-25,I Can't Say Goodbye,The Fireflies Featuring Ritchie Adams,,,
91,1960-01-25,Cry Me A River,Janice Harper,91,91,2
92,1960-01-25,Misty,Johnny Mathis,80,12,17
93,1960-01-25,Since I Made You Cry,The Rivieras,100,93,2
94,1960-01-25,I Was Such A Fool (To Fall In Love With You),The Flamingos,,,
95,1960-01-25,Mediterranean Moon,The Rays,,,
96,1960-01-25,I'll Take Care Of You,Bobby Bland,,,
97,1960-01-25,Livin' Dangerously,The McGuire Sisters,,,
98,1960-01-25,Reveille Rock,Johnny And The Hurricanes,79,25,13
99,1960-01-25,Swingin' On A Rainbow,Frankie Avalon,65,39,6
100,1960-01-25,Secret Of Love,Elton Anderson With Sid Lawrence Combo,,,
1,1960-02-01,Running Bear,Johnny Preston,1,1,16
2,1960-02-01,Teen Angel,Mark Dinning,4,2,7
3,1960-02-01,El Paso,Marty Robbins,2,1,13
4,1960-02-01,Where Or When,Dion & The Belmonts,10,4,6
5,1960-02-01,"Go, Jimmy, Go",Jimmy Clanton,8,5,9
6,1960-02-01,Why,Frankie Avalon,3,1,11
7,1960-02-01,Handy Man,Jimmy Jones,14,7,6
8,1960-02-01,The Big Hurt,Miss Toni Fisher,6,3,12
9,1960-02-01,Way Down Yonder In New Orleans,Freddie Cannon,5,3,11
10,1960-02-01,Pretty Blue Eyes,Steve Lawrence,9,9,11
11,1960-02-01,The Village Of St. Bernadette,Andy Williams,7,7,8
12,1960-02-01,What In The World's Come Over You,Jack Scott,16,12,4
13,1960-02-01,You Got What It Takes,Marv Johnson,11,11,14
14,1960-02-01,Lonely Blue Boy,Conway Twitty,21,14,6
15,1960-02-01,Down By The Station,The Four Preps,17,15,6
16,1960-02-01,Let It Be Me,The Everly Brothers,23,16,4
17,1960-02-01,He'll Have To Go,Jim Reeves,20,17,6
18,1960-02-01,It's Time To Cry,Paul Anka,12,4,11
19,1960-02-01,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra,28,19,4
20,1960-02-01,Tracy's Theme,Spencer Ross,24,20,5
21,1960-02-01,Sandy,Larry Hall,15,15,11
22,1960-02-01,Among My Souvenirs,Connie Francis,13,7,11
23,1960-02-01,Beyond The Sea,Bobby Darin,34,23,3
24,1960-02-01,Hound Dog Man,Fabian,18,9,12
25,1960-02-01,First Name Initial,Annette With The Afterbeats,30,20,15
