Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,2000-01-08,Smooth,Santana Featuring Rob Thomas,1.0,1.0,24.0,Santana Featuring Rob Thomas
2,2000-01-08,Back At One,Brian McKnight,2.0,2.0,20.0,Brian McKnight
3,2000-01-08,I Wanna Love You Forever,Jessica Simpson,3.0,3.0,13.0,Jessica Simpson
4,2000-01-08,My Love Is Your Love,Whitney Houston,4.0,4.0,19.0,Whitney Houston
5,2000-01-08,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",7.0,5.0,7.0,"Missy ""Misdemeanor"" Elliott Featuring NAS Featuring EVE Featuring Q-Tip"
6,2000-01-08,I Knew I Loved You,Savage Garden,5.0,4.0,12.0,Savage Garden
7,2000-01-08,Auld Lang Syne,Kenny G,54.0,7.0,3.0,Kenny G
8,2000-01-08,I Need To Know,Marc Anthony,6.0,3.0,18.0,Marc Anthony
9,2000-01-08,Bring It All To Me,Blaque,9.0,9.0,12.0,Blaque
10,2000-01-08,U Know What's Up,Donell Jones,8.0,7.0,16.0,Donell Jones
11,2000-01-08,What A Girl Wants,Christina Aguilera,11.0,11.0,7.0,Christina Aguilera
12,2000-01-08,Girl On TV,LFO,10.0,10.0,8.0,LFO
13,2000-01-08,Blue (Da Ba Dee),Eiffel 65,13.0,13.0,5.0,Eiffel 65
14,2000-01-08,24/7,Kevon Edmonds,12.0,10.0,10.0,Kevon Edmonds
15,2000-01-08,He Can't Love U,Jagged Edge,15.0,15.0,5.0,Jagged Edge
16,2000-01-08,Then The Morning Comes,Smash Mouth,14.0,14.0,11.0,Smash Mouth
17,2000-01-08,That's The Way It Is,Celine Dion,17.0,17.0,9.0,Celine Dion
18,2000-01-08,The Christmas Song (Chestnuts Roasting On An Open Fire),Christina Aguilera,18.0,18.0,4.0,Christina Aguilera
19,2000-01-08,Waiting For Tonight,Jennifer Lopez,16.0,8.0,13.0,Jennifer Lopez
20,2000-01-08,Get It On Tonite,Montell Jordan,21.0,20.0,12.0,Montell Jordan
21,2000-01-08,Don't Say You Love Me,M2M,30.0,21.0,8.0,M2M
22,2000-01-08,Dancin',Guy,19.0,19.0,4.0,Guy
23,2000-01-08,Stay The Night,IMx,29.0,23.0,14.0,IMx
24,2000-01-08,Meet Virginia,Train,24.0,21.0,14.0,Train
25,2000-01-08,Unpretty,TLC,25.0,1.0,29.0,TLC
26,2000-01-08,Learn To Fly,Foo Fighters,22.0,22.0,13.0,Foo Fighters
27,2000-01-08,Steal My Sunshine,Len,20.0,9.0,22.0,Len
28,2000-01-08,Where My Girls At?,702,31.0,4.0,37.0,702
29,2000-01-08,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,27.0,19.0,27.0,Juvenile Featuring Mannie Fresh Featuring Lil' Wayne
30,2000-01-08,Big Deal,LeAnn Rimes,23.0,23.0,13.0,LeAnn Rimes
31,2000-01-08,Someday,Sugar Ray,36.0,7.0,28.0,Sugar Ray
32,2000-01-08,Hanginaround,Counting Crows,33.0,32.0,10.0,Counting Crows
33,2000-01-08,"4, 5, 6",Sole Featuring JT Money & Kandi,28.0,21.0,11.0,Sole Featuring JT Money Featuring Kandi
34,2000-01-08,Take A Picture,Filter,34.0,34.0,7.0,Filter
35,2000-01-08,Mambo No. 5 (A Little Bit Of...),Lou Bega,32.0,3.0,20.0,Lou Bega
36,2000-01-08,Get Gone,Ideal,35.0,13.0,21.0,Ideal
37,2000-01-08,Black Balloon,Goo Goo Dolls,41.0,16.0,27.0,Goo Goo Dolls
38,2000-01-08,Got Your Money,Ol' Dirty Bastard Featuring Kelis,38.0,33.0,12.0,Ol' Dirty Bastard Featuring Kelis
39,2000-01-08,Rhythm Divine,Enrique Iglesias,42.0,39.0,6.0,Enrique Iglesias
40,2000-01-08,You Can Do It,Ice Cube Featuring Mack 10 & Ms. Toi,47.0,40.0,6.0,Ice Cube Featuring Mack 10 Featuring Ms. Toi
41,2000-01-08,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,43.0,41.0,5.0,Mariah Carey Featuring Joe Featuring 98 Degrees
42,2000-01-08,If You Love Me,Mint Condition,40.0,30.0,10.0,Mint Condition
43,2000-01-08,Breathe,Faith Hill,26.0,26.0,10.0,Faith Hill
44,2000-01-08,Say My Name,Destiny's Child,56.0,44.0,3.0,Destiny's Child
45,2000-01-08,Amazed,Lonestar,45.0,24.0,23.0,Lonestar
46,2000-01-08,Shake Your Bon-Bon,Ricky Martin,39.0,39.0,8.0,Ricky Martin
47,2000-01-08,Satisfy You,Puff Daddy Featuring R. Kelly,44.0,2.0,16.0,Puff Daddy Featuring R. Kelly
48,2000-01-08,Got To Get It,Sisqo Featuring Make It Hot,51.0,48.0,8.0,Sisqo Featuring Make It Hot
49,2000-01-08,This Gift,98 Degrees,53.0,49.0,2.0,98 Degrees
50,2000-01-08,He Didn't Have To Be,Brad Paisley,37.0,30.0,12.0,Brad Paisley
51,2000-01-08,All The Small Things,Blink-182,52.0,51.0,6.0,Blink-182
52,2000-01-08,Cowboy Take Me Away,Dixie Chicks,48.0,48.0,7.0,Dixie Chicks
53,2000-01-08,What Do You Say,Reba,46.0,46.0,11.0,Reba
54,2000-01-08,Caught Out There,Kelis,58.0,54.0,6.0,Kelis
55,2000-01-08,My Best Friend,Tim McGraw,50.0,50.0,7.0,Tim McGraw
56,2000-01-08,When I Said I Do,Clint Black,49.0,31.0,13.0,Clint Black
57,2000-01-08,Higher,Creed,61.0,52.0,18.0,Creed
58,2000-01-08,Will 2K,Will Smith Featuring K-Ci,63.0,25.0,11.0,Will Smith Featuring K-Ci
59,2000-01-08,Sexual (Li Da Di),Amber,67.0,59.0,22.0,Amber
60,2000-01-08,None Of Ur Friends Business,Ginuwine,68.0,60.0,5.0,Ginuwine
61,2000-01-08,Deck The Halls,SHeDAISY,69.0,61.0,3.0,SHeDAISY
62,2000-01-08,Show Me The Meaning Of Being Lonely,Backstreet Boys,74.0,62.0,2.0,Backstreet Boys
63,2000-01-08,Pop A Top,Alan Jackson,57.0,55.0,9.0,Alan Jackson
64,2000-01-08,Angels,Robbie Williams,55.0,55.0,8.0,Robbie Williams
65,2000-01-08,Deep Inside,Mary J. Blige,64.0,64.0,9.0,Mary J. Blige
66,2000-01-08,Heartbreaker,Mariah Carey Featuring Jay-Z,60.0,1.0,19.0,Mariah Carey Featuring Jay-Z
67,2000-01-08,15 Minutes,Marc Nelson,59.0,27.0,15.0,Marc Nelson
68,2000-01-08,Bling Bling,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",62.0,36.0,17.0,"B.G. Featuring Baby, Turk Featuring Mannie Fresh, Juvenile Featuring Lil' Wayne"
69,2000-01-08,One Night Stand,J-Shin Featuring LaTocha Scott,77.0,69.0,3.0,J-Shin Featuring LaTocha Scott
70,2000-01-08,The Great Beyond,R.E.M.,72.0,70.0,3.0,R.E.M.
71,2000-01-08,I Love You,Martina McBride,66.0,24.0,20.0,Martina McBride
72,2000-01-08,Tha Block Is Hot,Lil' Wayne Featuring Juvenile & B.G.,82.0,72.0,6.0,Lil' Wayne Featuring Juvenile Featuring B.G.
73,2000-01-08,N 2 Gether Now,Limp Bizkit Featuring Method Man,78.0,73.0,6.0,Limp Bizkit Featuring Method Man
74,2000-01-08,No More Rain (In This Cloud),Angie Stone,79.0,74.0,3.0,Angie Stone
75,2000-01-08,A Country Boy Can Survive (Y2K Version),Chad Brock With Hank Williams Jr. & George Jones,93.0,75.0,2.0,Chad Brock Featuring Hank Williams Jr. Featuring George Jones
76,2000-01-08,All Things Considered,Yankee Grey,65.0,55.0,17.0,Yankee Grey
77,2000-01-08,G'd Up,Snoop Dogg Presents Tha Eastsidaz,,,,Snoop Dogg Presents Tha Eastsidaz
78,2000-01-08,Guerrilla Radio,Rage Against The Machine,83.0,69.0,11.0,Rage Against The Machine
79,2000-01-08,The Chemicals Between Us,Bush,81.0,67.0,15.0,Bush
80,2000-01-08,Smile,Lonestar,71.0,71.0,4.0,Lonestar
81,2000-01-08,We Can't Be Friends,Deborah Cox With R.L.,75.0,8.0,18.0,Deborah Cox Featuring R.L.
82,2000-01-08,Notorious B.I.G.,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,85.0,82.0,5.0,The Notorious B.I.G. Featuring Puff Daddy Featuring Lil' Kim
83,2000-01-08,All I Want For Christmas Is You,Mariah Carey,,,,Mariah Carey
84,2000-01-08,There She Goes,Sixpence None The Richer,88.0,32.0,18.0,Sixpence None The Richer
85,2000-01-08,The Greatest Romance Ever Sold,Prince,89.0,63.0,12.0,Prince
86,2000-01-08,I Wanna Know,Joe,94.0,86.0,2.0,Joe
87,2000-01-08,Give You What You Want (Fa Sure),Chico DeBarge,91.0,71.0,12.0,Chico DeBarge
