Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
96,2010-01-02,Kings And Queens,Thirty Seconds To Mars,82.0,82.0,4.0,Thirty Seconds To Mars
97,2010-01-02,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,96.0,40.0,14.0,Drake Featuring Lil Wayne Featuring Young Jeezy
98,2010-01-02,I Get It In,Omarion Featuring Gucci Mane,92.0,83.0,7.0,Omarion Featuring Gucci Mane
99,2010-01-02,Drop It Low,Ester Dean Featuring Chris Brown,98.0,38.0,15.0,Ester Dean Featuring Chris Brown
100,2010-01-02,Video Phone,Beyonce Featuring Lady Gaga,97.0,65.0,4.0,Beyonce Featuring Lady Gaga
1,2010-01-09,TiK ToK,Kesha,1.0,1.0,12.0,Kesha
2,2010-01-09,Replay,Iyaz,4.0,2.0,19.0,Iyaz
3,2010-01-09,Bad Romance,Lady Gaga,3.0,2.0,9.0,Lady Gaga
4,2010-01-09,Fireflies,Owl City,5.0,1.0,19.0,Owl City
5,2010-01-09,Empire State Of Mind,Jay-Z + Alicia Keys,2.0,1.0,16.0,Jay-Z Featuring Alicia Keys
6,2010-01-09,Whatcha Say,Jason Derulo,7.0,1.0,20.0,Jason Derulo
7,2010-01-09,Down,Jay Sean Featuring Lil Wayne,8.0,1.0,26.0,Jay Sean Featuring Lil Wayne
8,2010-01-09,Party In The U.S.A.,Miley Cyrus,19.0,2.0,20.0,Miley Cyrus
9,2010-01-09,Sexy Chick,David Guetta Featuring Akon,6.0,6.0,21.0,David Guetta Featuring Akon
10,2010-01-09,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,14.0,10.0,8.0,Jay Sean Featuring Sean Paul Featuring Lil Jon
11,2010-01-09,Meet Me Halfway,The Black Eyed Peas,9.0,7.0,15.0,The Black Eyed Peas
12,2010-01-09,BedRock,Young Money Featuring Lloyd,12.0,12.0,5.0,Young Money Featuring Lloyd
13,2010-01-09,3,Britney Spears,10.0,1.0,12.0,Britney Spears
14,2010-01-09,I Gotta Feeling,The Black Eyed Peas,20.0,1.0,29.0,The Black Eyed Peas
15,2010-01-09,Paparazzi,Lady Gaga,15.0,6.0,18.0,Lady Gaga
16,2010-01-09,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",16.0,8.0,15.0,Drake Featuring Kanye West Featuring Lil Wayne Featuring Eminem
17,2010-01-09,One Time,Justin Bieber,47.0,17.0,23.0,Justin Bieber
18,2010-01-09,Hard,Rihanna Featuring Jeezy,11.0,11.0,6.0,Rihanna Featuring Jeezy
19,2010-01-09,You Belong With Me,Taylor Swift,22.0,2.0,36.0,Taylor Swift
20,2010-01-09,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,23.0,20.0,10.0,Boys Like Girls Featuring Taylor Swift
21,2010-01-09,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,24.0,20.0,12.0,Chris Brown Featuring Lil Wayne Featuring Swizz Beatz
22,2010-01-09,Need You Now,Lady Antebellum,21.0,5.0,20.0,Lady Antebellum
23,2010-01-09,How Low,Ludacris,13.0,13.0,3.0,Ludacris
24,2010-01-09,Sweet Dreams,Beyonce,17.0,10.0,23.0,Beyonce
25,2010-01-09,Fifteen,Taylor Swift,30.0,23.0,17.0,Taylor Swift
26,2010-01-09,Tie Me Down,New Boyz Featuring Ray J,31.0,26.0,11.0,New Boyz Featuring Ray J
27,2010-01-09,Evacuate The Dancefloor,Cascada,28.0,25.0,20.0,Cascada
28,2010-01-09,Already Gone,Kelly Clarkson,18.0,13.0,22.0,Kelly Clarkson
29,2010-01-09,Cowboy Casanova,Carrie Underwood,39.0,11.0,15.0,Carrie Underwood
30,2010-01-09,One Less Lonely Girl,Justin Bieber,60.0,16.0,11.0,Justin Bieber
31,2010-01-09,Run This Town,"Jay-Z, Rihanna & Kanye West",37.0,2.0,22.0,Jay-Z Featuring Rihanna Featuring Kanye West
32,2010-01-09,Live Like We're Dying,Kris Allen,33.0,32.0,9.0,Kris Allen
33,2010-01-09,Money To Blow,Birdman Featuring Lil Wayne & Drake,26.0,26.0,12.0,Birdman Featuring Lil Wayne Featuring Drake
34,2010-01-09,"Hey, Soul Sister",Train,32.0,32.0,13.0,Train
35,2010-01-09,Use Somebody,Kings Of Leon,25.0,4.0,48.0,Kings Of Leon
36,2010-01-09,According To You,Orianthi,41.0,36.0,4.0,Orianthi
37,2010-01-09,Telephone,Lady Gaga Featuring Beyonce,38.0,30.0,5.0,Lady Gaga Featuring Beyonce
38,2010-01-09,Fallin' For You,Colbie Caillat,44.0,12.0,26.0,Colbie Caillat
39,2010-01-09,Naturally,Selena Gomez & The Scene,,,,Selena Gomez Featuring The Scene
40,2010-01-09,Give It Up To Me,Shakira Featuring Lil Wayne,40.0,29.0,7.0,Shakira Featuring Lil Wayne
41,2010-01-09,Gangsta Luv,Snoop Dogg Featuring The-Dream,35.0,35.0,10.0,Snoop Dogg Featuring The-Dream
42,2010-01-09,Say Aah,Trey Songz Featuring Fabolous,34.0,34.0,7.0,Trey Songz Featuring Fabolous
43,2010-01-09,Russian Roulette,Rihanna,53.0,9.0,10.0,Rihanna
44,2010-01-09,Smile,Uncle Kracker,54.0,44.0,21.0,Uncle Kracker
45,2010-01-09,Body Language,Jesse McCartney Featuring T-Pain,80.0,35.0,13.0,Jesse McCartney Featuring T-Pain
46,2010-01-09,Baby By Me,50 Cent Featuring Ne-Yo,36.0,28.0,9.0,50 Cent Featuring Ne-Yo
47,2010-01-09,If You Only Knew,Shinedown,46.0,42.0,9.0,Shinedown
48,2010-01-09,Steady Mobbin',Young Money Featuring Gucci Mane,,,,Young Money Featuring Gucci Mane
49,2010-01-09,White Liar,Miranda Lambert,52.0,38.0,11.0,Miranda Lambert
50,2010-01-09,Do I,Luke Bryan,43.0,34.0,17.0,Luke Bryan
51,2010-01-09,Uprising,Muse,56.0,37.0,16.0,Muse
52,2010-01-09,Spotlight,Gucci Mane Featuring Usher,51.0,42.0,9.0,Gucci Mane Featuring Usher
53,2010-01-09,Crawl,Chris Brown,68.0,53.0,5.0,Chris Brown
54,2010-01-09,The Truth,Jason Aldean,48.0,47.0,8.0,Jason Aldean
55,2010-01-09,Try Sleeping With A Broken Heart,Alicia Keys,27.0,27.0,6.0,Alicia Keys
56,2010-01-09,All The Right Moves,OneRepublic,78.0,53.0,12.0,OneRepublic
57,2010-01-09,Life After You,Daughtry,58.0,57.0,4.0,Daughtry
58,2010-01-09,Never Gonna Be Alone,Nickelback,62.0,58.0,9.0,Nickelback
59,2010-01-09,In My Head,Jason Derulo,70.0,59.0,3.0,Jason Derulo
60,2010-01-09,Southern Voice,Tim McGraw,50.0,49.0,10.0,Tim McGraw
61,2010-01-09,Consider Me Gone,Reba,45.0,38.0,13.0,Reba
62,2010-01-09,I Invented Sex,Trey Songz Featuring Drake,42.0,42.0,10.0,Trey Songz Featuring Drake
63,2010-01-09,Haven't Met You Yet,Michael Buble,71.0,57.0,13.0,Michael Buble
64,2010-01-09,I Will Not Bow,Breaking Benjamin,81.0,40.0,17.0,Breaking Benjamin
65,2010-01-09,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,,,,Blake Shelton Featuring Trace Adkins
66,2010-01-09,Imma Be,The Black Eyed Peas,93.0,50.0,4.0,The Black Eyed Peas
67,2010-01-09,I Am,Mary J. Blige,65.0,65.0,3.0,Mary J. Blige
68,2010-01-09,Whataya Want From Me,Adam Lambert,72.0,68.0,2.0,Adam Lambert
69,2010-01-09,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,97.0,40.0,15.0,Drake Featuring Lil Wayne Featuring Young Jeezy
70,2010-01-09,It Kills Me,Melanie Fiona,49.0,49.0,6.0,Melanie Fiona
71,2010-01-09,Carry Out,Timbaland Featuring Justin Timberlake,59.0,31.0,4.0,Timbaland Featuring Justin Timberlake
72,2010-01-09,Vanilla Twilight,Owl City,,72.0,2.0,Owl City
73,2010-01-09,Break,Three Days Grace,82.0,73.0,16.0,Three Days Grace
74,2010-01-09,Why Don't We Just Dance,Josh Turner,64.0,64.0,7.0,Josh Turner
75,2010-01-09,I Wanna Make You Close Your Eyes,Dierks Bentley,57.0,52.0,13.0,Dierks Bentley
76,2010-01-09,Eight Second Ride,Jake Owen,73.0,70.0,8.0,Jake Owen
77,2010-01-09,Drop It Low,Ester Dean Featuring Chris Brown,99.0,38.0,16.0,Ester Dean Featuring Chris Brown
78,2010-01-09,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,77.0,36.0,17.0,Gucci Mane Featuring Plies Or OJ Da Juiceman
79,2010-01-09,Funhouse,P!nk,,44.0,12.0,P!nk
80,2010-01-09,Papers,Usher,61.0,31.0,11.0,Usher
81,2010-01-09,History In The Making,Darius Rucker,66.0,64.0,9.0,Darius Rucker
82,2010-01-09,Music Box,Eminem,,,,Eminem
83,2010-01-09,Red Light,David Nail,63.0,54.0,14.0,David Nail
84,2010-01-09,Someday,Rob Thomas,74.0,72.0,8.0,Rob Thomas
85,2010-01-09,Breakeven,The Script,89.0,85.0,4.0,The Script
86,2010-01-09,Love Me,Justin Bieber,,37.0,4.0,Justin Bieber
87,2010-01-09,Shut It Down,Pitbull Featuring Akon,69.0,69.0,4.0,Pitbull Featuring Akon
88,2010-01-09,Hot Mess,Cobra Starship,,64.0,2.0,Cobra Starship
89,2010-01-09,I Wanna Rock,Snoop Dogg,75.0,75.0,3.0,Snoop Dogg
90,2010-01-09,1901,Phoenix,90.0,87.0,4.0,Phoenix
91,2010-01-09,Rain,Creed,,91.0,2.0,Creed
92,2010-01-09,Falling Down,Selena Gomez & The Scene,,82.0,7.0,Selena Gomez Featuring The Scene
93,2010-01-09,Heartbreak Warfare,John Mayer,85.0,85.0,3.0,John Mayer
94,2010-01-09,Sex Therapy,Robin Thicke,79.0,79.0,2.0,Robin Thicke
95,2010-01-09,Bonfire,Craig Morgan,76.0,57.0,14.0,Craig Morgan
96,2010-01-09,Shots,LMFAO Featuring Lil Jon,,96.0,3.0,LMFAO Featuring Lil Jon
97,2010-01-09,American Honey,Lady Antebellum,,,,Lady Antebellum
98,2010-01-09,Video Phone,Beyonce Featuring Lady Gaga,100.0,65.0,5.0,Beyonce Featuring Lady Gaga
99,2010-01-09,Halfway Gone,Lifehouse,91.0,91.0,3.0,Lifehouse
100,2010-01-09,Kings And Queens,Thirty Seconds To Mars,96.0,82.0,5.0,Thirty Seconds To Mars
1,2010-01-16,TiK ToK,Kesha,1.0,1.0,13.0,Kesha
2,2010-01-16,Bad Romance,Lady Gaga,3.0,2.0,10.0,Lady Gaga
3,2010-01-16,Replay,Iyaz,2.0,2.0,20.0,Iyaz
4,2010-01-16,Empire State Of Mind,Jay-Z + Alicia Keys,5.0,1.0,17.0,Jay-Z Featuring Alicia Keys
5,2010-01-16,Fireflies,Owl City,4.0,1.0,20.0,Owl City
6,2010-01-16,Sexy Chick,David Guetta Featuring Akon,9.0,6.0,22.0,David Guetta Featuring Akon
7,2010-01-16,Down,Jay Sean Featuring Lil Wayne,7.0,1.0,27.0,Jay Sean Featuring Lil Wayne
8,2010-01-16,Whatcha Say,Jason Derulo,6.0,1.0,21.0,Jason Derulo
9,2010-01-16,I Gotta Feeling,The Black Eyed Peas,14.0,1.0,30.0,The Black Eyed Peas
10,2010-01-16,Party In The U.S.A.,Miley Cyrus,8.0,2.0,21.0,Miley Cyrus
11,2010-01-16,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,10.0,10.0,9.0,Jay Sean Featuring Sean Paul Featuring Lil Jon
12,2010-01-16,BedRock,Young Money Featuring Lloyd,12.0,12.0,6.0,Young Money Featuring Lloyd
13,2010-01-16,Meet Me Halfway,The Black Eyed Peas,11.0,7.0,16.0,The Black Eyed Peas
14,2010-01-16,Paparazzi,Lady Gaga,15.0,6.0,19.0,Lady Gaga
15,2010-01-16,Hard,Rihanna Featuring Jeezy,18.0,11.0,7.0,Rihanna Featuring Jeezy
16,2010-01-16,3,Britney Spears,13.0,1.0,13.0,Britney Spears
17,2010-01-16,You Belong With Me,Taylor Swift,19.0,2.0,37.0,Taylor Swift
18,2010-01-16,Drop The World,Lil Wayne Featuring Eminem,,,,Lil Wayne Featuring Eminem
19,2010-01-16,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",16.0,8.0,16.0,Drake Featuring Kanye West Featuring Lil Wayne Featuring Eminem
20,2010-01-16,Need You Now,Lady Antebellum,22.0,5.0,21.0,Lady Antebellum
21,2010-01-16,How Low,Ludacris,23.0,13.0,4.0,Ludacris
22,2010-01-16,Sweet Dreams,Beyonce,24.0,10.0,24.0,Beyonce
23,2010-01-16,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,20.0,20.0,11.0,Boys Like Girls Featuring Taylor Swift
24,2010-01-16,One Time,Justin Bieber,17.0,17.0,24.0,Justin Bieber
25,2010-01-16,Use Somebody,Kings Of Leon,35.0,4.0,49.0,Kings Of Leon
26,2010-01-16,Already Gone,Kelly Clarkson,28.0,13.0,23.0,Kelly Clarkson
27,2010-01-16,Evacuate The Dancefloor,Cascada,27.0,25.0,21.0,Cascada
28,2010-01-16,Fifteen,Taylor Swift,25.0,23.0,18.0,Taylor Swift
29,2010-01-16,"Hey, Soul Sister",Train,34.0,29.0,14.0,Train
30,2010-01-16,Live Like We're Dying,Kris Allen,32.0,30.0,10.0,Kris Allen
31,2010-01-16,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,21.0,20.0,13.0,Chris Brown Featuring Lil Wayne Featuring Swizz Beatz
32,2010-01-16,Tie Me Down,New Boyz Featuring Ray J,26.0,26.0,12.0,New Boyz Featuring Ray J
33,2010-01-16,According To You,Orianthi,36.0,33.0,5.0,Orianthi
34,2010-01-16,Run This Town,"Jay-Z, Rihanna & Kanye West",31.0,2.0,23.0,Jay-Z Featuring Rihanna Featuring Kanye West
35,2010-01-16,Cowboy Casanova,Carrie Underwood,29.0,11.0,16.0,Carrie Underwood
36,2010-01-16,Money To Blow,Birdman Featuring Lil Wayne & Drake,33.0,26.0,13.0,Birdman Featuring Lil Wayne Featuring Drake
37,2010-01-16,Telephone,Lady Gaga Featuring Beyonce,37.0,30.0,6.0,Lady Gaga Featuring Beyonce
38,2010-01-16,Fallin' For You,Colbie Caillat,38.0,12.0,27.0,Colbie Caillat
39,2010-01-16,One Less Lonely Girl,Justin Bieber,30.0,16.0,12.0,Justin Bieber
40,2010-01-16,Say Aah,Trey Songz Featuring Fabolous,42.0,34.0,8.0,Trey Songz Featuring Fabolous
41,2010-01-16,Gangsta Luv,Snoop Dogg Featuring The-Dream,41.0,35.0,11.0,Snoop Dogg Featuring The-Dream
42,2010-01-16,Naturally,Selena Gomez & The Scene,39.0,39.0,2.0,Selena Gomez Featuring The Scene
43,2010-01-16,Smile,Uncle Kracker,44.0,43.0,22.0,Uncle Kracker
44,2010-01-16,Give It Up To Me,Shakira Featuring Lil Wayne,40.0,29.0,8.0,Shakira Featuring Lil Wayne
45,2010-01-16,If You Only Knew,Shinedown,47.0,42.0,10.0,Shinedown
46,2010-01-16,Imma Be,The Black Eyed Peas,66.0,46.0,5.0,The Black Eyed Peas
47,2010-01-16,White Liar,Miranda Lambert,49.0,38.0,12.0,Miranda Lambert
48,2010-01-16,Baby By Me,50 Cent Featuring Ne-Yo,46.0,28.0,10.0,50 Cent Featuring Ne-Yo
49,2010-01-16,The Truth,Jason Aldean,54.0,47.0,9.0,Jason Aldean
50,2010-01-16,In My Head,Jason Derulo,59.0,50.0,4.0,Jason Derulo
51,2010-01-16,Southern Voice,Tim McGraw,60.0,49.0,11.0,Tim McGraw
52,2010-01-16,Haven't Met You Yet,Michael Buble,63.0,52.0,14.0,Michael Buble
53,2010-01-16,Do I,Luke Bryan,50.0,34.0,18.0,Luke Bryan
54,2010-01-16,Consider Me Gone,Reba,61.0,38.0,14.0,Reba
55,2010-01-16,Try Sleeping With A Broken Heart,Alicia Keys,55.0,27.0,7.0,Alicia Keys
56,2010-01-16,Life After You,Daughtry,57.0,56.0,5.0,Daughtry
57,2010-01-16,Spotlight,Gucci Mane Featuring Usher,52.0,42.0,10.0,Gucci Mane Featuring Usher
58,2010-01-16,Uprising,Muse,51.0,37.0,17.0,Muse
59,2010-01-16,Russian Roulette,Rihanna,43.0,9.0,11.0,Rihanna
60,2010-01-16,All The Right Moves,OneRepublic,56.0,53.0,13.0,OneRepublic
61,2010-01-16,Carry Out,Timbaland Featuring Justin Timberlake,71.0,31.0,5.0,Timbaland Featuring Justin Timberlake
62,2010-01-16,I Invented Sex,Trey Songz Featuring Drake,62.0,42.0,11.0,Trey Songz Featuring Drake
63,2010-01-16,Never Gonna Be Alone,Nickelback,58.0,58.0,10.0,Nickelback
64,2010-01-16,It Kills Me,Melanie Fiona,70.0,49.0,7.0,Melanie Fiona
65,2010-01-16,Why Don't We Just Dance,Josh Turner,74.0,64.0,8.0,Josh Turner
66,2010-01-16,I Wanna Make You Close Your Eyes,Dierks Bentley,75.0,52.0,14.0,Dierks Bentley
67,2010-01-16,Body Language,Jesse McCartney Featuring T-Pain,45.0,35.0,14.0,Jesse McCartney Featuring T-Pain
68,2010-01-16,Hillbilly Bone,Blake Shelton Featuring Trace Adkins,65.0,65.0,2.0,Blake Shelton Featuring Trace Adkins
69,2010-01-16,Crawl,Chris Brown,53.0,53.0,6.0,Chris Brown
70,2010-01-16,Whataya Want From Me,Adam Lambert,68.0,68.0,3.0,Adam Lambert
71,2010-01-16,History In The Making,Darius Rucker,81.0,64.0,10.0,Darius Rucker
72,2010-01-16,Eight Second Ride,Jake Owen,76.0,70.0,9.0,Jake Owen
73,2010-01-16,I Will Not Bow,Breaking Benjamin,64.0,40.0,18.0,Breaking Benjamin
74,2010-01-16,Someday,Rob Thomas,84.0,72.0,9.0,Rob Thomas
75,2010-01-16,Shut It Down,Pitbull Featuring Akon,87.0,69.0,5.0,Pitbull Featuring Akon
76,2010-01-16,Break,Three Days Grace,73.0,73.0,17.0,Three Days Grace
77,2010-01-16,Red Light,David Nail,83.0,54.0,15.0,David Nail
78,2010-01-16,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,78.0,36.0,18.0,Gucci Mane Featuring Plies Or OJ Da Juiceman
79,2010-01-16,Heartbreak Warfare,John Mayer,93.0,79.0,4.0,John Mayer
80,2010-01-16,Papers,Usher,80.0,31.0,12.0,Usher
81,2010-01-16,Steady Mobbin',Young Money Featuring Gucci Mane,48.0,48.0,2.0,Young Money Featuring Gucci Mane
