Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,2005-01-08,Let Me Love You,Mario,1.0,1.0,12.0,Mario
2,2005-01-08,"1, 2 Step",Ciara Featuring Missy Elliott,3.0,2.0,11.0,Ciara Featuring Missy Elliott
3,2005-01-08,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,2.0,1.0,15.0,Snoop Dogg Featuring Pharrell
4,2005-01-08,Lovers And Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,5.0,4.0,7.0,Lil Jon Featuring The East Side Boyz Featuring Usher Featuring Ludacris
5,2005-01-08,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,4.0,4.0,7.0,Destiny's Child Featuring T.I. Featuring Lil Wayne
6,2005-01-08,My Boo,Usher And Alicia Keys,6.0,1.0,18.0,Usher And Alicia Keys
7,2005-01-08,Over And Over,Nelly Featuring Tim McGraw,7.0,3.0,13.0,Nelly Featuring Tim McGraw
8,2005-01-08,Wonderful,Ja Rule Featuring R. Kelly & Ashanti,8.0,5.0,13.0,Ja Rule Featuring R. Kelly & Ashanti
9,2005-01-08,Disco Inferno,50 Cent,11.0,9.0,5.0,50 Cent
10,2005-01-08,Lose My Breath,Destiny's Child,9.0,3.0,16.0,Destiny's Child
11,2005-01-08,Breakaway,Kelly Clarkson,12.0,6.0,20.0,Kelly Clarkson
12,2005-01-08,I Don't Want To Be,Gavin DeGraw,10.0,10.0,12.0,Gavin DeGraw
13,2005-01-08,How We Do,The Game Featuring 50 Cent,16.0,13.0,7.0,The Game Featuring 50 Cent
14,2005-01-08,Get Back,Ludacris,13.0,13.0,8.0,Ludacris
15,2005-01-08,Only U,Ashanti,14.0,14.0,8.0,Ashanti
16,2005-01-08,Boulevard Of Broken Dreams,Green Day,18.0,16.0,7.0,Green Day
17,2005-01-08,Let's Go,Trick Daddy Featuring Lil Jon & Twista,15.0,7.0,17.0,Trick Daddy Featuring Lil Jon Featuring Twista
18,2005-01-08,She Will Be Loved,Maroon 5,17.0,5.0,25.0,Maroon 5
19,2005-01-08,Karma,Lloyd Banks Featuring Avant,19.0,19.0,8.0,Lloyd Banks Featuring Avant
20,2005-01-08,Bring Em Out,T.I.,26.0,20.0,7.0,T.I.
21,2005-01-08,Goodies,Ciara Featuring Petey Pablo,20.0,1.0,29.0,Ciara Featuring Petey Pablo
22,2005-01-08,What U Gon' Do,Lil Jon & The East Side Boyz Featuring Lil Scrappy,22.0,22.0,10.0,Lil Jon Featuring The East Side Boyz Featuring Lil Scrappy
23,2005-01-08,Numb/Encore,Jay-Z/Linkin Park,24.0,23.0,7.0,Jay-Z/Linkin Park
24,2005-01-08,U Make Me Wanna,Jadakiss Featuring Mariah Carey,23.0,21.0,8.0,Jadakiss Featuring Mariah Carey
25,2005-01-08,Dare You To Move,Switchfoot,21.0,17.0,15.0,Switchfoot
26,2005-01-08,Oye Mi Canto,"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato",28.0,12.0,20.0,"N.O.R.E. Featuring Daddy Yankee Featuring Nina Sky, Gem Star Featuring Big Mato"
27,2005-01-08,Charlene,Anthony Hamilton,32.0,19.0,19.0,Anthony Hamilton
28,2005-01-08,Encore,"Eminem, Dr. Dre & 50 Cent",25.0,25.0,8.0,"Eminem, Dr. Dre Featuring 50 Cent"
29,2005-01-08,True,Ryan Cabrera,29.0,29.0,5.0,Ryan Cabrera
30,2005-01-08,Daughters,John Mayer,30.0,30.0,10.0,John Mayer
31,2005-01-08,New York,Ja Rule Featuring Fat Joe & Jadakiss,27.0,27.0,8.0,Ja Rule Featuring Fat Joe Featuring Jadakiss
32,2005-01-08,Since U Been Gone,Kelly Clarkson,38.0,32.0,4.0,Kelly Clarkson
33,2005-01-08,Broken,Seether Featuring Amy Lee,36.0,20.0,19.0,Seether Featuring Amy Lee
34,2005-01-08,Beautiful Soul,Jesse McCartney,40.0,34.0,5.0,Jesse McCartney
35,2005-01-08,One Thing,Finger Eleven,39.0,16.0,25.0,Finger Eleven
36,2005-01-08,Karma,Alicia Keys,44.0,36.0,7.0,Alicia Keys
37,2005-01-08,Vertigo,U2,37.0,31.0,14.0,U2
38,2005-01-08,Some Beach,Blake Shelton,31.0,28.0,11.0,Blake Shelton
39,2005-01-08,Lean Back,Terror Squad,47.0,1.0,29.0,Terror Squad
40,2005-01-08,Breathe,Fabolous,33.0,10.0,17.0,Fabolous
41,2005-01-08,On The Way Down,Ryan Cabrera,41.0,15.0,24.0,Ryan Cabrera
42,2005-01-08,Baby It's You,JoJo Featuring Bow Wow,43.0,22.0,14.0,JoJo Featuring Bow Wow
43,2005-01-08,Go D.J.,Lil Wayne,34.0,14.0,15.0,Lil Wayne
44,2005-01-08,Gasolina,Daddy Yankee,50.0,44.0,9.0,Daddy Yankee
45,2005-01-08,Back When,Tim McGraw,35.0,30.0,12.0,Tim McGraw
46,2005-01-08,Shorty Wanna Ride,Young Buck,45.0,17.0,13.0,Young Buck
