Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,1984-01-07,Say Say Say,Paul McCartney And Michael Jackson,1.0,1.0,13.0,Paul McCartney And Michael Jackson
2,1984-01-07,Say It Isn't So,Daryl Hall John Oates,2.0,2.0,11.0,Daryl Hall John Oates
3,1984-01-07,Union Of The Snake,Duran Duran,3.0,3.0,10.0,Duran Duran
4,1984-01-07,Owner Of A Lonely Heart,Yes,4.0,4.0,10.0,Yes
5,1984-01-07,Twist Of Fate,Olivia Newton-John,8.0,5.0,10.0,Olivia Newton-John
6,1984-01-07,Talking In Your Sleep,The Romantics,12.0,6.0,14.0,The Romantics
7,1984-01-07,Break My Stride,Matthew Wilder,10.0,7.0,17.0,Matthew Wilder
8,1984-01-07,I Guess That's Why They Call It The Blues,Elton John,11.0,8.0,11.0,Elton John
9,1984-01-07,Undercover Of The Night,The Rolling Stones,9.0,9.0,9.0,The Rolling Stones
10,1984-01-07,All Night Long (All Night),Lionel Richie,5.0,1.0,17.0,Lionel Richie
11,1984-01-07,Uptown Girl,Billy Joel,6.0,3.0,16.0,Billy Joel
12,1984-01-07,Love Is A Battlefield,Pat Benatar,7.0,5.0,16.0,Pat Benatar
13,1984-01-07,Karma Chameleon,Culture Club,17.0,13.0,6.0,Culture Club
14,1984-01-07,Major Tom (Coming Home),Peter Schilling,14.0,14.0,16.0,Peter Schilling
15,1984-01-07,Running With The Night,Lionel Richie,21.0,15.0,7.0,Lionel Richie
16,1984-01-07,Church Of The Poison Mind,Culture Club,13.0,10.0,12.0,Culture Club
17,1984-01-07,Joanna,Kool & The Gang,22.0,17.0,10.0,Kool Featuring The Gang
18,1984-01-07,Read 'Em And Weep,Barry Manilow,23.0,18.0,8.0,Barry Manilow
19,1984-01-07,Synchronicity II,The Police,16.0,16.0,10.0,The Police
20,1984-01-07,Cum On Feel The Noize,Quiet Riot,15.0,5.0,17.0,Quiet Riot
21,1984-01-07,The Curly Shuffle,Jump 'n The Saddle,32.0,21.0,6.0,Jump 'n The Saddle
22,1984-01-07,That's All,Genesis,27.0,22.0,7.0,Genesis
23,1984-01-07,If I'd Been The One,Thirty Eight Special,25.0,23.0,9.0,Thirty Eight Special
24,1984-01-07,I Still Can't Get Over Loving You,Ray Parker Jr.,28.0,24.0,9.0,Ray Parker Jr.
25,1984-01-07,Time Will Reveal,Debarge,26.0,25.0,13.0,Debarge
26,1984-01-07,Pink Houses,John Mellencamp,29.0,26.0,5.0,John Mellencamp
27,1984-01-07,Holiday,Madonna,31.0,27.0,11.0,Madonna
28,1984-01-07,Why Me?,Irene Cara,19.0,13.0,12.0,Irene Cara
29,1984-01-07,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,18.0,1.0,20.0,Kenny Rogers Duet Featuring Dolly Parton
30,1984-01-07,Think Of Laura,Christopher Cross,38.0,30.0,5.0,Christopher Cross
31,1984-01-07,Stay With Me Tonight,Jeffrey Osborne,33.0,31.0,13.0,Jeffrey Osborne
32,1984-01-07,Gold,Spandau Ballet,34.0,32.0,8.0,Spandau Ballet
33,1984-01-07,The Sign Of Fire,The Fixx,35.0,33.0,7.0,The Fixx
34,1984-01-07,So Bad,Paul McCartney,49.0,34.0,3.0,Paul McCartney
35,1984-01-07,In A Big Country,Big Country,20.0,17.0,12.0,Big Country
36,1984-01-07,Baby I Lied,Deborah Allen,39.0,36.0,13.0,Deborah Allen
37,1984-01-07,Middle Of The Road,Pretenders,43.0,37.0,4.0,Pretenders
38,1984-01-07,Let The Music Play,Shannon,42.0,38.0,9.0,Shannon
39,1984-01-07,An Innocent Man,Billy Joel,44.0,39.0,4.0,Billy Joel
40,1984-01-07,In The Mood,Robert Plant,40.0,40.0,8.0,Robert Plant
41,1984-01-07,Remember The Night,The Motels,45.0,41.0,6.0,The Motels
42,1984-01-07,Send Me An Angel,Real Life,46.0,42.0,9.0,Real Life
43,1984-01-07,Nightbird,Stevie Nicks,48.0,43.0,4.0,Stevie Nicks
44,1984-01-07,When The Lights Go Out,Naked Eyes,37.0,37.0,12.0,Naked Eyes
45,1984-01-07,Yah Mo B There,James Ingram With Michael McDonald,50.0,45.0,5.0,James Ingram Featuring Michael McDonald
46,1984-01-07,Ebony Eyes,Rick James And Smokey Robinson,52.0,46.0,5.0,Rick James And Smokey Robinson
47,1984-01-07,The Dream,Irene Cara,58.0,47.0,5.0,Irene Cara
48,1984-01-07,Take Me Back,Bonnie Tyler,51.0,48.0,6.0,Bonnie Tyler
49,1984-01-07,Ain't Nobody,Chaka Khan,30.0,22.0,15.0,Chaka Khan
50,1984-01-07,99 Luftballons,Nena,62.0,50.0,5.0,Nena
51,1984-01-07,Crumblin' Down,John Cougar Mellencamp,24.0,9.0,13.0,John Cougar Mellencamp
52,1984-01-07,Save The Last Dance For Me,Dolly Parton,60.0,52.0,5.0,Dolly Parton
53,1984-01-07,Heart And Soul,Huey Lewis & The News,36.0,8.0,18.0,Huey Lewis Featuring The News
54,1984-01-07,The Politics Of Dancing,Re-flex,59.0,54.0,7.0,Re-flex
55,1984-01-07,Big Crash,Eddie Money,55.0,55.0,8.0,Eddie Money
56,1984-01-07,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,53.0,53.0,11.0,Linda Ronstadt Featuring The Nelson Riddle Orchestra
57,1984-01-07,Almost Over You,Sheena Easton,63.0,57.0,5.0,Sheena Easton
58,1984-01-07,(You Can Still) Rock In America,Night Ranger,61.0,58.0,6.0,Night Ranger
59,1984-01-07,Give It Up,KC,67.0,59.0,3.0,KC
