Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,1994-01-08,Hero,Mariah Carey,1.0,1.0,12.0,Mariah Carey
2,1994-01-08,All For Love,Bryan Adams/Rod Stewart/Sting,4.0,2.0,7.0,Bryan Adams/Rod Stewart/Sting
3,1994-01-08,All That She Wants,Ace Of Base,3.0,2.0,17.0,Ace Of Base
4,1994-01-08,Again,Janet Jackson,2.0,1.0,12.0,Janet Jackson
5,1994-01-08,Gangsta Lean,DRS,7.0,4.0,13.0,DRS
6,1994-01-08,Breathe Again,Toni Braxton,6.0,6.0,13.0,Toni Braxton
7,1994-01-08,Whoomp! (There It Is),Tag Team,11.0,2.0,33.0,Tag Team
8,1994-01-08,What's My Name?,Snoop Dogg,8.0,8.0,6.0,Snoop Dogg
9,1994-01-08,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,5.0,1.0,17.0,Meat Loaf
10,1994-01-08,Said I Loved You...But I Lied,Michael Bolton,9.0,9.0,10.0,Michael Bolton
11,1994-01-08,Can We Talk,Tevin Campbell,13.0,10.0,13.0,Tevin Campbell
12,1994-01-08,Keep Ya Head Up,2Pac,14.0,12.0,11.0,2Pac
13,1994-01-08,Shoop,Salt-N-Pepa,10.0,4.0,14.0,Salt-N-Pepa
14,1994-01-08,Please Forgive Me,Bryan Adams,12.0,7.0,12.0,Bryan Adams
15,1994-01-08,Just Kickin' It,Xscape,15.0,2.0,17.0,Xscape
16,1994-01-08,Linger,The Cranberries,16.0,16.0,12.0,The Cranberries
17,1994-01-08,Getto Jam,Domino,17.0,17.0,7.0,Domino
18,1994-01-08,Cry For You,Jodeci,18.0,18.0,7.0,Jodeci
19,1994-01-08,The Power Of Love,Celine Dion,22.0,19.0,7.0,Celine Dion
20,1994-01-08,Mr. Vain,Culture Beat,20.0,20.0,10.0,Culture Beat
21,1994-01-08,Never Keeping Secrets,Babyface,21.0,21.0,12.0,Babyface
