Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,1996-01-06,One Sweet Day,Mariah Carey & Boyz II Men,1.0,1.0,6.0,Mariah Carey Featuring Boyz II Men
2,1996-01-06,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",Whitney Houston,2.0,1.0,7.0,Whitney Houston
3,1996-01-06,Hey Lover,LL Cool J,3.0,3.0,8.0,LL Cool J
4,1996-01-06,"Gangsta's Paradise (From ""Dangerous Minds"")",Coolio Featuring L.V.,4.0,1.0,21.0,Coolio Featuring L.V.
5,1996-01-06,Diggin' On You,TLC,5.0,5.0,8.0,TLC
6,1996-01-06,Free As A Bird,The Beatles,10.0,6.0,2.0,The Beatles
7,1996-01-06,Breakfast At Tiffany's,Deep Blue Something,8.0,7.0,21.0,Deep Blue Something
8,1996-01-06,Fantasy,Mariah Carey,6.0,1.0,15.0,Mariah Carey
9,1996-01-06,Before You Walk Out Of My Life/Like This And Like That,Monica,7.0,7.0,12.0,Monica
10,1996-01-06,Name,Goo Goo Dolls,9.0,8.0,13.0,Goo Goo Dolls
11,1996-01-06,Missing,Everything But The Girl,12.0,11.0,22.0,Everything But The Girl
12,1996-01-06,You'll See,Madonna,11.0,6.0,5.0,Madonna
13,1996-01-06,One Of Us,Joan Osborne,15.0,13.0,5.0,Joan Osborne
14,1996-01-06,I Got Id/Long Road,Pearl Jam,13.0,7.0,3.0,Pearl Jam
15,1996-01-06,You Remind Me Of Something,R. Kelly,16.0,4.0,8.0,R. Kelly
16,1996-01-06,Runaway,Janet Jackson,14.0,3.0,17.0,Janet Jackson
17,1996-01-06,Beautiful Life,Ace Of Base,17.0,15.0,9.0,Ace Of Base
18,1996-01-06,Tell Me,Groove Theory,18.0,5.0,20.0,Groove Theory
19,1996-01-06,Tonite's Tha Night,Kris Kross,21.0,19.0,5.0,Kris Kross
20,1996-01-06,Anything,3T,24.0,20.0,14.0,3T
21,1996-01-06,Soon As I Get Home,Faith Evans,22.0,21.0,5.0,Faith Evans
22,1996-01-06,Bullet With Butterfly Wings,The Smashing Pumpkins,26.0,22.0,9.0,The Smashing Pumpkins
23,1996-01-06,Back For Good,Take That,19.0,7.0,22.0,Take That
24,1996-01-06,Too Hot,Coolio,35.0,24.0,5.0,Coolio
25,1996-01-06,As I Lay Me Down,Sophie B. Hawkins,20.0,6.0,32.0,Sophie B. Hawkins
26,1996-01-06,Be My Lover,La Bouche,32.0,26.0,9.0,La Bouche
27,1996-01-06,Time,Hootie & The Blowfish,27.0,27.0,9.0,Hootie Featuring The Blowfish
28,1996-01-06,Only Wanna Be With You,Hootie & The Blowfish,23.0,6.0,23.0,Hootie Featuring The Blowfish
29,1996-01-06,Who Can I Run To,Xscape,28.0,8.0,13.0,Xscape
30,1996-01-06,Kiss From A Rose,Seal,25.0,1.0,29.0,Seal
31,1996-01-06,Love U 4 Life,Jodeci,33.0,31.0,10.0,Jodeci
32,1996-01-06,Dreaming Of You,Selena,30.0,22.0,11.0,Selena
33,1996-01-06,Set U Free,Planet Soul,34.0,29.0,12.0,Planet Soul
