Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,1973-01-06,You're So Vain,Carly Simon,4.0,1.0,6.0,Carly Simon
2,1973-01-06,Clair,Gilbert O'Sullivan,2.0,2.0,11.0,Gilbert O'Sullivan
3,1973-01-06,Me And Mrs. Jones,Billy Paul,1.0,1.0,10.0,Billy Paul
4,1973-01-06,Superstition,Stevie Wonder,16.0,4.0,8.0,Stevie Wonder
5,1973-01-06,Funny Face,Donna Fargo,6.0,5.0,15.0,Donna Fargo
6,1973-01-06,It Never Rains In Southern California,Albert Hammond,5.0,5.0,12.0,Albert Hammond
7,1973-01-06,Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers,8.0,7.0,14.0,Johnny Rivers
8,1973-01-06,Your Mama Don't Dance,Kenny Loggins & Jim Messina,10.0,8.0,9.0,Kenny Loggins Featuring Jim Messina
9,1973-01-06,Superfly,Curtis Mayfield,9.0,9.0,8.0,Curtis Mayfield
10,1973-01-06,You Ought To Be With Me,Al Green,3.0,3.0,12.0,Al Green
11,1973-01-06,Keeper Of The Castle,Four Tops,11.0,11.0,9.0,Four Tops
12,1973-01-06,Living In The Past,Jethro Tull,13.0,12.0,10.0,Jethro Tull
13,1973-01-06,Crocodile Rock,Elton John,20.0,13.0,5.0,Elton John
14,1973-01-06,I Am Woman,Helen Reddy,7.0,1.0,20.0,Helen Reddy
15,1973-01-06,Don't Let Me Be Lonely Tonight,James Taylor,21.0,15.0,6.0,James Taylor
16,1973-01-06,Something's Wrong With Me,Austin Roberts,12.0,12.0,13.0,Austin Roberts
17,1973-01-06,Walk On Water,Neil Diamond,17.0,17.0,9.0,Neil Diamond
18,1973-01-06,Sitting,Cat Stevens,18.0,18.0,8.0,Cat Stevens
19,1973-01-06,Why Can't We Live Together,Timmy Thomas,24.0,19.0,7.0,Timmy Thomas
20,1973-01-06,Sweet Surrender,Bread,15.0,15.0,9.0,Bread
21,1973-01-06,Pieces Of April,Three Dog Night,23.0,21.0,8.0,Three Dog Night
22,1973-01-06,"Hi, Hi, Hi",Wings,27.0,22.0,4.0,Wings
23,1973-01-06,I Wanna Be With You,Raspberries,28.0,23.0,7.0,Raspberries
24,1973-01-06,Been To Canaan,Carole King,26.0,24.0,7.0,Carole King
25,1973-01-06,"Oh, Babe, What Would You Say?",Hurricane Smith,30.0,25.0,6.0,Hurricane Smith
26,1973-01-06,Trouble Man,Marvin Gaye,33.0,26.0,4.0,Marvin Gaye
27,1973-01-06,Papa Was A Rollin' Stone,The Temptations,14.0,1.0,13.0,The Temptations
28,1973-01-06,Separate Ways,Elvis Presley,34.0,28.0,6.0,Elvis Presley
29,1973-01-06,Smoke Gets In Your Eyes,Blue Haze,31.0,29.0,9.0,Blue Haze
30,1973-01-06,The World Is A Ghetto,War,35.0,30.0,8.0,War
31,1973-01-06,Do It Again,Steely Dan,37.0,31.0,8.0,Steely Dan
32,1973-01-06,Love Jones,Brighter Side Of Darkness,46.0,32.0,5.0,Brighter Side Of Darkness
33,1973-01-06,I Can See Clearly Now,Johnny Nash,22.0,1.0,18.0,Johnny Nash
34,1973-01-06,Dancing In The Moonlight,King Harvest,43.0,34.0,11.0,King Harvest
35,1973-01-06,Rocky Mountain High,John Denver,41.0,35.0,7.0,John Denver
36,1973-01-06,If You Don't Know Me By Now,Harold Melvin And The Blue Notes,19.0,3.0,15.0,Harold Melvin And The Blue Notes
37,1973-01-06,Jambalaya (On The Bayou),The Blue Ridge Rangers,49.0,37.0,6.0,The Blue Ridge Rangers
38,1973-01-06,"You Turn Me On, I'm A Radio",Joni Mitchell,40.0,38.0,9.0,Joni Mitchell
39,1973-01-06,Corner Of The Sky,Jackson 5,25.0,18.0,11.0,Jackson 5
40,1973-01-06,Reelin' & Rockin',Chuck Berry,55.0,40.0,6.0,Chuck Berry
41,1973-01-06,Daddy's Home,Jermaine Jackson,54.0,41.0,5.0,Jermaine Jackson
42,1973-01-06,Harry Hippie,Bobby Womack & Peace,45.0,42.0,5.0,Bobby Womack Featuring Peace
43,1973-01-06,The Relay,The Who,47.0,43.0,5.0,The Who
44,1973-01-06,Summer Breeze,Seals & Crofts,29.0,6.0,18.0,Seals & Crofts
45,1973-01-06,Long Dark Road,The Hollies,32.0,26.0,10.0,The Hollies
46,1973-01-06,I'll Be Your Shelter (In Time Of Storm),Luther Ingram,60.0,46.0,6.0,Luther Ingram
47,1973-01-06,No,Bulldog,44.0,44.0,13.0,Bulldog
48,1973-01-06,Let Us Love,Bill Withers,52.0,48.0,5.0,Bill Withers
49,1973-01-06,Do You Want To Dance?,Bette Midler,72.0,49.0,3.0,Bette Midler
50,1973-01-06,You're A Lady,Peter Skellern,53.0,50.0,7.0,Peter Skellern
51,1973-01-06,In Heaven There Is No Beer,Clean Living,51.0,49.0,10.0,Clean Living
52,1973-01-06,Dreidel,Don McLean,66.0,52.0,3.0,Don McLean
53,1973-01-06,I Can't Stand To See You Cry,Smokey Robinson & The Miracles,62.0,53.0,4.0,Smokey Robinson Featuring The Miracles
54,1973-01-06,Don't Expect Me To Be Your Friend,Lobo,81.0,54.0,2.0,Lobo
55,1973-01-06,Ventura Highway,America,36.0,8.0,12.0,America
56,1973-01-06,Woman To Woman,Joe Cocker and The Chris Stainton Band,58.0,56.0,6.0,Joe Cocker and The Chris Stainton Band
57,1973-01-06,Looking Through The Eyes Of Love,The Partridge Family Starring Shirley Jones Featuring David Cassidy,64.0,57.0,4.0,The Partridge Family Starring Shirley Jones Featuring David Cassidy
58,1973-01-06,I'm Stone In Love With You,The Stylistics,38.0,10.0,13.0,The Stylistics
59,1973-01-06,You've Got To Take It (If You Want It),The Main Ingredient,67.0,59.0,3.0,The Main Ingredient
60,1973-01-06,I'm Never Gonna Be Alone Anymore,Cornelius Brothers & Sister Rose,69.0,60.0,3.0,Cornelius Brothers Featuring Sister Rose
61,1973-01-06,Could It Be I'm Falling In Love,The Spinners,79.0,61.0,2.0,The Spinners
62,1973-01-06,Remember (Christmas),Nilsson,70.0,62.0,3.0,Nilsson
63,1973-01-06,Crazy Horses,The Osmonds,39.0,14.0,12.0,The Osmonds
64,1973-01-06,Trouble In My Home/I Found My Dad,Joe Simon,50.0,50.0,6.0,Joe Simon
65,1973-01-06,"The Cover Of ""Rolling Stone""",Dr. Hook And The Medicine Show,77.0,65.0,6.0,Dr. Hook And The Medicine Show
66,1973-01-06,What Am I Crying For?,Dennis Yost And The Classics IV,57.0,39.0,12.0,Dennis Yost And The Classics IV
67,1973-01-06,Peaceful Easy Feeling,Eagles,73.0,67.0,2.0,Eagles
68,1973-01-06,Anthem,Wayne Newton,75.0,68.0,3.0,Wayne Newton
69,1973-01-06,Everybody Loves A Love Song,Mac Davis,63.0,63.0,7.0,Mac Davis
70,1973-01-06,You're A Lady,Dawn Featuring Tony Orlando,74.0,70.0,7.0,Dawn Featuring Tony Orlando
71,1973-01-06,We Need Order,The Chi-lites,61.0,61.0,6.0,The Chi-lites
72,1973-01-06,Daytime Night-Time,Keith Hampshire,76.0,72.0,3.0,Keith Hampshire
73,1973-01-06,What My Baby Needs Now Is A Little More Lovin',James Brown-Lyn Collins,78.0,73.0,3.0,James Brown-Lyn Collins
74,1973-01-06,Last Song,Edward Bear,80.0,74.0,4.0,Edward Bear
75,1973-01-06,Lucky Man,"Emerson, Lake & Palmer",86.0,48.0,14.0,"Emerson, Lake & Palmer"
76,1973-01-06,"Living Together, Growing Together",The 5th Dimension,,,,The 5th Dimension
77,1973-01-06,Songman,Cashman & West,82.0,77.0,2.0,Cashman & West
78,1973-01-06,Mama Weer All Crazee Now,Slade,83.0,78.0,8.0,Slade
79,1973-01-06,Big City Miss Ruth Ann,Gallery,88.0,79.0,2.0,Gallery
80,1973-01-06,Jesus Is Just Alright,The Doobie Brothers,90.0,80.0,4.0,The Doobie Brothers
81,1973-01-06,Silly Wasn't I,Valerie Simpson,84.0,81.0,5.0,Valerie Simpson
82,1973-01-06,One Last Time,Glen Campbell,85.0,82.0,5.0,Glen Campbell
83,1973-01-06,Danny's Song,Anne Murray,,,,Anne Murray
84,1973-01-06,You Can Do Magic,Limmie & Family Cookin',89.0,84.0,8.0,Limmie Featuring Family Cookin'
85,1973-01-06,"Oh No, Not My Baby",Merry Clayton,87.0,85.0,3.0,Merry Clayton
86,1973-01-06,I Never Said Goodbye,Engelbert Humperdinck,100.0,86.0,2.0,Engelbert Humperdinck
87,1973-01-06,I'm Sorry,Joey Heatherton,93.0,87.0,7.0,Joey Heatherton
88,1973-01-06,Didn't We,Barbra Streisand,95.0,88.0,5.0,Barbra Streisand
89,1973-01-06,Boogie Woogie Man,Paul Davis,94.0,89.0,3.0,Paul Davis
90,1973-01-06,Fever/My Crew,Rita Coolidge,96.0,90.0,2.0,Rita Coolidge
91,1973-01-06,Jesus Was A Capricorn,Kris Kristofferson,91.0,91.0,2.0,Kris Kristofferson
92,1973-01-06,Happy,Bobby Darin,,,,Bobby Darin
93,1973-01-06,Don't Leave Me Starvin' For Your Love (Part 1),Holland-Dozier,,,,Holland-Dozier
94,1973-01-06,But I Do,Bobby Vinton,98.0,94.0,2.0,Bobby Vinton
95,1973-01-06,Choo Choo Mama,Ten Years After,97.0,95.0,4.0,Ten Years After
96,1973-01-06,The Red Back Spider,Brownsville Station,99.0,96.0,3.0,Brownsville Station
97,1973-01-06,She's Got To Be A Saint,Ray Price,,,,Ray Price
98,1973-01-06,Soul Song,Joe Stampley,,,,Joe Stampley
99,1973-01-06,On And Off (Part 1),Anacostia,,,,Anacostia
100,1973-01-06,Slow Motion (Part 1),Johnny Williams,,,,Johnny Williams
1,1973-01-13,You're So Vain,Carly Simon,1.0,1.0,7.0,Carly Simon
2,1973-01-13,Superstition,Stevie Wonder,4.0,2.0,9.0,Stevie Wonder
3,1973-01-13,Me And Mrs. Jones,Billy Paul,3.0,1.0,11.0,Billy Paul
4,1973-01-13,Clair,Gilbert O'Sullivan,2.0,2.0,12.0,Gilbert O'Sullivan
5,1973-01-13,Funny Face,Donna Fargo,5.0,5.0,16.0,Donna Fargo
6,1973-01-13,Your Mama Don't Dance,Kenny Loggins & Jim Messina,8.0,6.0,10.0,Kenny Loggins Featuring Jim Messina
7,1973-01-13,Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers,7.0,7.0,15.0,Johnny Rivers
8,1973-01-13,Superfly,Curtis Mayfield,9.0,8.0,9.0,Curtis Mayfield
9,1973-01-13,Crocodile Rock,Elton John,13.0,9.0,6.0,Elton John
10,1973-01-13,Keeper Of The Castle,Four Tops,11.0,10.0,10.0,Four Tops
11,1973-01-13,Living In The Past,Jethro Tull,12.0,11.0,11.0,Jethro Tull
12,1973-01-13,It Never Rains In Southern California,Albert Hammond,6.0,5.0,13.0,Albert Hammond
13,1973-01-13,Why Can't We Live Together,Timmy Thomas,19.0,13.0,8.0,Timmy Thomas
14,1973-01-13,Don't Let Me Be Lonely Tonight,James Taylor,15.0,14.0,7.0,James Taylor
15,1973-01-13,"Oh, Babe, What Would You Say?",Hurricane Smith,25.0,15.0,7.0,Hurricane Smith
16,1973-01-13,Sitting,Cat Stevens,18.0,16.0,9.0,Cat Stevens
17,1973-01-13,Trouble Man,Marvin Gaye,26.0,17.0,5.0,Marvin Gaye
18,1973-01-13,"Hi, Hi, Hi",Wings,22.0,18.0,5.0,Wings
19,1973-01-13,Pieces Of April,Three Dog Night,21.0,19.0,9.0,Three Dog Night
20,1973-01-13,I Wanna Be With You,Raspberries,23.0,20.0,8.0,Raspberries
21,1973-01-13,The World Is A Ghetto,War,30.0,21.0,9.0,War
22,1973-01-13,You Ought To Be With Me,Al Green,10.0,3.0,13.0,Al Green
23,1973-01-13,Do It Again,Steely Dan,31.0,23.0,9.0,Steely Dan
24,1973-01-13,Been To Canaan,Carole King,24.0,24.0,8.0,Carole King
25,1973-01-13,Love Jones,Brighter Side Of Darkness,32.0,25.0,6.0,Brighter Side Of Darkness
26,1973-01-13,Separate Ways,Elvis Presley,28.0,26.0,7.0,Elvis Presley
27,1973-01-13,Smoke Gets In Your Eyes,Blue Haze,29.0,27.0,10.0,Blue Haze
28,1973-01-13,Walk On Water,Neil Diamond,17.0,17.0,10.0,Neil Diamond
29,1973-01-13,Rocky Mountain High,John Denver,35.0,29.0,8.0,John Denver
30,1973-01-13,Dancing In The Moonlight,King Harvest,34.0,30.0,12.0,King Harvest
31,1973-01-13,I Am Woman,Helen Reddy,14.0,1.0,21.0,Helen Reddy
32,1973-01-13,"You Turn Me On, I'm A Radio",Joni Mitchell,38.0,32.0,10.0,Joni Mitchell
33,1973-01-13,Don't Expect Me To Be Your Friend,Lobo,54.0,33.0,3.0,Lobo
34,1973-01-13,Jambalaya (On The Bayou),The Blue Ridge Rangers,37.0,34.0,7.0,The Blue Ridge Rangers
35,1973-01-13,Daddy's Home,Jermaine Jackson,41.0,35.0,6.0,Jermaine Jackson
