Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
54,1998-01-03,Love Gets Me Every Time,Shania Twain,53.0,25.0,13.0,Shania Twain
55,1998-01-03,What If,Reba McEntire,63.0,55.0,4.0,Reba McEntire
56,1998-01-03,Legend Of A Cowgirl,Imani Coppola,54.0,36.0,17.0,Imani Coppola
57,1998-01-03,Still Waters (Run Deep),Bee Gees,57.0,57.0,4.0,Bee Gees
58,1998-01-03,Just Clownin',WC From Westside Connection,58.0,58.0,4.0,WC From Westside Connection
59,1998-01-03,So Help Me Girl,Gary Barlow,50.0,44.0,12.0,Gary Barlow
60,1998-01-03,Roxanne `97 - Puff Daddy Remix,Sting & The Police,65.0,60.0,2.0,Sting Featuring The Police
61,1998-01-03,I Miss My Homies,Master P Featuring Pimp C And The Shocker,55.0,25.0,18.0,Master P Featuring Pimp C And The Shocker
62,1998-01-03,Tuck Me In,Kimberly Scott,68.0,62.0,4.0,Kimberly Scott
63,1998-01-03,You're Not Alone,Olive,64.0,56.0,11.0,Olive
64,1998-01-03,I'm Not A Player,Big Punisher,62.0,57.0,10.0,Big Punisher
65,1998-01-03,So Good,Davina,60.0,60.0,10.0,Davina
66,1998-01-03,I'm Afraid Of Americans,David Bowie,66.0,66.0,7.0,David Bowie
67,1998-01-03,Santa's A Fat Bitch,Insane Clown Posse,67.0,67.0,2.0,Insane Clown Posse
68,1998-01-03,Backyard Boogie,Mack 10,61.0,37.0,19.0,Mack 10
69,1998-01-03,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,69.0,17.0,18.0,Brian McKnight Featuring Mase
70,1998-01-03,Say You'll Stay,KAI,78.0,70.0,3.0,KAI
71,1998-01-03,Swing My Way,K.P. & Envyi,86.0,71.0,2.0,K.P. & Envyi
72,1998-01-03,Last Night's Letter,K-Ci & JoJo,70.0,46.0,14.0,K-Ci & JoJo
73,1998-01-03,Don't Stop The Music,Playa,73.0,73.0,8.0,Playa
74,1998-01-03,One More Night,Amber,72.0,69.0,12.0,Amber
75,1998-01-03,Around The World,Daft Punk,81.0,61.0,19.0,Daft Punk
76,1998-01-03,Something That We Do,Clint Black,76.0,76.0,3.0,Clint Black
77,1998-01-03,I Wonder If Heaven Got A Ghetto,2Pac,79.0,67.0,4.0,2Pac
78,1998-01-03,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,80.0,78.0,4.0,Lord Tariq Featuring Peter Gunz
79,1998-01-03,"Too Gone, Too Long",En Vogue,82.0,33.0,13.0,En Vogue
80,1998-01-03,L-L-Lies,Diana King,71.0,71.0,7.0,Diana King
81,1998-01-03,Mourn You Til I Join You,Naughty By Nature,77.0,51.0,8.0,Naughty By Nature
82,1998-01-03,Valentine,Martina McBride With Jim Brickman,74.0,50.0,14.0,Martina McBride Featuring Jim Brickman
83,1998-01-03,In Harm's Way,BeBe Winans,83.0,83.0,7.0,BeBe Winans
84,1998-01-03,The Rest Of Mine,Trace Adkins,84.0,70.0,12.0,Trace Adkins
85,1998-01-03,Did I Shave My Legs For This?,Deana Carter,91.0,85.0,4.0,Deana Carter
86,1998-01-03,"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",75.0,75.0,2.0,"LL Cool J Featuring Method Man, Redman, DMX Featuring Canibus And Master P"
87,1998-01-03,Love Of My Life,Sammy Kershaw,92.0,87.0,2.0,Sammy Kershaw
88,1998-01-03,Only If...,Enya,,,,Enya
89,1998-01-03,You Know My Steez,Gang Starr,88.0,81.0,5.0,Gang Starr
90,1998-01-03,All Of My Days,Changing Faces (Featuring Jay-Z),87.0,65.0,9.0,Changing Faces Featuring Jay-Z
91,1998-01-03,Ain't That Just The Way,Lutricia McNeal,,,,Lutricia McNeal
92,1998-01-03,Have A Little Mercy,4.0,85.0,46.0,20.0,4.0
93,1998-01-03,What If I Said,Anita Cochran (Duet With Steve Wariner),,,,Anita Cochran Duet Featuring Steve Wariner
94,1998-01-03,Man Behind The Music,Queen Pen Featuring Teddy Riley,89.0,89.0,4.0,Queen Pen Featuring Teddy Riley
95,1998-01-03,I'm So Happy I Can't Stop Crying,Toby Keith With Sting,97.0,84.0,5.0,Toby Keith Featuring Sting
96,1998-01-03,Smack My Bitch Up,The Prodigy,90.0,90.0,3.0,The Prodigy
97,1998-01-03,Don't Go,Le Click Featuring Kayo,94.0,62.0,15.0,Le Click Featuring Kayo
98,1998-01-03,Up & Down,Billy Lawrence,99.0,92.0,4.0,Billy Lawrence
99,1998-01-03,Doin' Time,Sublime,96.0,96.0,3.0,Sublime
100,1998-01-03,Brian Wilson,Barenaked Ladies,100.0,92.0,7.0,Barenaked Ladies
1,1998-01-10,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1.0,1.0,14.0,Elton John
2,1998-01-10,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),2.0,2.0,6.0,Puff Daddy Featuring The Family Feat. The Notorious B.I.G. & Mase
3,1998-01-10,Together Again,Janet,4.0,3.0,4.0,Janet
4,1998-01-10,My Body,LSG,5.0,4.0,11.0,LSG
5,1998-01-10,How Do I Live,LeAnn Rimes,3.0,2.0,30.0,LeAnn Rimes
6,1998-01-10,Truly Madly Deeply,Savage Garden,7.0,6.0,6.0,Savage Garden
7,1998-01-10,Feel So Good,Mase,8.0,5.0,11.0,Mase
8,1998-01-10,A Song For Mama,Boyz II Men,9.0,8.0,5.0,Boyz II Men
9,1998-01-10,You Make Me Wanna...,Usher,6.0,2.0,21.0,Usher
10,1998-01-10,Show Me Love,Robyn,10.0,7.0,9.0,Robyn
11,1998-01-10,I Will Come To You,Hanson,11.0,9.0,7.0,Hanson
12,1998-01-10,My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,12.0,4.0,20.0,Somethin' For The People Featuring Trina Featuring Tamara
13,1998-01-10,We're Not Making Love No More,Dru Hill,14.0,13.0,5.0,Dru Hill
14,1998-01-10,Tubthumping,Chumbawamba,13.0,6.0,18.0,Chumbawamba
15,1998-01-10,I Don't Ever Want To See You Again,Uncle Sam,15.0,15.0,10.0,Uncle Sam
16,1998-01-10,The One I Gave My Heart To,Aaliyah,16.0,9.0,15.0,Aaliyah
17,1998-01-10,I Don't Want To Wait,Paula Cole,17.0,12.0,11.0,Paula Cole
18,1998-01-10,Butta Love,Next,18.0,16.0,19.0,Next
19,1998-01-10,Spice Up Your Life,Spice Girls,19.0,18.0,10.0,Spice Girls
20,1998-01-10,Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",20.0,12.0,13.0,"Missy ""Misdemeanor"" Elliott Featuring Da Brat"
21,1998-01-10,How's It Going To Be,Third Eye Blind,23.0,21.0,6.0,Third Eye Blind
22,1998-01-10,I Do,Lisa Loeb,22.0,22.0,11.0,Lisa Loeb
23,1998-01-10,Lollipop (Candyman),Aqua,24.0,23.0,5.0,Aqua
24,1998-01-10,4 Seasons Of Loneliness,Boyz II Men,25.0,1.0,16.0,Boyz II Men
25,1998-01-10,"No, No, No",Destiny's Child,30.0,25.0,7.0,Destiny's Child
26,1998-01-10,Going Back To Cali,The Notorious B.I.G.,32.0,26.0,6.0,The Notorious B.I.G.
27,1998-01-10,All Cried Out,Allure Featuring 112,21.0,4.0,20.0,Allure Featuring 112
28,1998-01-10,What About Us,Total,27.0,16.0,20.0,Total
29,1998-01-10,Foolish Games/You Were Meant For Me,Jewel,26.0,2.0,59.0,Jewel
30,1998-01-10,Quit Playing Games (With My Heart),Backstreet Boys,29.0,2.0,29.0,Backstreet Boys
31,1998-01-10,Semi-Charmed Life,Third Eye Blind,28.0,4.0,28.0,Third Eye Blind
32,1998-01-10,Heaven,Nu Flavor,33.0,32.0,14.0,Nu Flavor
33,1998-01-10,Criminal,Fiona Apple,31.0,21.0,15.0,Fiona Apple
34,1998-01-10,If I Could Teach The World,Bone Thugs-N-Harmony,37.0,27.0,13.0,Bone Thugs-N-Harmony
35,1998-01-10,The Memory Remains,Metallica,38.0,28.0,7.0,Metallica
36,1998-01-10,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,34.0,1.0,24.0,The Notorious B.I.G. Featuring Puff Daddy Featuring Mase
37,1998-01-10,Honey,Mariah Carey,40.0,1.0,18.0,Mariah Carey
38,1998-01-10,All For You,Sister Hazel,35.0,11.0,27.0,Sister Hazel
39,1998-01-10,Breaking All The Rules,She Moves,36.0,32.0,10.0,She Moves
40,1998-01-10,Don't Be Stupid (You Know I Love You),Shania Twain,43.0,40.0,6.0,Shania Twain
41,1998-01-10,Kiss The Rain,Billie Myers,45.0,41.0,10.0,Billie Myers
42,1998-01-10,No Tengo Dinero,Los Umbrellos,42.0,42.0,20.0,Los Umbrellos
43,1998-01-10,Building A Mystery,Sarah McLachlan,39.0,13.0,19.0,Sarah McLachlan
44,1998-01-10,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,41.0,1.0,31.0,Puff Daddy Featuring Faith Evans Featuring 112
45,1998-01-10,They Like It Slow,H-Town,44.0,35.0,14.0,H-Town
46,1998-01-10,2 Become 1,Spice Girls,46.0,4.0,22.0,Spice Girls
47,1998-01-10,Invisible Man,98 Degrees,47.0,12.0,27.0,98 Degrees
48,1998-01-10,You Light Up My Life,LeAnn Rimes,51.0,34.0,18.0,LeAnn Rimes
49,1998-01-10,Sunny Came Home,Shawn Colvin,49.0,7.0,27.0,Shawn Colvin
50,1998-01-10,What If,Reba McEntire,55.0,50.0,5.0,Reba McEntire
51,1998-01-10,I Care 'Bout You,Milestone,50.0,23.0,20.0,Milestone
52,1998-01-10,Everything,Mary J. Blige,52.0,24.0,16.0,Mary J. Blige
53,1998-01-10,32 Flavors,Alana Davis,53.0,53.0,6.0,Alana Davis
54,1998-01-10,At The Beginning,Richard Marx & Donna Lewis,48.0,48.0,10.0,Richard Marx Featuring Donna Lewis
55,1998-01-10,Love Gets Me Every Time,Shania Twain,54.0,25.0,14.0,Shania Twain
56,1998-01-10,Just Clownin',WC From Westside Connection,58.0,56.0,5.0,WC From Westside Connection
57,1998-01-10,Dangerous,Busta Rhymes,,,,Busta Rhymes
58,1998-01-10,Tuck Me In,Kimberly Scott,62.0,58.0,5.0,Kimberly Scott
59,1998-01-10,Roxanne `97 - Puff Daddy Remix,Sting & The Police,60.0,59.0,3.0,Sting Featuring The Police
60,1998-01-10,Still Waters (Run Deep),Bee Gees,57.0,57.0,5.0,Bee Gees
61,1998-01-10,Legend Of A Cowgirl,Imani Coppola,56.0,36.0,18.0,Imani Coppola
62,1998-01-10,So Help Me Girl,Gary Barlow,59.0,44.0,13.0,Gary Barlow
63,1998-01-10,Swing My Way,K.P. & Envyi,71.0,63.0,3.0,K.P. & Envyi
64,1998-01-10,You're Not Alone,Olive,63.0,56.0,12.0,Olive
65,1998-01-10,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,69.0,17.0,19.0,Brian McKnight Featuring Mase
66,1998-01-10,I'm Afraid Of Americans,David Bowie,66.0,66.0,8.0,David Bowie
67,1998-01-10,Backyard Boogie,Mack 10,68.0,37.0,20.0,Mack 10
68,1998-01-10,I'm Not A Player,Big Punisher,64.0,57.0,11.0,Big Punisher
69,1998-01-10,I Miss My Homies,Master P Featuring Pimp C And The Shocker,61.0,25.0,19.0,Master P Featuring Pimp C And The Shocker
70,1998-01-10,Say You'll Stay,KAI,70.0,70.0,4.0,KAI
71,1998-01-10,So Good,Davina,65.0,60.0,11.0,Davina
72,1998-01-10,Last Night's Letter,K-Ci & JoJo,72.0,46.0,15.0,K-Ci & JoJo
73,1998-01-10,Don't Stop The Music,Playa,73.0,73.0,9.0,Playa
74,1998-01-10,Santa's A Fat Bitch,Insane Clown Posse,67.0,67.0,3.0,Insane Clown Posse
75,1998-01-10,"Too Gone, Too Long",En Vogue,79.0,33.0,14.0,En Vogue
76,1998-01-10,One More Night,Amber,74.0,69.0,13.0,Amber
77,1998-01-10,I Wonder If Heaven Got A Ghetto,2Pac,77.0,67.0,5.0,2Pac
78,1998-01-10,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,78.0,78.0,5.0,Lord Tariq Featuring Peter Gunz
79,1998-01-10,Around The World,Daft Punk,75.0,61.0,20.0,Daft Punk
80,1998-01-10,Mourn You Til I Join You,Naughty By Nature,81.0,51.0,9.0,Naughty By Nature
81,1998-01-10,L-L-Lies,Diana King,80.0,71.0,8.0,Diana King
82,1998-01-10,Something That We Do,Clint Black,76.0,76.0,4.0,Clint Black
83,1998-01-10,You Know My Steez,Gang Starr,89.0,81.0,6.0,Gang Starr
84,1998-01-10,What If I Said,Anita Cochran (Duet With Steve Wariner),93.0,84.0,2.0,Anita Cochran Duet Featuring Steve Wariner
85,1998-01-10,Did I Shave My Legs For This?,Deana Carter,85.0,85.0,5.0,Deana Carter
86,1998-01-10,The Rest Of Mine,Trace Adkins,84.0,70.0,13.0,Trace Adkins
87,1998-01-10,Grandma Got Run Over By A Reindeer,Elmo & Patsy,,,,Elmo & Patsy
88,1998-01-10,Man Behind The Music,Queen Pen Featuring Teddy Riley,94.0,88.0,5.0,Queen Pen Featuring Teddy Riley
89,1998-01-10,In Harm's Way,BeBe Winans,83.0,83.0,8.0,BeBe Winans
90,1998-01-10,Burn,Militia,,,,Militia
91,1998-01-10,Ain't That Just The Way,Lutricia McNeal,91.0,91.0,2.0,Lutricia McNeal
92,1998-01-10,Valentine,Martina McBride With Jim Brickman,82.0,50.0,15.0,Martina McBride Featuring Jim Brickman
93,1998-01-10,"Young, Sad And Blue",Lysette,,,,Lysette
94,1998-01-10,All Of My Days,Changing Faces (Featuring Jay-Z),90.0,65.0,10.0,Changing Faces Featuring Jay-Z
95,1998-01-10,Brian Wilson,Barenaked Ladies,100.0,92.0,8.0,Barenaked Ladies
96,1998-01-10,Smack My Bitch Up,The Prodigy,96.0,90.0,4.0,The Prodigy
97,1998-01-10,Doin' Time,Sublime,99.0,96.0,4.0,Sublime
98,1998-01-10,Only If...,Enya,88.0,88.0,2.0,Enya
99,1998-01-10,"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",86.0,75.0,3.0,"LL Cool J Featuring Method Man, Redman, DMX Featuring Canibus And Master P"
100,1998-01-10,Love Of My Life,Sammy Kershaw,87.0,87.0,3.0,Sammy Kershaw
1,1998-01-17,Truly Madly Deeply,Savage Garden,6.0,1.0,7.0,Savage Garden
2,1998-01-17,Together Again,Janet,3.0,2.0,5.0,Janet
3,1998-01-17,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1.0,1.0,15.0,Elton John
4,1998-01-17,How Do I Live,LeAnn Rimes,5.0,2.0,31.0,LeAnn Rimes
5,1998-01-17,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),2.0,2.0,7.0,Puff Daddy Featuring The Family Feat. The Notorious B.I.G. & Mase
6,1998-01-17,My Body,LSG,4.0,4.0,12.0,LSG
7,1998-01-17,You Make Me Wanna...,Usher,9.0,2.0,22.0,Usher
8,1998-01-17,Tubthumping,Chumbawamba,14.0,6.0,19.0,Chumbawamba
9,1998-01-17,Show Me Love,Robyn,10.0,7.0,10.0,Robyn
10,1998-01-17,Feel So Good,Mase,7.0,5.0,12.0,Mase
11,1998-01-17,I Don't Want To Wait,Paula Cole,17.0,11.0,12.0,Paula Cole
12,1998-01-17,My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,12.0,4.0,21.0,Somethin' For The People Featuring Trina Featuring Tamara
13,1998-01-17,A Song For Mama,Boyz II Men,8.0,8.0,6.0,Boyz II Men
14,1998-01-17,I Don't Ever Want To See You Again,Uncle Sam,15.0,14.0,11.0,Uncle Sam
15,1998-01-17,We're Not Making Love No More,Dru Hill,13.0,13.0,6.0,Dru Hill
16,1998-01-17,How's It Going To Be,Third Eye Blind,21.0,16.0,7.0,Third Eye Blind
17,1998-01-17,I Will Come To You,Hanson,11.0,9.0,8.0,Hanson
18,1998-01-17,Dangerous,Busta Rhymes,57.0,18.0,2.0,Busta Rhymes
19,1998-01-17,I Do,Lisa Loeb,22.0,19.0,12.0,Lisa Loeb
20,1998-01-17,The One I Gave My Heart To,Aaliyah,16.0,9.0,16.0,Aaliyah
21,1998-01-17,"No, No, No",Destiny's Child,25.0,21.0,8.0,Destiny's Child
22,1998-01-17,All Cried Out,Allure Featuring 112,27.0,4.0,21.0,Allure Featuring 112
23,1998-01-17,Semi-Charmed Life,Third Eye Blind,31.0,4.0,29.0,Third Eye Blind
24,1998-01-17,Spice Up Your Life,Spice Girls,19.0,18.0,11.0,Spice Girls
25,1998-01-17,Foolish Games/You Were Meant For Me,Jewel,29.0,2.0,60.0,Jewel
26,1998-01-17,Quit Playing Games (With My Heart),Backstreet Boys,30.0,2.0,30.0,Backstreet Boys
27,1998-01-17,Butta Love,Next,18.0,16.0,20.0,Next
28,1998-01-17,4 Seasons Of Loneliness,Boyz II Men,24.0,1.0,17.0,Boyz II Men
29,1998-01-17,Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",20.0,12.0,14.0,"Missy ""Misdemeanor"" Elliott Featuring Da Brat"
30,1998-01-17,All For You,Sister Hazel,38.0,11.0,28.0,Sister Hazel
31,1998-01-17,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,36.0,1.0,25.0,The Notorious B.I.G. Featuring Puff Daddy Featuring Mase
32,1998-01-17,What About Us,Total,28.0,16.0,21.0,Total
33,1998-01-17,Heaven,Nu Flavor,32.0,32.0,15.0,Nu Flavor
34,1998-01-17,Criminal,Fiona Apple,33.0,21.0,16.0,Fiona Apple
35,1998-01-17,Kiss The Rain,Billie Myers,41.0,35.0,11.0,Billie Myers
36,1998-01-17,Lollipop (Candyman),Aqua,23.0,23.0,6.0,Aqua
37,1998-01-17,Breaking All The Rules,She Moves,39.0,32.0,11.0,She Moves
38,1998-01-17,Going Back To Cali,The Notorious B.I.G.,26.0,26.0,7.0,The Notorious B.I.G.
39,1998-01-17,Building A Mystery,Sarah McLachlan,43.0,13.0,20.0,Sarah McLachlan
40,1998-01-17,Honey,Mariah Carey,37.0,1.0,19.0,Mariah Carey
41,1998-01-17,Sunny Came Home,Shawn Colvin,49.0,7.0,28.0,Shawn Colvin
42,1998-01-17,No Tengo Dinero,Los Umbrellos,42.0,42.0,21.0,Los Umbrellos
43,1998-01-17,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,44.0,1.0,32.0,Puff Daddy Featuring Faith Evans Featuring 112
44,1998-01-17,2 Become 1,Spice Girls,46.0,4.0,23.0,Spice Girls
45,1998-01-17,The Memory Remains,Metallica,35.0,28.0,8.0,Metallica
46,1998-01-17,32 Flavors,Alana Davis,53.0,46.0,7.0,Alana Davis
47,1998-01-17,If I Could Teach The World,Bone Thugs-N-Harmony,34.0,27.0,14.0,Bone Thugs-N-Harmony
48,1998-01-17,At The Beginning,Richard Marx & Donna Lewis,54.0,48.0,11.0,Richard Marx Featuring Donna Lewis
49,1998-01-17,Don't Be Stupid (You Know I Love You),Shania Twain,40.0,40.0,7.0,Shania Twain
50,1998-01-17,Invisible Man,98 Degrees,47.0,12.0,28.0,98 Degrees
51,1998-01-17,They Like It Slow,H-Town,45.0,35.0,15.0,H-Town
52,1998-01-17,Everything,Mary J. Blige,52.0,24.0,17.0,Mary J. Blige
53,1998-01-17,Swing My Way,K.P. & Envyi,63.0,53.0,4.0,K.P. & Envyi
54,1998-01-17,Legend Of A Cowgirl,Imani Coppola,61.0,36.0,19.0,Imani Coppola
55,1998-01-17,So Help Me Girl,Gary Barlow,62.0,44.0,14.0,Gary Barlow
56,1998-01-17,Just Clownin',WC From Westside Connection,56.0,56.0,6.0,WC From Westside Connection
57,1998-01-17,Still Waters (Run Deep),Bee Gees,60.0,57.0,6.0,Bee Gees
58,1998-01-17,You're Not Alone,Olive,64.0,56.0,13.0,Olive
59,1998-01-17,Roxanne `97 - Puff Daddy Remix,Sting & The Police,59.0,59.0,4.0,Sting Featuring The Police
60,1998-01-17,What If,Reba McEntire,50.0,50.0,6.0,Reba McEntire
61,1998-01-17,I'm Not A Player,Big Punisher,68.0,57.0,12.0,Big Punisher
62,1998-01-17,Say You'll Stay,KAI,70.0,62.0,5.0,KAI
63,1998-01-17,Tuck Me In,Kimberly Scott,58.0,58.0,6.0,Kimberly Scott
64,1998-01-17,You Light Up My Life,LeAnn Rimes,48.0,34.0,19.0,LeAnn Rimes
65,1998-01-17,So Good,Davina,71.0,60.0,12.0,Davina
66,1998-01-17,Love Gets Me Every Time,Shania Twain,55.0,25.0,15.0,Shania Twain
67,1998-01-17,I'm Afraid Of Americans,David Bowie,66.0,66.0,9.0,David Bowie
68,1998-01-17,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,65.0,17.0,20.0,Brian McKnight Featuring Mase
69,1998-01-17,I Wonder If Heaven Got A Ghetto,2Pac,77.0,67.0,6.0,2Pac
70,1998-01-17,One More Night,Amber,76.0,69.0,14.0,Amber
71,1998-01-17,L-L-Lies,Diana King,81.0,71.0,9.0,Diana King
72,1998-01-17,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,78.0,72.0,6.0,Lord Tariq Featuring Peter Gunz
73,1998-01-17,Don't Stop The Music,Playa,73.0,73.0,10.0,Playa
74,1998-01-17,Burn,Militia,90.0,74.0,2.0,Militia
75,1998-01-17,"Too Gone, Too Long",En Vogue,75.0,33.0,15.0,En Vogue
76,1998-01-17,Last Night's Letter,K-Ci & JoJo,72.0,46.0,16.0,K-Ci & JoJo
77,1998-01-17,Mourn You Til I Join You,Naughty By Nature,80.0,51.0,10.0,Naughty By Nature
78,1998-01-17,What If I Said,Anita Cochran (Duet With Steve Wariner),84.0,78.0,3.0,Anita Cochran Duet Featuring Steve Wariner
79,1998-01-17,I Miss My Homies,Master P Featuring Pimp C And The Shocker,69.0,25.0,20.0,Master P Featuring Pimp C And The Shocker
80,1998-01-17,Ain't That Just The Way,Lutricia McNeal,91.0,80.0,3.0,Lutricia McNeal
81,1998-01-17,Valentine,Martina McBride With Jim Brickman,92.0,50.0,16.0,Martina McBride Featuring Jim Brickman
82,1998-01-17,You Know My Steez,Gang Starr,83.0,81.0,7.0,Gang Starr
83,1998-01-17,Brian Wilson,Barenaked Ladies,95.0,83.0,9.0,Barenaked Ladies
84,1998-01-17,Don't Go,Le Click Featuring Kayo,,62.0,16.0,Le Click Featuring Kayo
85,1998-01-17,"Young, Sad And Blue",Lysette,93.0,85.0,2.0,Lysette
