Unnamed: 0,Week,Song,Artist,Last week,Peak position,Weeks on chart,Artist_fix
1,1964-01-04,There! I've Said It Again,Bobby Vinton,2.0,1.0,6.0,Bobby Vinton
2,1964-01-04,Louie Louie,The Kingsmen,3.0,2.0,9.0,The Kingsmen
3,1964-01-04,Dominique,The Singing Nun (Soeur Sourire),1.0,1.0,9.0,The Singing Nun Soeur Sourire
4,1964-01-04,Since I Fell For You,Lenny Welch,4.0,4.0,11.0,Lenny Welch
5,1964-01-04,Forget Him,Bobby Rydell,7.0,5.0,9.0,Bobby Rydell
6,1964-01-04,Popsicles And Icicles,The Murmaids,8.0,6.0,7.0,The Murmaids
7,1964-01-04,Talk Back Trembling Lips,Johnny Tillotson,9.0,7.0,9.0,Johnny Tillotson
8,1964-01-04,Quicksand,Martha & The Vandellas,12.0,8.0,7.0,Martha Featuring The Vandellas
9,1964-01-04,The Nitty Gritty,Shirley Ellis,13.0,9.0,8.0,Shirley Ellis
10,1964-01-04,Midnight Mary,Joey Powers,11.0,10.0,9.0,Joey Powers
11,1964-01-04,You Don't Have To Be A Baby To Cry,The Caravelles,5.0,3.0,10.0,The Caravelles
12,1964-01-04,Drip Drop,Dion Di Muci,6.0,6.0,8.0,Dion Di Muci
13,1964-01-04,Surfin' Bird,The Trashmen,21.0,13.0,5.0,The Trashmen
14,1964-01-04,As Usual,Brenda Lee,20.0,14.0,4.0,Brenda Lee
15,1964-01-04,Wives And Lovers,Jack Jones,15.0,15.0,10.0,Jack Jones
16,1964-01-04,Pretty Paper,Roy Orbison,19.0,16.0,4.0,Roy Orbison
17,1964-01-04,Drag City,Jan & Dean,24.0,17.0,5.0,Jan & Dean
18,1964-01-04,Be True To Your School,The Beach Boys,10.0,6.0,10.0,The Beach Boys
19,1964-01-04,Whispering,Nino Tempo & April Stevens,37.0,19.0,3.0,Nino Tempo Featuring April Stevens
20,1964-01-04,The Boy Next Door,The Secrets,18.0,18.0,9.0,The Secrets
